Lag,BTC,ETH,LTC,XMR,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
11,0.021719172914222665,0.07974888642598532,0.04346391743464549,0.11231515513571404,0.47568380959062573,0.520628301320812,0.1437897574852114,0.07005219683848869,0.050577870851383135,0.3987620912554267,0.035621443914869946,1.7430565970729054e-07,0.04036864767470859,0.6719136673061262,0.7559166143106592,0.44237765324672884,0.5464967564016241,0.11807025773779628,0.840837381490491,0.17284635968422962,0.3637006561388716,0.0355741622947688,0.0549632922189149,0.0019339614319276014,0.35175368316026556,0.5636430916880008,0.489852417210927,0.13433875236210494,0.15047631604315015,0.07583446252055892,0.2751729168669925
12,0.033985842519130414,0.09850909278604603,0.0603856743794636,0.13489764131233026,0.43608127109544825,0.2621116010330489,0.15169541841564999,0.09415881308761542,0.07668410466582956,0.4034145627025616,0.02987249763702425,1.8738019807107936e-07,0.03523052163139126,0.709566633779421,0.7109602105340012,0.47159929178101034,0.4605306274240808,0.1333826524116714,0.8443991425788695,0.19971066595171708,0.3768713639913759,0.027290330823879924,0.06576238086994685,0.0014361831148828508,0.40552676946395744,0.6177978206589158,0.5306489083840475,0.06172300911751992,0.20106450043268503,0.10626807993699894,0.3104528843360056
13,0.044504228224204766,0.05342538569275679,0.04549768571756098,0.1728475462690177,0.436266629575493,0.22903020605476476,0.18855313640702528,0.10827259752838403,0.11356611070169953,0.4211522902880327,0.05639596762459835,1.0620108733114024e-07,0.05071553399749011,0.7357881420610493,0.7003938325315995,0.5315476257364596,0.45744326476169883,0.1562775932199555,0.8715415271564726,0.22148437580367697,0.40311197345683003,0.031172887404564656,0.07943167448333381,0.003393079610894698,0.37038769319946313,0.6499616470450946,0.4675094693291591,0.031050054334299807,0.2137930414861045,0.13334087934044245,0.13951090405531832
14,0.03919284169214814,0.06326441634660324,0.059664686587751294,0.18537635652567172,0.42261846057103925,0.2535310382888622,0.22355934960647722,0.12562024848456332,0.10840832477756668,0.45778217010255573,0.07239442931705664,1.3039415635374516e-07,0.04898310393898605,0.7653862833124486,0.7108652405156454,0.5359676385778842,0.4566126388358819,0.18862049070505424,0.8109184649240515,0.17995647110123475,0.42517402370786117,0.026335746579147678,0.09927681096047802,0.005206955737471022,0.39117624961917463,0.4945012529409669,0.4520058220521426,0.03312766732558739,0.2192966765691058,0.1278902411369127,0.1649384294951092
15,0.051734061905744755,0.07531787208810371,0.07815153316344392,0.21075774192336919,0.45249167299980997,0.1530042742358174,0.238805225273774,0.1442106291652836,0.10381613193106445,0.4375546852026701,0.09002251624620522,2.0721378419294095e-07,0.06295081537925415,0.8195630105729121,0.710267308362146,0.5744375072519051,0.5134796509572552,0.198747352427961,0.7821122493170098,0.1977000937242289,0.4236120301834451,0.010727513702791349,0.07263685539057581,0.007095533142449353,0.26696327771348355,0.39214285681109096,0.4493795569597564,0.0435677471419465,0.2273558780773357,0.1545502658354029,0.16514527842574112
16,0.06770270902836342,0.08009229702467616,0.07021070926523466,0.23707044887038367,0.4133330630897702,0.1594647132700864,0.19913294753241478,0.1528045502995582,0.13115723261155718,0.3059651977059313,0.10551631775418269,3.8757250585135695e-07,0.07784500092349506,0.8393417658417941,0.7067306850794104,0.6313242244904315,0.5527467680257342,0.23403349792690245,0.7807980755893107,0.18663086562974018,0.46986123918063977,0.011952510885167664,0.07293793250179892,0.0023709065710925464,0.2686390077232146,0.4397441855207924,0.44818563049038895,0.046277836811176316,0.1888469251726188,0.1783083929762457,0.19279623517387154
17,0.04366276762130422,0.09693964428076396,0.053170915531290656,0.2627132993313466,0.460019779826615,0.1473561297045147,0.21844240144060798,0.16933383576658798,0.15135669092390563,0.27598681380725126,0.09883291726481658,6.668583545316882e-07,0.09133499631532739,0.8086309125574253,0.6551441108372891,0.6394956963039711,0.5910056829632925,0.234784568894569,0.7779453119843246,0.20616257653722048,0.48769724747639853,0.01460915304242387,0.07277886597539238,0.003496087999695685,0.293659616345344,0.4980210295405124,0.48093573051694544,0.05823012384921681,0.19002733546409123,0.19389111361934394,0.15321818859014444
18,0.057641199848535586,0.11577000969380886,0.07218065988340842,0.27791011302482754,0.49362646260761345,0.15584394591181608,0.2194091148787825,0.1874615414405693,0.16688351955905736,0.2776760016952582,0.12497774975560366,3.0750608717591723e-07,0.09637977206476062,0.7378694059809018,0.675602035798226,0.6658442615957854,0.589412100234649,0.2449293154106297,0.7864541700762745,0.1950592053656964,0.4196923585277416,0.008239768336203247,0.07289091877526704,0.004948016270406138,0.3122081844514061,0.5111809636143236,0.49747284451458695,0.06983670716535847,0.21141466772306466,0.20500820008565573,0.17132520051619649
19,0.06613402348567442,0.12128543063942858,0.08551086115608997,0.2673714819281127,0.5519086901986234,0.17205249233984535,0.24910731797853347,0.19250646218179218,0.193798198623536,0.2619868446928317,0.11267797425706791,6.098373182411441e-07,0.10425894715316993,0.6866809355055385,0.7214523417966836,0.7261748617244457,0.4836431731000461,0.24966112434036472,0.7682787336975236,0.19947653283322184,0.48258104294252163,0.007884197888845337,0.03482619997492373,0.007200573369640122,0.32849264244516335,0.5376992667094987,0.4924651170711808,0.06270249784371978,0.187325270561608,0.21595664879313228,0.14116032782325771
20,0.070434134563478,0.0703372683386755,0.09526462057067647,0.25373946094924227,0.552805741813161,0.1732993175357303,0.1859595291407921,0.20510840743615721,0.18069758869044425,0.3253145654256504,0.12539654042542697,5.489893300408511e-07,0.08053368732511686,0.712296874500433,0.7035996283772874,0.6743060482956961,0.5064443508638212,0.256097085194078,0.7598247414946369,0.21780055803261503,0.5062679610336791,0.008897561630605254,0.041785350922272056,0.007473083996613054,0.3497178937938076,0.5673382594695744,0.48808168261033125,0.07285510926821087,0.23877688721029586,0.19721278071238865,0.11025979838083207
21,0.06143108755425332,0.08468984217970284,0.10977118445441106,0.2766367796437729,0.6176071775523821,0.20351764629792757,0.20784833194228397,0.1704609566540274,0.21103710237232437,0.298266783148539,0.15935936242108145,1.0142435390796478e-06,0.09772806431075282,0.7540562459617299,0.7282226766656148,0.6942299842996273,0.5335652045036421,0.28141281919112954,0.7677608623815331,0.17857802801768521,0.5268351030994822,0.009761420352392611,0.04494148145786207,0.00902573577880863,0.3980157315831093,0.6167255573502135,0.4838861559075505,0.07802198239779623,0.22712882295874187,0.19812852858438754,0.09194148535486411
22,0.07009031277606681,0.07971461666005712,0.13196846696359468,0.26814209445888987,0.5829789793227348,0.24597827114795756,0.23452344906641567,0.18330024809604167,0.2198338094941767,0.32528426885312656,0.1981445532977399,9.368419600836939e-07,0.11508777277783636,0.7777434977195645,0.7238861764918317,0.7290963729841162,0.5792008287347732,0.30973074744060597,0.7737345440688934,0.17602726854388323,0.5410162894059083,0.009244728052966101,0.04673747691330384,0.012169989235770092,0.4466700544323843,0.5931404316836921,0.5112622061964633,0.0869336861845704,0.1808560486744535,0.1572369421710976,0.09882271831702097
23,0.081562081585603,0.08019484213856845,0.14424272125873808,0.24495178843264345,0.49207058553095545,0.2579189684754103,0.23362720117774993,0.1941560512981069,0.24652219578027085,0.35860845348559894,0.14686140639132017,9.954888730092172e-07,0.13135844137007652,0.8068517316825745,0.7404466702203709,0.7090350161422113,0.6267597441705243,0.313274415232572,0.7673443027256761,0.16065402064489528,0.39873105991738156,0.00891642605321934,0.04393289428467776,0.009251627029723439,0.4612583668400318,0.6088203396043753,0.35072506001203396,0.04810552250451115,0.17716827775919444,0.15897237917464166,0.09569115646064746
24,0.04123630955590914,0.08319876549573625,0.1401806611254914,0.28030155609717666,0.41107403437528833,0.27844444015207165,0.21661793864413142,0.20114351412444612,0.2756772579437919,0.3945526793586512,0.10010184405807934,8.924442965950926e-07,0.14125087093753672,0.7964334529610498,0.7578457194626149,0.6281330757529955,0.6407211361008958,0.26178689429767615,0.765187762406774,0.17627052931103177,0.3938063772457221,0.009021465554563634,0.06670914772189257,0.0032448058516153407,0.47703456751453616,0.5879233092701589,0.38281910893098453,0.06454770408185294,0.02957520222459525,0.18499052720773307,0.1109447060737473
25,0.04610760510557486,0.07470159356585986,0.14268126290329766,0.281599507781779,0.4068315623178249,0.3273604977326041,0.19850415874698832,0.20666750618291083,0.30209138221347553,0.39429073529726316,0.10657759398579367,5.264182517429105e-10,0.15321672314286863,0.8063772438365799,0.7732560011365982,0.6300798498860416,0.6443287509900897,0.27274780126754605,0.7288437335144361,0.14347981373679736,0.33193964303751905,0.010621965430248813,0.08200810253204502,0.002367566220393706,0.4368280943874181,0.6212678032765043,0.381375765417635,0.036482035690635045,0.027306135408964982,0.16773571146736077,0.1100980145672326
26,0.052345816042254203,0.051831886085231114,0.15012002081142833,0.2399981910405918,0.33052277606634217,0.3696818595110322,0.11298452876957264,0.19340290120630207,0.327152068349391,0.4179041855343978,0.1112645529660648,2.370276256124459e-14,0.06575386037117989,0.8515861004703954,0.7930801686393237,0.6177469130519726,0.6595604554170488,0.2818191269145315,0.739199842044254,0.10282522387221978,0.34464629471708874,0.008663534888158783,0.09035816205573036,0.003509216425175149,0.44753836833473015,0.5870984038870267,0.37769881471122546,0.024260421175531198,0.020926786870404973,0.11250554273509356,0.12646134079200075
27,0.059417378202216944,0.05917656586589571,0.11090252757545295,0.24906259588190094,0.31295781132090644,0.24378567769489456,0.13148730708190332,0.1995567412174218,0.3428200000132272,0.4113895321864551,0.12312399648185546,3.422570485340226e-14,0.05593696711515509,0.7998280053145871,0.8083373857406716,0.6193150125313273,0.6379493078510317,0.2639279658031924,0.7418695445585348,0.107105472728763,0.2771937835400816,0.00899426552267865,0.10082971951291671,0.003886700446409019,0.4703086732241481,0.6190994646987932,0.39180620731828597,0.027571814083546854,0.02462425528792041,0.11897878129753638,0.12183503431685665
28,0.02958037057312774,0.037909269545979486,0.0684542345370494,0.24411773673309242,0.3385332419797665,0.24900461452738137,0.0802762186905048,0.19574349198944568,0.34948324514837614,0.31969948092808326,0.14828872192292436,3.101518740155551e-14,0.06523338580935215,0.8137268250477259,0.7982280335452134,0.6530621038716188,0.6616310907724314,0.2585560300286006,0.744465701074884,0.0727697500585075,0.29153534799095415,0.010302986882772872,0.11728143908486859,0.002973994257377658,0.46673862011150463,0.672063906779894,0.2682805342019138,0.02822488456397621,0.01164989320851947,0.12842605976215757,0.08599402147847765
29,0.029867702552181605,0.028904246296229636,0.06831941407178842,0.23912054375713668,0.3669575060711614,0.2528108653707479,0.0919198495116398,0.1796694164953961,0.3480556101908088,0.24002449409215953,0.13811099091278023,5.864303858025588e-14,0.06668284128032351,0.8242490895056407,0.8235618180601343,0.697402709457553,0.6541610224724193,0.2731285964034564,0.7481776724507313,0.08991799085085553,0.1302199520791188,0.011737364552691783,0.13637985820224477,0.0024451195404695887,0.4741445376155989,0.6084943501277343,0.31253057499995013,0.07424929296607313,0.014433908456586764,0.1137966861728306,0.08457539351477183
30,0.03471456909647155,0.03432445060362572,0.07399151207048763,0.2048259123536209,0.3698955350859691,0.20961825019470198,0.10788747706075222,0.17878471126087644,0.2187366720296574,0.2663635243340339,0.15290153809296245,7.801340034796847e-14,0.07351620766708074,0.8377896390404524,0.8353541598635403,0.5992423295096947,0.6020544851472617,0.27507772367998784,0.7260229157996404,0.09283522066339114,0.12766551439447635,0.013714160198847795,0.13134259201453816,0.00153550070119174,0.50644936832658,0.5989136248216821,0.3112256972697231,0.10018485156163547,0.009699608012322393,0.11541199680337727,0.09835595416731792
