Lag,BTC,ETH,LTC,XMR,ANT,ARK,BAT,BTS,DASH,DCR,DGB,DOGE,ETC,FIRO,GAS,GNO,KMD,LSK,LUNC,MIOTA,PIVX,QTUM,RLC,SC,STEEM,SYS,WAVES,XEM,XLM,ZEC,ZEN
13,0.0411085112602252,0.001193640537498738,6.171170314044292e-05,0.0023292430409998094,0.36262074603233574,0.38438578103807103,0.18528866532373167,1.1166719278008562e-10,0.1847606592965009,0.1748334194371491,0.09304712159143315,1.3894777682113805e-17,0.00043621660366111384,0.712859205206415,0.9950281271529023,0.37706568062734347,0.5500908584023575,0.034671239357476645,0.7929034374708104,0.013326748398086966,0.6752029448516627,1.3207522764231579e-05,0.05899603514399728,0.006474503348267056,0.5936257856478072,0.7038215989082417,0.4652724867651229,0.001890391215447038,0.31118033062712425,0.11922054595704129,0.06497158167810037
14,0.013103799707976123,0.0003051921999929544,4.967731602970062e-05,0.0019884283235946064,0.3333046842649553,0.4184949226482923,0.230628523481342,1.7553862797351086e-10,0.17087450311700209,0.20059246119640528,0.11796627797547643,2.512767094299082e-17,0.00042992991233730516,0.721657886867665,0.9980320220641845,0.359462017918799,0.6036681205953368,0.05205762409778144,0.899560548597733,0.020714203508565537,0.7058897711281796,1.3687151648850529e-05,0.08560350483538384,0.010150539326170752,0.6830917138827378,0.4445144972274332,0.46751752640691313,0.0026361947526655576,0.2821790321878855,0.059726598328663665,0.07437725643333622
15,0.019367688519644672,0.0004484730772590917,9.528229394104566e-05,0.003302228511267604,0.3907780180991053,0.2242986711692904,0.2833989217983543,2.6802106882478266e-10,0.15716088745357099,0.15944491681822648,0.15163423507030452,8.459800293262664e-18,0.0005565071613927105,0.8008100251193968,0.9930654672405484,0.39978801894128513,0.6774765050694505,0.06571824731694505,0.8772070108456641,0.024766597992011176,0.6943118206426855,4.585172214736863e-06,0.050761220262343594,0.013718707818130609,0.4281491103813715,0.32610556027797666,0.4551931894565988,0.004989337076629743,0.27717707719159757,0.08118247410405076,0.10418232374319762
16,0.01801356070186031,0.0006425027691951431,8.028696610244724e-05,0.005093926612104487,0.3257185828041909,0.19536766412852877,0.17019985728521483,5.544907234647378e-10,0.19986519452832507,0.06636817901263098,0.1813769764824295,2.1258425037455263e-17,0.0010251681117025844,0.825166714797347,0.9543542288076775,0.4902341504104739,0.677786869703086,0.08688179112862025,0.8989290077283036,0.02803354146519084,0.7697563771295785,2.6644972561915725e-06,0.05941959394775342,0.003967044733718962,0.4807610537920196,0.38382330562949696,0.41861552855681433,0.0026782440404576513,0.17969709353743096,0.10608337401330778,0.11848150035579917
17,0.02005235003707991,0.0008222538861069803,0.00013498257952616254,0.00784196822944574,0.3842019517686132,0.18244245521261737,0.19899199092358816,8.690659861951255e-10,0.2245188288941672,0.06672007212670523,0.1614289203737142,5.990136033398564e-17,0.0015965687269864698,0.8473694087387159,0.8366782687047862,0.48142710211295814,0.7374747743739029,0.07847964474005639,0.925299392848212,0.034045395575401566,0.8308658774693916,5.313950748413211e-06,0.07707559453284864,0.0062816657759797246,0.4694539771110068,0.4619491338817854,0.4799397804675841,0.004237324910002754,0.17222543616959557,0.11699832612537758,0.02823015287683821
18,0.029393577606610898,0.000331285319853576,9.753404230301269e-05,0.00911343112183207,0.41909134146298216,0.18531853801278544,0.17548951080373554,1.6781659790720389e-09,0.22723993066210882,0.0518283089482395,0.19734233566626722,1.1786353498981902e-17,0.0005030049159883268,0.7520198887081899,0.8732514088792576,0.5017862317223554,0.7706476630482255,0.08013448868562936,0.9422621573729928,0.04658866557381068,0.7406119210360553,1.012800770434566e-05,0.07078788468152826,0.008482849599016594,0.5967778623582782,0.47553186612189746,0.5273563228468772,0.004451936655661549,0.21007070894378377,0.14178986564932963,0.032288568781332946
19,0.03325800557025637,0.00024013127044124813,8.607243290527182e-05,0.004018098209061599,0.4802899292735514,0.19617356111925424,0.1964638976324341,1.8133264468878395e-09,0.26329614130400936,0.06706385307946376,0.1805279678202101,2.5572590466519783e-17,0.00040185618951994577,0.7466936043827541,0.9236027505704283,0.569074932774785,0.5482588101646657,0.07660861778990048,0.968552557967825,0.05544845100128403,0.8265060055331447,3.5892292223421397e-06,0.03006340483653174,0.012447900289415812,0.5645672441284317,0.4746591549500998,0.5258496610143694,0.0009588694114603982,0.21876503698353458,0.1791037940167915,0.015316336062397037
20,0.039000979287284875,0.00013571914029666452,0.00016034516386777395,0.0056689515279247475,0.5231846657941263,0.19930823289228158,0.07805589542368596,4.344909514080434e-09,0.22084779649314035,0.08349641052505681,0.2020249964228815,6.601319005638257e-17,0.00022379930025230132,0.8028918937749909,0.91679590844489,0.5192083613493843,0.5732432137586417,0.08977876370738389,0.9767874164785643,0.06901789157876717,0.9051007883632917,3.881672547252868e-06,0.031908266664026685,0.012415907083041173,0.6096004288322973,0.5223265929720615,0.5790844614339459,0.00045091863442869325,0.32786609156350327,0.09588254108913388,0.004708760671609927
21,0.050548235712131434,0.0003135605977481027,0.0002424814848216062,0.007004251226945683,0.5969741965581814,0.24568556868234032,0.09587162517771257,9.848043096051168e-09,0.2629167890935662,0.0850982375375012,0.23809985872600087,1.5223912020915932e-16,0.000297610112407365,0.8405347235533104,0.9401017874091424,0.5579579189213303,0.6270763039725602,0.10196605938897274,0.9909065685425467,0.04061795837595188,0.9357728827732081,4.8298522433342305e-06,0.0407466085964028,0.015729897120386777,0.651578567000789,0.5959487589535952,0.5777006816509354,0.00037140415228423094,0.3257440224718005,0.08980797859942315,0.00511379559478938
22,0.06072786560675905,0.00035151263553567287,0.0002581388220797361,0.006613823000785369,0.5021283645509387,0.30092143347552075,0.12015698795057654,8.72789316574806e-09,0.25080196397777194,0.10006310872647747,0.3035116804546203,2.571982972075429e-16,0.000241714375618625,0.8597164066511034,0.9290871110060752,0.6215371502593852,0.7068932479176832,0.13168958859612137,0.9936546814385481,0.04865147234100211,0.9529373351873174,9.0203703656425e-06,0.029294402679476184,0.020754264524532412,0.730788250369599,0.523039613235165,0.6055153832917103,0.0005812094857716578,0.3154460160590122,0.0764657070472096,0.004978458716355916
23,0.07411586603661546,0.00044387434518097774,7.370478577015308e-05,0.0023292039466347608,0.36143038367973146,0.2957067862794794,0.11970332109904762,8.648599788171731e-09,0.2840147947008722,0.11423559494007363,0.1826565150856459,1.4314490407351625e-17,0.00034269791152855114,0.8924104036052478,0.9385590665308303,0.5811468660177637,0.7638625558648815,0.10230023820319795,0.9929892830613122,0.022543647246881467,0.6656088134944896,5.385225132040757e-06,0.034259185274078674,0.013890939155395491,0.7226706155665508,0.5249897096208869,0.32877720874171573,1.4999334356448471e-05,0.2895610978307658,0.052682249955156864,0.005707941090647823
24,0.006156574925075497,0.00036045080694449463,1.856393147796506e-05,0.002906468920129398,0.18782680349407366,0.3196662487348953,0.131000197656745,3.290769580659351e-09,0.30444034490983596,0.12973345043265308,0.10930626120992176,1.4439502898642422e-17,0.0004567618402733582,0.8828257711621393,0.9569525647438061,0.5870357665769244,0.7689453293010733,0.04828438412855798,0.9942261412285496,0.035611600560607415,0.6760279591888975,2.2712968062248036e-06,0.06574391620108846,0.003252069617364329,0.750417824360556,0.5523123215460994,0.3902326736491837,2.308331110388839e-05,0.007776541182519837,0.06122226777396372,0.004653103365693702
25,0.012342456407010658,0.0003983233083390597,5.26155407486731e-05,0.002623476896223693,0.17430110439976462,0.4012097182058511,0.08630766734390068,4.263829485152652e-09,0.34308440066514645,0.14168510277278787,0.10589330768734855,1.4172685580999632e-17,0.0003618802043663412,0.8922053223641994,0.9540770164701785,0.598824196676739,0.8094460661580708,0.05629610454621742,0.9910262664774252,0.012759010965114765,0.5620316385102648,3.198517498948133e-06,0.08397243892214268,0.0023698858929087152,0.6545267473362869,0.5983446203254278,0.37765593728944824,2.07331013220935e-05,0.0015551360860061945,0.04568199698663585,0.0010898693115785894
26,0.01674598642517691,0.00044272609001234583,8.606480971030223e-05,0.003635684846661978,0.14499939155252187,0.4550080927179813,0.08334434405216301,5.70259698965211e-09,0.3866923899300869,0.1494506157267244,0.10079785487977135,9.237958934434653e-18,0.0002830606140954211,0.9288083463019252,0.9621960130531031,0.6244224542852255,0.8358052031323634,0.062281513295393984,0.9882378614797224,0.012710739500971216,0.6357500368283538,5.177815601664107e-06,0.08434413659581856,0.002854683004413596,0.6716861856140485,0.5956222364500801,0.35031748893883186,3.4638429563069844e-05,0.0008097439888782601,0.044404520299944045,0.00118219267161922
27,0.019226431854682462,0.0001723146893970912,2.5495244538259602e-05,0.004759803722924335,0.10209787350457572,0.27923979405428756,0.10491099470393803,8.36235740904024e-09,0.3988762610886853,0.13974759614228652,0.10117119128157905,1.8757589709771045e-17,0.00025075232692907846,0.7839353347682421,0.9780724698583221,0.6718010195402889,0.7867257022846246,0.05802683261711976,0.9911060771555739,0.016259892761523297,0.5059326634990801,3.268099700281033e-06,0.10826568599503768,0.002088463762062354,0.6973626202608334,0.6213034203992542,0.3684614476493485,5.003555958456494e-05,0.0009132329730768033,0.0453547157818599,0.0016955195913477303
28,0.005999291124802951,0.00014346587116813338,1.5001189046263487e-05,0.005416785635227836,0.12043241787063873,0.17063125122278708,0.08048685684044758,1.6551196109976634e-08,0.41207697808610605,0.14353408414034893,0.12594132251967557,4.996466896730172e-17,0.00019020133457839708,0.8025078579673386,0.9855779392834618,0.7166199104828699,0.822585580275426,0.07008377443449335,0.9934931431772623,0.016755390183996233,0.5170012552498466,3.0355800762209667e-06,0.127823998951175,0.0019001514666055724,0.6799764220614731,0.6985252774615952,0.2843286227353521,6.236960198383625e-05,0.0005344511741532036,0.05253699512263184,0.0019990644754708715
29,0.006233064270819551,0.00012837208954298026,1.8159150029095406e-05,0.002335805983886014,0.12347907139837921,0.15474139151187116,0.07423393567744839,3.259136140842484e-08,0.39357498882389597,0.13450015779090949,0.1287012318552733,6.836537608234592e-17,0.00023611535538725729,0.8043909070731701,0.986708429481314,0.768978990378556,0.8050524851648159,0.08044743053435091,0.9921729328731349,0.025153638080982393,0.26301999316534286,4.402391738587776e-06,0.1650395912049833,0.0024795979158572425,0.7349529673257288,0.605660366584559,0.3658193603972938,3.8691659093692464e-05,0.0006783508305858868,0.03196344525085279,0.0015184954452038908
30,0.00830792247628192,0.0001834063308796912,1.9617971186653242e-05,0.0033359788141468917,0.12106920936057103,0.09417766309937688,0.09717215646268954,1.0151280058971161e-08,0.0990955560139213,0.16023483683507359,0.13624612374613496,1.513110937257736e-16,0.00019085681036079064,0.8112246656349305,0.9908014273338984,0.6450862235626199,0.6885406488836626,0.06875885891578708,0.9831615955767012,0.03351751289856923,0.24919290206712724,4.977958448485815e-06,0.14158858340670957,0.0021654790081747964,0.7995520005977395,0.6032831190976561,0.4132122134487115,1.5714458067575233e-05,0.00039419581211669986,0.00534470155999266,0.0013261365427186813
