TIMESTAMP,MOOLA_OPEN_PRICE_USD,MOOLA_HIGH_PRICE_USD,MOOLA_LOW_PRICE_USD,MOOLA_CLOSE_PRICE_USD,MOOLA_VOLUME_USD,MOOLA_DIVIDENDS_USD,MOOLA_STOCK_SPLITS_USD
2024-06-27 00:00:00+00:00,0.052452001720666885,0.06659899652004242,0.052452001720666885,0.06599300354719162,65163,0.0,0.0
2024-06-28 00:00:00+00:00,0.06587699800729752,0.07873299717903137,0.06545799970626831,0.07863599807024002,85986,0.0,0.0
2024-06-29 00:00:00+00:00,0.07849200069904327,0.09926299750804901,0.07848399877548218,0.0944020003080368,102768,0.0,0.0
2024-06-30 00:00:00+00:00,0.0944020003080368,0.10500799864530563,0.09375999867916107,0.09669400006532669,117875,0.0,0.0
2024-07-01 00:00:00+00:00,0.09669400006532669,0.09882199764251709,0.09631499648094177,0.0987280011177063,116226,0.0,0.0
2024-07-02 00:00:00+00:00,0.0987280011177063,0.09897000342607498,0.09819100052118301,0.09847500175237656,126881,0.0,0.0
2024-07-03 00:00:00+00:00,0.09849800169467926,0.09871300309896469,0.07650800049304962,0.07702600210905075,119084,0.0,0.0
2024-07-04 00:00:00+00:00,0.07702600210905075,0.0772470012307167,0.07075200229883194,0.07382400333881378,84243,0.0,0.0
2024-07-05 00:00:00+00:00,0.07382400333881378,0.0744289979338646,0.06564900279045105,0.06650000065565109,81394,0.0,0.0
2024-07-06 00:00:00+00:00,0.06650000065565109,0.0671750009059906,0.057881999760866165,0.058143001049757004,99655,0.0,0.0
2024-07-07 00:00:00+00:00,0.058143001049757004,0.05837099999189377,0.056095998734235764,0.05641600117087364,114717,0.0,0.0
2024-07-08 00:00:00+00:00,0.05641600117087364,0.05820399895310402,0.05386300012469292,0.05704699829220772,271330,0.0,0.0
2024-07-09 00:00:00+00:00,0.05704699829220772,0.05898800119757652,0.05507199838757515,0.05818900093436241,126719,0.0,0.0
2024-07-10 00:00:00+00:00,0.05818900093436241,0.05926400050520897,0.04676299914717674,0.058789998292922974,126690,0.0,0.0
2024-07-11 00:00:00+00:00,0.058789998292922974,0.06029700115323067,0.05793900042772293,0.0581279993057251,110794,0.0,0.0
2024-07-12 00:00:00+00:00,0.0581279993057251,0.05842300131917,0.04240899905562401,0.04266799986362457,75750,0.0,0.0
2024-07-13 00:00:00+00:00,0.04266799986362457,0.042792998254299164,0.03478299826383591,0.03536900132894516,132418,0.0,0.0
2024-07-14 00:00:00+00:00,0.03536900132894516,0.0362589992582798,0.032930999994277954,0.03625499829649925,98392,0.0,0.0
2024-07-15 00:00:00+00:00,0.03625499829649925,0.03707300126552582,0.030141999945044518,0.03682100027799606,94215,0.0,0.0
2024-07-16 00:00:00+00:00,0.03682100027799606,0.03688700124621391,0.035606998950242996,0.036350999027490616,116602,0.0,0.0
2024-07-17 00:00:00+00:00,0.036368999630212784,0.037036001682281494,0.03587299957871437,0.0359250009059906,105196,0.0,0.0
2024-07-18 00:00:00+00:00,0.035891998559236526,0.036674000322818756,0.03575100004673004,0.03605400025844574,117435,0.0,0.0
2024-07-19 00:00:00+00:00,0.03605400025844574,0.037337999790906906,0.035679999738931656,0.03720499947667122,99667,0.0,0.0
2024-07-20 00:00:00+00:00,0.03720499947667122,0.037365999072790146,0.036722999066114426,0.037331998348236084,122640,0.0,0.0
2024-07-21 00:00:00+00:00,0.037331998348236084,0.03736099973320961,0.03658900037407875,0.037349000573158264,112613,0.0,0.0
2024-07-22 00:00:00+00:00,0.03717600181698799,0.03752699866890907,0.03636600077152252,0.036775000393390656,114204,0.0,0.0
2024-07-23 00:00:00+00:00,0.036775000393390656,0.07820399850606918,0.01748500019311905,0.029262999072670937,139802,0.0,0.0
2024-07-24 00:00:00+00:00,0.029262999072670937,0.06271100044250488,0.02858700044453144,0.060888998210430145,72719,0.0,0.0
2024-07-25 00:00:00+00:00,0.060888998210430145,0.06527800112962723,0.059195999056100845,0.0651639997959137,73705,0.0,0.0
2024-07-26 00:00:00+00:00,0.0651639997959137,0.06646499782800674,0.05375000089406967,0.05390400066971779,30883,0.0,0.0
2024-07-27 00:00:00+00:00,0.05390400066971779,0.05423400178551674,0.053814999759197235,0.054051000624895096,9437,0.0,0.0
2024-07-28 00:00:00+00:00,0.054051000624895096,0.05411500111222267,0.04673200100660324,0.046852998435497284,13952,0.0,0.0
