TIMESTAMP,LYRA15447_OPEN_PRICE_USD,LYRA15447_HIGH_PRICE_USD,LYRA15447_LOW_PRICE_USD,LYRA15447_CLOSE_PRICE_USD,LYRA15447_VOLUME_USD,LYRA15447_DIVIDENDS_USD,LYRA15447_STOCK_SPLITS_USD
2021-12-15 00:00:00+00:00,0.39110100269317627,0.39310699701309204,0.29771700501441956,0.33322200179100037,118457,0.0,0.0
2021-12-16 00:00:00+00:00,0.33319398760795593,0.5181040167808533,0.33319100737571716,0.42534101009368896,232467,0.0,0.0
2021-12-17 00:00:00+00:00,0.4253099858760834,0.5662339925765991,0.3009839951992035,0.44880399107933044,144043,0.0,0.0
2021-12-18 00:00:00+00:00,0.44886401295661926,0.6898459792137146,0.36163100600242615,0.42114800214767456,111714,0.0,0.0
2021-12-19 00:00:00+00:00,0.42114800214767456,0.5205529928207397,0.3502599895000458,0.3835830092430115,115459,0.0,0.0
2021-12-20 00:00:00+00:00,0.38353800773620605,0.4016669988632202,0.3432680070400238,0.3534820079803467,72962,0.0,0.0
2021-12-21 00:00:00+00:00,0.35340699553489685,0.3752729892730713,0.33072200417518616,0.35586100816726685,50239,0.0,0.0
2021-12-22 00:00:00+00:00,0.35565900802612305,0.4003869891166687,0.2854590117931366,0.36795899271965027,97982,0.0,0.0
2021-12-23 00:00:00+00:00,0.36807599663734436,0.5075370073318481,0.3633269965648651,0.37771499156951904,90279,0.0,0.0
2021-12-24 00:00:00+00:00,0.3775840103626251,0.37996500730514526,0.3468729853630066,0.3476470112800598,6108,0.0,0.0
2021-12-25 00:00:00+00:00,0.34795600175857544,0.3661920130252838,0.26411399245262146,0.34669598937034607,45237,0.0,0.0
2021-12-26 00:00:00+00:00,0.34541401267051697,0.34673500061035156,0.30765900015830994,0.32852500677108765,16976,0.0,0.0
2021-12-27 00:00:00+00:00,0.32856300473213196,0.33191201090812683,0.32675299048423767,0.3277699947357178,0,0.0,0.0
2021-12-28 00:00:00+00:00,0.32776498794555664,0.6432219743728638,0.3250980079174042,0.37074699997901917,0,0.0,0.0
2021-12-29 00:00:00+00:00,0.3707149922847748,0.3720940053462982,0.3313310146331787,0.3321549892425537,0,0.0,0.0
2021-12-30 00:00:00+00:00,0.33189600706100464,0.34019899368286133,0.30616700649261475,0.32615000009536743,0,0.0,0.0
