TIMESTAMP,MZERO_OPEN_PRICE_USD,MZERO_HIGH_PRICE_USD,MZERO_LOW_PRICE_USD,MZERO_CLOSE_PRICE_USD,MZERO_VOLUME_USD,MZERO_DIVIDENDS_USD,MZERO_STOCK_SPLITS_USD
2024-02-21 00:00:00+00:00,0.1007160022854805,0.11946500092744827,0.09845399856567383,0.11879699677228928,508456,0.0,0.0
2024-02-22 00:00:00+00:00,0.11879699677228928,0.15084600448608398,0.09200099855661392,0.15040700137615204,1164800,0.0,0.0
2024-02-23 00:00:00+00:00,0.15040700137615204,0.15377700328826904,0.1198439970612526,0.13124600052833557,885362,0.0,0.0
2024-02-24 00:00:00+00:00,0.13124600052833557,0.15302099287509918,0.12184199690818787,0.13175299763679504,501764,0.0,0.0
2024-02-25 00:00:00+00:00,0.13175299763679504,0.1483359932899475,0.11539500206708908,0.1483359932899475,486236,0.0,0.0
2024-02-26 00:00:00+00:00,0.1483359932899475,0.17694999277591705,0.13657400012016296,0.1710119992494583,1048362,0.0,0.0
2024-02-27 00:00:00+00:00,0.1710119992494583,0.1945289969444275,0.14825500547885895,0.17027899622917175,1178591,0.0,0.0
2024-02-28 00:00:00+00:00,0.169964000582695,0.19344499707221985,0.139491006731987,0.14461000263690948,1001338,0.0,0.0
2024-02-29 00:00:00+00:00,0.14461000263690948,0.16582700610160828,0.1389009952545166,0.14627300202846527,721113,0.0,0.0
2024-03-01 00:00:00+00:00,0.14713099598884583,0.15804100036621094,0.1168610006570816,0.13703300058841705,990526,0.0,0.0
2024-03-02 00:00:00+00:00,0.13705100119113922,0.16539299488067627,0.11781299859285355,0.16539299488067627,986104,0.0,0.0
2024-03-03 00:00:00+00:00,0.16549499332904816,0.18971000611782074,0.1472419947385788,0.18923400342464447,920323,0.0,0.0
2024-03-04 00:00:00+00:00,0.18923400342464447,0.18958699703216553,0.1403760015964508,0.14710299670696259,487696,0.0,0.0
2024-03-05 00:00:00+00:00,0.14710299670696259,0.17849400639533997,0.139041006565094,0.15340100228786469,673805,0.0,0.0
2024-03-06 00:00:00+00:00,0.15340100228786469,0.2015330046415329,0.1474280059337616,0.16483700275421143,805901,0.0,0.0
2024-03-07 00:00:00+00:00,0.16483700275421143,0.2193710058927536,0.1627040058374405,0.21716199815273285,1355254,0.0,0.0
2024-03-08 00:00:00+00:00,0.21716199815273285,0.2328680008649826,0.14100700616836548,0.17475099861621857,1346121,0.0,0.0
2024-03-09 00:00:00+00:00,0.17475099861621857,0.18887600302696228,0.1639450043439865,0.17807400226593018,531563,0.0,0.0
