TIMESTAMP,OWO32669_OPEN_PRICE_USD,OWO32669_HIGH_PRICE_USD,OWO32669_LOW_PRICE_USD,OWO32669_CLOSE_PRICE_USD,OWO32669_VOLUME_USD,OWO32669_DIVIDENDS_USD,OWO32669_STOCK_SPLITS_USD
2024-08-14 00:00:00+00:00,0.03501399978995323,0.03818099945783615,0.03492499887943268,0.03596699982881546,269116,0.0,0.0
2024-08-15 00:00:00+00:00,0.03601299971342087,0.044537998735904694,0.03577699884772301,0.04137900099158287,349160,0.0,0.0
2024-08-16 00:00:00+00:00,0.04199900105595589,0.04484900087118149,0.03585100173950195,0.04224500060081482,184449,0.0,0.0
2024-08-17 00:00:00+00:00,0.0421379990875721,0.0421379990875721,0.034272000193595886,0.035107001662254333,234599,0.0,0.0
2024-08-18 00:00:00+00:00,0.03527500107884407,0.03561500087380409,0.0338440015912056,0.03502099961042404,320623,0.0,0.0
2024-08-19 00:00:00+00:00,0.03502099961042404,0.03583599999547005,0.031065000221133232,0.03146899864077568,179128,0.0,0.0
2024-08-20 00:00:00+00:00,0.03153799846768379,0.03158099949359894,0.020788999274373055,0.020910000428557396,169349,0.0,0.0
2024-08-21 00:00:00+00:00,0.020867999643087387,0.0219579990953207,0.018709000200033188,0.019388999789953232,184676,0.0,0.0
2024-08-22 00:00:00+00:00,0.01970900036394596,0.02341100014746189,0.01893400028347969,0.023221999406814575,320598,0.0,0.0
2024-08-23 00:00:00+00:00,0.022305000573396683,0.023506000638008118,0.020174000412225723,0.022502999752759933,237443,0.0,0.0
2024-08-24 00:00:00+00:00,0.022412000223994255,0.023854000493884087,0.02190300077199936,0.022825000807642937,116676,0.0,0.0
2024-08-25 00:00:00+00:00,0.023236000910401344,0.023614000529050827,0.02304599992930889,0.02314000017940998,153265,0.0,0.0
2024-08-26 00:00:00+00:00,0.02314000017940998,0.02317100018262863,0.01843000017106533,0.018485000357031822,135927,0.0,0.0
2024-08-27 00:00:00+00:00,0.018489999696612358,0.018557999283075333,0.01630599983036518,0.01642799936234951,70383,0.0,0.0
2024-08-28 00:00:00+00:00,0.01642799936234951,0.01701899990439415,0.016273999586701393,0.016976000741124153,32833,0.0,0.0
2024-08-29 00:00:00+00:00,0.016976000741124153,0.017277000471949577,0.0168869998306036,0.016888000071048737,15823,0.0,0.0
