TIMESTAMP,COST_OPEN_PRICE_USD,COST_HIGH_PRICE_USD,COST_LOW_PRICE_USD,COST_CLOSE_PRICE_USD,COST_VOLUME_USD,COST_DIVIDENDS_USD,COST_STOCK_SPLITS_USD
2024-04-10 00:00:00+00:00,0.06774500012397766,0.08979400247335434,0.06566599756479263,0.08321399986743927,7807417,0.0,0.0
2024-04-11 00:00:00+00:00,0.08321399986743927,0.08328600227832794,0.062231000512838364,0.06582500040531158,6069475,0.0,0.0
2024-04-12 00:00:00+00:00,0.06570799648761749,0.06666500121355057,0.033890001475811005,0.04499400034546852,11762315,0.0,0.0
2024-04-13 00:00:00+00:00,0.04623499885201454,0.05198099836707115,0.02414100058376789,0.04235700145363808,5772287,0.0,0.0
2024-04-14 00:00:00+00:00,0.04162599891424179,0.04665699973702431,0.031585998833179474,0.045201998203992844,4065367,0.0,0.0
2024-04-15 00:00:00+00:00,0.04871400073170662,0.06196599826216698,0.03691999986767769,0.04502499848604202,5144831,0.0,0.0
2024-04-16 00:00:00+00:00,0.04495399817824364,0.046459000557661057,0.036518000066280365,0.036635998636484146,3576738,0.0,0.0
2024-04-17 00:00:00+00:00,0.03527799993753433,0.03851199895143509,0.026259999722242355,0.030301999300718307,3572456,0.0,0.0
2024-04-18 00:00:00+00:00,0.030827000737190247,0.039292000234127045,0.026955999433994293,0.03888300061225891,3150628,0.0,0.0
2024-04-19 00:00:00+00:00,0.03802400082349777,0.03802400082349777,0.02550799958407879,0.030112000182271004,3438434,0.0,0.0
2024-04-20 00:00:00+00:00,0.030112000182271004,0.03720400109887123,0.027223000302910805,0.03402400016784668,2133521,0.0,0.0
2024-04-21 00:00:00+00:00,0.03396899998188019,0.03819800168275833,0.028934000059962273,0.03212299942970276,2119577,0.0,0.0
2024-04-22 00:00:00+00:00,0.03120099939405918,0.032639000564813614,0.023453999310731888,0.026024000719189644,3702119,0.0,0.0
2024-04-23 00:00:00+00:00,0.02607000060379505,0.029047999531030655,0.017710000276565552,0.023624999448657036,4787693,0.0,0.0
2024-04-24 00:00:00+00:00,0.02466999925673008,0.02943599969148636,0.019804999232292175,0.027772000059485435,2397407,0.0,0.0
2024-04-25 00:00:00+00:00,0.027893999591469765,0.0279300007969141,0.019641000777482986,0.02142699994146824,1983379,0.0,0.0
2024-04-26 00:00:00+00:00,0.02142699994146824,0.021530000492930412,0.0166229996830225,0.017441000789403915,2721323,0.0,0.0
2024-04-27 00:00:00+00:00,0.016377000138163567,0.017594000324606895,0.013691999949514866,0.01670200005173683,2154815,0.0,0.0
2024-04-28 00:00:00+00:00,0.01670200005173683,0.028294000774621964,0.01665000058710575,0.021872999146580696,3071896,0.0,0.0
2024-04-29 00:00:00+00:00,0.021872999146580696,0.024320999160408974,0.01720600016415119,0.020181000232696533,1709610,0.0,0.0
2024-04-30 00:00:00+00:00,0.020181000232696533,0.024202000349760056,0.017194999381899834,0.018120000138878822,1848792,0.0,0.0
2024-05-01 00:00:00+00:00,0.018108999356627464,0.02056499943137169,0.014739000238478184,0.020529000088572502,1500409,0.0,0.0
2024-05-02 00:00:00+00:00,0.020517000928521156,0.03215799853205681,0.017497999593615532,0.03193800151348114,2524126,0.0,0.0
2024-05-03 00:00:00+00:00,0.03416400030255318,0.043866999447345734,0.029002999886870384,0.042955998331308365,5397334,0.0,0.0
2024-05-04 00:00:00+00:00,0.04294399917125702,0.05879199877381325,0.04282499849796295,0.04813599959015846,5253123,0.0,0.0
2024-05-05 00:00:00+00:00,0.04812899976968765,0.048705000430345535,0.03573799878358841,0.03710699826478958,3584370,0.0,0.0
2024-05-06 00:00:00+00:00,0.03708900138735771,0.05151800066232681,0.03706600144505501,0.045010000467300415,2502999,0.0,0.0
2024-05-07 00:00:00+00:00,0.04500899836421013,0.04860899969935417,0.03228199854493141,0.03288299962878227,2364630,0.0,0.0
2024-05-08 00:00:00+00:00,0.03291900083422661,0.03626300022006035,0.02455100044608116,0.02706499956548214,2423876,0.0,0.0
2024-05-09 00:00:00+00:00,0.02706499956548214,0.036910999566316605,0.025724999606609344,0.034869998693466187,1595059,0.0,0.0
2024-05-10 00:00:00+00:00,0.03467399999499321,0.039344001561403275,0.028876999393105507,0.029690999537706375,2281045,0.0,0.0
2024-05-11 00:00:00+00:00,0.029690999537706375,0.03058600053191185,0.027506999671459198,0.027514999732375145,801418,0.0,0.0
2024-05-12 00:00:00+00:00,0.027514999732375145,0.02851100079715252,0.023437999188899994,0.02376599982380867,988495,0.0,0.0
2024-05-13 00:00:00+00:00,0.02596299909055233,0.027292000129818916,0.017302999272942543,0.020354999229311943,3354730,0.0,0.0
2024-05-14 00:00:00+00:00,0.020377999171614647,0.023693999275565147,0.016231000423431396,0.01868000067770481,2306374,0.0,0.0
2024-05-15 00:00:00+00:00,0.018705999478697777,0.04751899838447571,0.0166849996894598,0.036979999393224716,6054887,0.0,0.0
