TIMESTAMP,EOSDAC_OPEN_PRICE_USD,EOSDAC_HIGH_PRICE_USD,EOSDAC_LOW_PRICE_USD,EOSDAC_CLOSE_PRICE_USD,EOSDAC_VOLUME_USD,EOSDAC_DIVIDENDS_USD,EOSDAC_STOCK_SPLITS_USD
2018-04-17 00:00:00+00:00,0.036965999752283096,0.10081300139427185,0.03683700039982796,0.08033400028944016,108048,0.0,0.0
2018-04-18 00:00:00+00:00,0.08037400245666504,0.12635500729084015,0.06341499835252762,0.09376399964094162,646260,0.0,0.0
2018-04-19 00:00:00+00:00,0.09269200265407562,0.1051269993185997,0.08664099872112274,0.09765399992465973,861743,0.0,0.0
2018-04-20 00:00:00+00:00,0.09752099961042404,0.10504499822854996,0.09358000010251999,0.10391300171613693,570841,0.0,0.0
2018-04-21 00:00:00+00:00,0.10384500026702881,0.10391899943351746,0.08871500194072723,0.09497500211000443,483042,0.0,0.0
2018-04-22 00:00:00+00:00,0.09467300027608871,0.09738200157880783,0.08992499858140945,0.09141699969768524,548223,0.0,0.0
2018-04-23 00:00:00+00:00,0.09107799828052521,0.12427199631929398,0.08555600047111511,0.12427199631929398,755586,0.0,0.0
2018-04-24 00:00:00+00:00,0.12427599728107452,0.20537300407886505,0.12427599728107452,0.20530900359153748,1749050,0.0,0.0
2018-04-25 00:00:00+00:00,0.20917700231075287,0.20917700231075287,0.15070299804210663,0.15398000180721283,930920,0.0,0.0
2018-04-26 00:00:00+00:00,0.15549099445343018,0.18928800523281097,0.1543170064687729,0.18477800488471985,869192,0.0,0.0
2018-04-27 00:00:00+00:00,0.1842840015888214,0.19253799319267273,0.14571799337863922,0.14675599336624146,486382,0.0,0.0
2018-04-28 00:00:00+00:00,0.13695600628852844,0.1738249957561493,0.1356550008058548,0.14506900310516357,2032520,0.0,0.0
2018-04-29 00:00:00+00:00,0.14072799682617188,0.1469620019197464,0.1067190021276474,0.12805399298667908,1510930,0.0,0.0
2018-04-30 00:00:00+00:00,0.12410599738359451,0.15584899485111237,0.08630400151014328,0.1078450009226799,2736410,0.0,0.0
2018-05-01 00:00:00+00:00,0.10558199882507324,0.12064400315284729,0.09607700258493423,0.11985599994659424,2730830,0.0,0.0
2018-05-02 00:00:00+00:00,0.11821699887514114,0.1776919960975647,0.11806599795818329,0.1633410006761551,4088720,0.0,0.0
2018-05-03 00:00:00+00:00,0.1626249998807907,0.19559000432491302,0.15413199365139008,0.18304400146007538,4502860,0.0,0.0
2018-05-04 00:00:00+00:00,0.18264299631118774,0.19239400327205658,0.13930700719356537,0.15075400471687317,2708460,0.0,0.0
2018-05-05 00:00:00+00:00,0.1557220071554184,0.16906200349330902,0.13869400322437286,0.14027300477027893,1489980,0.0,0.0
2018-05-06 00:00:00+00:00,0.1399500072002411,0.14244699478149414,0.0961889997124672,0.11301399767398834,2663050,0.0,0.0
2018-05-07 00:00:00+00:00,0.11520300060510635,0.13625699281692505,0.1019589975476265,0.1324079930782318,2197860,0.0,0.0
2018-05-08 00:00:00+00:00,0.13318000733852386,0.2003290057182312,0.13318000733852386,0.1944109946489334,6659490,0.0,0.0
2018-05-09 00:00:00+00:00,0.19382299482822418,0.23260100185871124,0.16950799524784088,0.22371099889278412,9908350,0.0,0.0
2018-05-10 00:00:00+00:00,0.2265940010547638,0.2265940010547638,0.16981300711631775,0.18176299333572388,7087660,0.0,0.0
