TIMESTAMP,LYFE23091_OPEN_PRICE_USD,LYFE23091_HIGH_PRICE_USD,LYFE23091_LOW_PRICE_USD,LYFE23091_CLOSE_PRICE_USD,LYFE23091_VOLUME_USD,LYFE23091_DIVIDENDS_USD,LYFE23091_STOCK_SPLITS_USD
2023-04-10 00:00:00+00:00,3.4200921058654785,3.4892330169677734,3.3476970195770264,3.3478589057922363,1527,0.0,0.0
2023-04-11 00:00:00+00:00,3.3478589057922363,3.4261090755462646,3.343914031982422,3.4192728996276855,694,0.0,0.0
2023-04-12 00:00:00+00:00,3.4192728996276855,3.5012500286102295,3.3526980876922607,3.5010299682617188,17,0.0,0.0
2023-04-13 00:00:00+00:00,3.3781700134277344,3.5196518898010254,3.3781700134277344,3.4030818939208984,107,0.0,0.0
2023-04-14 00:00:00+00:00,3.4030818939208984,3.534208059310913,3.3965609073638916,3.5178210735321045,1401,0.0,0.0
2023-04-15 00:00:00+00:00,3.5178210735321045,3.5178210735321045,3.390166997909546,3.4007210731506348,88,0.0,0.0
2023-04-16 00:00:00+00:00,3.4007210731506348,3.515723943710327,3.4007210731506348,3.41725492477417,37,0.0,0.0
2023-04-17 00:00:00+00:00,3.41725492477417,3.421031951904297,3.3926610946655273,3.402031898498535,52,0.0,0.0
2023-04-18 00:00:00+00:00,3.402031898498535,3.492940902709961,3.402031898498535,3.484062910079956,147,0.0,0.0
2023-04-19 00:00:00+00:00,3.484062910079956,3.4879519939422607,3.3746049404144287,3.3746049404144287,258,0.0,0.0
2023-04-20 00:00:00+00:00,3.3746049404144287,3.4757730960845947,3.3737590312957764,3.4706809520721436,88,0.0,0.0
2023-04-21 00:00:00+00:00,3.4706809520721436,3.4706809520721436,3.3790669441223145,3.3897809982299805,46,0.0,0.0
2023-04-22 00:00:00+00:00,3.3897809982299805,3.3897809982299805,3.3877880573272705,3.3877880573272705,75,0.0,0.0
2023-04-23 00:00:00+00:00,3.3877880573272705,3.3877880573272705,3.3877880573272705,3.3877880573272705,21,0.0,0.0
2023-04-24 00:00:00+00:00,3.3877880573272705,3.482012987136841,3.3423008918762207,3.482012987136841,657,0.0,0.0
2023-04-25 00:00:00+00:00,3.482012987136841,3.483198881149292,3.3791959285736084,3.3854100704193115,6,0.0,0.0
2023-04-26 00:00:00+00:00,3.3854100704193115,3.5058670043945312,3.3682150840759277,3.3682150840759277,589,0.0,0.0
2023-04-27 00:00:00+00:00,3.3682150840759277,3.5309319496154785,3.3682150840759277,3.5309319496154785,1,0.0,0.0
2023-04-28 00:00:00+00:00,3.5309319496154785,3.5314059257507324,3.4210550785064697,3.4245970249176025,400,0.0,0.0
2023-04-29 00:00:00+00:00,3.4245970249176025,3.4245970249176025,3.4245290756225586,3.4245290756225586,0,0.0,0.0
2023-04-30 00:00:00+00:00,3.4245290756225586,3.531593084335327,3.4245290756225586,3.4247028827667236,360,0.0,0.0
2023-05-01 00:00:00+00:00,3.4247028827667236,3.4285569190979004,3.4239959716796875,3.4239959716796875,0,0.0,0.0
2023-05-02 00:00:00+00:00,3.4244799613952637,3.5275681018829346,3.4125099182128906,3.511821985244751,680,0.0,0.0
2023-05-03 00:00:00+00:00,3.511821985244751,3.511821985244751,3.4247539043426514,3.440152883529663,31,0.0,0.0
2023-05-04 00:00:00+00:00,3.440152883529663,3.5416460037231445,3.4372758865356445,3.442850112915039,953,0.0,0.0
2023-05-05 00:00:00+00:00,3.442850112915039,3.5034639835357666,3.442850112915039,3.4489059448242188,705,0.0,0.0
