TIMESTAMP,NABOX_OPEN_PRICE_USD,NABOX_HIGH_PRICE_USD,NABOX_LOW_PRICE_USD,NABOX_CLOSE_PRICE_USD,NABOX_VOLUME_USD,NABOX_DIVIDENDS_USD,NABOX_STOCK_SPLITS_USD
2021-07-16 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,370300,0.0,0.0
2021-07-17 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4000000192027073e-05,1.4999999621068127e-05,372072,0.0,0.0
2021-07-18 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,361920,0.0,0.0
2021-07-19 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4000000192027073e-05,334868,0.0,0.0
2021-07-20 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,160999,0.0,0.0
2021-07-21 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,76473,0.0,0.0
2021-07-22 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,114671,0.0,0.0
2021-07-23 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,207619,0.0,0.0
2021-07-24 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,442585,0.0,0.0
2021-07-25 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,371695,0.0,0.0
2021-07-26 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,447618,0.0,0.0
2021-07-27 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,512913,0.0,0.0
2021-07-28 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,465429,0.0,0.0
2021-07-29 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.5999999959603883e-05,716411,0.0,0.0
2021-07-30 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2999999853491317e-05,1.2999999853491317e-05,415696,0.0,0.0
2021-07-31 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,424688,0.0,0.0
2021-08-01 00:00:00+00:00,1.2999999853491317e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2000000424450263e-05,444731,0.0,0.0
2021-08-02 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.2999999853491317e-05,364536,0.0,0.0
2021-08-03 00:00:00+00:00,1.2999999853491317e-05,1.700000029813964e-05,7.999999979801942e-06,1.2000000424450263e-05,406783,0.0,0.0
2021-08-04 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,9.000000318337698e-06,1.2000000424450263e-05,477665,0.0,0.0
2021-08-05 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,9.000000318337698e-06,1.4999999621068127e-05,282189,0.0,0.0
2021-08-06 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.4000000192027073e-05,322109,0.0,0.0
2021-08-07 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,9.999999747378752e-06,1.4999999621068127e-05,324234,0.0,0.0
2021-08-08 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,9.999999747378752e-06,1.4999999621068127e-05,177080,0.0,0.0
2021-08-09 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,9.000000318337698e-06,1.4000000192027073e-05,463727,0.0,0.0
2021-08-10 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,9.999999747378752e-06,1.4000000192027073e-05,471141,0.0,0.0
2021-08-11 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.1000000085914508e-05,1.4999999621068127e-05,282667,0.0,0.0
2021-08-12 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.1000000085914508e-05,1.2999999853491317e-05,457111,0.0,0.0
2021-08-13 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2000000424450263e-05,1.2000000424450263e-05,453720,0.0,0.0
2021-08-14 00:00:00+00:00,1.2000000424450263e-05,1.4999999621068127e-05,1.2000000424450263e-05,1.4000000192027073e-05,466825,0.0,0.0
2021-08-15 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.2000000424450263e-05,482817,0.0,0.0
2021-08-16 00:00:00+00:00,1.2000000424450263e-05,1.8999999156221747e-05,1.2000000424450263e-05,1.5999999959603883e-05,615196,0.0,0.0
2021-08-17 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.4000000192027073e-05,1.8999999156221747e-05,735077,0.0,0.0
2021-08-18 00:00:00+00:00,1.8999999156221747e-05,2.4000000848900527e-05,1.8999999156221747e-05,2.2000000171829015e-05,1024755,0.0,0.0
2021-08-19 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.9999999494757503e-05,2.2000000171829015e-05,1010654,0.0,0.0
2021-08-20 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,2.099999983329326e-05,2.300000051036477e-05,513653,0.0,0.0
2021-08-21 00:00:00+00:00,2.300000051036477e-05,2.9999999242136255e-05,2.2000000171829015e-05,2.300000051036477e-05,391173,0.0,0.0
2021-08-22 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.099999983329326e-05,2.099999983329326e-05,458814,0.0,0.0
2021-08-23 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.099999983329326e-05,360271,0.0,0.0
2021-08-24 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.8999999156221747e-05,2.099999983329326e-05,343813,0.0,0.0
2021-08-25 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.9999999494757503e-05,2.300000051036477e-05,414930,0.0,0.0
2021-08-26 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,1.9999999494757503e-05,2.2000000171829015e-05,592743,0.0,0.0
2021-08-27 00:00:00+00:00,2.2000000171829015e-05,2.499999936844688e-05,2.099999983329326e-05,2.300000051036477e-05,514014,0.0,0.0
2021-08-28 00:00:00+00:00,2.300000051036477e-05,2.700000004551839e-05,1.4999999621068127e-05,2.099999983329326e-05,517300,0.0,0.0
2021-08-29 00:00:00+00:00,2.099999983329326e-05,2.5999999706982635e-05,2.099999983329326e-05,2.4000000848900527e-05,563584,0.0,0.0
2021-08-30 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.2000000171829015e-05,2.499999936844688e-05,565060,0.0,0.0
2021-08-31 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.300000051036477e-05,602433,0.0,0.0
2021-09-01 00:00:00+00:00,2.300000051036477e-05,2.499999936844688e-05,2.2000000171829015e-05,2.300000051036477e-05,1158624,0.0,0.0
2021-09-02 00:00:00+00:00,2.300000051036477e-05,2.5999999706982635e-05,2.2000000171829015e-05,2.4000000848900527e-05,847815,0.0,0.0
2021-09-03 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,510540,0.0,0.0
2021-09-04 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.099999983329326e-05,2.099999983329326e-05,434765,0.0,0.0
2021-09-05 00:00:00+00:00,2.099999983329326e-05,2.300000051036477e-05,1.9999999494757503e-05,2.099999983329326e-05,580455,0.0,0.0
2021-09-06 00:00:00+00:00,2.099999983329326e-05,2.499999936844688e-05,1.9999999494757503e-05,2.300000051036477e-05,547573,0.0,0.0
2021-09-07 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.099999983329326e-05,2.300000051036477e-05,719764,0.0,0.0
2021-09-08 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.099999983329326e-05,2.300000051036477e-05,739063,0.0,0.0
2021-09-09 00:00:00+00:00,2.099999983329326e-05,2.4000000848900527e-05,1.9999999494757503e-05,1.9999999494757503e-05,561649,0.0,0.0
2021-09-10 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.9999999494757503e-05,1.9999999494757503e-05,631962,0.0,0.0
2021-09-11 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.9999999494757503e-05,466534,0.0,0.0
2021-09-12 00:00:00+00:00,1.9999999494757503e-05,2.4000000848900527e-05,1.9999999494757503e-05,1.9999999494757503e-05,438085,0.0,0.0
2021-09-13 00:00:00+00:00,1.9999999494757503e-05,2.499999936844688e-05,1.8999999156221747e-05,1.8999999156221747e-05,252202,0.0,0.0
2021-09-14 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.8999999156221747e-05,1.9999999494757503e-05,138942,0.0,0.0
2021-09-15 00:00:00+00:00,1.9999999494757503e-05,2.099999983329326e-05,1.8999999156221747e-05,1.8999999156221747e-05,130761,0.0,0.0
2021-09-16 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8000000636675395e-05,153177,0.0,0.0
2021-09-17 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,1.8000000636675395e-05,127308,0.0,0.0
2021-09-18 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,118710,0.0,0.0
2021-09-19 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,110700,0.0,0.0
2021-09-20 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.5999999959603883e-05,1.5999999959603883e-05,111796,0.0,0.0
2021-09-21 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.700000029813964e-05,145818,0.0,0.0
2021-09-22 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4000000192027073e-05,1.5999999959603883e-05,187671,0.0,0.0
2021-09-23 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,157503,0.0,0.0
2021-09-24 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,124901,0.0,0.0
2021-09-25 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.4999999621068127e-05,142517,0.0,0.0
2021-09-26 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4999999621068127e-05,1.5999999959603883e-05,145069,0.0,0.0
2021-09-27 00:00:00+00:00,1.5999999959603883e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,124056,0.0,0.0
2021-09-28 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,134098,0.0,0.0
2021-09-29 00:00:00+00:00,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,1.4000000192027073e-05,148583,0.0,0.0
2021-09-30 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,121288,0.0,0.0
2021-10-01 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.4000000192027073e-05,1.4000000192027073e-05,109815,0.0,0.0
2021-10-02 00:00:00+00:00,1.4000000192027073e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,108771,0.0,0.0
2021-10-03 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,104563,0.0,0.0
2021-10-04 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.2999999853491317e-05,1.2999999853491317e-05,114237,0.0,0.0
2021-10-05 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,107789,0.0,0.0
2021-10-06 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,104518,0.0,0.0
2021-10-07 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,103623,0.0,0.0
2021-10-08 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,97682,0.0,0.0
2021-10-09 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,1.2000000424450263e-05,98435,0.0,0.0
2021-10-10 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.999999747378752e-06,1.2000000424450263e-05,102456,0.0,0.0
2021-10-11 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,92342,0.0,0.0
2021-10-12 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,1.1000000085914508e-05,95048,0.0,0.0
2021-10-13 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,101249,0.0,0.0
2021-10-14 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,9.999999747378752e-06,1.2999999853491317e-05,152414,0.0,0.0
2021-10-15 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,131368,0.0,0.0
2021-10-16 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,140889,0.0,0.0
2021-10-17 00:00:00+00:00,1.2000000424450263e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.2999999853491317e-05,219115,0.0,0.0
2021-10-18 00:00:00+00:00,1.2999999853491317e-05,1.4000000192027073e-05,1.1000000085914508e-05,1.2999999853491317e-05,204218,0.0,0.0
2021-10-19 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,153172,0.0,0.0
2021-10-20 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,125828,0.0,0.0
2021-10-21 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,121291,0.0,0.0
2021-10-22 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,105508,0.0,0.0
2021-10-23 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,100061,0.0,0.0
2021-10-24 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2000000424450263e-05,99707,0.0,0.0
2021-10-25 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,87005,0.0,0.0
2021-10-26 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,126419,0.0,0.0
2021-10-27 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,149054,0.0,0.0
2021-10-28 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,150687,0.0,0.0
2021-10-29 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,143909,0.0,0.0
2021-10-30 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,154228,0.0,0.0
2021-10-31 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,114733,0.0,0.0
2021-11-01 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,106327,0.0,0.0
2021-11-02 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,91111,0.0,0.0
2021-11-03 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.1000000085914508e-05,119567,0.0,0.0
2021-11-04 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.2000000424450263e-05,152330,0.0,0.0
2021-11-05 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,106456,0.0,0.0
2021-11-06 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,1.2000000424450263e-05,113262,0.0,0.0
2021-11-07 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.1000000085914508e-05,1.2999999853491317e-05,99124,0.0,0.0
2021-11-08 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,121567,0.0,0.0
2021-11-09 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,1.2999999853491317e-05,130387,0.0,0.0
2021-11-10 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,103744,0.0,0.0
2021-11-11 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,95128,0.0,0.0
2021-11-12 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,1.2000000424450263e-05,97835,0.0,0.0
2021-11-13 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2999999853491317e-05,82402,0.0,0.0
2021-11-14 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,1.2000000424450263e-05,1.2000000424450263e-05,90595,0.0,0.0
2021-11-15 00:00:00+00:00,1.2000000424450263e-05,3.899999865097925e-05,1.2000000424450263e-05,3.5000000934815034e-05,1990427,0.0,0.0
2021-11-16 00:00:00+00:00,3.5000000934815034e-05,5.400000009103678e-05,2.8000000384054147e-05,3.600000127335079e-05,3697396,0.0,0.0
2021-11-17 00:00:00+00:00,3.600000127335079e-05,8.600000001024455e-05,3.300000025774352e-05,7.300000288523734e-05,5417933,0.0,0.0
2021-11-18 00:00:00+00:00,7.300000288523734e-05,0.0001230000052601099,7.000000186963007e-05,9.100000170292333e-05,8700088,0.0,0.0
2021-11-19 00:00:00+00:00,9.100000170292333e-05,0.0001140000022132881,8.800000068731606e-05,9.999999747378752e-05,8019151,0.0,0.0
2021-11-20 00:00:00+00:00,9.999999747378752e-05,0.00010399999882793054,7.999999797903001e-05,8.499999967170879e-05,3874455,0.0,0.0
2021-11-21 00:00:00+00:00,8.499999967170879e-05,9.100000170292333e-05,6.900000153109431e-05,7.300000288523734e-05,2906298,0.0,0.0
2021-11-22 00:00:00+00:00,7.300000288523734e-05,9.100000170292333e-05,7.000000186963007e-05,8.70000003487803e-05,3022697,0.0,0.0
2021-11-23 00:00:00+00:00,8.70000003487803e-05,0.00010900000052060932,7.79999973019585e-05,0.00010199999815085903,3828308,0.0,0.0
2021-11-24 00:00:00+00:00,0.00010199999815085903,0.000299000006634742,0.00010099999781232327,0.00012199999764561653,2603229,0.0,0.0
2021-11-25 00:00:00+00:00,0.0002969999914057553,0.0003459999861661345,0.00023299999884329736,0.000311999989207834,13770446,0.0,0.0
2021-11-26 00:00:00+00:00,0.0002899999963119626,0.0003100000030826777,0.00023799999326001853,0.0002789999998640269,14698069,0.0,0.0
2021-11-27 00:00:00+00:00,0.00027799999224953353,0.000375000003259629,0.0002500000118743628,0.000375000003259629,10998123,0.0,0.0
2021-11-28 00:00:00+00:00,0.000375000003259629,0.0003760000108741224,0.00030899999546818435,0.00033999999868683517,10336587,0.0,0.0
2021-11-29 00:00:00+00:00,0.00033999999868683517,0.00033999999868683517,0.00027799999224953353,0.0002859999949578196,8442237,0.0,0.0
2021-11-30 00:00:00+00:00,0.0002859999949578196,0.00036199999158270657,0.00026199998683296144,0.0003380000125616789,9619544,0.0,0.0
2021-12-01 00:00:00+00:00,0.0003380000125616789,0.0003480000013951212,0.00026199998683296144,0.00028300000121816993,13412277,0.0,0.0
2021-12-02 00:00:00+00:00,0.00028300000121816993,0.00035700001171790063,0.00027099999715574086,0.0002899999963119626,12463823,0.0,0.0
2021-12-03 00:00:00+00:00,0.0002899999963119626,0.0002899999963119626,0.0002209999947808683,0.00022400000307243317,8943733,0.0,0.0
2021-12-04 00:00:00+00:00,0.00022400000307243317,0.00022699999681208283,0.00017600000137463212,0.00020799999765586108,5487592,0.0,0.0
2021-12-05 00:00:00+00:00,0.00020900000527035445,0.00021100000594742596,0.00015900000289548188,0.00016199999663513154,4947978,0.0,0.0
2021-12-06 00:00:00+00:00,0.0001630000042496249,0.00016500000492669642,0.00012399999832268804,0.0001500000071246177,4731767,0.0,0.0
2021-12-07 00:00:00+00:00,0.00015100000018719584,0.00019099999917671084,0.00015100000018719584,0.0001720000000204891,3103835,0.0,0.0
2021-12-08 00:00:00+00:00,0.0001720000000204891,0.00017299999308306724,0.0001340000017080456,0.00013899999612476677,3563297,0.0,0.0
2021-12-09 00:00:00+00:00,0.00013800000306218863,0.00014200000441633165,0.00011899999663000926,0.00012199999764561653,4101024,0.0,0.0
2021-12-10 00:00:00+00:00,0.00012199999764561653,0.0001250000059371814,0.00010299999848939478,0.00011100000119768083,3643647,0.0,0.0
2021-12-11 00:00:00+00:00,0.00011100000119768083,0.00011300000187475234,9.899999713525176e-05,0.00010199999815085903,2604140,0.0,0.0
2021-12-12 00:00:00+00:00,0.00010199999815085903,0.00014699999883305281,9.999999747378752e-05,0.0001340000017080456,3716984,0.0,0.0
2021-12-13 00:00:00+00:00,0.00013499999477062374,0.00013600000238511711,0.00011200000153621659,0.00011600000289035961,3330654,0.0,0.0
2021-12-14 00:00:00+00:00,0.00011600000289035961,0.00011600000289035961,0.00010599999950500205,0.00010900000052060932,3114698,0.0,0.0
2021-12-15 00:00:00+00:00,0.00011000000085914508,0.00011300000187475234,0.0001049999991664663,0.00010900000052060932,2976613,0.0,0.0
2021-12-16 00:00:00+00:00,0.00010900000052060932,0.00011600000289035961,9.699999645818025e-05,0.00010299999848939478,2551757,0.0,0.0
2021-12-17 00:00:00+00:00,0.00010299999848939478,0.00010299999848939478,8.800000068731606e-05,9.899999713525176e-05,2810458,0.0,0.0
2021-12-18 00:00:00+00:00,9.899999713525176e-05,0.00010099999781232327,9.40000027185306e-05,9.7999996796716e-05,2191822,0.0,0.0
2021-12-19 00:00:00+00:00,9.7999996796716e-05,0.00010199999815085903,8.299999899463728e-05,8.800000068731606e-05,2597838,0.0,0.0
