TIMESTAMP,PATRIOT_OPEN_PRICE_USD,PATRIOT_HIGH_PRICE_USD,PATRIOT_LOW_PRICE_USD,PATRIOT_CLOSE_PRICE_USD,PATRIOT_VOLUME_USD,PATRIOT_DIVIDENDS_USD,PATRIOT_STOCK_SPLITS_USD
2024-11-04 00:00:00+00:00,0.0008950000046752393,0.0009219999774359167,0.0004769999941345304,0.0006050000083632767,8224854,0.0,0.0
2024-11-05 00:00:00+00:00,0.0006050000083632767,0.000783999974373728,0.0005000000237487257,0.0005460000247694552,1099415,0.0,0.0
2024-11-06 00:00:00+00:00,0.0005460000247694552,0.001151000033132732,0.0004250000056345016,0.0005840000230818987,2395937,0.0,0.0
2024-11-07 00:00:00+00:00,0.0005840000230818987,0.0005879999953322113,0.00042100000428035855,0.0004820000031031668,924391,0.0,0.0
2024-11-08 00:00:00+00:00,0.0004820000031031668,0.0006360000115819275,0.0004710000066552311,0.0005280000041238964,987487,0.0,0.0
2024-11-09 00:00:00+00:00,0.0005280000041238964,0.0006649999995715916,0.0004820000031031668,0.0005629999795928597,1057928,0.0,0.0
2024-11-10 00:00:00+00:00,0.0005629999795928597,0.0005649999948218465,0.00039999998989515007,0.00044100001105107367,953758,0.0,0.0
2024-11-11 00:00:00+00:00,0.00044100001105107367,0.00044100001105107367,0.00031900001340545714,0.0003589999978430569,1170820,0.0,0.0
2024-11-12 00:00:00+00:00,0.0003589999978430569,0.00042600001324899495,0.0003020000003743917,0.0003349999897181988,1245593,0.0,0.0
2024-11-13 00:00:00+00:00,0.0003349999897181988,0.0006689999718219042,0.0003349999897181988,0.000539999979082495,1407435,0.0,0.0
2024-11-14 00:00:00+00:00,0.0005389999714680016,0.0006510000093840063,0.0005360000068321824,0.0005949999904260039,1263718,0.0,0.0
2024-11-15 00:00:00+00:00,0.0005949999904260039,0.0006200000061653554,0.0004910000134259462,0.000506000011228025,917855,0.0,0.0
2024-11-16 00:00:00+00:00,0.0005249999812804163,0.0006189999985508621,0.0005019999807700515,0.0005789999850094318,1029808,0.0,0.0
2024-11-17 00:00:00+00:00,0.0005789999850094318,0.0006019999855197966,0.0005189999938011169,0.0005419999943114817,848285,0.0,0.0
2024-11-18 00:00:00+00:00,0.0005409999866969883,0.000623999978415668,0.000493000028654933,0.0005329999839887023,378413,0.0,0.0
2024-11-19 00:00:00+00:00,0.0005329999839887023,0.0005510000046342611,0.000493000028654933,0.0005009999731555581,254810,0.0,0.0
2024-11-20 00:00:00+00:00,0.0005009999731555581,0.0005119999987073243,0.00043899999582208693,0.00044299999717622995,262162,0.0,0.0
2024-11-21 00:00:00+00:00,0.00044299999717622995,0.0004830000107176602,0.0004180000105407089,0.0004360000020824373,254528,0.0,0.0
2024-11-22 00:00:00+00:00,0.0004360000020824373,0.00043799998820759356,0.00037799999699927866,0.00039400000241585076,208168,0.0,0.0
2024-11-23 00:00:00+00:00,0.00039400000241585076,0.00046300000394694507,0.00038899999344721437,0.00043899999582208693,235749,0.0,0.0
2024-11-24 00:00:00+00:00,0.00044100001105107367,0.0004710000066552311,0.0004239999980200082,0.00043700000969693065,217064,0.0,0.0
2024-11-25 00:00:00+00:00,0.00043700000969693065,0.0004600000102072954,0.0004239999980200082,0.00043700000969693065,204883,0.0,0.0
2024-11-26 00:00:00+00:00,0.00043700000969693065,0.00047500000800937414,0.00040499999886378646,0.0004180000105407089,223822,0.0,0.0
2024-11-27 00:00:00+00:00,0.0004180000105407089,0.0006569999968633056,0.0004149999876972288,0.0006459999713115394,379723,0.0,0.0
2024-11-28 00:00:00+00:00,0.000645000021904707,0.0007309999782592058,0.000590000010561198,0.0005949999904260039,393320,0.0,0.0
2024-11-29 00:00:00+00:00,0.0005949999904260039,0.0006309999735094607,0.0005830000154674053,0.0006150000263005495,248720,0.0,0.0
2024-11-30 00:00:00+00:00,0.0006150000263005495,0.0006510000093840063,0.0006019999855197966,0.0006360000115819275,213870,0.0,0.0
2024-12-01 00:00:00+00:00,0.0006360000115819275,0.0007040000054985285,0.0006290000164881349,0.0006629999843426049,255811,0.0,0.0
2024-12-02 00:00:00+00:00,0.0006629999843426049,0.0006680000224150717,0.000598000013269484,0.0006050000083632767,206154,0.0,0.0
2024-12-03 00:00:00+00:00,0.0006050000083632767,0.0006259999936446548,0.0005869999877177179,0.000610999995842576,204325,0.0,0.0
2024-12-04 00:00:00+00:00,0.000610999995842576,0.0006890000076964498,0.0006060000159777701,0.0006479999865405262,268314,0.0,0.0
2024-12-05 00:00:00+00:00,0.0006479999865405262,0.000653000024612993,0.0006150000263005495,0.0006280000088736415,188071,0.0,0.0
2024-12-06 00:00:00+00:00,0.0006189999985508621,0.0007929999846965075,0.0006189999985508621,0.0007440000190399587,378060,0.0,0.0
2024-12-07 00:00:00+00:00,0.0007440000190399587,0.0007459999760612845,0.0006820000126026571,0.0007179999956861138,256902,0.0,0.0
2024-12-08 00:00:00+00:00,0.0007190000033006072,0.0010949999559670687,0.0006779999821446836,0.0010689999908208847,871623,0.0,0.0
2024-12-09 00:00:00+00:00,0.0010689999908208847,0.0012440000427886844,0.0009580000187270343,0.0009609999833628535,1429935,0.0,0.0
2024-12-10 00:00:00+00:00,0.0009609999833628535,0.0010689999908208847,0.0007689999765716493,0.001016999944113195,707986,0.0,0.0
2024-12-11 00:00:00+00:00,0.001016999944113195,0.0011630000080913305,0.0008650000090710819,0.0011190000222995877,584026,0.0,0.0
2024-12-12 00:00:00+00:00,0.0011239999439567327,0.00266700005158782,0.0011239999439567327,0.0017790000420063734,3539866,0.0,0.0
2024-12-13 00:00:00+00:00,0.0017719999887049198,0.002517000073567033,0.0016499999910593033,0.0017219999572262168,2015294,0.0,0.0
2024-12-14 00:00:00+00:00,0.0017219999572262168,0.002512000035494566,0.0017190000507980585,0.0023799999617040157,3006568,0.0,0.0
2024-12-15 00:00:00+00:00,0.0023799999617040157,0.002724000019952655,0.0018889999482780695,0.0021520000882446766,2832946,0.0,0.0
2024-12-16 00:00:00+00:00,0.0021520000882446766,0.0028409999795258045,0.002065999899059534,0.002570000011473894,1421503,0.0,0.0
2024-12-17 00:00:00+00:00,0.002570000011473894,0.004728000145405531,0.0025649999734014273,0.004424999933689833,4333606,0.0,0.0
2024-12-18 00:00:00+00:00,0.004424999933689833,0.007342000026255846,0.0044120000675320625,0.007317000068724155,6915158,0.0,0.0
2024-12-19 00:00:00+00:00,0.007313999813050032,0.008217999711632729,0.005963000003248453,0.007340000011026859,4231640,0.0,0.0
2024-12-20 00:00:00+00:00,0.007340000011026859,0.00762900011613965,0.00521499989554286,0.007586999796330929,2602543,0.0,0.0
2024-12-21 00:00:00+00:00,0.007586999796330929,0.007716000080108643,0.005433000158518553,0.005679000169038773,1733106,0.0,0.0
2024-12-22 00:00:00+00:00,0.005679000169038773,0.006318000145256519,0.005206000059843063,0.005665999837219715,1090476,0.0,0.0
2024-12-23 00:00:00+00:00,0.005665999837219715,0.006413999944925308,0.004720999859273434,0.005055000074207783,1615931,0.0,0.0
2024-12-24 00:00:00+00:00,0.005055000074207783,0.006821999792009592,0.005055000074207783,0.006430000066757202,1569277,0.0,0.0
2024-12-25 00:00:00+00:00,0.006430000066757202,0.0064489999786019325,0.005514000076800585,0.005785999819636345,825488,0.0,0.0
2024-12-26 00:00:00+00:00,0.005785999819636345,0.006266999989748001,0.004881000146269798,0.005735000129789114,976377,0.0,0.0
2024-12-27 00:00:00+00:00,0.005735000129789114,0.005754999816417694,0.004739999771118164,0.005053000058978796,782585,0.0,0.0
2024-12-28 00:00:00+00:00,0.005053000058978796,0.0051369997672736645,0.0037239999510347843,0.004745000042021275,2151795,0.0,0.0
2024-12-29 00:00:00+00:00,0.004745000042021275,0.0073529998771846294,0.004548999946564436,0.006591999903321266,2758577,0.0,0.0
2024-12-30 00:00:00+00:00,0.006591999903321266,0.0072130002081394196,0.00611699977889657,0.006490000057965517,1101199,0.0,0.0
