TIMESTAMP,CDEX_OPEN_PRICE_USD,CDEX_HIGH_PRICE_USD,CDEX_LOW_PRICE_USD,CDEX_CLOSE_PRICE_USD,CDEX_VOLUME_USD,CDEX_DIVIDENDS_USD,CDEX_STOCK_SPLITS_USD
2021-01-19 00:00:00+00:00,1.1000000085914508e-05,1.4999999621068127e-05,1.1000000085914508e-05,1.4000000192027073e-05,5,0.0,0.0
2021-01-20 00:00:00+00:00,1.4000000192027073e-05,4.3000000005122274e-05,9.999999747378752e-06,4.3000000005122274e-05,11,0.0,0.0
2021-01-21 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.300000025774352e-05,3.400000059627928e-05,14,0.0,0.0
2021-01-22 00:00:00+00:00,3.400000059627928e-05,4.099999932805076e-05,3.300000025774352e-05,3.600000127335079e-05,14,0.0,0.0
2021-01-23 00:00:00+00:00,3.600000127335079e-05,3.9999998989515007e-05,3.5000000934815034e-05,3.5000000934815034e-05,14,0.0,0.0
2021-01-24 00:00:00+00:00,3.5000000934815034e-05,3.9999998989515007e-05,3.400000059627928e-05,3.600000127335079e-05,15,0.0,0.0
2021-01-25 00:00:00+00:00,3.600000127335079e-05,4.199999966658652e-05,3.5000000934815034e-05,3.600000127335079e-05,16,0.0,0.0
2021-01-26 00:00:00+00:00,3.600000127335079e-05,3.899999865097925e-05,3.400000059627928e-05,3.899999865097925e-05,15,0.0,0.0
2021-01-27 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.199999991920777e-05,3.600000127335079e-05,25,0.0,0.0
2021-01-28 00:00:00+00:00,3.7000001611886546e-05,4.099999932805076e-05,3.400000059627928e-05,3.9999998989515007e-05,16,0.0,0.0
2021-01-29 00:00:00+00:00,3.9999998989515007e-05,4.600000102072954e-05,3.5000000934815034e-05,4.099999932805076e-05,15,0.0,0.0
2021-01-30 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.600000127335079e-05,3.7999998312443495e-05,15,0.0,0.0
2021-01-31 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,1.5999999959603883e-05,1.5999999959603883e-05,53,0.0,0.0
2021-02-01 00:00:00+00:00,1.5999999959603883e-05,3.9999998989515007e-05,1.4999999621068127e-05,3.9999998989515007e-05,15,0.0,0.0
2021-02-02 00:00:00+00:00,3.9999998989515007e-05,4.3000000005122274e-05,3.7000001611886546e-05,3.899999865097925e-05,17,0.0,0.0
2021-02-03 00:00:00+00:00,3.899999865097925e-05,4.5000000682193786e-05,3.899999865097925e-05,4.5000000682193786e-05,16,0.0,0.0
2021-02-04 00:00:00+00:00,4.5000000682193786e-05,4.600000102072954e-05,3.9999998989515007e-05,4.400000034365803e-05,16,0.0,0.0
2021-02-05 00:00:00+00:00,4.400000034365803e-05,4.600000102072954e-05,3.9999998989515007e-05,4.199999966658652e-05,17,0.0,0.0
2021-02-06 00:00:00+00:00,4.199999966658652e-05,4.8999998398358e-05,4.199999966658652e-05,4.70000013592653e-05,17,0.0,0.0
2021-02-07 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,4.199999966658652e-05,4.70000013592653e-05,17,0.0,0.0
2021-02-08 00:00:00+00:00,4.70000013592653e-05,5.500000042957254e-05,4.199999966658652e-05,5.0999999075429514e-05,23,0.0,0.0
2021-02-09 00:00:00+00:00,5.0999999075429514e-05,5.8000001445179805e-05,4.999999873689376e-05,5.6000000768108293e-05,20,0.0,0.0
2021-02-10 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,4.8999998398358e-05,4.8999998398358e-05,18,0.0,0.0
2021-02-11 00:00:00+00:00,4.8999998398358e-05,5.8000001445179805e-05,4.8999998398358e-05,5.2999999752501026e-05,25,0.0,0.0
2021-02-12 00:00:00+00:00,5.2999999752501026e-05,5.8000001445179805e-05,5.199999941396527e-05,5.199999941396527e-05,22,0.0,0.0
2021-02-13 00:00:00+00:00,5.199999941396527e-05,5.8000001445179805e-05,5.0999999075429514e-05,5.700000110664405e-05,20,0.0,0.0
2021-02-14 00:00:00+00:00,5.700000110664405e-05,8.900000102585182e-05,1.8000000636675395e-05,3.7000001611886546e-05,551,0.0,0.0
2021-02-15 00:00:00+00:00,3.7000001611886546e-05,6.500000017695129e-05,3.400000059627928e-05,3.400000059627928e-05,4619,0.0,0.0
2021-02-16 00:00:00+00:00,3.400000059627928e-05,5.400000009103678e-05,3.300000025774352e-05,5.400000009103678e-05,18,0.0,0.0
2021-02-17 00:00:00+00:00,5.400000009103678e-05,5.8000001445179805e-05,4.8999998398358e-05,5.199999941396527e-05,22,0.0,0.0
2021-02-18 00:00:00+00:00,5.199999941396527e-05,5.8000001445179805e-05,5.0999999075429514e-05,5.199999941396527e-05,27,0.0,0.0
2021-02-19 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,4.400000034365803e-05,4.70000013592653e-05,55,0.0,0.0
2021-02-20 00:00:00+00:00,4.70000013592653e-05,6.299999949987978e-05,4.5000000682193786e-05,5.6000000768108293e-05,22,0.0,0.0
2021-02-21 00:00:00+00:00,5.6000000768108293e-05,6.399999983841553e-05,5.6000000768108293e-05,6.299999949987978e-05,24,0.0,0.0
2021-02-22 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,4.8999998398358e-05,5.2999999752501026e-05,43,0.0,0.0
2021-02-23 00:00:00+00:00,5.2999999752501026e-05,5.900000178371556e-05,4.400000034365803e-05,5.8000001445179805e-05,47,0.0,0.0
2021-02-24 00:00:00+00:00,5.8000001445179805e-05,6.199999916134402e-05,4.999999873689376e-06,1.2000000424450263e-05,14,0.0,0.0
2021-02-25 00:00:00+00:00,1.2000000424450263e-05,2.2000000171829015e-05,6.000000212225132e-06,1.8999999156221747e-05,10,0.0,0.0
2021-02-26 00:00:00+00:00,1.8999999156221747e-05,5.2999999752501026e-05,9.999999747378752e-06,3.099999958067201e-05,129,0.0,0.0
2021-02-27 00:00:00+00:00,3.099999958067201e-05,5.700000110664405e-05,3.099999958067201e-05,4.600000102072954e-05,15,0.0,0.0
2021-02-28 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.899999865097925e-05,4.5000000682193786e-05,17,0.0,0.0
2021-03-01 00:00:00+00:00,4.5000000682193786e-05,4.999999873689376e-05,4.099999932805076e-05,4.600000102072954e-05,18,0.0,0.0
2021-03-02 00:00:00+00:00,4.600000102072954e-05,5.400000009103678e-05,4.5000000682193786e-05,5.2999999752501026e-05,39,0.0,0.0
2021-03-03 00:00:00+00:00,5.2999999752501026e-05,6.199999916134402e-05,4.5000000682193786e-05,4.8000001697801054e-05,51,0.0,0.0
2021-03-04 00:00:00+00:00,4.8000001697801054e-05,4.999999873689376e-05,1.2000000424450263e-05,4.400000034365803e-05,56,0.0,0.0
2021-03-05 00:00:00+00:00,4.400000034365803e-05,5.8000001445179805e-05,1.700000029813964e-05,5.8000001445179805e-05,105,0.0,0.0
2021-03-06 00:00:00+00:00,5.8000001445179805e-05,0.00014600000577047467,3.300000025774352e-05,4.8999998398358e-05,501,0.0,0.0
2021-03-07 00:00:00+00:00,4.8000001697801054e-05,9.7999996796716e-05,4.70000013592653e-05,5.2999999752501026e-05,168,0.0,0.0
2021-03-08 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,3.5000000934815034e-05,4.199999966658652e-05,15,0.0,0.0
2021-03-09 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.199999991920777e-05,3.7999998312443495e-05,75,0.0,0.0
2021-03-10 00:00:00+00:00,3.7999998312443495e-05,3.899999865097925e-05,3.400000059627928e-05,3.899999865097925e-05,16,0.0,0.0
2021-03-11 00:00:00+00:00,3.899999865097925e-05,6.500000017695129e-05,2.700000004551839e-05,6.399999983841553e-05,81,0.0,0.0
2021-03-12 00:00:00+00:00,6.399999983841553e-05,7.100000220816582e-05,4.099999932805076e-05,4.600000102072954e-05,31,0.0,0.0
2021-03-13 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,2.9999999242136255e-05,4.3000000005122274e-05,30,0.0,0.0
2021-03-14 00:00:00+00:00,4.3000000005122274e-05,4.3000000005122274e-05,3.099999958067201e-05,3.099999958067201e-05,47,0.0,0.0
2021-03-15 00:00:00+00:00,3.099999958067201e-05,5.700000110664405e-05,2.9000000722589903e-05,3.7000001611886546e-05,84,0.0,0.0
2021-03-16 00:00:00+00:00,3.7000001611886546e-05,5.0999999075429514e-05,3.600000127335079e-05,4.70000013592653e-05,104,0.0,0.0
2021-03-17 00:00:00+00:00,4.70000013592653e-05,6.399999983841553e-05,4.70000013592653e-05,6.0999998822808266e-05,221,0.0,0.0
2021-03-18 00:00:00+00:00,6.0999998822808266e-05,6.199999916134402e-05,4.600000102072954e-05,5.400000009103678e-05,66,0.0,0.0
2021-03-19 00:00:00+00:00,5.400000009103678e-05,6.600000051548705e-05,5.2999999752501026e-05,6.600000051548705e-05,111,0.0,0.0
2021-03-20 00:00:00+00:00,6.600000051548705e-05,9.300000237999484e-05,6.199999916134402e-05,9.100000170292333e-05,72,0.0,0.0
2021-03-21 00:00:00+00:00,9.100000170292333e-05,0.00010299999848939478,5.500000042957254e-05,9.899999713525176e-05,31,0.0,0.0
2021-03-22 00:00:00+00:00,9.899999713525176e-05,0.00033000000985339284,5.199999941396527e-05,0.00029600001289509237,737,0.0,0.0
2021-03-23 00:00:00+00:00,0.00029600001289509237,0.00035600000410340726,0.00010099999781232327,0.00010199999815085903,601,0.0,0.0
2021-03-24 00:00:00+00:00,0.00010199999815085903,0.00010299999848939478,4.8999998398358e-05,5.8000001445179805e-05,211,0.0,0.0
2021-03-25 00:00:00+00:00,5.8000001445179805e-05,0.0003020000003743917,5.700000110664405e-05,0.00026500000967644155,1278,0.0,0.0
2021-03-26 00:00:00+00:00,0.00026500000967644155,0.0002739999908953905,9.200000204145908e-05,0.00013000000035390258,2663,0.0,0.0
2021-03-27 00:00:00+00:00,0.00013000000035390258,0.0001539999939268455,9.500000305706635e-05,9.600000339560211e-05,567,0.0,0.0
2021-03-28 00:00:00+00:00,9.500000305706635e-05,0.00010399999882793054,4.999999873689376e-05,0.00010299999848939478,280,0.0,0.0
2021-03-29 00:00:00+00:00,0.00010299999848939478,0.00014899999951012433,8.399999933317304e-05,0.00012700000661425292,1229,0.0,0.0
2021-03-30 00:00:00+00:00,0.00012700000661425292,0.00013000000035390258,5.400000009103678e-05,0.0001250000059371814,1065,0.0,0.0
2021-03-31 00:00:00+00:00,0.0001250000059371814,0.0001720000000204891,6.500000017695129e-05,0.00013899999612476677,3463,0.0,0.0
2021-04-01 00:00:00+00:00,0.00013899999612476677,0.00016799999866634607,0.00011999999696854502,0.00012599999899975955,1919,0.0,0.0
2021-04-02 00:00:00+00:00,0.00012599999899975955,0.00015799999528098851,0.0001250000059371814,0.00015700000221841037,183,0.0,0.0
2021-04-03 00:00:00+00:00,0.00015700000221841037,0.00015900000289548188,5.2999999752501026e-05,0.00013000000035390258,1613,0.0,0.0
2021-04-04 00:00:00+00:00,0.00013000000035390258,0.00013299999409355223,7.79999973019585e-05,7.79999973019585e-05,2191,0.0,0.0
2021-04-05 00:00:00+00:00,7.79999973019585e-05,0.0001320000010309741,5.400000009103678e-05,0.00013099999341648072,3486,0.0,0.0
2021-04-06 00:00:00+00:00,0.00013099999341648072,0.0001340000017080456,9.500000305706635e-05,0.00010299999848939478,1798,0.0,0.0
2021-04-07 00:00:00+00:00,0.00010299999848939478,0.00012399999832268804,7.500000356230885e-05,0.00010800000018207356,624,0.0,0.0
2021-04-08 00:00:00+00:00,0.00010699999984353781,0.00011000000085914508,5.199999941396527e-05,9.600000339560211e-05,601,0.0,0.0
2021-04-09 00:00:00+00:00,9.600000339560211e-05,0.00012799999967683107,9.600000339560211e-05,0.00010900000052060932,1798,0.0,0.0
2021-04-10 00:00:00+00:00,0.00010900000052060932,0.00011800000356743112,8.600000001024455e-05,0.00011800000356743112,1346,0.0,0.0
2021-04-11 00:00:00+00:00,0.00011800000356743112,0.0001230000052601099,9.899999713525176e-05,0.00011899999663000926,1435,0.0,0.0
2021-04-12 00:00:00+00:00,0.00011899999663000926,0.00012700000661425292,0.0001049999991664663,0.00012599999899975955,1423,0.0,0.0
2021-04-13 00:00:00+00:00,0.00012599999899975955,0.0001289999927394092,9.300000237999484e-05,0.00011600000289035961,586,0.0,0.0
2021-04-14 00:00:00+00:00,0.00011600000289035961,0.00012399999832268804,0.00010099999781232327,0.00010199999815085903,136,0.0,0.0
2021-04-15 00:00:00+00:00,0.00010199999815085903,0.00018699999782256782,8.600000001024455e-05,0.00018099999579135329,1174,0.0,0.0
2021-04-16 00:00:00+00:00,0.00018099999579135329,0.00018200000340584666,8.900000102585182e-05,0.00012099999730708078,1792,0.0,0.0
2021-04-17 00:00:00+00:00,0.00012099999730708078,0.00012199999764561653,9.600000339560211e-05,0.00010199999815085903,1122,0.0,0.0
2021-04-18 00:00:00+00:00,0.00010199999815085903,0.00023499999952036887,8.499999967170879e-05,0.00018400000408291817,164,0.0,0.0
2021-04-19 00:00:00+00:00,0.00018400000408291817,0.0002460000105202198,9.40000027185306e-05,9.500000305706635e-05,194,0.0,0.0
2021-04-20 00:00:00+00:00,9.500000305706635e-05,0.00011200000153621659,9.300000237999484e-05,0.00011000000085914508,260,0.0,0.0
2021-04-21 00:00:00+00:00,0.00011000000085914508,0.00017299999308306724,0.00010199999815085903,0.00016799999866634607,1451,0.0,0.0
2021-04-22 00:00:00+00:00,0.00016799999866634607,0.0001720000000204891,0.0001049999991664663,0.00012700000661425292,1992,0.0,0.0
2021-04-23 00:00:00+00:00,0.00012700000661425292,0.00015300000086426735,0.0001140000022132881,0.00015300000086426735,557,0.0,0.0
2021-04-24 00:00:00+00:00,0.00015300000086426735,0.00018000000272877514,0.00015100000018719584,0.0001720000000204891,1704,0.0,0.0
2021-04-25 00:00:00+00:00,0.00017100000695791095,0.00019700000120792538,7.100000220816582e-05,7.79999973019585e-05,92,0.0,0.0
2021-04-26 00:00:00+00:00,7.79999973019585e-05,0.00018699999782256782,7.79999973019585e-05,0.00017499999376013875,733,0.0,0.0
2021-04-27 00:00:00+00:00,0.00017499999376013875,0.00017600000137463212,0.00010199999815085903,0.0001049999991664663,983,0.0,0.0
2021-04-28 00:00:00+00:00,0.0001049999991664663,0.00014600000577047467,9.300000237999484e-05,0.00014600000577047467,4100,0.0,0.0
2021-04-29 00:00:00+00:00,0.00014600000577047467,0.00016399999731220305,0.00010099999781232327,0.00015900000289548188,6870,0.0,0.0
2021-04-30 00:00:00+00:00,0.00015900000289548188,0.00016399999731220305,0.00010900000052060932,0.0001289999927394092,2400,0.0,0.0
2021-05-01 00:00:00+00:00,0.0001289999927394092,0.00013000000035390258,9.500000305706635e-05,0.0001049999991664663,385,0.0,0.0
2021-05-02 00:00:00+00:00,0.0001049999991664663,0.00014699999883305281,9.7999996796716e-05,0.00014699999883305281,1338,0.0,0.0
2021-05-03 00:00:00+00:00,0.00014699999883305281,0.00016199999663513154,0.00012199999764561653,0.00013899999612476677,684,0.0,0.0
2021-05-04 00:00:00+00:00,0.00013899999612476677,0.00016500000492669642,0.00012099999730708078,0.00015100000018719584,3807,0.0,0.0
2021-05-05 00:00:00+00:00,0.00015100000018719584,0.00019299999985378236,0.00013499999477062374,0.00013600000238511711,2638,0.0,0.0
2021-05-06 00:00:00+00:00,0.00013600000238511711,0.00014000000373926014,0.00010699999984353781,0.0001320000010309741,558,0.0,0.0
2021-05-07 00:00:00+00:00,0.0001320000010309741,0.00018699999782256782,0.00012799999967683107,0.00014200000441633165,547,0.0,0.0
2021-05-08 00:00:00+00:00,0.00014200000441633165,0.00014800000644754618,0.00011200000153621659,0.00011200000153621659,737,0.0,0.0
2021-05-09 00:00:00+00:00,0.00011300000187475234,0.0001289999927394092,0.00011100000119768083,0.00011300000187475234,1530,0.0,0.0
2021-05-10 00:00:00+00:00,0.00011300000187475234,0.00013099999341648072,9.40000027185306e-05,9.899999713525176e-05,1989,0.0,0.0
2021-05-11 00:00:00+00:00,9.899999713525176e-05,0.00022600000374950469,9.600000339560211e-05,9.699999645818025e-05,740,0.0,0.0
2021-05-12 00:00:00+00:00,9.699999645818025e-05,0.00016500000492669642,9.699999645818025e-05,0.00014200000441633165,1310,0.0,0.0
2021-05-13 00:00:00+00:00,0.00014099999680183828,0.0001429999974789098,7.899999764049426e-05,0.00010099999781232327,394,0.0,0.0
2021-05-14 00:00:00+00:00,0.00010099999781232327,0.00020300000323913991,9.999999747378752e-05,0.00015199999324977398,2304,0.0,0.0
2021-05-15 00:00:00+00:00,0.00015199999324977398,0.0001880000054370612,9.999999747378752e-05,0.00013000000035390258,623,0.0,0.0
2021-05-16 00:00:00+00:00,0.00013000000035390258,0.00013600000238511711,7.79999973019585e-05,8.199999865610152e-05,1451,0.0,0.0
2021-05-17 00:00:00+00:00,8.199999865610152e-05,8.299999899463728e-05,5.500000042957254e-05,5.700000110664405e-05,626,0.0,0.0
2021-05-18 00:00:00+00:00,5.8000001445179805e-05,0.00011700000322889537,5.700000110664405e-05,0.00011600000289035961,1661,0.0,0.0
2021-05-19 00:00:00+00:00,0.00011600000289035961,0.00011700000322889537,5.900000178371556e-05,5.900000178371556e-05,518,0.0,0.0
2021-05-20 00:00:00+00:00,5.900000178371556e-05,8.499999967170879e-05,5.6000000768108293e-05,8.299999899463728e-05,1125,0.0,0.0
2021-05-21 00:00:00+00:00,8.399999933317304e-05,9.999999747378752e-05,7.599999662488699e-05,8.600000001024455e-05,2288,0.0,0.0
2021-05-22 00:00:00+00:00,8.600000001024455e-05,8.800000068731606e-05,5.199999941396527e-05,5.8000001445179805e-05,999,0.0,0.0
2021-05-23 00:00:00+00:00,5.8000001445179805e-05,6.70000008540228e-05,5.199999941396527e-05,5.6000000768108293e-05,37,0.0,0.0
2021-05-24 00:00:00+00:00,5.6000000768108293e-05,6.299999949987978e-05,4.600000102072954e-05,5.0999999075429514e-05,1178,0.0,0.0
2021-05-25 00:00:00+00:00,5.0999999075429514e-05,5.8000001445179805e-05,4.70000013592653e-05,5.700000110664405e-05,23,0.0,0.0
2021-05-26 00:00:00+00:00,5.8000001445179805e-05,6.0999998822808266e-05,5.0999999075429514e-05,5.0999999075429514e-05,185,0.0,0.0
2021-05-27 00:00:00+00:00,5.0999999075429514e-05,7.200000254670158e-05,4.999999873689376e-05,7.100000220816582e-05,202,0.0,0.0
2021-05-28 00:00:00+00:00,7.100000220816582e-05,9.600000339560211e-05,4.3000000005122274e-05,5.700000110664405e-05,1860,0.0,0.0
2021-05-29 00:00:00+00:00,5.700000110664405e-05,7.000000186963007e-05,4.5000000682193786e-05,6.500000017695129e-05,1129,0.0,0.0
2021-05-30 00:00:00+00:00,6.500000017695129e-05,6.600000051548705e-05,3.600000127335079e-05,3.600000127335079e-05,526,0.0,0.0
2021-05-31 00:00:00+00:00,3.600000127335079e-05,5.199999941396527e-05,3.5000000934815034e-05,4.70000013592653e-05,23,0.0,0.0
2021-06-01 00:00:00+00:00,4.70000013592653e-05,5.2999999752501026e-05,4.199999966658652e-05,5.2999999752501026e-05,260,0.0,0.0
2021-06-02 00:00:00+00:00,5.2999999752501026e-05,6.0999998822808266e-05,4.5000000682193786e-05,4.8000001697801054e-05,22,0.0,0.0
2021-06-03 00:00:00+00:00,4.8000001697801054e-05,5.0999999075429514e-05,4.5000000682193786e-05,4.70000013592653e-05,21,0.0,0.0
2021-06-04 00:00:00+00:00,4.70000013592653e-05,5.0999999075429514e-05,4.3000000005122274e-05,4.400000034365803e-05,21,0.0,0.0
2021-06-05 00:00:00+00:00,4.400000034365803e-05,4.8999998398358e-05,3.600000127335079e-05,3.7000001611886546e-05,76,0.0,0.0
2021-06-06 00:00:00+00:00,3.7000001611886546e-05,7.200000254670158e-05,3.7000001611886546e-05,6.70000008540228e-05,348,0.0,0.0
2021-06-07 00:00:00+00:00,6.70000008540228e-05,6.900000153109431e-05,4.600000102072954e-05,4.70000013592653e-05,19,0.0,0.0
2021-06-08 00:00:00+00:00,4.70000013592653e-05,4.8000001697801054e-05,3.7999998312443495e-05,4.400000034365803e-05,21,0.0,0.0
2021-06-09 00:00:00+00:00,4.400000034365803e-05,4.8000001697801054e-05,3.899999865097925e-05,4.5000000682193786e-05,19,0.0,0.0
2021-06-10 00:00:00+00:00,4.5000000682193786e-05,4.8999998398358e-05,4.3000000005122274e-05,4.400000034365803e-05,97,0.0,0.0
2021-06-11 00:00:00+00:00,4.400000034365803e-05,4.8999998398358e-05,4.400000034365803e-05,4.8000001697801054e-05,44,0.0,0.0
2021-06-12 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.199999966658652e-05,4.400000034365803e-05,25,0.0,0.0
2021-06-13 00:00:00+00:00,4.400000034365803e-05,4.8000001697801054e-05,4.3000000005122274e-05,4.70000013592653e-05,20,0.0,0.0
2021-06-14 00:00:00+00:00,4.70000013592653e-05,5.700000110664405e-05,4.70000013592653e-05,4.8000001697801054e-05,20,0.0,0.0
2021-06-15 00:00:00+00:00,5.199999941396527e-05,5.8000001445179805e-05,5.199999941396527e-05,5.2999999752501026e-05,22,0.0,0.0
2021-06-16 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,4.999999873689376e-05,5.400000009103678e-05,19,0.0,0.0
2021-06-17 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,4.70000013592653e-05,4.8000001697801054e-05,70,0.0,0.0
2021-06-18 00:00:00+00:00,4.8000001697801054e-05,6.70000008540228e-05,4.3000000005122274e-05,4.5000000682193786e-05,229,0.0,0.0
2021-06-19 00:00:00+00:00,4.5000000682193786e-05,4.70000013592653e-05,3.600000127335079e-05,3.7000001611886546e-05,216,0.0,0.0
2021-06-20 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.7000001611886546e-05,216,0.0,0.0
2021-06-21 00:00:00+00:00,3.7000001611886546e-05,4.8999998398358e-05,3.600000127335079e-05,4.099999932805076e-05,61,0.0,0.0
2021-06-22 00:00:00+00:00,4.099999932805076e-05,4.3000000005122274e-05,2.700000004551839e-05,3.600000127335079e-05,90,0.0,0.0
2021-06-23 00:00:00+00:00,3.600000127335079e-05,4.099999932805076e-05,3.5000000934815034e-05,3.9999998989515007e-05,59,0.0,0.0
2021-06-24 00:00:00+00:00,3.899999865097925e-05,4.199999966658652e-05,3.7000001611886546e-05,3.7999998312443495e-05,16,0.0,0.0
2021-06-25 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,3.400000059627928e-05,3.5000000934815034e-05,15,0.0,0.0
2021-06-26 00:00:00+00:00,3.5000000934815034e-05,3.899999865097925e-05,3.300000025774352e-05,3.7000001611886546e-05,231,0.0,0.0
2021-06-27 00:00:00+00:00,3.7000001611886546e-05,5.0999999075429514e-05,3.600000127335079e-05,5.0999999075429514e-05,37,0.0,0.0
2021-06-28 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,3.7000001611886546e-05,4.099999932805076e-05,27,0.0,0.0
2021-06-29 00:00:00+00:00,4.099999932805076e-05,4.400000034365803e-05,3.7999998312443495e-05,4.3000000005122274e-05,17,0.0,0.0
2021-06-30 00:00:00+00:00,4.3000000005122274e-05,5.999999848427251e-05,4.199999966658652e-05,4.400000034365803e-05,670,0.0,0.0
2021-07-01 00:00:00+00:00,4.400000034365803e-05,4.400000034365803e-05,3.7000001611886546e-05,4.199999966658652e-05,335,0.0,0.0
2021-07-02 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.9999998989515007e-05,4.3000000005122274e-05,290,0.0,0.0
2021-07-03 00:00:00+00:00,4.3000000005122274e-05,6.399999983841553e-05,4.199999966658652e-05,4.400000034365803e-05,653,0.0,0.0
2021-07-04 00:00:00+00:00,4.400000034365803e-05,4.70000013592653e-05,3.899999865097925e-05,4.199999966658652e-05,15,0.0,0.0
2021-07-05 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.7000001611886546e-05,4.099999932805076e-05,16,0.0,0.0
2021-07-06 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.7000001611886546e-05,4.099999932805076e-05,55,0.0,0.0
2021-07-07 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.7000001611886546e-05,3.7000001611886546e-05,16,0.0,0.0
