TIMESTAMP,SHDW23639_OPEN_PRICE_USD,SHDW23639_HIGH_PRICE_USD,SHDW23639_LOW_PRICE_USD,SHDW23639_CLOSE_PRICE_USD,SHDW23639_VOLUME_USD,SHDW23639_DIVIDENDS_USD,SHDW23639_STOCK_SPLITS_USD
2023-03-02 00:00:00+00:00,2.9736690521240234,3.5156900882720947,2.7210609912872314,3.061647891998291,1748,0.0,0.0
2023-03-03 00:00:00+00:00,3.0452070236206055,3.2771708965301514,2.3452200889587402,2.9813039302825928,2255,0.0,0.0
2023-03-04 00:00:00+00:00,2.980839967727661,4.670797824859619,2.752840042114258,3.053663969039917,6424,0.0,0.0
2023-03-05 00:00:00+00:00,3.0773229598999023,4.874722003936768,2.7447359561920166,4.661289215087891,6228,0.0,0.0
2023-03-06 00:00:00+00:00,4.646283149719238,8.370010375976562,4.646283149719238,7.417250156402588,9628,0.0,0.0
2023-03-07 00:00:00+00:00,7.4611639976501465,10.879308700561523,5.83475399017334,8.072628021240234,16688,0.0,0.0
2023-03-08 00:00:00+00:00,8.072539329528809,9.697896957397461,5.0848388671875,6.127511978149414,7106,0.0,0.0
2023-03-09 00:00:00+00:00,6.161406993865967,6.725216865539551,4.648903846740723,5.748507022857666,4160,0.0,0.0
2023-03-10 00:00:00+00:00,5.781160831451416,6.4250569343566895,4.603866100311279,5.295015811920166,2654,0.0,0.0
2023-03-11 00:00:00+00:00,5.327079772949219,6.160915851593018,4.257701873779297,5.130205154418945,1951,0.0,0.0
2023-03-12 00:00:00+00:00,5.139791965484619,5.47385311126709,4.439103126525879,4.967595100402832,1782,0.0,0.0
2023-03-13 00:00:00+00:00,5.045032024383545,6.1751251220703125,4.561679840087891,5.059504985809326,2240,0.0,0.0
2023-03-14 00:00:00+00:00,5.072990894317627,8.424200057983398,4.222705841064453,7.587996959686279,2424,0.0,0.0
2023-03-15 00:00:00+00:00,7.565465927124023,8.595479011535645,6.2814249992370605,6.851991176605225,428,0.0,0.0
2023-03-16 00:00:00+00:00,6.850019931793213,8.401795387268066,4.826786041259766,5.144906997680664,689,0.0,0.0
2023-03-17 00:00:00+00:00,5.13514518737793,6.143857955932617,4.599747180938721,5.350541114807129,568,0.0,0.0
2023-03-18 00:00:00+00:00,5.424046993255615,5.588918209075928,4.498258113861084,4.8186798095703125,371,0.0,0.0
2023-03-19 00:00:00+00:00,4.827546119689941,5.41114616394043,4.357195854187012,4.614770889282227,410,0.0,0.0
2023-03-20 00:00:00+00:00,4.589799880981445,5.431774139404297,4.221144199371338,4.71793794631958,332,0.0,0.0
2023-03-21 00:00:00+00:00,4.79655122756958,5.272946834564209,3.6471729278564453,4.450043201446533,411,0.0,0.0
2023-03-22 00:00:00+00:00,4.449438095092773,5.1469268798828125,3.8434979915618896,4.484012126922607,388945,0.0,0.0
2023-03-23 00:00:00+00:00,4.481834888458252,4.9072771072387695,4.44500207901001,4.6490068435668945,501814,0.0,0.0
2023-03-24 00:00:00+00:00,4.644370079040527,4.79852819442749,4.292655944824219,4.413455009460449,374019,0.0,0.0
2023-03-25 00:00:00+00:00,4.419956207275391,5.145439147949219,4.250532150268555,4.993340969085693,163900,0.0,0.0
2023-03-26 00:00:00+00:00,4.9912590980529785,5.601123809814453,4.6796488761901855,4.776443958282471,85244,0.0,0.0
2023-03-27 00:00:00+00:00,4.787524223327637,4.986767768859863,4.21311092376709,4.293382167816162,92625,0.0,0.0
2023-03-28 00:00:00+00:00,4.293382167816162,4.293671131134033,3.3707339763641357,3.737083911895752,123300,0.0,0.0
2023-03-29 00:00:00+00:00,3.7411999702453613,3.8024868965148926,2.283695936203003,2.308271884918213,65568,0.0,0.0
2023-03-30 00:00:00+00:00,2.309468984603882,2.3880109786987305,1.6729300022125244,1.8849669694900513,50117,0.0,0.0
2023-03-31 00:00:00+00:00,1.8783520460128784,2.4358930587768555,1.8783520460128784,2.1882779598236084,211112,0.0,0.0
2023-04-01 00:00:00+00:00,2.2138030529022217,2.2279930114746094,2.0263960361480713,2.1128170490264893,78875,0.0,0.0
2023-04-02 00:00:00+00:00,2.0894620418548584,2.1229660511016846,1.8206520080566406,1.8939889669418335,63964,0.0,0.0
2023-04-03 00:00:00+00:00,1.8831210136413574,1.8952629566192627,1.6259969472885132,1.654283046722412,38526,0.0,0.0
2023-04-04 00:00:00+00:00,1.654283046722412,1.662466049194336,1.3403700590133667,1.3718359470367432,40581,0.0,0.0
