TIMESTAMP,HOPPY_OPEN_PRICE_USD,HOPPY_HIGH_PRICE_USD,HOPPY_LOW_PRICE_USD,HOPPY_CLOSE_PRICE_USD,HOPPY_VOLUME_USD,HOPPY_DIVIDENDS_USD,HOPPY_STOCK_SPLITS_USD
2023-10-01 00:00:00+00:00,,,,0.0,36333,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,43643,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,33722,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,33167,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,33913,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,29598,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,37945,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,39694,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,37035,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,30297,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,33379,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,37403,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,40396,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,38248,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,37348,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,35849,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,37326,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,92769,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,46299,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,64290,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,37520,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,38495,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,40791,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,44444,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,38235,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,63347,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,91374,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,36502,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,35926,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,36340,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,39339,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,43039,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,52466,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,52872,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,38993,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,41183,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,141321,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,311298,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,81470,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,65222,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,68512,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,58176,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,50694,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,45208,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,8203,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,16085,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,29605,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,31533,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,28525,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,25692,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,23414,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,20472,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,17492,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,17914,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,21783,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,19692,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,22483,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,25513,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,19057,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,18058,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,16432,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,13673,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,23004,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,23649,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,29750,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,17184,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,14043,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,20110,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,13434,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,6711,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,5937,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,23327,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,15705,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,20680,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,20147,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,15714,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,27637,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,25887,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,25456,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,18621,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,9744,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,12481,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,22239,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,22859,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,20894,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,19690,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,19148,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,14630,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,14922,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,14609,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,15427,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,20912,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,11289,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,23920,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,25259,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,27128,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,11753,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,18720,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,14845,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,11454,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,19589,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,19515,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,13839,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,4338,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,23249,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,32245,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,23877,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,38343,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,16233,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,13307,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,919,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,5714,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,1827,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,12587,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,12727,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,5869,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,4878,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,10423,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,8784,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,8098,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,9586,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,3301,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,668,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,133,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,99,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,232,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,112,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,8,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,968,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,1740,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,308,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,166,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,2,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,1508,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,132,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,2223,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,1185,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,171,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,450,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,1769,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,2359,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,853,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,923,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,760,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,289,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,1895,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,1581,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,77621,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,3912,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,322,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,75061,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,23419,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,17159,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,10007,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,19793,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,21863,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,18377,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,27477,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,20846,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,85978,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,104071,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,42059,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,30324,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,13082,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,26132,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,33094,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,31604,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,19182,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,20204,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,20747,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,20521,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,22331,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,21929,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,23020,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,19401,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,19372,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,19773,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,22527,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,24259,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,23915,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,23831,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,26565,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,38740,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,244178,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,55237,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,46685,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,97194,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,62026,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,35946,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,45094,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,23694,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,32758,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,34906,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,35746,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,73524,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,40072,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,17650,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,28274,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,24954,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,31031,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,34332,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,31582,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,299796,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,73554,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,33600,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,39791,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,20271,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,26384,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,13726,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,1249,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,11177,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,11510,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,10639,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,6625,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,17321,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,12384,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,6477,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,21169,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,25055,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,24148,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,25670,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,27624,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,28121,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,23511,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,26803,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,31843,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,29416,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,26604,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,29473,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,27783,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,26065,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,28504,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,35354,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,31046,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,26425,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,25597,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,23446,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,23411,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,27761,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,26855,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,21252,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,20110,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,28728,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,29846,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,26064,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,45446,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,43868,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,71767,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,27480,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,10148,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,3264,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,21353,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,8628,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,4273,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,11012,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,33732,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,70351,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,170767,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,543628,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,107711,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,60933,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,34726,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,20247,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,19040,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,20178,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,27194,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,21834,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,19472,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,12636,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,37455,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,28879,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,10192,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,43055,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,247373,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,162454,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,29087,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,7937,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,142385,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,22903,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,36945,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,37304,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,19197,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,6638,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,7552,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,20975,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,9116,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,2301,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,4967,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,5186,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,8998,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,2975,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,5446,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,5198,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,1432,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,4673,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,4869,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,1797,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,18711,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,4180,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,6153,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,5530,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,6150,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,2955,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,7120,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,19096,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1220,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,7569,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,602,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,5515,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,1363,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1753,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,2263,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,500,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,1288,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,672,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,7857,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,5411,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,530,0.0,0.0
