TIMESTAMP,WHALES29282_OPEN_PRICE_USD,WHALES29282_HIGH_PRICE_USD,WHALES29282_LOW_PRICE_USD,WHALES29282_CLOSE_PRICE_USD,WHALES29282_VOLUME_USD,WHALES29282_DIVIDENDS_USD,WHALES29282_STOCK_SPLITS_USD
2024-02-05 00:00:00+00:00,1.7731889486312866,2.8715898990631104,1.7524069547653198,2.757643938064575,18466835,0.0,0.0
2024-02-06 00:00:00+00:00,2.764014959335327,3.8032960891723633,2.6311099529266357,3.592219114303589,22985650,0.0,0.0
2024-02-07 00:00:00+00:00,3.6361160278320312,3.7828218936920166,2.621551036834717,2.900264024734497,22652459,0.0,0.0
2024-02-08 00:00:00+00:00,2.9003539085388184,3.100493907928467,2.2058849334716797,2.312973976135254,13819526,0.0,0.0
2024-02-09 00:00:00+00:00,2.3115808963775635,3.0236220359802246,2.066167116165161,2.721390962600708,13979166,0.0,0.0
2024-02-10 00:00:00+00:00,2.709510087966919,3.34346604347229,2.709510087966919,3.0220530033111572,10918111,0.0,0.0
2024-02-11 00:00:00+00:00,3.0174078941345215,3.5746140480041504,2.9448680877685547,3.138300895690918,8045076,0.0,0.0
2024-02-12 00:00:00+00:00,3.145211935043335,3.3534369468688965,2.7340919971466064,2.9347429275512695,8239010,0.0,0.0
2024-02-13 00:00:00+00:00,2.9340550899505615,2.993359088897705,2.435408115386963,2.636277914047241,7104316,0.0,0.0
2024-02-14 00:00:00+00:00,2.641343116760254,2.8041839599609375,2.2272870540618896,2.266339063644409,8055005,0.0,0.0
2024-02-15 00:00:00+00:00,2.267179012298584,2.5184390544891357,2.1487629413604736,2.256342887878418,7032078,0.0,0.0
2024-02-16 00:00:00+00:00,2.256105899810791,2.2779788970947266,1.9375489950180054,2.0918259620666504,6355486,0.0,0.0
2024-02-17 00:00:00+00:00,2.0918209552764893,2.6429569721221924,1.7280269861221313,2.419558048248291,12518303,0.0,0.0
2024-02-18 00:00:00+00:00,2.417695999145508,2.982563018798828,2.298736095428467,2.3679540157318115,7445884,0.0,0.0
2024-02-19 00:00:00+00:00,2.3679540157318115,2.404536008834839,2.1296770572662354,2.2743821144104004,7118052,0.0,0.0
2024-02-20 00:00:00+00:00,2.2781479358673096,2.5022730827331543,2.0847198963165283,2.246396064758301,5922527,0.0,0.0
2024-02-21 00:00:00+00:00,2.2462968826293945,2.2817940711975098,1.9760340452194214,2.2793030738830566,5125086,0.0,0.0
2024-02-22 00:00:00+00:00,2.2790958881378174,2.678010940551758,2.2145590782165527,2.501383066177368,5585323,0.0,0.0
2024-02-23 00:00:00+00:00,2.4976789951324463,2.6843841075897217,2.197422981262207,2.480907917022705,6337051,0.0,0.0
2024-02-24 00:00:00+00:00,2.480073928833008,3.127686023712158,2.480073928833008,2.930561065673828,6083486,0.0,0.0
2024-02-25 00:00:00+00:00,2.936816930770874,3.5310909748077393,2.887892961502075,3.3656489849090576,6404065,0.0,0.0
2024-02-26 00:00:00+00:00,3.3728489875793457,4.48923921585083,3.3614470958709717,3.9955029487609863,13606457,0.0,0.0
2024-02-27 00:00:00+00:00,3.9916930198669434,4.062306880950928,3.3599350452423096,3.6048879623413086,9639718,0.0,0.0
2024-02-28 00:00:00+00:00,3.598288059234619,4.261602878570557,3.4200220108032227,3.9480810165405273,13800218,0.0,0.0
2024-02-29 00:00:00+00:00,3.9413819313049316,4.087315082550049,2.9803969860076904,3.125333070755005,17744011,0.0,0.0
2024-03-01 00:00:00+00:00,3.1248080730438232,3.3891940116882324,2.8619470596313477,2.8928380012512207,12713335,0.0,0.0
2024-03-02 00:00:00+00:00,2.8968560695648193,3.1836180686950684,2.7659239768981934,2.7795960903167725,9988648,0.0,0.0
2024-03-03 00:00:00+00:00,2.7770349979400635,3.133328914642334,2.503937005996704,2.503937005996704,14274579,0.0,0.0
2024-03-04 00:00:00+00:00,2.507469892501831,3.3681299686431885,2.507469892501831,3.3036201000213623,13463729,0.0,0.0
2024-03-05 00:00:00+00:00,3.3092410564422607,3.333035945892334,2.566351890563965,2.8379909992218018,9642947,0.0,0.0
2024-03-06 00:00:00+00:00,2.8379909992218018,3.162775993347168,2.7005059719085693,3.11126708984375,4889516,0.0,0.0
2024-03-07 00:00:00+00:00,3.113377094268799,3.888493061065674,3.078084945678711,3.346982955932617,8768576,0.0,0.0
2024-03-08 00:00:00+00:00,3.3470659255981445,3.3844850063323975,3.035634994506836,3.045053005218506,3721917,0.0,0.0
2024-03-09 00:00:00+00:00,3.045051097869873,3.0932490825653076,2.831618070602417,2.863008975982666,4004061,0.0,0.0
2024-03-10 00:00:00+00:00,2.8630800247192383,2.904552936553955,2.6397039890289307,2.6957340240478516,2940562,0.0,0.0
2024-03-11 00:00:00+00:00,2.6956870555877686,2.826137065887451,2.4489660263061523,2.6518349647521973,5558732,0.0,0.0
2024-03-12 00:00:00+00:00,2.6528940200805664,3.0152549743652344,2.5218300819396973,2.645922899246216,4280278,0.0,0.0
2024-03-13 00:00:00+00:00,2.6460399627685547,2.7845940589904785,2.4535250663757324,2.6270248889923096,5129620,0.0,0.0
2024-03-14 00:00:00+00:00,2.6275830268859863,2.9289090633392334,2.427880048751831,2.5343129634857178,7222759,0.0,0.0
2024-03-15 00:00:00+00:00,2.5384368896484375,2.797410011291504,2.052022933959961,2.3218929767608643,7888748,0.0,0.0
2024-03-16 00:00:00+00:00,2.322014093399048,2.5077359676361084,2.0767009258270264,2.1160359382629395,5626719,0.0,0.0
2024-03-17 00:00:00+00:00,2.1160359382629395,2.6199119091033936,2.0656630992889404,2.5852930545806885,3923268,0.0,0.0
2024-03-18 00:00:00+00:00,2.670232057571411,2.677833080291748,1.9119549989700317,2.1099250316619873,12445810,0.0,0.0
2024-03-19 00:00:00+00:00,2.109930992126465,2.1581780910491943,1.6934469938278198,1.7641279697418213,6633742,0.0,0.0
2024-03-20 00:00:00+00:00,1.7626429796218872,2.0547471046447754,1.7600560188293457,1.9933359622955322,8867350,0.0,0.0
2024-03-21 00:00:00+00:00,1.9934790134429932,2.0219080448150635,1.842203974723816,1.860314965248108,7857084,0.0,0.0
2024-03-22 00:00:00+00:00,1.8608299493789673,1.8898530006408691,1.670861005783081,1.7287620306015015,7712929,0.0,0.0
2024-03-23 00:00:00+00:00,1.7293460369110107,1.8445069789886475,1.6938769817352295,1.757222056388855,5358849,0.0,0.0
2024-03-24 00:00:00+00:00,1.7599780559539795,2.239737033843994,1.7548019886016846,2.1580328941345215,6170472,0.0,0.0
2024-03-25 00:00:00+00:00,2.157994031906128,2.3052380084991455,1.9802860021591187,1.9832710027694702,7192887,0.0,0.0
2024-03-26 00:00:00+00:00,1.9832789897918701,2.0835530757904053,1.8402420282363892,1.9660240411758423,7767745,0.0,0.0
2024-03-27 00:00:00+00:00,1.9660240411758423,1.981598973274231,1.7572389841079712,1.8167320489883423,5101443,0.0,0.0
2024-03-28 00:00:00+00:00,1.8167320489883423,1.9875919818878174,1.791506052017212,1.794042944908142,5722353,0.0,0.0
2024-03-29 00:00:00+00:00,1.7940030097961426,1.8398809432983398,1.7365809679031372,1.7563040256500244,6390237,0.0,0.0
2024-03-30 00:00:00+00:00,1.7559740543365479,1.8284649848937988,1.7463209629058838,1.8212660551071167,5898637,0.0,0.0
2024-03-31 00:00:00+00:00,1.8210159540176392,1.9499119520187378,1.773514986038208,1.9136799573898315,5184381,0.0,0.0
2024-04-01 00:00:00+00:00,1.9148839712142944,1.981827974319458,1.7997499704360962,1.820510983467102,6138645,0.0,0.0
2024-04-02 00:00:00+00:00,1.8209480047225952,1.8274270296096802,1.5727839469909668,1.6151269674301147,7162651,0.0,0.0
2024-04-03 00:00:00+00:00,1.6187900304794312,1.771440029144287,1.598283052444458,1.682297945022583,5755414,0.0,0.0
2024-04-04 00:00:00+00:00,1.6821279525756836,1.7516510486602783,1.4050220251083374,1.4274890422821045,6144614,0.0,0.0
2024-04-05 00:00:00+00:00,1.4274890422821045,1.4644370079040527,1.2744849920272827,1.2949459552764893,6567435,0.0,0.0
2024-04-06 00:00:00+00:00,1.2965389490127563,1.4210480451583862,1.219957947731018,1.3711739778518677,4486114,0.0,0.0
2024-04-07 00:00:00+00:00,1.3733160495758057,1.491683006286621,1.2927130460739136,1.3160929679870605,4483537,0.0,0.0
2024-04-08 00:00:00+00:00,1.3192830085754395,1.4125059843063354,1.2798409461975098,1.305055022239685,5120432,0.0,0.0
2024-04-09 00:00:00+00:00,1.3043800592422485,1.5347130298614502,1.1328999996185303,1.5163229703903198,6938618,0.0,0.0
2024-04-10 00:00:00+00:00,1.5160789489746094,1.9286539554595947,1.446766972541809,1.6361470222473145,7111296,0.0,0.0
2024-04-11 00:00:00+00:00,1.6361470222473145,1.9347540140151978,1.6269060373306274,1.7425049543380737,6180601,0.0,0.0
2024-04-12 00:00:00+00:00,1.7429749965667725,1.9038139581680298,1.3251299858093262,1.3251299858093262,6792516,0.0,0.0
2024-04-13 00:00:00+00:00,1.3261560201644897,1.439031958580017,1.045295000076294,1.1823689937591553,7626592,0.0,0.0
2024-04-14 00:00:00+00:00,1.1823810338974,1.3407299518585205,1.1034330129623413,1.3314319849014282,8063555,0.0,0.0
2024-04-15 00:00:00+00:00,1.3262670040130615,1.3283040523529053,0.9335409998893738,0.9369919896125793,7313505,0.0,0.0
2024-04-16 00:00:00+00:00,0.9371569752693176,1.038046956062317,0.7810720205307007,0.8877670168876648,7557775,0.0,0.0
2024-04-17 00:00:00+00:00,0.8880410194396973,1.0378659963607788,0.7267510294914246,0.7523130178451538,5926082,0.0,0.0
2024-04-18 00:00:00+00:00,0.7527379989624023,0.9629539847373962,0.7052339911460876,0.9110209941864014,5025406,0.0,0.0
2024-04-19 00:00:00+00:00,0.9118180274963379,1.026168942451477,0.8023840188980103,0.9244319796562195,5058023,0.0,0.0
2024-04-20 00:00:00+00:00,0.927498996257782,1.240718960762024,0.9216899871826172,1.1360969543457031,4471549,0.0,0.0
2024-04-21 00:00:00+00:00,1.1360199451446533,1.1654020547866821,0.9392290115356445,0.9496060013771057,3977029,0.0,0.0
