TIMESTAMP,SIMPSONAI_OPEN_PRICE_USD,SIMPSONAI_HIGH_PRICE_USD,SIMPSONAI_LOW_PRICE_USD,SIMPSONAI_CLOSE_PRICE_USD,SIMPSONAI_VOLUME_USD,SIMPSONAI_DIVIDENDS_USD,SIMPSONAI_STOCK_SPLITS_USD
2025-02-28 00:00:00+00:00,,,,0.0,35,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,104,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,63,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,56,0.0,0.0
2025-04-06 00:00:00+00:00,,,,0.0,6,0.0,0.0
2025-04-09 00:00:00+00:00,,,,0.0,3,0.0,0.0
2025-05-13 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-05-24 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-06-01 00:00:00+00:00,1.1655499970123634e-13,1.1655499970123634e-13,1.1655463378300313e-13,1.1655463378300313e-13,2,0.0,0.0
