TIMESTAMP,HARRIS32445_OPEN_PRICE_USD,HARRIS32445_HIGH_PRICE_USD,HARRIS32445_LOW_PRICE_USD,HARRIS32445_CLOSE_PRICE_USD,HARRIS32445_VOLUME_USD,HARRIS32445_DIVIDENDS_USD,HARRIS32445_STOCK_SPLITS_USD
2024-09-02 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,7.999999979801942e-06,9.999999747378752e-06,8170912,0.0,0.0
2024-09-03 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.999999979801942e-06,7.999999979801942e-06,6795570,0.0,0.0
2024-09-04 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,9823161,0.0,0.0
2024-09-05 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,9276351,0.0,0.0
2024-09-06 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,12250453,0.0,0.0
2024-09-07 00:00:00+00:00,7.000000096013537e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,7349541,0.0,0.0
2024-09-08 00:00:00+00:00,7.999999979801942e-06,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,5704275,0.0,0.0
2024-09-09 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,7.999999979801942e-06,8842263,0.0,0.0
2024-09-10 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,7857694,0.0,0.0
2024-09-11 00:00:00+00:00,7.999999979801942e-06,1.4000000192027073e-05,7.000000096013537e-06,9.000000318337698e-06,11382203,0.0,0.0
2024-09-12 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,8030879,0.0,0.0
2024-09-13 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,7894759,0.0,0.0
2024-09-14 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,4503168,0.0,0.0
2024-09-15 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,3969711,0.0,0.0
2024-09-16 00:00:00+00:00,6.000000212225132e-06,7.000000096013537e-06,4.999999873689376e-06,6.000000212225132e-06,7880425,0.0,0.0
2024-09-17 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,8128055,0.0,0.0
2024-09-18 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,8625124,0.0,0.0
2024-09-19 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.999999979801942e-06,7.999999979801942e-06,10131631,0.0,0.0
2024-09-20 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,8833846,0.0,0.0
2024-09-21 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,7.000000096013537e-06,7.999999979801942e-06,5480327,0.0,0.0
2024-09-22 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,5968597,0.0,0.0
2024-09-23 00:00:00+00:00,7.999999979801942e-06,1.8000000636675395e-05,7.999999979801942e-06,1.8000000636675395e-05,12248917,0.0,0.0
2024-09-24 00:00:00+00:00,1.700000029813964e-05,2.4000000848900527e-05,1.5999999959603883e-05,1.8000000636675395e-05,9306086,0.0,0.0
2024-09-25 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.700000029813964e-05,8158128,0.0,0.0
2024-09-26 00:00:00+00:00,1.700000029813964e-05,2.099999983329326e-05,1.700000029813964e-05,1.9999999494757503e-05,9751551,0.0,0.0
2024-09-27 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.700000029813964e-05,1.8000000636675395e-05,4509811,0.0,0.0
2024-09-28 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.5999999959603883e-05,1616532,0.0,0.0
2024-09-29 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.4999999621068127e-05,1.8999999156221747e-05,1216492,0.0,0.0
2024-09-30 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.8000000636675395e-05,1.8999999156221747e-05,2051153,0.0,0.0
2024-10-01 00:00:00+00:00,1.8999999156221747e-05,2.099999983329326e-05,1.5999999959603883e-05,1.8000000636675395e-05,1912565,0.0,0.0
2024-10-02 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,1.2999999853491317e-05,1.4999999621068127e-05,1928099,0.0,0.0
2024-10-03 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.4999999621068127e-05,1522264,0.0,0.0
2024-10-04 00:00:00+00:00,1.4999999621068127e-05,1.8000000636675395e-05,1.4000000192027073e-05,1.5999999959603883e-05,1562029,0.0,0.0
2024-10-05 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.2999999853491317e-05,1.4000000192027073e-05,1341283,0.0,0.0
2024-10-06 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,1.2999999853491317e-05,1.2999999853491317e-05,1387269,0.0,0.0
2024-10-07 00:00:00+00:00,1.2999999853491317e-05,1.5999999959603883e-05,7.000000096013537e-06,9.000000318337698e-06,2279141,0.0,0.0
2024-10-08 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,1620562,0.0,0.0
2024-10-09 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.999999747378752e-06,9.999999747378752e-06,1470121,0.0,0.0
2024-10-10 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,1528282,0.0,0.0
2024-10-11 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,1557799,0.0,0.0
2024-10-12 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,1285630,0.0,0.0
2024-10-13 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,1299785,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,1410399,0.0,0.0
2024-10-15 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,1379621,0.0,0.0
2024-10-16 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,1733289,0.0,0.0
2024-10-17 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,1469442,0.0,0.0
2024-10-18 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,9.999999747378752e-06,1772906,0.0,0.0
2024-10-19 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,1464651,0.0,0.0
2024-10-20 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,1727183,0.0,0.0
2024-10-21 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,1750617,0.0,0.0
2024-10-22 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,1722935,0.0,0.0
2024-10-23 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,9.000000318337698e-06,9.000000318337698e-06,1345096,0.0,0.0
2024-10-24 00:00:00+00:00,9.000000318337698e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,1389951,0.0,0.0
2024-10-25 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.999999979801942e-06,9.000000318337698e-06,1433092,0.0,0.0
2024-10-26 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,9.000000318337698e-06,1.2000000424450263e-05,1748132,0.0,0.0
2024-10-27 00:00:00+00:00,1.1000000085914508e-05,1.5999999959603883e-05,1.1000000085914508e-05,1.4999999621068127e-05,1994742,0.0,0.0
2024-10-28 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.2999999853491317e-05,1.4999999621068127e-05,1926419,0.0,0.0
2024-10-29 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,9.999999747378752e-06,1.1000000085914508e-05,1917503,0.0,0.0
2024-10-30 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,2117076,0.0,0.0
2024-10-31 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,1601059,0.0,0.0
2024-11-01 00:00:00+00:00,1.1000000085914508e-05,2.099999983329326e-05,9.999999747378752e-06,1.5999999959603883e-05,3617580,0.0,0.0
2024-11-02 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,1.4999999621068127e-05,1.700000029813964e-05,2904974,0.0,0.0
2024-11-03 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.700000029813964e-05,2849592,0.0,0.0
2024-11-04 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.2000000424450263e-05,1.2000000424450263e-05,2172863,0.0,0.0
2024-11-05 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,9.000000318337698e-06,9.999999747378752e-06,3089149,0.0,0.0
2024-11-06 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,0.0,9.999999974752427e-07,4844660,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,1094202,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,1346241,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,1057187,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,1148165,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,976448,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,1178081,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,884585,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,1014581,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,1125002,0.0,0.0
2024-11-16 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1925398,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,1237284,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,833972,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,793287,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,747176,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1055262,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,886260,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,878986,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,862635,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,1371242,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,427414,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,656791,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,1639095,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,1339314,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1729377,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,647110,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,596766,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,765676,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,648525,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,608155,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,469700,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,595750,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,610895,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,660810,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,704829,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,658761,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,682667,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,671788,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,510973,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,768484,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,808222,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,767857,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,760457,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,961810,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,8419,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,97,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,4919,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,730,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,5267,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,448,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,474,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,418,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,2181,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,3911,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,646,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,262,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,934,0.0,0.0
2025-01-02 00:00:00+00:00,,,,0.0,211,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,2174,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,880,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,604,0.0,0.0
2025-01-06 00:00:00+00:00,,,,0.0,46,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,780,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,2983,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,874,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,140,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,790,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,519,0.0,0.0
2025-01-14 00:00:00+00:00,,,,0.0,92,0.0,0.0
2025-01-16 00:00:00+00:00,,,,0.0,971,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,741,0.0,0.0
2025-01-18 00:00:00+00:00,,,,0.0,77,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,3974,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,585,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2645,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,4608,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,318,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,423,0.0,0.0
2025-01-25 00:00:00+00:00,,,,0.0,1851,0.0,0.0
2025-01-26 00:00:00+00:00,,,,0.0,316,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,4366,0.0,0.0
2025-01-28 00:00:00+00:00,,,,0.0,207,0.0,0.0
2025-01-29 00:00:00+00:00,,,,0.0,267,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,100,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,97,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,183,0.0,0.0
2025-02-02 00:00:00+00:00,,,,0.0,87,0.0,0.0
2025-02-03 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,66,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-02-07 00:00:00+00:00,,,,0.0,76,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,466,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,36,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,164,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,50,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,222,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,253,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,1403,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,73,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,55,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,53,0.0,0.0
2025-02-22 00:00:00+00:00,,,,0.0,584,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,561,0.0,0.0
2025-02-24 00:00:00+00:00,,,,0.0,174,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,191,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,2101,0.0,0.0
2025-03-01 00:00:00+00:00,,,,0.0,5,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,113,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,13,0.0,0.0
2025-03-25 00:00:00+00:00,,,,0.0,1,0.0,0.0
2025-04-05 00:00:00+00:00,,,,0.0,4325,0.0,0.0
2025-04-08 00:00:00+00:00,,,,0.0,7763,0.0,0.0
2025-04-15 00:00:00+00:00,,,,0.0,271,0.0,0.0
2025-06-01 00:00:00+00:00,1.5143687903673708e-07,1.5143687903673708e-07,1.4562502315129677e-07,1.4562502315129677e-07,520,0.0,0.0
