TIMESTAMP,FOUR25049_OPEN_PRICE_USD,FOUR25049_HIGH_PRICE_USD,FOUR25049_LOW_PRICE_USD,FOUR25049_CLOSE_PRICE_USD,FOUR25049_VOLUME_USD,FOUR25049_DIVIDENDS_USD,FOUR25049_STOCK_SPLITS_USD
2023-05-08 00:00:00+00:00,4.400000034365803e-05,8.399999933317304e-05,2.8000000384054147e-05,4.600000102072954e-05,126982341,0.0,0.0
2023-05-09 00:00:00+00:00,4.600000102072954e-05,9.699999645818025e-05,3.600000127335079e-05,5.900000178371556e-05,67418463,0.0,0.0
2023-05-10 00:00:00+00:00,5.900000178371556e-05,6.800000119255856e-05,2.8000000384054147e-05,3.400000059627928e-05,35411076,0.0,0.0
2023-05-11 00:00:00+00:00,3.5000000934815034e-05,4.3000000005122274e-05,1.2000000424450263e-05,1.4000000192027073e-05,22484584,0.0,0.0
2023-05-12 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,7.000000096013537e-06,1.5999999959603883e-05,14327236,0.0,0.0
2023-05-13 00:00:00+00:00,1.8000000636675395e-05,1.8000000636675395e-05,9.999999747378752e-06,9.999999747378752e-06,6801029,0.0,0.0
2023-05-14 00:00:00+00:00,9.999999747378752e-06,1.2999999853491317e-05,9.000000318337698e-06,9.000000318337698e-06,2629898,0.0,0.0
2023-05-15 00:00:00+00:00,9.000000318337698e-06,1.2999999853491317e-05,7.999999979801942e-06,7.999999979801942e-06,3260805,0.0,0.0
2023-05-16 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,2409956,0.0,0.0
2023-05-17 00:00:00+00:00,7.999999979801942e-06,7.999999979801942e-06,4.999999873689376e-06,6.000000212225132e-06,1579146,0.0,0.0
2023-05-18 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,1326838,0.0,0.0
2023-05-19 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,4.999999873689376e-06,1146772,0.0,0.0
2023-05-20 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,6.000000212225132e-06,2035375,0.0,0.0
2023-05-21 00:00:00+00:00,6.000000212225132e-06,6.000000212225132e-06,4.999999873689376e-06,4.999999873689376e-06,1166301,0.0,0.0
2023-05-22 00:00:00+00:00,4.999999873689376e-06,4.999999873689376e-06,3.999999989900971e-06,3.999999989900971e-06,921009,0.0,0.0
2023-05-23 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,1168654,0.0,0.0
2023-05-24 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,1074373,0.0,0.0
2023-05-25 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,1154763,0.0,0.0
2023-05-26 00:00:00+00:00,3.000000106112566e-06,7.999999979801942e-06,3.000000106112566e-06,4.999999873689376e-06,4659209,0.0,0.0
2023-05-27 00:00:00+00:00,4.999999873689376e-06,6.000000212225132e-06,3.999999989900971e-06,3.999999989900971e-06,1198724,0.0,0.0
2023-05-28 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.999999989900971e-06,995767,0.0,0.0
2023-05-29 00:00:00+00:00,3.999999989900971e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,385042,0.0,0.0
2023-05-30 00:00:00+00:00,3.000000106112566e-06,3.999999989900971e-06,3.000000106112566e-06,3.000000106112566e-06,313281,0.0,0.0
2023-05-31 00:00:00+00:00,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,3.000000106112566e-06,286612,0.0,0.0
