TIMESTAMP,SUSDE_OPEN_PRICE_USD,SUSDE_HIGH_PRICE_USD,SUSDE_LOW_PRICE_USD,SUSDE_CLOSE_PRICE_USD,SUSDE_VOLUME_USD,SUSDE_DIVIDENDS_USD,SUSDE_STOCK_SPLITS_USD
2024-02-22 00:00:00+00:00,1.0139670372009277,1.0139670372009277,1.0114890336990356,1.0114890336990356,90870,0.0,0.0
2024-02-23 00:00:00+00:00,1.0114890336990356,1.0119340419769287,1.0063999891281128,1.0102839469909668,83992,0.0,0.0
2024-02-24 00:00:00+00:00,1.0102839469909668,1.0109989643096924,1.0094629526138306,1.0097500085830688,115877,0.0,0.0
2024-02-25 00:00:00+00:00,1.0097500085830688,1.0116629600524902,1.0097500085830688,1.009902000427246,217400,0.0,0.0
2024-02-26 00:00:00+00:00,1.009902000427246,1.0127040147781372,1.009713053703308,1.0119240283966064,878433,0.0,0.0
2024-02-27 00:00:00+00:00,1.0119240283966064,1.0122859477996826,1.0102629661560059,1.0102629661560059,270669,0.0,0.0
2024-02-28 00:00:00+00:00,1.0102629661560059,1.0123649835586548,1.0102629661560059,1.0115749835968018,245070,0.0,0.0
2024-02-29 00:00:00+00:00,1.0115749835968018,1.0148060321807861,1.0099849700927734,1.0148060321807861,3095655,0.0,0.0
2024-03-01 00:00:00+00:00,1.0148060321807861,1.0245029926300049,1.0136159658432007,1.0137499570846558,4050882,0.0,0.0
2024-03-02 00:00:00+00:00,1.0137499570846558,1.0137499570846558,1.0115519762039185,1.0118590593338013,1397048,0.0,0.0
2024-03-03 00:00:00+00:00,1.0118590593338013,1.0118590593338013,1.0099480152130127,1.0101679563522339,1748560,0.0,0.0
2024-03-04 00:00:00+00:00,1.0101679563522339,1.011612057685852,1.0089629888534546,1.0089629888534546,0,0.0,0.0
2024-03-05 00:00:00+00:00,1.0089629888534546,1.0117859840393066,1.0089629888534546,1.0116360187530518,1740972,0.0,0.0
2024-03-06 00:00:00+00:00,1.0116360187530518,1.0143040418624878,1.009511947631836,1.0139579772949219,607280,0.0,0.0
2024-03-07 00:00:00+00:00,1.0139579772949219,1.0181150436401367,1.0130549669265747,1.0181150436401367,553708,0.0,0.0
2024-03-08 00:00:00+00:00,1.0181150436401367,1.0213990211486816,1.0181150436401367,1.0181750059127808,607201,0.0,0.0
