,K,Alpha,Tau,MSE
211,15,1250,0.05,0.1303843898613448
212,14,500,0.0,0.1305263338011909
213,8,500,0.15,0.13360201068225197
214,6,250,0.2,0.13475534923764185
215,11,1000,0.25,0.1350399130904302
216,10,1250,0.3,0.13596098988179875
217,10,750,0.15,0.13721261008284039
218,15,2250,0.3,0.13810039562513043
219,7,500,0.3,0.13884297556539224
220,11,1250,0.3,0.14415211557108668
221,15,1750,0.1,0.1447170597564409
222,14,1750,0.1,0.14472984138936773
223,11,1250,0.25,0.14633436444005737
224,10,1000,0.25,0.14678697453502748
225,13,1500,0.15,0.15008253639442087
226,10,250,0.0,0.16077743945998021
227,13,500,0.0,0.16490749746080385
228,10,1000,0.15,0.1674743949033373
229,9,750,0.3,0.16765147646158304
230,15,1750,0.05,0.16779284482823667
231,15,2000,0.2,0.17142944754731643
232,14,2000,0.15,0.17359396063096041
233,8,500,0.2,0.1751931637771262
234,13,750,0.05,0.1761307486760325
235,15,3500,0.3,0.177164350389486
236,5,250,0.3,0.17727029800192726
237,14,2000,0.2,0.1778857285162427
238,15,2000,0.15,0.18146623517885938
239,15,2500,0.25,0.1861318351494385
240,5,250,0.2,0.18709666732002547
241,15,1500,0.1,0.19273284463148485
242,15,2500,0.2,0.19510933295502503
243,11,1250,0.2,0.19696959146181087
244,14,1500,0.1,0.19932966836135074
245,8,500,0.05,0.19961140019145066
246,14,2000,0.1,0.21301956957254464
247,15,2000,0.1,0.21349625317005527
248,15,1500,0.05,0.2148778530553614
249,10,1000,0.05,0.21545315765649833
250,14,2250,0.25,0.22884456503936207
251,11,1000,0.15,0.23459993531917372
252,10,1250,0.15,0.2368755047970734
253,13,1500,0.1,0.23963841543051917
254,13,1500,0.25,0.23990217954776638
255,14,2750,0.25,0.2460667817922122
256,14,1750,0.15,0.24722548931374305
257,14,2000,0.25,0.24883396258963753
258,9,250,0.0,0.250809131734669
259,9,1000,0.25,0.2523948614156613
260,11,1500,0.2,0.2529852296706696
261,7,500,0.15,0.25432677123976916
262,13,2000,0.3,0.2560687564623668
263,14,1750,0.05,0.2587605001477766
264,13,2000,0.25,0.2636936500413098
265,13,1000,0.1,0.2647282418236246
266,13,2250,0.25,0.26948651861259404
267,13,2250,0.05,0.2711533512121807
268,9,500,0.05,0.27213539723401625
269,9,1000,0.3,0.27354496213024276
270,15,2750,0.3,0.27445981218024407
271,10,1500,0.2,0.2776803274921364
272,15,2250,0.15,0.2782888794513832
273,12,500,0.0,0.27835213631764155
274,13,1250,0.1,0.2786343148514689
275,9,750,0.2,0.28110533159109197
276,6,250,0.15,0.28183713748538397
277,8,500,0.1,0.28209610701881876
278,9,500,0.1,0.28590670617422304
279,13,1750,0.05,0.2862599687687415
280,12,2000,0.25,0.2914936981153347
281,14,2000,0.05,0.2935657918746617
282,10,1250,0.25,0.29478979086072055
283,12,1000,0.1,0.2950771032128092
284,15,2250,0.25,0.2961065424739197
285,15,2250,0.2,0.3123090363743419
286,11,1000,0.2,0.31684687989413823
287,15,750,0.0,0.31885529002049295
288,15,3250,0.25,0.3266720298523629
289,15,3000,0.3,0.3290632693074688
290,10,1500,0.3,0.3298768239446602
291,15,3000,0.15,0.33219365958069486
292,12,1500,0.25,0.3329348054026401
293,12,1500,0.3,0.34033641437705775
294,15,2250,0.1,0.34091689013745563
295,15,2000,0.05,0.3466597224545751
296,14,750,0.0,0.3595475119527291
297,11,1500,0.1,0.3628588551307664
298,7,500,0.1,0.36355336350140094
299,11,1250,0.1,0.37073239115117046
300,13,1250,0.05,0.3771449651632073
301,14,1500,0.05,0.38063233354791276
302,11,1750,0.3,0.3884891105782519
303,14,2250,0.2,0.388918104122363
304,8,750,0.3,0.3906479093115319
305,12,1250,0.05,0.39527306652980243
306,13,2000,0.05,0.39678193082864965
307,15,3750,0.3,0.39863629156684033
308,9,750,0.25,0.4057812195777654
309,15,2500,0.15,0.4064040775871244
310,15,3500,0.2,0.4126136651702766
311,14,2500,0.2,0.4146718537161818
312,15,4000,0.25,0.41497328073863554
313,11,500,0.0,0.41864044992185284
314,11,1500,0.05,0.42829798212228626
315,13,2000,0.1,0.4322270476943167
316,14,2500,0.25,0.43429890295763535
317,13,1500,0.2,0.44175359045268897
318,12,1500,0.1,0.4482531020594634
319,15,2750,0.2,0.44913295188869207
320,10,1500,0.25,0.4577403278557471
321,10,1000,0.1,0.4639845919753549
322,6,250,0.05,0.4660409158603308
323,13,750,0.0,0.46611382893237185
324,8,250,0.0,0.46842434920417453
325,11,1000,0.1,0.46921643925112533
326,9,1250,0.15,0.4693999529874256
327,10,1250,0.2,0.4704190600309305
328,14,2250,0.15,0.5017324355732163
329,15,1000,0.0,0.5034068476096739
330,12,1250,0.2,0.5057008188357746
331,12,2250,0.3,0.5131791622602172
332,8,750,0.2,0.5149301224450437
333,15,2750,0.1,0.5192822790978304
334,12,1500,0.2,0.5259275951230173
335,13,1750,0.15,0.5275362124342075
336,13,2500,0.3,0.5391917135095768
337,10,500,0.0,0.5396977285085072
338,13,1750,0.1,0.5404694314426542
339,12,1500,0.05,0.5448527075933671
340,12,2500,0.3,0.5566375670372709
341,13,3250,0.3,0.5584068199605188
342,13,2250,0.3,0.5616246165553702
343,15,2500,0.05,0.5804762242519479
344,15,2250,0.05,0.5885950613039181
345,13,1750,0.3,0.5890735367400125
346,15,4000,0.2,0.5901571145501685
347,13,2250,0.2,0.590469309065066
348,9,750,0.05,0.6050058791533279
349,11,1250,0.15,0.6056627698064367
350,12,750,0.0,0.6152378485553043
351,15,3250,0.2,0.6167576965965013
352,6,250,0.1,0.6208685711082956
353,15,2500,0.1,0.6230472359331312
354,13,2750,0.3,0.6233970696095739
355,6,500,0.15,0.6325784985930294
356,14,1000,0.0,0.633057461733249
357,11,1250,0.05,0.6483641381560342
358,14,3000,0.15,0.6576006628223201
359,11,1000,0.05,0.6667656114169318
360,14,2250,0.1,0.6682222315759405
361,14,2750,0.15,0.6703106043982222
362,7,250,0.0,0.6775890461394274
363,7,500,0.05,0.6786671252627677
364,13,2500,0.25,0.6825839492647929
365,12,1500,0.15,0.6908070730722273
366,12,1750,0.1,0.6962968887513526
367,12,2000,0.3,0.7026009707558915
368,6,500,0.25,0.7030606516444565
369,13,2250,0.1,0.7068034474896895
370,14,2750,0.2,0.707695023543265
371,15,3000,0.25,0.7140702767522886
372,8,750,0.15,0.7200852683233153
373,13,1000,0.0,0.7205893428539832
374,15,3750,0.15,0.7250255147664173
375,15,3500,0.25,0.7383557511802981
376,13,1750,0.2,0.7392576263116364
377,14,2500,0.1,0.7408534657658996
378,11,2250,0.25,0.7417504728770052
379,15,4500,0.3,0.7495715800130773
380,14,2500,0.3,0.7536632307773729
381,8,750,0.05,0.7570895829222388
382,14,3000,0.3,0.7636673843858263
383,8,1000,0.15,0.7688953298931661
384,14,3250,0.15,0.7709155511425348
385,7,750,0.3,0.7858512985707795
386,12,1750,0.05,0.7878732283874346
387,13,3000,0.1,0.7955190673766234
388,14,3000,0.2,0.7971301322882274
389,15,2750,0.05,0.8040190451317443
390,14,3000,0.1,0.8254705555245624
391,9,750,0.1,0.8278512931572034
392,5,250,0.15,0.8315397176432333
393,4,250,0.1,0.8359859240387969
394,15,3000,0.2,0.8431049428202871
395,15,4250,0.25,0.8479952720448741
396,8,750,0.1,0.8494737441967298
397,10,1500,0.05,0.8567641633479126
398,13,2000,0.2,0.877093954374667
399,12,1000,0.05,0.87898513468582
400,13,2000,0.15,0.8801151496814733
401,15,2750,0.15,0.8980181123639085
402,7,750,0.2,0.9035821615819446
403,8,750,0.25,0.9155543339335428
404,5,250,0.25,0.9232815593418597
405,11,2250,0.3,0.9264680464968601
406,15,3000,0.1,0.938829116831781
407,15,3250,0.15,0.9422620731827234
408,15,3250,0.1,0.9483745688213306
409,14,3750,0.25,0.9484775708535886
410,15,4000,0.15,0.9492772286990399
411,6,500,0.3,0.9527444196365974
412,13,2250,0.15,0.9606628992246194
413,15,4750,0.2,0.9614118813477441
414,12,2750,0.3,0.9669393421264786
415,14,2500,0.15,0.9775681728288284
416,15,2750,0.25,0.9782283861531365
417,12,3750,0.3,0.9797549677033209
418,15,3250,0.3,0.9895795268771315
419,12,2000,0.2,0.9920985455055121
420,9,500,0.0,0.9945819119242238
421,8,1000,0.1,0.9977026793174758
422,14,2500,0.05,1.0002762791432713
423,9,1000,0.05,1.0022468023590572
424,8,1000,0.3,1.0122482036264824
425,12,1750,0.3,1.0168003563634793
426,14,3250,0.3,1.0421355087870183
427,12,2500,0.15,1.0456993518148379
428,15,4000,0.3,1.048041216688902
429,14,3000,0.25,1.0480805770800576
430,9,1250,0.3,1.0552680356591084
431,12,2000,0.1,1.0565894884570735
432,8,1000,0.25,1.0839724252766523
433,14,3250,0.2,1.0859952238028767
434,12,2000,0.05,1.0862258174351613
435,15,3250,0.05,1.1013332550855903
436,11,1500,0.15,1.1026311891944454
437,12,1750,0.2,1.1175348487246153
438,15,3000,0.05,1.133869022430896
439,13,3000,0.2,1.1418189003155315
440,14,2750,0.05,1.1476158690740137
441,15,4500,0.25,1.1482844583724405
442,12,2250,0.25,1.1499286690031258
443,10,1750,0.25,1.1574594578578972
444,5,250,0.05,1.164999600309667
445,14,4000,0.25,1.1707441928984876
446,14,4500,0.3,1.1759859535635722
447,15,3750,0.2,1.1794066205422145
448,13,2750,0.15,1.1838013829881107
449,10,1500,0.15,1.1991336049993646
450,13,2750,0.25,1.210211441136854
451,10,1500,0.1,1.218861545211307
452,12,2250,0.2,1.2215401626332565
453,15,5250,0.3,1.2216262794238721
454,11,1750,0.1,1.2217311348132969
455,11,1750,0.15,1.2250867137580315
456,8,1250,0.1,1.227834912951383
457,15,3500,0.05,1.2293471932809155
458,6,750,0.3,1.2376736595666356
459,14,4500,0.15,1.2477904924110128
460,9,1500,0.15,1.2491082748504887
461,13,2750,0.2,1.2671109414097963
462,15,4250,0.05,1.2708965524539149
463,13,3500,0.25,1.2815595790932397
464,14,3500,0.3,1.2874259433599475
465,11,3000,0.3,1.2899268636411485
466,14,4000,0.15,1.294007303988968
467,15,4250,0.15,1.2976673728919943
468,14,4250,0.3,1.3125194727337925
469,13,3000,0.25,1.318743619906757
470,9,1250,0.25,1.3213415737288243
471,9,2000,0.2,1.3218141235206566
472,10,1250,0.1,1.3237120431977367
473,14,3500,0.2,1.3278669735821185
474,14,3500,0.25,1.3310713183382559
475,13,3500,0.3,1.33271618056446
476,13,2500,0.15,1.3504687182618635
477,12,2500,0.2,1.3715205597523572
478,7,750,0.1,1.3766710348065927
479,14,4000,0.3,1.3953990325518821
480,15,4500,0.05,1.396335696710953
481,9,2000,0.25,1.3967578185922886
482,10,1250,0.05,1.4068155368166713
483,13,3750,0.2,1.4077261870232727
484,10,1750,0.15,1.4122934810224559
485,13,3250,0.2,1.4124957293886231
486,11,2000,0.25,1.4203714871192175
487,13,3250,0.15,1.4267027997206116
488,15,4500,0.15,1.4277689441161912
489,10,1750,0.1,1.4490380960381934
490,10,2000,0.15,1.4518268386208717
491,11,2000,0.3,1.4578333182990442
492,15,5250,0.2,1.4623512862645072
493,11,1750,0.25,1.4693036902064205
494,15,6500,0.2,1.4733427494241147
495,12,2250,0.1,1.4752632392386364
496,14,3750,0.15,1.4815471307019272
497,14,3500,0.05,1.4909953424644329
498,11,1500,0.25,1.5002072544697
499,7,1250,0.25,1.502839919624759
500,14,2750,0.1,1.5034059486930196
501,8,1250,0.25,1.5055460971930752
502,8,2000,0.25,1.5073648664793586
503,4,250,0.3,1.5090941436794112
504,15,4000,0.05,1.50981321330081
505,15,3750,0.05,1.514336095309872
506,13,2500,0.2,1.5176397069006777
507,12,3250,0.3,1.5225065430458067
508,13,3000,0.3,1.5242778364656713
509,12,2750,0.05,1.5330565083534753
510,15,4750,0.1,1.5382464449925446
511,15,6250,0.25,1.5433401309785664
512,9,1000,0.1,1.5514200383939596
513,8,1250,0.2,1.559767714299717
514,8,1000,0.05,1.565413630090925
515,13,2500,0.1,1.5731791832225108
516,15,3500,0.1,1.57338227205414
517,12,3000,0.3,1.581096204061114
518,9,1000,0.2,1.5910625384117467
519,14,3250,0.25,1.601664815223476
520,12,3000,0.2,1.6140304883169156
521,7,1000,0.3,1.617876733954317
522,10,1750,0.3,1.626392876532081
523,5,250,0.1,1.638276731859534
524,13,3000,0.15,1.638562783144522
525,14,3750,0.3,1.6439329495648702
526,11,1750,0.2,1.645142494734396
527,15,5000,0.15,1.6534179007397736
528,13,3250,0.25,1.6649922722322021
529,14,2250,0.05,1.6681611863310004
530,12,4000,0.25,1.6794678049263003
531,12,3500,0.25,1.69203603878784
532,9,1500,0.2,1.692280837861368
533,14,3500,0.15,1.699359272575936
534,5,500,0.3,1.7470761970463737
535,6,750,0.25,1.7482639597311693
536,9,1250,0.05,1.751268086828013
537,15,5000,0.3,1.7550586695210877
538,11,1750,0.05,1.7588536025419166
539,12,2750,0.2,1.7661167646776186
540,10,1750,0.05,1.772897070654253
541,14,3750,0.05,1.7846103310572958
542,9,1750,0.1,1.7923573089082938
543,12,2000,0.15,1.8135049270433239
544,6,750,0.15,1.819726769955427
545,13,2750,0.1,1.8237829287517018
546,7,750,0.15,1.8408327956159913
547,12,2500,0.05,1.8482607947270464
548,9,1250,0.1,1.8514789407555001
549,15,5500,0.15,1.8731522363371955
550,15,3750,0.1,1.8865655112343998
551,14,4500,0.2,1.8907852612773448
552,9,1750,0.15,1.892721279191242
553,10,1750,0.2,1.898341826207986
554,15,4250,0.1,1.9019540411312439
555,15,3750,0.25,1.9201542959593174
556,14,3250,0.1,1.9244519461762684
557,9,1250,0.2,1.925982565341276
558,11,2000,0.1,1.9298288654013198
559,15,4250,0.3,1.9300813347733061
560,13,4500,0.3,1.9321208624241202
561,11,750,0.0,1.9355005295834524
562,15,1250,0.0,1.9392122748864224
563,15,4500,0.1,1.954585679542481
564,14,4250,0.2,1.9665450870765382
565,15,6000,0.1,1.9827367241383334
566,15,6250,0.3,1.9913905312036901
567,9,1500,0.05,2.0057396628589275
568,4,250,0.15,2.0103332303233894
569,15,6000,0.25,2.015435797802066
570,10,2750,0.25,2.0244529419891406
571,6,250,0.0,2.0245246226017053
572,8,1000,0.2,2.025984196848912
573,9,1750,0.3,2.0492365907134644
574,12,2250,0.05,2.059938407998404
575,14,3500,0.1,2.0726477992683354
576,12,2500,0.25,2.0769435474673315
577,4,250,0.25,2.0895650953465177
578,13,2750,0.05,2.102669384607364
579,12,3500,0.3,2.104689003543905
580,8,500,0.0,2.1067755086593687
581,11,2500,0.05,2.122169096145766
582,7,1000,0.25,2.1250785639300758
583,12,3000,0.25,2.1366538560468076
584,12,3000,0.1,2.1417056963155754
585,13,3250,0.1,2.159014784146504
586,15,4750,0.3,2.161997870535363
587,11,3000,0.2,2.1629221679806565
588,9,1500,0.25,2.1702261721799183
589,14,3750,0.2,2.1746898806580184
590,12,1000,0.0,2.196807396011619
591,14,6500,0.3,2.204192255820817
592,13,3500,0.15,2.207946921988598
593,13,4000,0.3,2.2105049336291516
594,15,3500,0.15,2.217140910871021
595,11,2000,0.05,2.2179572562239382
596,7,1250,0.15,2.2230232238763064
597,12,3000,0.15,2.2238544298492187
598,14,4500,0.1,2.2260487076535362
599,11,2500,0.1,2.2271995087438796
600,14,1250,0.0,2.24732544795968
601,15,4000,0.1,2.2526711953891723
602,12,1750,0.15,2.265931803889727
603,6,500,0.2,2.2674633385080885
604,14,4750,0.2,2.267909425915457
605,3,250,0.2,2.2849771157589283
606,7,1500,0.1,2.289226542940703
607,15,4500,0.2,2.297459373142075
608,9,1750,0.25,2.299589726076788
609,15,5750,0.1,2.3051041061540096
610,7,1000,0.2,2.3238081007214135
611,7,750,0.05,2.3502285907061764
612,14,3250,0.05,2.3623227815361805
613,10,2250,0.3,2.36364838028282
614,10,2000,0.25,2.3662789943505627
615,15,4750,0.25,2.3780149664960013
616,12,2750,0.25,2.3799641974228978
617,10,750,0.0,2.3822350869183224
618,11,2750,0.25,2.385023264500992
619,15,6250,0.2,2.385184971974699
620,14,3000,0.05,2.3973606447913793
621,13,1250,0.0,2.415550699735198
622,11,2750,0.2,2.4241700826996326
623,7,1000,0.1,2.4280179716763293
624,4,500,0.1,2.4492394723090984
625,9,2250,0.3,2.4585754711704664
626,9,1500,0.1,2.46278447689029
627,15,1500,0.0,2.4721213548556342
628,14,4000,0.2,2.5073551626167423
629,11,3000,0.1,2.514850097935475
630,14,4250,0.05,2.5239666521572026
631,11,2750,0.15,2.5288848875699506
632,10,2000,0.3,2.533169610442153
633,14,4000,0.1,2.533613358057245
634,3,250,0.25,2.542388440846341
635,14,4250,0.25,2.564116640547087
636,12,1250,0.0,2.5730366329207057
637,14,3750,0.1,2.585527636178401
638,12,4750,0.25,2.5856185755823624
639,13,3750,0.05,2.590887248367356
640,12,4000,0.15,2.595349999633399
641,12,3250,0.25,2.599342329913278
642,10,2250,0.2,2.6010645521007403
643,15,5250,0.15,2.6107332995656134
644,15,6250,0.1,2.614835875513041
645,4,250,0.05,2.6270923073237675
646,9,750,0.0,2.628441032231034
647,14,1500,0.0,2.6315692885241444
648,15,4750,0.15,2.6332261757911892
649,9,1750,0.2,2.637006657825175
650,14,4750,0.1,2.644013874462093
651,8,1500,0.3,2.6473583264108216
652,15,5500,0.25,2.648339821787172
653,13,3500,0.05,2.6521291698817047
654,11,3000,0.25,2.6575386173081315
655,15,5750,0.3,2.658426268794343
656,12,3250,0.05,2.682915743929227
657,11,2250,0.05,2.6856250413253813
658,13,3500,0.2,2.6857517713941483
659,11,1000,0.0,2.685928806274574
660,7,1000,0.05,2.689471258683699
661,15,6750,0.25,2.6966677652755977
662,13,1500,0.0,2.7146588988357263
663,11,2250,0.1,2.7183285745690307
664,15,1750,0.0,2.7197661445540393
665,15,7000,0.1,2.7211083669900082
666,11,3250,0.3,2.7274827267239434
667,11,3250,0.1,2.7323358530242743
668,8,1500,0.1,2.740604504402842
669,15,6000,0.2,2.7580501820891565
670,14,4250,0.15,2.7652079042396744
671,11,2750,0.05,2.76544725896105
672,11,2750,0.3,2.7718713939741733
673,11,2000,0.15,2.798637894627986
674,10,2000,0.05,2.7988367217310937
675,13,6000,0.25,2.8101985782723884
676,5,500,0.05,2.812796479460003
677,8,1750,0.2,2.817947026036238
678,10,2000,0.1,2.8229366279749772
679,11,3000,0.15,2.8237733354145464
680,13,3000,0.05,2.844944568652524
681,4,500,0.2,2.845026459369119
682,10,2750,0.1,2.8458489665831803
683,14,4750,0.3,2.8659634305861132
684,15,7500,0.3,2.868162567541901
685,12,2500,0.1,2.870307779097812
686,10,3250,0.3,2.8774188688956563
687,15,6750,0.3,2.8798106851746232
688,12,3750,0.15,2.895347275289174
689,15,4250,0.2,2.9015613396293287
690,14,1750,0.0,2.9119869469189053
691,10,2750,0.15,2.9238462457433534
692,15,5000,0.1,2.9280869985050995
693,7,1250,0.1,2.9371647641168397
694,11,3250,0.15,2.9396786738746776
695,11,3750,0.15,2.9443595337948745
696,14,5500,0.05,2.9457360312431793
697,4,500,0.25,2.948791371930555
698,11,2500,0.15,2.952308367420481
699,9,2250,0.1,2.955463131089537
700,15,7250,0.25,2.9592253210254116
701,13,2500,0.05,2.972487603668057
702,6,500,0.05,2.973987709901303
703,11,3500,0.2,2.97973674739472
704,12,3750,0.25,2.9858695114512015
705,12,3500,0.05,2.9904667810363033
706,10,1000,0.0,3.000587549781213
707,15,6750,0.05,3.0044746379203002
708,12,3250,0.1,3.009803111210557
