,K,Alpha,Tau,MSE
181,15,1500,0.05,0.04730341694751631
182,9,750,0.25,0.04815993153022748
183,13,2000,0.25,0.04914833590503788
184,15,1750,0.25,0.05393620280009803
185,9,500,0.1,0.05504398454536951
186,13,250,0.0,0.055735013733300094
187,15,1750,0.15,0.05630259825273538
188,12,1250,0.2,0.05700564614802389
189,9,500,0.15,0.060814015988748665
190,14,750,0.1,0.06250322816924313
191,6,250,0.25,0.06331063079307274
192,15,1500,0.15,0.06436170726241403
193,12,250,0.0,0.06544295128559541
194,9,750,0.2,0.06799071978110321
195,10,1000,0.3,0.07163514631128699
196,14,1750,0.15,0.07192775905607035
197,15,2250,0.1,0.07196336966500282
198,10,750,0.15,0.07268939112649465
199,14,1750,0.05,0.07269534186712631
200,14,1500,0.25,0.0727548609316933
201,15,2250,0.25,0.07382948788489553
202,15,2250,0.2,0.07877648570330167
203,14,1750,0.3,0.07911553981403195
204,15,2000,0.15,0.07950548082371207
205,14,750,0.05,0.08015235768220098
206,15,2000,0.3,0.08583592002953301
207,13,1750,0.3,0.08889189063595067
208,15,1500,0.1,0.09640672226418055
209,14,2000,0.1,0.09728426246995987
210,15,2250,0.3,0.10160057025332511
211,14,2250,0.2,0.10265949412687779
212,15,2750,0.25,0.10339517872111394
213,11,250,0.0,0.10344387073535487
214,13,1500,0.2,0.10349796900863059
215,10,750,0.05,0.10553410243827208
216,14,1250,0.05,0.10597564481998166
217,13,1250,0.1,0.10850831513644081
218,15,500,0.0,0.10882318199910876
219,14,2250,0.3,0.10907151920781936
220,15,2000,0.1,0.11442841907335195
221,13,1250,0.15,0.11814450213034043
222,11,1000,0.25,0.1220935181883676
223,14,1750,0.1,0.12726217052981378
224,10,1000,0.25,0.1314827876774228
225,12,1500,0.2,0.13313637945858234
226,10,750,0.1,0.13394142165528786
227,14,1500,0.15,0.13436523054472646
228,14,500,0.0,0.13577373966759274
229,13,1500,0.15,0.13618422387857612
230,15,1750,0.1,0.13728828740093393
231,15,3000,0.3,0.14319476885832058
232,12,1000,0.1,0.14380928352854438
233,14,2000,0.3,0.14982540946300382
234,11,1250,0.3,0.1557096674150588
235,14,1500,0.05,0.156814509138179
236,8,500,0.2,0.15732787735062237
237,14,1750,0.2,0.15892958543456265
238,10,250,0.0,0.16029614230176542
239,9,750,0.05,0.16150670997551317
240,15,2750,0.3,0.1624202636962906
241,13,500,0.0,0.1642726631794494
242,15,2500,0.25,0.16445554861522338
243,14,2750,0.15,0.1716333191351615
244,11,1000,0.15,0.17778774356138308
245,5,250,0.25,0.18081268619819357
246,13,1500,0.1,0.18134920457041973
247,7,500,0.3,0.18645363876880366
248,11,750,0.05,0.18732693116690974
249,10,1000,0.2,0.18960556353113467
250,9,750,0.15,0.19144064987631437
251,12,1500,0.15,0.19315716993795773
252,14,1500,0.1,0.19461187829012708
253,11,1250,0.05,0.19594182178103742
254,14,2750,0.3,0.1993992134701927
255,10,1000,0.15,0.19999790956355107
256,8,500,0.1,0.20172063003926485
257,15,2500,0.05,0.20283502304557477
258,11,1750,0.2,0.20334599790338959
259,14,2250,0.15,0.20343519608986269
260,9,1500,0.3,0.2038692131753831
261,14,2500,0.3,0.21321650038651516
262,13,1500,0.25,0.21343368093589143
263,12,1750,0.05,0.21391041849113623
264,12,1500,0.1,0.21582517867705828
265,8,500,0.05,0.21634756035552563
266,14,2000,0.2,0.21800559711450446
267,15,2500,0.2,0.21967790798767992
268,11,1500,0.3,0.22091745822944586
269,8,500,0.15,0.224555173667831
270,7,750,0.3,0.22704554965267887
271,7,500,0.25,0.2280609589197358
272,15,2500,0.3,0.22871455812943078
273,15,2250,0.15,0.22909901719078313
274,13,2250,0.25,0.23428777087214428
275,11,1000,0.2,0.23608329117481347
276,8,750,0.3,0.2368923466837423
277,14,2250,0.25,0.241543237657037
278,9,250,0.0,0.24675198480552046
279,10,1000,0.1,0.24732412120386524
280,15,2750,0.2,0.24734602084368756
281,13,1500,0.05,0.24955328364138846
282,7,500,0.2,0.2501928734873769
283,12,1000,0.05,0.25048630824337165
284,10,1250,0.25,0.2523797076768216
285,14,2000,0.15,0.2529353380701477
286,12,500,0.0,0.2667133252225895
287,14,2000,0.25,0.26729497842100963
288,13,2000,0.3,0.26953088457588004
289,14,3000,0.15,0.2723982499705958
290,15,750,0.0,0.27861004886909463
291,13,2000,0.2,0.28079959645878594
292,11,1000,0.1,0.28092334313363343
293,7,500,0.1,0.2810947582471665
294,14,3000,0.3,0.2833965818489953
295,14,3250,0.3,0.2868006689851104
296,10,1250,0.2,0.3042235590640604
297,14,2500,0.15,0.3114873825079936
298,13,1250,0.05,0.31837803556972794
299,13,1750,0.1,0.32206165444137264
300,14,2500,0.1,0.3246782663735856
301,15,3250,0.3,0.32576674911507664
302,5,250,0.05,0.3264072837787267
303,15,1750,0.05,0.32729392679833524
304,14,750,0.0,0.3336805253362067
305,14,3000,0.2,0.3394611800263565
306,9,750,0.1,0.3438114246490091
307,14,2250,0.1,0.34808296730329463
308,12,1500,0.25,0.3509411289307778
309,13,1750,0.25,0.35729954300566036
310,11,1500,0.15,0.3592285300919603
311,15,2750,0.15,0.3599787071518682
312,9,1000,0.1,0.3620882670697098
313,15,2000,0.05,0.36376485366479927
314,15,1000,0.0,0.36894050482234314
315,15,4000,0.3,0.3689981677742709
316,14,3500,0.2,0.3706516997659655
317,15,2250,0.05,0.370813009338202
318,9,1250,0.25,0.3710496955314573
319,13,2750,0.25,0.37502742985315185
320,11,500,0.0,0.3782441347699206
321,13,750,0.0,0.3858776269146616
322,14,2500,0.25,0.4041237133511511
323,14,2500,0.2,0.4074271958584285
324,11,1250,0.25,0.4211372633085322
325,10,1500,0.25,0.4295231887495613
326,12,1500,0.3,0.43431862719046144
327,12,1250,0.05,0.43537988376351316
328,15,3000,0.15,0.4368717334231596
329,10,1250,0.15,0.44210056367469486
330,12,1250,0.15,0.44614132920629945
331,15,3500,0.25,0.45167624982015403
332,13,2750,0.3,0.45388100473787024
333,15,2750,0.05,0.45442475355249234
334,13,2500,0.1,0.45764723268098406
335,10,1500,0.3,0.46387976461014313
336,8,250,0.0,0.46533461882053573
337,15,3500,0.3,0.46730924775107024
338,14,3500,0.15,0.48001456398762804
339,15,4750,0.3,0.482156207546726
340,13,2250,0.05,0.4849866636641738
341,15,2500,0.15,0.48909710420772246
342,8,750,0.25,0.48934349146517514
343,14,2750,0.2,0.4915130745522819
344,13,2500,0.25,0.4927369311330586
345,6,500,0.1,0.4933929188364628
346,14,2750,0.25,0.49911168733743916
347,11,1000,0.05,0.5065768028986782
348,14,3500,0.3,0.5137147182720192
349,14,2250,0.05,0.5159833809987496
350,15,4250,0.3,0.5169890060667568
351,11,1250,0.1,0.5181654637040739
352,6,500,0.25,0.5297113918245377
353,11,1500,0.25,0.5327211831852098
354,10,500,0.0,0.5351190206561972
355,11,1750,0.25,0.549167617681549
356,15,1250,0.0,0.5522342761974087
357,13,2000,0.1,0.5537106682084032
358,15,2750,0.1,0.5601332700996936
359,15,3000,0.25,0.5697303223934136
360,13,2500,0.3,0.5710821406461317
361,9,1250,0.3,0.5727026130842943
362,10,1750,0.3,0.5739809074866556
363,12,750,0.0,0.5748963580726184
364,9,1000,0.3,0.5965444467865708
365,8,750,0.2,0.6009712203809399
366,15,3500,0.2,0.6046948930493175
367,12,1750,0.15,0.6056044905517359
368,15,3750,0.3,0.6056320202186238
369,14,3500,0.25,0.6060035509640099
370,15,3000,0.2,0.6067614760919045
371,11,2000,0.05,0.6091047011543165
372,9,1000,0.2,0.6136896382299825
373,14,1000,0.0,0.6138467061957016
374,10,1750,0.2,0.6220726129678631
375,13,1750,0.2,0.6224396306890514
376,12,1250,0.1,0.6228842431071288
377,9,1250,0.1,0.6236688969622891
378,13,1750,0.05,0.6277814308010611
379,12,2500,0.3,0.6288230538313343
380,4,250,0.2,0.63509414617939
381,11,2000,0.3,0.6407326198294495
382,12,2000,0.2,0.6445478628601056
383,14,3000,0.25,0.6449808174344505
384,13,2000,0.05,0.6452426801347111
385,15,2500,0.1,0.648699112507405
386,9,1500,0.1,0.656056317074878
387,15,4250,0.25,0.6671123818855891
388,14,2500,0.05,0.6704837524473475
389,7,250,0.0,0.6770634222197043
390,13,1750,0.15,0.6804937905491476
391,9,1000,0.25,0.6909625244644096
392,7,500,0.15,0.6915311499871611
393,13,2250,0.2,0.695069643368191
394,13,1000,0.0,0.6957319432428396
395,8,750,0.15,0.6962140019631261
396,11,1750,0.3,0.6990818322378974
397,11,1750,0.1,0.7041580624477802
398,13,2250,0.1,0.7127909838158986
399,14,3250,0.25,0.7148435453355663
400,14,2750,0.1,0.7168964488020474
401,10,1000,0.05,0.7182390329968955
402,15,3750,0.25,0.7272574794955449
403,12,2250,0.15,0.7318258654531298
404,15,4500,0.3,0.7362873244413748
405,15,5000,0.3,0.7372863519187206
406,5,250,0.3,0.7391617316992374
407,15,3250,0.25,0.7437513154855143
408,12,1500,0.05,0.7452355715767254
409,12,1750,0.1,0.7474556994494168
410,6,250,0.15,0.7478255783092173
411,15,4250,0.2,0.7484598875566036
412,13,2750,0.05,0.7513578863288197
413,15,1500,0.0,0.7556797429734419
414,15,3250,0.1,0.756512632757165
415,8,750,0.1,0.7572648549096439
416,14,3750,0.15,0.7613031003143269
417,14,2750,0.05,0.7675043266318335
418,15,3000,0.05,0.7802475965955807
419,13,2000,0.15,0.7805985928974541
420,13,3750,0.3,0.781800026439477
421,5,500,0.2,0.7888307620903053
422,10,1250,0.3,0.794922295388269
423,6,750,0.3,0.7953062997651632
424,11,750,0.0,0.8005355850008166
425,14,3000,0.05,0.8132482922715883
426,15,3500,0.1,0.8199398146078852
427,15,3750,0.2,0.8206955437878546
428,7,750,0.25,0.8217827115663265
429,13,2500,0.05,0.822825052623096
430,13,3250,0.05,0.8255397034455391
431,12,2750,0.2,0.8320166117702041
432,13,2500,0.2,0.8391945704990976
433,15,3500,0.15,0.8481630804806862
434,13,2500,0.15,0.8535649266788252
435,10,1250,0.1,0.8546971500883546
436,13,2750,0.15,0.8599453803513503
437,13,3500,0.3,0.8620777038382732
438,15,4500,0.15,0.8649662794853518
439,13,3000,0.3,0.8676029678231897
440,13,3000,0.1,0.8734031449024175
441,11,1250,0.2,0.8771975164501175
442,14,4000,0.3,0.8850530236673082
443,12,3000,0.2,0.8888002647232668
444,12,2000,0.15,0.8906519350690016
445,13,2250,0.3,0.8967001405804602
446,14,3250,0.1,0.9015550092371121
447,14,1250,0.0,0.9053912761693089
448,14,5000,0.2,0.9071717874279311
449,12,1000,0.0,0.9106370742705042
450,5,250,0.15,0.9140350877594757
451,15,3500,0.05,0.9195033596919602
452,13,3500,0.25,0.9200528463769717
453,11,2250,0.3,0.9313021271106587
454,12,2500,0.2,0.9387032749450452
455,14,3750,0.3,0.9413954465675859
456,12,1750,0.25,0.9443303109722256
457,11,1500,0.05,0.9465425299891079
458,15,4000,0.1,0.948260702825526
459,11,1250,0.15,0.9531558128174575
460,15,4750,0.15,0.9595711563866819
461,14,2000,0.05,0.9616725445510209
462,9,1000,0.15,0.9728208532371401
463,4,250,0.3,0.977317233083234
464,15,1750,0.0,0.9786627296278896
465,9,500,0.0,0.9885797558797987
466,13,3000,0.25,0.9932022694177408
467,8,1500,0.1,0.9989867088054329
468,8,1000,0.25,1.0016538346505002
469,13,3500,0.2,1.0024934696325831
470,9,1000,0.05,1.0048831578511654
471,8,1000,0.3,1.0116732605110719
472,14,4500,0.3,1.0131620500203866
473,12,2250,0.3,1.015089145502947
474,13,1250,0.0,1.0221365912424207
475,13,3000,0.05,1.0232206580478764
476,15,5750,0.2,1.0274796587254662
477,8,1000,0.05,1.0302233060396888
478,13,2250,0.15,1.038297057614846
479,14,3000,0.1,1.0454982195271842
480,15,5000,0.15,1.0589776679510554
481,15,3000,0.1,1.0639931655796786
482,10,750,0.0,1.0768644684656619
483,12,1750,0.3,1.082287447795372
484,14,1500,0.0,1.0887841569982968
485,12,2000,0.1,1.092209568815893
486,15,4500,0.2,1.0952341389262845
487,12,2000,0.3,1.109205743104101
488,15,6250,0.25,1.1264872315099366
489,15,5250,0.25,1.1270620191575385
490,15,5500,0.25,1.1285561066813694
491,10,1750,0.15,1.128732239318983
492,15,3750,0.1,1.1302103687167349
493,8,1000,0.2,1.154459226079743
494,11,2000,0.25,1.1553663208163893
495,14,4250,0.3,1.170522635379183
496,15,4750,0.05,1.1719264792445758
497,12,2750,0.3,1.1732180535270178
498,11,1500,0.1,1.1874331215170537
499,13,3250,0.25,1.1970653284326003
500,6,500,0.2,1.198886473580394
501,15,2000,0.0,1.2185357010167703
502,15,4000,0.15,1.220755738177857
503,14,5500,0.25,1.2247680513616004
504,15,4000,0.2,1.2364875099816484
505,15,4500,0.1,1.2548108155392086
506,12,3750,0.3,1.2548864154396115
507,7,750,0.2,1.2590592055599745
508,10,1500,0.2,1.2619299093565877
509,13,2750,0.2,1.264932390348979
510,14,3500,0.1,1.275661170275374
511,15,5250,0.3,1.2791841036360376
512,4,250,0.1,1.2816825585041594
513,14,3250,0.15,1.2854562447900333
514,6,250,0.05,1.2866108701484025
515,15,4500,0.05,1.2890867205230139
516,15,5250,0.2,1.295392021832823
517,12,1250,0.0,1.3146990184984786
518,15,3250,0.2,1.3298129019473681
519,13,4500,0.3,1.3303127470785847
520,11,2250,0.25,1.3361893684362536
521,11,1000,0.0,1.337830460002762
522,10,1750,0.1,1.3567804793354055
523,6,250,0.1,1.3599274129734604
524,13,4000,0.25,1.3625143411616252
525,6,250,0.0,1.3689597631478103
526,12,2000,0.25,1.3724256326795177
527,7,750,0.1,1.3727885592478641
528,14,4500,0.25,1.3758903645890705
529,14,4750,0.3,1.3765784949189117
530,15,5750,0.3,1.3774389931107656
531,13,1500,0.0,1.3857740731721169
532,14,1750,0.0,1.3929063986637804
533,12,2000,0.05,1.3987410666289326
534,12,2500,0.15,1.4003117766938264
535,8,500,0.0,1.4065633477758657
536,15,5000,0.2,1.4115152539256814
537,13,3000,0.15,1.4117360021531664
538,11,2000,0.1,1.4144998761321297
539,12,2500,0.25,1.4177277941969875
540,15,5000,0.1,1.421100792233936
541,13,3750,0.25,1.4355553949787714
542,11,1750,0.05,1.4372406916773819
543,14,3750,0.25,1.4372857614188683
544,14,4500,0.1,1.4419441508691313
545,12,4000,0.3,1.4428959956881389
546,15,4250,0.15,1.444172596696893
547,15,3750,0.15,1.4455816105109747
548,11,1500,0.2,1.4455920451524782
549,15,4000,0.05,1.450539107140272
550,5,250,0.1,1.453008999636285
551,15,3250,0.05,1.460119223832314
552,15,3750,0.05,1.4703279790410722
553,15,2250,0.0,1.4741462835310213
554,12,2250,0.25,1.474943390150596
555,14,3250,0.2,1.4749833768125622
556,12,3000,0.3,1.5063925157763614
557,7,500,0.05,1.515617840295351
558,12,2250,0.2,1.5156338745868467
559,15,3250,0.15,1.5448556040426928
560,14,4250,0.05,1.5481874627373098
561,14,5000,0.3,1.5595930894485917
562,4,250,0.15,1.566888651673824
563,13,4500,0.15,1.5671199205398345
564,9,1250,0.15,1.5676223760722006
565,10,1750,0.25,1.5679330617081966
566,14,6250,0.1,1.5702316429677117
567,14,4750,0.2,1.573710718757698
568,12,1750,0.2,1.578680634930982
569,11,1750,0.15,1.590127393495839
570,15,4000,0.25,1.597563752586138
571,12,2750,0.05,1.60760119945264
572,8,1500,0.2,1.6206856527031561
573,15,5750,0.25,1.6228439085048565
574,12,3250,0.25,1.6299060766961568
575,12,3000,0.05,1.6389574941028136
576,6,750,0.15,1.644851654324483
577,13,3000,0.2,1.6473003678641542
578,15,6000,0.3,1.6547363395316705
579,13,3250,0.15,1.657670568153944
580,9,1250,0.05,1.6693017614740564
581,11,3500,0.2,1.6695752505226198
582,6,500,0.15,1.6704931334103075
583,15,5000,0.05,1.6856596090178135
584,14,4250,0.2,1.7061548753485667
585,10,1250,0.05,1.7097898935311089
586,13,3250,0.3,1.7151292725242016
587,14,4250,0.15,1.7152313946383448
588,15,6750,0.25,1.7164357023641916
589,11,3000,0.2,1.7168667553249792
590,15,4250,0.05,1.71702317042743
591,14,3250,0.05,1.7211719039518738
592,10,2500,0.25,1.7219693664711817
593,12,3000,0.15,1.7310013172517733
594,15,4750,0.2,1.7354879492563648
595,12,2250,0.05,1.7373780862377948
596,13,1750,0.0,1.7391514243115849
597,14,4250,0.25,1.7400606328132922
598,8,1250,0.25,1.7431906820334115
599,15,2500,0.0,1.7445755317535685
600,15,6250,0.3,1.7463273109369937
601,9,1250,0.2,1.7539203421313456
602,9,750,0.0,1.7654527165250582
603,15,5250,0.15,1.7720000601978976
604,15,6000,0.15,1.773173804389151
605,12,2750,0.25,1.7739162693474575
606,15,5500,0.3,1.7763900186076562
607,7,750,0.15,1.784829327612843
608,15,5250,0.1,1.815971241976166
609,12,3750,0.2,1.8266682465649047
610,10,1500,0.1,1.8267861514037445
611,11,1250,0.0,1.8301229379269817
612,13,4750,0.15,1.8306546051289958
613,14,2000,0.0,1.8341658962259664
614,10,1000,0.0,1.8414363547470594
615,13,3250,0.2,1.8418527911460836
616,12,3250,0.2,1.8500726464433355
617,15,7750,0.2,1.852183094239302
618,11,2000,0.2,1.867432590213105
619,14,3500,0.05,1.8819721917805632
620,12,4500,0.3,1.8917731872828873
621,12,1500,0.0,1.8991363762481888
622,15,7250,0.2,1.9037811388335069
623,6,750,0.25,1.9154602582460738
624,13,3250,0.1,1.916000221988971
625,9,2250,0.3,1.921656403811259
626,9,1500,0.2,1.9221858087673023
627,9,1500,0.15,1.9257798843584861
628,15,4250,0.1,1.9343070287133939
629,10,2500,0.2,1.9394618695745383
630,8,1250,0.15,1.9432055020065355
631,15,6250,0.15,1.9440486431474677
632,13,4000,0.15,1.9501386337166007
633,14,4750,0.25,1.9637166423636971
634,7,1500,0.25,1.9663448853841317
635,15,6500,0.25,1.9743133963290778
636,15,5500,0.15,1.9762631668586939
637,13,4750,0.25,1.980178887854872
638,7,1000,0.2,1.9822397248827404
639,8,1000,0.1,1.9858078615457515
640,10,1500,0.15,1.9936749035198151
641,11,2000,0.15,1.9987788366406112
642,15,5750,0.15,2.0005557145393773
643,15,4500,0.25,2.0065170591585293
644,12,2250,0.1,2.011026147583364
645,11,2250,0.15,2.0176111494458953
646,11,3500,0.25,2.020517094933411
647,15,2750,0.0,2.023983614796281
648,13,3750,0.15,2.0301528078041358
649,15,7000,0.2,2.0313156264184866
650,15,4750,0.25,2.033786545103175
651,12,3500,0.15,2.047197485152404
652,4,250,0.05,2.0546419415679122
653,13,3750,0.2,2.065740154422314
654,10,2250,0.2,2.0688432025951067
655,11,3000,0.25,2.0693548101789774
656,10,2000,0.25,2.077816453043836
657,15,8000,0.3,2.0794635940419854
658,13,2000,0.0,2.0906154571209177
659,13,3500,0.05,2.094466489904706
660,8,1250,0.3,2.1052645059530173
661,14,6250,0.15,2.1068039933566602
662,9,1500,0.25,2.1183531440749648
663,12,3250,0.3,2.1249908637039097
664,14,4750,0.15,2.126538676141494
665,14,3750,0.05,2.1289400314231655
666,13,5000,0.3,2.140574224346264
667,14,4500,0.2,2.14229367431487
668,15,5250,0.05,2.1490841580796314
669,12,2750,0.1,2.149239140136438
670,13,4250,0.25,2.1594013679676864
671,11,2250,0.2,2.1625497349887692
672,12,3250,0.15,2.168581313832528
673,3,250,0.3,2.170376541679979
674,14,4000,0.05,2.180228707420117
675,14,6500,0.15,2.1812966133332847
676,14,2250,0.0,2.1821926385406782
677,8,1000,0.15,2.1837419043955424
678,13,4250,0.2,2.1872860737020527
679,14,6750,0.2,2.1935857587105487
680,15,6250,0.1,2.1959451887984973
681,8,1750,0.25,2.2015247920063645
682,13,5250,0.1,2.212369151239933
683,5,500,0.25,2.2141111122534647
684,14,4500,0.05,2.21677246849585
685,12,3500,0.1,2.221571197437123
686,15,5750,0.1,2.2278111399129097
687,7,500,0.0,2.2382248304672947
688,8,1750,0.3,2.240455727953766
689,13,5250,0.25,2.2413269678532663
690,14,3750,0.2,2.2430491845539504
691,12,3500,0.2,2.2449369540348014
692,12,2750,0.15,2.2739937691437135
693,14,4000,0.2,2.2991484407984477
694,15,3000,0.0,2.300497497664817
695,15,4750,0.1,2.303228259618551
696,13,4250,0.15,2.308076366773074
697,12,3500,0.25,2.316621124632323
698,14,3750,0.1,2.3225737350447186
699,14,5250,0.25,2.3276834945411418
700,15,7500,0.2,2.33220879203034
701,15,6750,0.3,2.3356781310305337
702,15,6000,0.25,2.339118696073793
703,14,5000,0.25,2.339981471427481
704,15,5500,0.2,2.3411556519113907
705,9,1750,0.25,2.3416096244506575
706,14,5750,0.15,2.3473523560007616
707,10,3250,0.25,2.3477877544776904
