TIMESTAMP,HOPPY33921_OPEN_PRICE_USD,HOPPY33921_HIGH_PRICE_USD,HOPPY33921_LOW_PRICE_USD,HOPPY33921_CLOSE_PRICE_USD,HOPPY33921_VOLUME_USD,HOPPY33921_DIVIDENDS_USD,HOPPY33921_STOCK_SPLITS_USD
2024-11-13 00:00:00+00:00,0.002248999895527959,0.0022770001087337732,0.0012860000133514404,0.0013970000436529517,56415,0.0,0.0
2024-11-14 00:00:00+00:00,0.0013970000436529517,0.0021780000533908606,0.0013119999784976244,0.0013119999784976244,40841,0.0,0.0
2024-11-15 00:00:00+00:00,0.0013139999937266111,0.0013210000470280647,0.00043399998685345054,0.0011269999668002129,54852,0.0,0.0
2024-11-16 00:00:00+00:00,0.0010509999701753259,0.001057000015862286,0.0005590000073425472,0.00076299998909235,41878,0.0,0.0
2024-11-17 00:00:00+00:00,0.00076299998909235,0.0008069999748840928,0.000506000011228025,0.0005080000264570117,13478,0.0,0.0
2024-11-18 00:00:00+00:00,0.0005089999758638442,0.0005869999877177179,0.00040499999886378646,0.0004459999909158796,20669,0.0,0.0
2024-11-19 00:00:00+00:00,0.0004459999909158796,0.0004600000102072954,6.500000017695129e-05,0.00014200000441633165,28039,0.0,0.0
2024-11-20 00:00:00+00:00,0.00014200000441633165,0.00025599999935366213,0.00010800000018207356,0.00011200000153621659,26569,0.0,0.0
2024-11-21 00:00:00+00:00,0.00011200000153621659,0.00015100000018719584,0.00011200000153621659,0.00014800000644754618,4956,0.0,0.0
2024-11-22 00:00:00+00:00,0.00014800000644754618,0.000299000006634742,0.00014200000441633165,0.0002899999963119626,12702,0.0,0.0
2024-11-23 00:00:00+00:00,0.0002899999963119626,0.0006079999729990959,0.0002849999873433262,0.0003349999897181988,30118,0.0,0.0
2024-11-24 00:00:00+00:00,0.0003349999897181988,0.00033999999868683517,0.00020799999765586108,0.00027799999224953353,14265,0.0,0.0
2024-11-25 00:00:00+00:00,0.00027799999224953353,0.00035600000410340726,0.00027600000612437725,0.0003239999932702631,11441,0.0,0.0
2024-11-26 00:00:00+00:00,0.0003239999932702631,0.0006419999990612268,0.0003239999932702631,0.0005380000220611691,39118,0.0,0.0
2024-11-27 00:00:00+00:00,0.0005380000220611691,0.0005380000220611691,0.00021499999274965376,0.0003129999968223274,27341,0.0,0.0
2024-11-28 00:00:00+00:00,0.0003129999968223274,0.00031400000443682075,0.0002629999944474548,0.00026500000967644155,8241,0.0,0.0
2024-11-29 00:00:00+00:00,0.00026500000967644155,0.0002690000110305846,0.00025099999038502574,0.00025400001322850585,3803,0.0,0.0
2024-11-30 00:00:00+00:00,0.00025400001322850585,0.0002690000110305846,0.00019200000679120421,0.00019299999985378236,11567,0.0,0.0
2024-12-01 00:00:00+00:00,0.00019299999985378236,0.00020900000527035445,0.00019200000679120421,0.00020599999697878957,6253,0.0,0.0
2024-12-02 00:00:00+00:00,0.00020599999697878957,0.00020599999697878957,0.00010900000052060932,0.00011700000322889537,8382,0.0,0.0
