TIMESTAMP,1MT21531_OPEN_PRICE_USD,1MT21531_HIGH_PRICE_USD,1MT21531_LOW_PRICE_USD,1MT21531_CLOSE_PRICE_USD,1MT21531_VOLUME_USD,1MT21531_DIVIDENDS_USD,1MT21531_STOCK_SPLITS_USD
2022-09-21 00:00:00+00:00,0.3722519874572754,0.38720500469207764,0.3663159906864166,0.3697130084037781,1859,0.0,0.0
2022-09-22 00:00:00+00:00,0.3700540065765381,0.3817479908466339,0.36865100264549255,0.38077500462532043,1184,0.0,0.0
2022-09-23 00:00:00+00:00,0.38071998953819275,0.3828659951686859,0.36702799797058105,0.36921799182891846,1514,0.0,0.0
2022-09-24 00:00:00+00:00,0.36921998858451843,0.3810510039329529,0.358720988035202,0.359156996011734,2146,0.0,0.0
2022-09-25 00:00:00+00:00,0.3596790134906769,0.36121100187301636,0.34794101119041443,0.3517189919948578,1179,0.0,0.0
2022-09-26 00:00:00+00:00,0.351514995098114,0.3545069992542267,0.34450098872184753,0.3520910143852234,2466,0.0,0.0
2022-09-27 00:00:00+00:00,0.3520280122756958,0.36867499351501465,0.3508189916610718,0.35355499386787415,1145,0.0,0.0
2022-09-28 00:00:00+00:00,0.35293498635292053,0.3662889897823334,0.3466860055923462,0.3630549907684326,134,0.0,0.0
2022-09-29 00:00:00+00:00,0.36399900913238525,0.36772099137306213,0.35508599877357483,0.362091988325119,1575,0.0,0.0
2022-09-30 00:00:00+00:00,0.3608059883117676,0.3634909987449646,0.34668099880218506,0.35001200437545776,1290,0.0,0.0
2022-10-01 00:00:00+00:00,0.3499870002269745,0.36082398891448975,0.3380970060825348,0.34357500076293945,1432,0.0,0.0
2022-10-02 00:00:00+00:00,0.3435550034046173,0.3452470004558563,0.3363560140132904,0.3374899923801422,1247,0.0,0.0
2022-10-03 00:00:00+00:00,0.3371869921684265,0.34037598967552185,0.33310601115226746,0.3337480127811432,855,0.0,0.0
2022-10-04 00:00:00+00:00,0.33370599150657654,0.34010300040245056,0.3271639943122864,0.3368000090122223,2103,0.0,0.0
2022-10-05 00:00:00+00:00,0.3367129862308502,0.33787599205970764,0.3235520124435425,0.3252770006656647,1043,0.0,0.0
2022-10-06 00:00:00+00:00,0.3247449994087219,0.32868701219558716,0.2853719890117645,0.2886449992656708,4934,0.0,0.0
2022-10-07 00:00:00+00:00,0.2886449992656708,0.29117000102996826,0.2788270115852356,0.27897799015045166,1295,0.0,0.0
2022-10-08 00:00:00+00:00,0.2800840139389038,0.2828649878501892,0.27144700288772583,0.2815980017185211,2466,0.0,0.0
2022-10-09 00:00:00+00:00,0.2814919948577881,0.28220799565315247,0.27190101146698,0.2761079967021942,1418,0.0,0.0
2022-10-10 00:00:00+00:00,0.2761079967021942,0.27877700328826904,0.2687470018863678,0.27438101172447205,1490,0.0,0.0
