TIMESTAMP,KEKEC_OPEN_PRICE_USD,KEKEC_HIGH_PRICE_USD,KEKEC_LOW_PRICE_USD,KEKEC_CLOSE_PRICE_USD,KEKEC_VOLUME_USD,KEKEC_DIVIDENDS_USD,KEKEC_STOCK_SPLITS_USD
2024-02-07 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.8000000636675395e-05,1.9999999494757503e-05,82777,0.0,0.0
2024-02-08 00:00:00+00:00,1.9999999494757503e-05,1.9999999494757503e-05,1.8000000636675395e-05,1.8999999156221747e-05,16629,0.0,0.0
2024-02-09 00:00:00+00:00,1.8999999156221747e-05,2.499999936844688e-05,1.8000000636675395e-05,1.8999999156221747e-05,44237,0.0,0.0
2024-02-10 00:00:00+00:00,1.8999999156221747e-05,1.9999999494757503e-05,1.8999999156221747e-05,1.8999999156221747e-05,3890,0.0,0.0
2024-02-11 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,1.8999999156221747e-05,2.099999983329326e-05,18862,0.0,0.0
2024-02-12 00:00:00+00:00,2.099999983329326e-05,2.5999999706982635e-05,1.9999999494757503e-05,2.499999936844688e-05,24553,0.0,0.0
2024-02-13 00:00:00+00:00,2.499999936844688e-05,8.199999865610152e-05,2.4000000848900527e-05,4.400000034365803e-05,476771,0.0,0.0
2024-02-14 00:00:00+00:00,4.5000000682193786e-05,6.299999949987978e-05,4.099999932805076e-05,5.900000178371556e-05,218949,0.0,0.0
2024-02-15 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,3.7000001611886546e-05,4.3000000005122274e-05,93398,0.0,0.0
2024-02-16 00:00:00+00:00,4.199999966658652e-05,4.199999966658652e-05,3.400000059627928e-05,3.600000127335079e-05,69289,0.0,0.0
2024-02-17 00:00:00+00:00,3.600000127335079e-05,4.70000013592653e-05,3.5000000934815034e-05,4.600000102072954e-05,62282,0.0,0.0
2024-02-18 00:00:00+00:00,4.600000102072954e-05,5.8000001445179805e-05,4.5000000682193786e-05,5.500000042957254e-05,107935,0.0,0.0
2024-02-19 00:00:00+00:00,5.500000042957254e-05,5.999999848427251e-05,4.8000001697801054e-05,5.6000000768108293e-05,98356,0.0,0.0
2024-02-20 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,4.400000034365803e-05,5.199999941396527e-05,73444,0.0,0.0
2024-02-21 00:00:00+00:00,5.199999941396527e-05,7.000000186963007e-05,5.199999941396527e-05,5.900000178371556e-05,121331,0.0,0.0
2024-02-22 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,4.600000102072954e-05,4.600000102072954e-05,63609,0.0,0.0
2024-02-23 00:00:00+00:00,4.600000102072954e-05,4.600000102072954e-05,3.899999865097925e-05,3.9999998989515007e-05,158588,0.0,0.0
2024-02-24 00:00:00+00:00,3.9999998989515007e-05,4.199999966658652e-05,3.5000000934815034e-05,3.9999998989515007e-05,48091,0.0,0.0
2024-02-25 00:00:00+00:00,3.9999998989515007e-05,5.8000001445179805e-05,3.9999998989515007e-05,4.8000001697801054e-05,75805,0.0,0.0
2024-02-26 00:00:00+00:00,4.8000001697801054e-05,5.900000178371556e-05,4.70000013592653e-05,5.900000178371556e-05,45124,0.0,0.0
2024-02-27 00:00:00+00:00,5.900000178371556e-05,9.000000136438757e-05,5.900000178371556e-05,8.299999899463728e-05,270033,0.0,0.0
2024-02-28 00:00:00+00:00,8.299999899463728e-05,0.00013899999612476677,7.400000322377309e-05,9.200000204145908e-05,553552,0.0,0.0
2024-02-29 00:00:00+00:00,9.200000204145908e-05,9.899999713525176e-05,6.500000017695129e-05,6.800000119255856e-05,147124,0.0,0.0
2024-03-01 00:00:00+00:00,6.800000119255856e-05,9.999999747378752e-05,6.800000119255856e-05,8.600000001024455e-05,184048,0.0,0.0
2024-03-02 00:00:00+00:00,8.600000001024455e-05,0.00012700000661425292,8.199999865610152e-05,0.00010800000018207356,375105,0.0,0.0
2024-03-03 00:00:00+00:00,0.00010800000018207356,0.00028199999360367656,0.00010699999984353781,0.00020199999562464654,2067158,0.0,0.0
2024-03-04 00:00:00+00:00,0.00019700000120792538,0.0002849999873433262,0.00015199999324977398,0.00016900000628083944,971882,0.0,0.0
2024-03-05 00:00:00+00:00,0.00016900000628083944,0.00018000000272877514,0.00011100000119768083,0.0001250000059371814,516916,0.0,0.0
2024-03-06 00:00:00+00:00,0.0001250000059371814,0.00018699999782256782,0.0001250000059371814,0.00016399999731220305,399074,0.0,0.0
2024-03-07 00:00:00+00:00,0.00016399999731220305,0.00016900000628083944,0.00013099999341648072,0.00015199999324977398,218496,0.0,0.0
2024-03-08 00:00:00+00:00,0.00015199999324977398,0.00016900000628083944,0.00013699999544769526,0.0001429999974789098,224761,0.0,0.0
2024-03-09 00:00:00+00:00,0.0001429999974789098,0.00020199999562464654,0.00014000000373926014,0.00016500000492669642,287806,0.0,0.0
2024-03-10 00:00:00+00:00,0.00016500000492669642,0.00021100000594742596,0.00014200000441633165,0.00020199999562464654,251992,0.0,0.0
2024-03-11 00:00:00+00:00,0.00020199999562464654,0.00025599999935366213,0.0001939999929163605,0.0002229999954579398,387814,0.0,0.0
2024-03-12 00:00:00+00:00,0.0002229999954579398,0.00022499999613501132,0.00014699999883305281,0.000155999994603917,141382,0.0,0.0
2024-03-13 00:00:00+00:00,0.000155999994603917,0.00016399999731220305,0.00013099999341648072,0.00014699999883305281,200592,0.0,0.0
2024-03-14 00:00:00+00:00,0.00014699999883305281,0.0003420000139158219,0.00014699999883305281,0.00026699999580159783,3110001,0.0,0.0
2024-03-15 00:00:00+00:00,0.00026699999580159783,0.00026699999580159783,0.00015199999324977398,0.00017100000695791095,629308,0.0,0.0
2024-03-16 00:00:00+00:00,0.00017100000695791095,0.00019099999917671084,0.0001500000071246177,0.00015900000289548188,317339,0.0,0.0
2024-03-17 00:00:00+00:00,0.00015900000289548188,0.00016399999731220305,0.0001289999927394092,0.00014600000577047467,209129,0.0,0.0
2024-03-18 00:00:00+00:00,0.0001539999939268455,0.00016799999866634607,0.00011999999696854502,0.00012399999832268804,157335,0.0,0.0
2024-03-19 00:00:00+00:00,0.00012399999832268804,0.00013000000035390258,8.499999967170879e-05,0.0001140000022132881,328653,0.0,0.0
2024-03-20 00:00:00+00:00,0.0001140000022132881,0.00019799999427050352,0.00011100000119768083,0.00017499999376013875,349334,0.0,0.0
2024-03-21 00:00:00+00:00,0.00017499999376013875,0.0002640000020619482,0.0001539999939268455,0.00020399999630171806,697090,0.0,0.0
2024-03-22 00:00:00+00:00,0.00020399999630171806,0.00021100000594742596,0.00015900000289548188,0.00020399999630171806,369388,0.0,0.0
2024-03-23 00:00:00+00:00,0.00020399999630171806,0.00021600000036414713,0.0001740000006975606,0.00017499999376013875,136560,0.0,0.0
2024-03-24 00:00:00+00:00,0.00017499999376013875,0.0001990000018849969,0.00016399999731220305,0.00018200000340584666,160706,0.0,0.0
2024-03-25 00:00:00+00:00,0.00018200000340584666,0.00023499999952036887,0.00017100000695791095,0.00022899999748915434,160446,0.0,0.0
2024-03-26 00:00:00+00:00,0.00022899999748915434,0.0002849999873433262,0.00020700000459328294,0.0002119999990100041,452404,0.0,0.0
2024-03-27 00:00:00+00:00,0.0002119999990100041,0.00021399999968707561,0.00013600000238511711,0.00013899999612476677,160785,0.0,0.0
2024-03-28 00:00:00+00:00,0.00013899999612476677,0.00020399999630171806,0.00013899999612476677,0.00018600000475998968,296294,0.0,0.0
2024-03-29 00:00:00+00:00,0.00018600000475998968,0.00026199998683296144,0.0001630000042496249,0.00021399999968707561,676278,0.0,0.0
2024-03-30 00:00:00+00:00,0.00021399999968707561,0.0002209999947808683,0.0001630000042496249,0.00016999999934341758,227148,0.0,0.0
2024-03-31 00:00:00+00:00,0.00016999999934341758,0.0002589999930933118,0.00016999999934341758,0.00024199999461416155,383543,0.0,0.0
2024-04-01 00:00:00+00:00,0.00024199999461416155,0.0002530000056140125,0.00018400000408291817,0.00018699999782256782,197967,0.0,0.0
2024-04-02 00:00:00+00:00,0.00018699999782256782,0.0001939999929163605,0.00016799999866634607,0.00019099999917671084,122926,0.0,0.0
2024-04-03 00:00:00+00:00,0.00019099999917671084,0.00023099999816622585,0.00017600000137463212,0.00019500000053085387,194920,0.0,0.0
2024-04-04 00:00:00+00:00,0.00019500000053085387,0.00022000000171829015,0.00018200000340584666,0.00019200000679120421,145119,0.0,0.0
