TIMESTAMP,USDR21555_OPEN_PRICE_USD,USDR21555_HIGH_PRICE_USD,USDR21555_LOW_PRICE_USD,USDR21555_CLOSE_PRICE_USD,USDR21555_VOLUME_USD,USDR21555_DIVIDENDS_USD,USDR21555_STOCK_SPLITS_USD
2023-02-23 00:00:00+00:00,1.022987961769104,1.0242489576339722,0.9745380282402039,1.01522696018219,27,0.0,0.0
2023-02-24 00:00:00+00:00,1.0157580375671387,1.0214929580688477,0.9491580128669739,0.9634010195732117,11,0.0,0.0
2023-02-25 00:00:00+00:00,0.9634010195732117,0.9995200037956238,0.9497640132904053,0.9994750022888184,6,0.0,0.0
2023-02-26 00:00:00+00:00,0.999343991279602,1.0248780250549316,0.9905790090560913,1.0247060060501099,0,0.0,0.0
2023-02-27 00:00:00+00:00,1.0247060060501099,1.0247060060501099,1.0247060060501099,1.0247060060501099,0,0.0,0.0
2023-02-28 00:00:00+00:00,1.0247060060501099,1.0247060060501099,0.934660017490387,0.9840620160102844,34,0.0,0.0
2023-03-01 00:00:00+00:00,0.9843649864196777,1.0375679731369019,0.981719970703125,1.0292619466781616,10,0.0,0.0
2023-03-02 00:00:00+00:00,1.0292619466781616,1.0292619466781616,1.0292619466781616,1.0292619466781616,0,0.0,0.0
2023-03-03 00:00:00+00:00,1.0292619466781616,1.0292619466781616,0.9527029991149902,0.9685829877853394,12,0.0,0.0
2023-03-04 00:00:00+00:00,0.9686329960823059,1.0098739862442017,0.9686329960823059,0.9974340200424194,15,0.0,0.0
2023-03-05 00:00:00+00:00,0.99760502576828,1.025622010231018,0.9910489916801453,1.0116009712219238,0,0.0,0.0
2023-03-06 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-03-07 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-03-08 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-03-09 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-03-10 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-03-11 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-08-06 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-08-07 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-08-08 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-08-09 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
2023-08-10 00:00:00+00:00,1.0116009712219238,1.0116009712219238,1.0116009712219238,1.0116009712219238,0,0.0,0.0
