TIMESTAMP,DOGMI_OPEN_PRICE_USD,DOGMI_HIGH_PRICE_USD,DOGMI_LOW_PRICE_USD,DOGMI_CLOSE_PRICE_USD,DOGMI_VOLUME_USD,DOGMI_DIVIDENDS_USD,DOGMI_STOCK_SPLITS_USD
2024-01-12 00:00:00+00:00,,,,0.0,14823,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,4080,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,16426,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,6164,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,10492,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,7484,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,10197,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,12119,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,3807,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,31224,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,3386,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,8460,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,2153,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,1288,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,3476,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,5560,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,4482,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,1406,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,1480,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,2962,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,1575,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,1351,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,2040,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,549,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,1209,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,1359,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,1073,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,902,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,265,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,204,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,56,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,454,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,1138,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,165,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,156,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,149,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,11,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,73,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,1024,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,102,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,1559,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,1009,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,1646,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,652,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,550,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,137,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,443,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,117,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,1545,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,180,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,551,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,69,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,159,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,116,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,59,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,257,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,151,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,52,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,242,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,45,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,163,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,35,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,4,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,78,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,63,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,86,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,24,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,202,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,77,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,378,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,33,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,7,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,599,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,281,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,450,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,300,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,82,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,19,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,284,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,4832,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,2249,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,1605,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,1807,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,2351,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,1491,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,1972,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,3031,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,10442,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,15685,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,26416,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,20099,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,4657,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,21666,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,10089,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,8423,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,9153,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,10523,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,2739,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,2361,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,2357,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,227,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,1270,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,574,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,186,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,3182,0.0,0.0
2024-06-23 00:00:00+00:00,,,,0.0,1457,0.0,0.0
2024-06-24 00:00:00+00:00,,,,0.0,1515,0.0,0.0
2024-06-25 00:00:00+00:00,,,,0.0,2810,0.0,0.0
2024-06-26 00:00:00+00:00,,,,0.0,476,0.0,0.0
2024-06-27 00:00:00+00:00,,,,0.0,577,0.0,0.0
2024-06-28 00:00:00+00:00,,,,0.0,8553,0.0,0.0
2024-06-29 00:00:00+00:00,,,,0.0,2441,0.0,0.0
2024-06-30 00:00:00+00:00,,,,0.0,1121,0.0,0.0
2024-07-01 00:00:00+00:00,,,,0.0,1030,0.0,0.0
2024-07-02 00:00:00+00:00,,,,0.0,321,0.0,0.0
2024-07-03 00:00:00+00:00,,,,0.0,1351,0.0,0.0
2024-07-04 00:00:00+00:00,,,,0.0,561,0.0,0.0
2024-07-05 00:00:00+00:00,,,,0.0,601,0.0,0.0
2024-07-06 00:00:00+00:00,,,,0.0,586,0.0,0.0
2024-07-07 00:00:00+00:00,,,,0.0,176,0.0,0.0
2024-07-08 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-07-09 00:00:00+00:00,,,,0.0,958,0.0,0.0
2024-07-10 00:00:00+00:00,,,,0.0,422,0.0,0.0
2024-07-11 00:00:00+00:00,,,,0.0,241,0.0,0.0
2024-07-12 00:00:00+00:00,,,,0.0,626,0.0,0.0
2024-07-13 00:00:00+00:00,,,,0.0,1176,0.0,0.0
2024-07-14 00:00:00+00:00,,,,0.0,266,0.0,0.0
2024-07-15 00:00:00+00:00,,,,0.0,801,0.0,0.0
2024-07-16 00:00:00+00:00,,,,0.0,596,0.0,0.0
2024-07-17 00:00:00+00:00,,,,0.0,717,0.0,0.0
2024-07-18 00:00:00+00:00,,,,0.0,449,0.0,0.0
2024-07-19 00:00:00+00:00,,,,0.0,668,0.0,0.0
2024-07-20 00:00:00+00:00,,,,0.0,315,0.0,0.0
2024-07-21 00:00:00+00:00,,,,0.0,318,0.0,0.0
2024-07-22 00:00:00+00:00,,,,0.0,1396,0.0,0.0
2024-07-23 00:00:00+00:00,,,,0.0,498,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,479,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,942,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,660,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,564,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,501,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,412,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,793,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,613,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,657,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1443,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,704,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,780,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,1761,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,2673,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1244,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,272,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,378,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,413,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,2103,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,1000,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,257,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,558,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,776,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,517,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,800,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,1457,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,806,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,649,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,407,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,3111,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,1764,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,832,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,1019,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,499,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,135,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,280,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,639,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,393,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,396,0.0,0.0
2024-09-02 00:00:00+00:00,,,,0.0,307,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,461,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,164,0.0,0.0
2024-09-05 00:00:00+00:00,,,,0.0,162,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,183,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,392,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,430,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,274,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,278,0.0,0.0
2024-09-11 00:00:00+00:00,0.0,3.000000106112566e-06,0.0,1.9999999949504854e-06,5895,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,7326,0.0,0.0
2024-09-13 00:00:00+00:00,,,,0.0,1452,0.0,0.0
2024-09-14 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2647,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,2052,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,4933,0.0,0.0
2024-09-17 00:00:00+00:00,0.0,9.000000318337698e-06,0.0,6.000000212225132e-06,687,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,774,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,662,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,542,0.0,0.0
2024-09-21 00:00:00+00:00,0.0,9.000000318337698e-06,0.0,9.000000318337698e-06,300,0.0,0.0
2024-09-22 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,1.1000000085914508e-05,481,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,1740,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,2130,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,851,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,1012,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,947,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,1078,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,966,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,859,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,777,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,746,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,747,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,780,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,774,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,794,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,758,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,1141,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,609,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,1435,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,384,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,362,0.0,0.0
2024-10-13 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,355,0.0,0.0
2024-10-14 00:00:00+00:00,9.999999974752427e-07,9.999999747378752e-06,9.999999974752427e-07,9.999999747378752e-06,843,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,893,0.0,0.0
2024-10-16 00:00:00+00:00,0.0,9.999999747378752e-06,0.0,9.999999747378752e-06,809,0.0,0.0
2024-10-17 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.000000318337698e-06,9.000000318337698e-06,714,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,2532,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,1046,0.0,0.0
2024-10-20 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,1701,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,2384,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,2861,0.0,0.0
2024-10-23 00:00:00+00:00,0.0,1.9999999949504854e-06,0.0,9.999999974752427e-07,1533,0.0,0.0
2024-10-24 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,1385,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,1295,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,2216,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,673,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,469,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,866,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,620,0.0,0.0
2024-10-31 00:00:00+00:00,0.0,1.1000000085914508e-05,0.0,7.999999979801942e-06,248,0.0,0.0
2024-11-01 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,7.999999979801942e-06,1.2000000424450263e-05,1366,0.0,0.0
2024-11-02 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,1.1000000085914508e-05,1.1000000085914508e-05,771,0.0,0.0
2024-11-03 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,9.000000318337698e-06,9.000000318337698e-06,224,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,373,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1252,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,1358,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,566,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,1069,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,1639,0.0,0.0
2024-11-10 00:00:00+00:00,0.0,9.999999974752427e-07,0.0,9.999999974752427e-07,2570,0.0,0.0
2024-11-11 00:00:00+00:00,9.999999974752427e-07,1.9999999949504854e-06,9.999999974752427e-07,9.999999974752427e-07,6345,0.0,0.0
2024-11-12 00:00:00+00:00,9.999999974752427e-07,1.8999999156221747e-05,9.999999974752427e-07,1.700000029813964e-05,1839,0.0,0.0
2024-11-13 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.4999999621068127e-05,1.5999999959603883e-05,541,0.0,0.0
2024-11-14 00:00:00+00:00,1.5999999959603883e-05,1.700000029813964e-05,1.4999999621068127e-05,1.4999999621068127e-05,3949,0.0,0.0
2024-11-15 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,2100,0.0,0.0
2024-11-16 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4000000192027073e-05,1907,0.0,0.0
2024-11-17 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.4000000192027073e-05,1.4999999621068127e-05,7328,0.0,0.0
2024-11-18 00:00:00+00:00,1.4999999621068127e-05,1.700000029813964e-05,1.4999999621068127e-05,1.700000029813964e-05,2661,0.0,0.0
2024-11-19 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.4999999621068127e-05,1.4999999621068127e-05,1860,0.0,0.0
