TIMESTAMP,DISTRIBUTE_OPEN_PRICE_USD,DISTRIBUTE_HIGH_PRICE_USD,DISTRIBUTE_LOW_PRICE_USD,DISTRIBUTE_CLOSE_PRICE_USD,DISTRIBUTE_VOLUME_USD,DISTRIBUTE_DIVIDENDS_USD,DISTRIBUTE_STOCK_SPLITS_USD
2025-04-01 00:00:00+00:00,0.0025110000278800726,0.0025210001040250063,0.0015899999998509884,0.002245000097900629,103551,0.0,0.0
2025-04-02 00:00:00+00:00,0.002245000097900629,0.0026370000559836626,0.0016380000161007047,0.0020379999186843634,128245,0.0,0.0
2025-04-03 00:00:00+00:00,0.0020379999186843634,0.0021470000501722097,0.0015180000336840749,0.0018570000538602471,88399,0.0,0.0
2025-04-04 00:00:00+00:00,0.0018570000538602471,0.0031799999997019768,0.0011950000189244747,0.002391000045463443,180942,0.0,0.0
2025-04-05 00:00:00+00:00,0.002391000045463443,0.0030249999836087227,0.0015810000477358699,0.002845000009983778,217132,0.0,0.0
2025-04-06 00:00:00+00:00,0.002845000009983778,0.0028470000252127647,0.0016830000095069408,0.0018840000266209245,59558,0.0,0.0
2025-04-07 00:00:00+00:00,0.0018840000266209245,0.00203699991106987,0.0014600000577047467,0.0016550000291317701,93276,0.0,0.0
2025-04-08 00:00:00+00:00,0.0016550000291317701,0.001970000099390745,0.001259000040590763,0.001664999988861382,1652115,0.0,0.0
2025-04-09 00:00:00+00:00,0.001664999988861382,0.0018949999939650297,0.001234999974258244,0.001867000013589859,57135,0.0,0.0
2025-04-10 00:00:00+00:00,0.001867000013589859,0.0020349998958408833,0.0016090000281110406,0.0018889999482780695,38262,0.0,0.0
2025-04-11 00:00:00+00:00,0.0018889999482780695,0.0019549999851733446,0.0015119999879971147,0.0017300000181421638,33345,0.0,0.0
2025-04-12 00:00:00+00:00,0.0017300000181421638,0.0021250001154839993,0.0014809999847784638,0.0019630000460892916,43039,0.0,0.0
2025-04-13 00:00:00+00:00,0.0019630000460892916,0.002329000039026141,0.0016400000313296914,0.002329000039026141,52911,0.0,0.0
2025-04-14 00:00:00+00:00,0.002329000039026141,0.003011000109836459,0.0020520000252872705,0.0029269999358803034,122535,0.0,0.0
2025-04-15 00:00:00+00:00,0.0029269999358803034,0.003703000023961067,0.002220999915152788,0.0024999999441206455,169225,0.0,0.0
2025-04-16 00:00:00+00:00,0.0024969999212771654,0.0024969999212771654,0.0017999999690800905,0.0018520000157877803,60079,0.0,0.0
2025-04-17 00:00:00+00:00,0.0018520000157877803,0.0028959999326616526,0.0017419999931007624,0.002213000087067485,67894,0.0,0.0
2025-04-18 00:00:00+00:00,0.002213000087067485,0.002331000054255128,0.0017960000550374389,0.0020910000894218683,41697,0.0,0.0
2025-04-19 00:00:00+00:00,0.0020200000144541264,0.0025740000419318676,0.0018050000071525574,0.002437999937683344,35681,0.0,0.0
2025-04-20 00:00:00+00:00,0.002437999937683344,0.0037169998977333307,0.0021840000990778208,0.0033289999701082706,111743,0.0,0.0
2025-04-21 00:00:00+00:00,0.003717999905347824,0.004153999965637922,0.0027209999971091747,0.0027209999971091747,148455,0.0,0.0
2025-04-22 00:00:00+00:00,0.0027209999971091747,0.0030360000673681498,0.002025000052526593,0.002526999916881323,150003,0.0,0.0
2025-04-23 00:00:00+00:00,0.002526999916881323,0.0027600000612437725,0.0020089999306946993,0.002142000012099743,68814,0.0,0.0
2025-04-24 00:00:00+00:00,0.0019130000146105886,0.0023300000466406345,0.0016430000541731715,0.002107999986037612,101417,0.0,0.0
2025-04-25 00:00:00+00:00,0.002107999986037612,0.0021609999239444733,0.0015239999629557133,0.0015510000521317124,83849,0.0,0.0
2025-04-26 00:00:00+00:00,0.0015510000521317124,0.0027050001081079245,0.0012880000285804272,0.002403999911621213,134302,0.0,0.0
2025-04-27 00:00:00+00:00,0.002403999911621213,0.0031169999856501818,0.0021180000621825457,0.002406999934464693,121676,0.0,0.0
2025-04-28 00:00:00+00:00,0.002406999934464693,0.002406999934464693,0.0017359999474138021,0.002076999982818961,59652,0.0,0.0
2025-04-29 00:00:00+00:00,0.002076999982818961,0.0024679999332875013,0.0018179999897256494,0.0022360000293701887,55089,0.0,0.0
2025-04-30 00:00:00+00:00,0.0022360000293701887,0.0022950000129640102,0.0017590000061318278,0.0018619999755173922,44061,0.0,0.0
2025-05-01 00:00:00+00:00,0.0018619999755173922,0.0022219999227672815,0.0016560000367462635,0.0022219999227672815,48425,0.0,0.0
2025-05-02 00:00:00+00:00,0.0022219999227672815,0.002383999992161989,0.0015460000140592456,0.0019330000504851341,58926,0.0,0.0
2025-05-03 00:00:00+00:00,0.0019330000504851341,0.002489000093191862,0.0015689999563619494,0.001883000019006431,91609,0.0,0.0
2025-05-04 00:00:00+00:00,0.001883000019006431,0.00203699991106987,0.0016199999954551458,0.0016560000367462635,40491,0.0,0.0
2025-05-05 00:00:00+00:00,0.0016560000367462635,0.001867000013589859,0.0014019999653100967,0.0016280000563710928,30792,0.0,0.0
2025-05-06 00:00:00+00:00,0.0016280000563710928,0.0016639999812468886,0.0011820000363513827,0.0013719999697059393,11,0.0,0.0
2025-05-07 00:00:00+00:00,0.0013719999697059393,0.0015399999683722854,0.0012120000319555402,0.0014830000000074506,32323,0.0,0.0
2025-05-08 00:00:00+00:00,0.0014830000000074506,0.001643999945372343,0.001129999989643693,0.0013490000274032354,51648,0.0,0.0
2025-05-09 00:00:00+00:00,0.0013490000274032354,0.0014449999434873462,0.0011980000417679548,0.0013930000131949782,16764,0.0,0.0
2025-05-10 00:00:00+00:00,0.0012499999720603228,0.0014070000033825636,0.0007210000185295939,0.0009790000040084124,98875,0.0,0.0
2025-05-11 00:00:00+00:00,0.0009790000040084124,0.0011109999613836408,0.0008520000264979899,0.001069999998435378,21605,0.0,0.0
