TIMESTAMP,WIF2_OPEN_PRICE_USD,WIF2_HIGH_PRICE_USD,WIF2_LOW_PRICE_USD,WIF2_CLOSE_PRICE_USD,WIF2_VOLUME_USD,WIF2_DIVIDENDS_USD,WIF2_STOCK_SPLITS_USD
2024-05-08 00:00:00+00:00,0.002005999907851219,0.0032919999212026596,0.0018019999843090773,0.001905999961309135,972784,0.0,0.0
2024-05-09 00:00:00+00:00,0.001905999961309135,0.0021460000425577164,0.0015610000118613243,0.0018939999863505363,494585,0.0,0.0
2024-05-10 00:00:00+00:00,0.0018939999863505363,0.001964000053703785,0.0015810000477358699,0.0016919999616220593,818398,0.0,0.0
2024-05-11 00:00:00+00:00,0.0016339999856427312,0.0017979999538511038,0.0011909999884665012,0.0013510000426322222,435841,0.0,0.0
2024-05-12 00:00:00+00:00,0.0012959999730810523,0.0016740000573918223,0.0005249999812804163,0.0006249999860301614,1421365,0.0,0.0
2024-05-13 00:00:00+00:00,0.0006220000213943422,0.0007430000114254653,0.00019999999494757503,0.0002390000008745119,614697,0.0,0.0
2024-05-14 00:00:00+00:00,0.0002570000069681555,0.00034500000765547156,0.00018099999579135329,0.00022600000374950469,151232,0.0,0.0
2024-05-15 00:00:00+00:00,0.00022600000374950469,0.0003429999924264848,0.00016900000628083944,0.0001990000018849969,213434,0.0,0.0
2024-05-16 00:00:00+00:00,0.0001939999929163605,0.00022899999748915434,3.400000059627928e-05,3.7000001611886546e-05,259916,0.0,0.0
2024-05-17 00:00:00+00:00,3.600000127335079e-05,5.8000001445179805e-05,3.400000059627928e-05,5.2999999752501026e-05,85695,0.0,0.0
2024-05-18 00:00:00+00:00,6.70000008540228e-05,0.00014200000441633165,4.400000034365803e-05,0.00010299999848939478,278277,0.0,0.0
2024-05-19 00:00:00+00:00,9.899999713525176e-05,9.899999713525176e-05,5.900000178371556e-05,5.900000178371556e-05,99788,0.0,0.0
2024-05-20 00:00:00+00:00,5.6000000768108293e-05,8.099999831756577e-05,5.500000042957254e-05,6.800000119255856e-05,59509,0.0,0.0
2024-05-21 00:00:00+00:00,6.800000119255856e-05,6.900000153109431e-05,4.999999873689376e-05,5.6000000768108293e-05,45146,0.0,0.0
2024-05-22 00:00:00+00:00,5.6000000768108293e-05,6.800000119255856e-05,4.600000102072954e-05,5.0999999075429514e-05,43123,0.0,0.0
2024-05-23 00:00:00+00:00,5.0999999075429514e-05,5.700000110664405e-05,4.400000034365803e-05,4.600000102072954e-05,17869,0.0,0.0
2024-05-24 00:00:00+00:00,4.8999998398358e-05,5.2999999752501026e-05,4.70000013592653e-05,4.8000001697801054e-05,3261,0.0,0.0
2024-05-25 00:00:00+00:00,4.8000001697801054e-05,4.8999998398358e-05,4.400000034365803e-05,4.600000102072954e-05,5452,0.0,0.0
2024-05-26 00:00:00+00:00,4.600000102072954e-05,5.400000009103678e-05,4.199999966658652e-05,4.199999966658652e-05,18697,0.0,0.0
2024-05-27 00:00:00+00:00,4.099999932805076e-05,4.999999873689376e-05,3.899999865097925e-05,3.899999865097925e-05,19150,0.0,0.0
2024-05-28 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,2.8000000384054147e-05,3.099999958067201e-05,7416,0.0,0.0
2024-05-29 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.499999936844688e-05,2.499999936844688e-05,1833,0.0,0.0
2024-05-30 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,1488,0.0,0.0
2024-05-31 00:00:00+00:00,2.5999999706982635e-05,3.199999991920777e-05,2.5999999706982635e-05,3.099999958067201e-05,5218,0.0,0.0
2024-06-01 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,3.199999991920777e-05,3.300000025774352e-05,1356,0.0,0.0
2024-06-02 00:00:00+00:00,3.400000059627928e-05,5.199999941396527e-05,3.400000059627928e-05,4.5000000682193786e-05,19741,0.0,0.0
2024-06-03 00:00:00+00:00,4.5000000682193786e-05,5.700000110664405e-05,4.400000034365803e-05,5.0999999075429514e-05,13255,0.0,0.0
2024-06-04 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,3.099999958067201e-05,3.400000059627928e-05,13080,0.0,0.0
2024-06-05 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,2.700000004551839e-05,2.8000000384054147e-05,7684,0.0,0.0
2024-06-06 00:00:00+00:00,2.8000000384054147e-05,2.8000000384054147e-05,2.700000004551839e-05,2.700000004551839e-05,1197,0.0,0.0
2024-06-07 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.4000000848900527e-05,2.499999936844688e-05,975,0.0,0.0
2024-06-08 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.300000051036477e-05,2.300000051036477e-05,511,0.0,0.0
2024-06-09 00:00:00+00:00,2.300000051036477e-05,2.4000000848900527e-05,2.300000051036477e-05,2.4000000848900527e-05,932,0.0,0.0
2024-06-10 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.300000051036477e-05,1571,0.0,0.0
2024-06-11 00:00:00+00:00,2.300000051036477e-05,3.7999998312443495e-05,2.099999983329326e-05,3.5000000934815034e-05,9392,0.0,0.0
2024-06-12 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,2.2000000171829015e-05,2.300000051036477e-05,10298,0.0,0.0
2024-06-13 00:00:00+00:00,2.300000051036477e-05,2.300000051036477e-05,2.2000000171829015e-05,2.2000000171829015e-05,493,0.0,0.0
2024-06-14 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,802,0.0,0.0
2024-06-15 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,2.099999983329326e-05,2.2000000171829015e-05,506,0.0,0.0
2024-06-16 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,2.2000000171829015e-05,686,0.0,0.0
2024-06-17 00:00:00+00:00,2.2000000171829015e-05,2.2000000171829015e-05,2.099999983329326e-05,2.099999983329326e-05,744,0.0,0.0
2024-06-18 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,2.099999983329326e-05,479,0.0,0.0
2024-06-19 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.9999999494757503e-05,1.9999999494757503e-05,125,0.0,0.0
2024-06-20 00:00:00+00:00,1.9999999494757503e-05,2.2000000171829015e-05,1.700000029813964e-05,1.700000029813964e-05,1737,0.0,0.0
2024-06-21 00:00:00+00:00,1.700000029813964e-05,1.8000000636675395e-05,1.700000029813964e-05,1.8000000636675395e-05,145,0.0,0.0
2024-06-22 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8999999156221747e-05,95,0.0,0.0
2024-06-23 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,76,0.0,0.0
2024-06-24 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8000000636675395e-05,1.8000000636675395e-05,100,0.0,0.0
2024-06-25 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.700000029813964e-05,1.700000029813964e-05,653,0.0,0.0
2024-06-26 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.5999999959603883e-05,1.700000029813964e-05,55,0.0,0.0
2024-06-27 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,63,0.0,0.0
2024-06-28 00:00:00+00:00,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,1.700000029813964e-05,18,0.0,0.0
2024-06-29 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.5999999959603883e-05,1.5999999959603883e-05,1809,0.0,0.0
2024-06-30 00:00:00+00:00,1.5999999959603883e-05,1.8999999156221747e-05,1.5999999959603883e-05,1.8999999156221747e-05,620,0.0,0.0
2024-07-01 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,1.8999999156221747e-05,107,0.0,0.0
2024-07-02 00:00:00+00:00,1.8999999156221747e-05,1.8999999156221747e-05,1.700000029813964e-05,1.8000000636675395e-05,652,0.0,0.0
