TIMESTAMP,DCK_OPEN_PRICE_USD,DCK_HIGH_PRICE_USD,DCK_LOW_PRICE_USD,DCK_CLOSE_PRICE_USD,DCK_VOLUME_USD,DCK_DIVIDENDS_USD,DCK_STOCK_SPLITS_USD
2023-07-21 00:00:00+00:00,0.03886599838733673,0.03886599838733673,0.02860400080680847,0.03372500091791153,1100978,0.0,0.0
2023-07-22 00:00:00+00:00,0.03371699899435043,0.03386799991130829,0.029649000614881516,0.030237000435590744,607177,0.0,0.0
2023-07-23 00:00:00+00:00,0.03023499995470047,0.04664599895477295,0.03020700067281723,0.044137999415397644,1622406,0.0,0.0
2023-07-24 00:00:00+00:00,0.04413200169801712,0.051506999880075455,0.033146001398563385,0.04119399935007095,2737230,0.0,0.0
2023-07-25 00:00:00+00:00,0.0411980003118515,0.041797999292612076,0.037202998995780945,0.03860099986195564,626667,0.0,0.0
2023-07-26 00:00:00+00:00,0.03860099986195564,0.03862899914383888,0.03268900141119957,0.0343639999628067,278472,0.0,0.0
2023-07-27 00:00:00+00:00,0.0343639999628067,0.040181998163461685,0.03348800167441368,0.03981399908661842,317972,0.0,0.0
2023-07-28 00:00:00+00:00,0.0398159995675087,0.04161899909377098,0.036302000284194946,0.03697799891233444,403384,0.0,0.0
2023-07-29 00:00:00+00:00,0.03697500005364418,0.03737499937415123,0.03510500118136406,0.03681999817490578,154522,0.0,0.0
2023-07-30 00:00:00+00:00,0.03681999817490578,0.03712800145149231,0.03533700108528137,0.03568299859762192,168953,0.0,0.0
2023-07-31 00:00:00+00:00,0.03567799925804138,0.036639999598264694,0.03352100029587746,0.0338979996740818,236679,0.0,0.0
2023-08-01 00:00:00+00:00,0.03388800099492073,0.033952999860048294,0.03109700046479702,0.031720999628305435,160648,0.0,0.0
2023-08-02 00:00:00+00:00,0.031713999807834625,0.03186799958348274,0.030037999153137207,0.030540000647306442,216574,0.0,0.0
2023-08-03 00:00:00+00:00,0.030538000166416168,0.03058999963104725,0.028553999960422516,0.02869899943470955,143875,0.0,0.0
2023-08-04 00:00:00+00:00,0.028697999194264412,0.028968000784516335,0.028008999302983284,0.028612999245524406,124564,0.0,0.0
2023-08-05 00:00:00+00:00,0.028612999245524406,0.02910899929702282,0.02849300019443035,0.029071999713778496,125483,0.0,0.0
2023-08-06 00:00:00+00:00,0.029069999232888222,0.029155999422073364,0.027340000495314598,0.027507999911904335,155585,0.0,0.0
2023-08-07 00:00:00+00:00,0.027506999671459198,0.027514999732375145,0.026187000796198845,0.026348000392317772,130943,0.0,0.0
2023-08-08 00:00:00+00:00,0.026343999430537224,0.026443000882864,0.023996999487280846,0.02412099950015545,168246,0.0,0.0
2023-08-09 00:00:00+00:00,0.024121999740600586,0.024121999740600586,0.0223580002784729,0.022892000153660774,152603,0.0,0.0
2023-08-10 00:00:00+00:00,0.022892000153660774,0.022938000038266182,0.021366000175476074,0.022182000800967216,139097,0.0,0.0
2023-08-11 00:00:00+00:00,0.02218100056052208,0.022189000621438026,0.021414000540971756,0.021623000502586365,96517,0.0,0.0
2023-08-12 00:00:00+00:00,0.021622000262141228,0.022122999653220177,0.021421000361442566,0.022119000554084778,117741,0.0,0.0
2023-08-13 00:00:00+00:00,0.02211800031363964,0.02516699954867363,0.021769000217318535,0.0248429998755455,304077,0.0,0.0
2023-08-14 00:00:00+00:00,0.0248429998755455,0.025810999795794487,0.023997999727725983,0.025810999795794487,196121,0.0,0.0
2023-08-15 00:00:00+00:00,0.02580600045621395,0.02921600081026554,0.02538299933075905,0.02910800091922283,362063,0.0,0.0
2023-08-16 00:00:00+00:00,0.029107000678777695,0.02964399941265583,0.027439000084996223,0.027522999793291092,205849,0.0,0.0
2023-08-17 00:00:00+00:00,0.027520999312400818,0.02796100080013275,0.025821000337600708,0.02583399973809719,195533,0.0,0.0
2023-08-18 00:00:00+00:00,0.02583800069987774,0.025898000225424767,0.024994999170303345,0.025028999894857407,110214,0.0,0.0
2023-08-19 00:00:00+00:00,0.025033999234437943,0.025505999103188515,0.024898000061511993,0.025384999811649323,141395,0.0,0.0
2023-08-20 00:00:00+00:00,0.025387000292539597,0.02542700059711933,0.025112999603152275,0.02511800080537796,89756,0.0,0.0
2023-08-21 00:00:00+00:00,0.025117000564932823,0.02512899972498417,0.02426999993622303,0.024497000500559807,81847,0.0,0.0
2023-08-22 00:00:00+00:00,0.024495000019669533,0.02450699917972088,0.02356100082397461,0.023763999342918396,110088,0.0,0.0
2023-08-23 00:00:00+00:00,0.02376900054514408,0.023806000128388405,0.02344599924981594,0.023574000224471092,108626,0.0,0.0
2023-08-24 00:00:00+00:00,0.02357500046491623,0.023770999163389206,0.02315099909901619,0.0231539998203516,88190,0.0,0.0
2023-08-25 00:00:00+00:00,0.023150000721216202,0.023296000435948372,0.0230529997497797,0.02323799952864647,60873,0.0,0.0
2023-08-26 00:00:00+00:00,0.02323799952864647,0.023246999830007553,0.021947000175714493,0.022393999621272087,92839,0.0,0.0
2023-08-27 00:00:00+00:00,0.022393999621272087,0.022393999621272087,0.022012000903487206,0.022016000002622604,58566,0.0,0.0
2023-08-28 00:00:00+00:00,0.022016000002622604,0.022016000002622604,0.02078000083565712,0.02096799947321415,113154,0.0,0.0
2023-08-29 00:00:00+00:00,0.020965000614523888,0.02223300002515316,0.020565999671816826,0.022193999961018562,131530,0.0,0.0
2023-08-30 00:00:00+00:00,0.022196000441908836,0.02410000003874302,0.022148000076413155,0.023150000721216202,322671,0.0,0.0
2023-08-31 00:00:00+00:00,0.023151999339461327,0.023151999339461327,0.02200699970126152,0.022280000150203705,110975,0.0,0.0
2023-09-01 00:00:00+00:00,0.022280000150203705,0.022292999550700188,0.021888000890612602,0.021890999749302864,45976,0.0,0.0
2023-09-02 00:00:00+00:00,0.021891999989748,0.02198600023984909,0.021562999114394188,0.02157999947667122,57716,0.0,0.0
2023-09-03 00:00:00+00:00,0.021578999236226082,0.02251400053501129,0.021578000858426094,0.021709999069571495,73671,0.0,0.0
2023-09-04 00:00:00+00:00,0.021709999069571495,0.02213600091636181,0.021448999643325806,0.022079000249505043,106235,0.0,0.0
2023-09-05 00:00:00+00:00,0.022079000249505043,0.022321000695228577,0.021973000839352608,0.02231599949300289,92459,0.0,0.0
2023-09-06 00:00:00+00:00,0.02231699973344803,0.028501000255346298,0.022220000624656677,0.024934999644756317,779591,0.0,0.0
2023-09-07 00:00:00+00:00,0.024934999644756317,0.026213999837636948,0.024792000651359558,0.02621299959719181,129820,0.0,0.0
2023-09-08 00:00:00+00:00,0.026201000437140465,0.026235999539494514,0.025738000869750977,0.025794999673962593,102665,0.0,0.0
2023-09-09 00:00:00+00:00,0.02579599991440773,0.025867000222206116,0.02561499923467636,0.025748999789357185,41757,0.0,0.0
2023-09-10 00:00:00+00:00,0.02574799954891205,0.02577199973165989,0.024459000676870346,0.024529000744223595,84121,0.0,0.0
2023-09-11 00:00:00+00:00,0.024529999122023582,0.024643000215291977,0.022257000207901,0.022307999432086945,142047,0.0,0.0
2023-09-12 00:00:00+00:00,0.02230899967253208,0.022317999973893166,0.021974999457597733,0.021981000900268555,40357,0.0,0.0
2023-09-13 00:00:00+00:00,0.021981999278068542,0.02199600078165531,0.02164500020444393,0.02170800045132637,34802,0.0,0.0
2023-09-14 00:00:00+00:00,0.021707000210881233,0.021865999326109886,0.021546000614762306,0.02159000001847744,69890,0.0,0.0
2023-09-15 00:00:00+00:00,0.021591000258922577,0.021767999976873398,0.021575000137090683,0.021702000871300697,53858,0.0,0.0
2023-09-16 00:00:00+00:00,0.021694999188184738,0.021925000473856926,0.021681999787688255,0.021906999871134758,40403,0.0,0.0
2023-09-17 00:00:00+00:00,0.021903999149799347,0.02191999927163124,0.021828999742865562,0.021838000044226646,28869,0.0,0.0
2023-09-21 00:00:00+00:00,0.020831000059843063,0.022407999262213707,0.02078000083565712,0.022391000762581825,118348,0.0,0.0
2023-09-22 00:00:00+00:00,0.02270900085568428,0.024018999189138412,0.022415999323129654,0.02241699956357479,162005,0.0,0.0
2023-09-23 00:00:00+00:00,0.02241699956357479,0.02241699956357479,0.0212629996240139,0.0212629996240139,82794,0.0,0.0
2023-09-24 00:00:00+00:00,0.0212629996240139,0.021448999643325806,0.02010500058531761,0.02010500058531761,100878,0.0,0.0
