TIMESTAMP,SAFU34414_OPEN_PRICE_USD,SAFU34414_HIGH_PRICE_USD,SAFU34414_LOW_PRICE_USD,SAFU34414_CLOSE_PRICE_USD,SAFU34414_VOLUME_USD,SAFU34414_DIVIDENDS_USD,SAFU34414_STOCK_SPLITS_USD
2025-01-21 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,6.299999949987978e-05,6.399999983841553e-05,174,0.0,0.0
2025-01-22 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.299999949987978e-05,6.299999949987978e-05,174,0.0,0.0
2025-01-23 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,6.199999916134402e-05,6.299999949987978e-05,111,0.0,0.0
2025-01-24 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,6.299999949987978e-05,6.299999949987978e-05,22,0.0,0.0
2025-01-25 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,6.199999916134402e-05,6.199999916134402e-05,53,0.0,0.0
2025-01-26 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,5.999999848427251e-05,5.999999848427251e-05,6,0.0,0.0
2025-01-27 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.900000178371556e-05,5.900000178371556e-05,11,0.0,0.0
2025-01-28 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.6000000768108293e-05,5.6000000768108293e-05,952,0.0,0.0
2025-01-29 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,63,0.0,0.0
2025-01-30 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,2,0.0,0.0
2025-01-31 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.400000009103678e-05,5.500000042957254e-05,515,0.0,0.0
2025-02-01 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.2999999752501026e-05,5.2999999752501026e-05,45,0.0,0.0
2025-02-02 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,4.999999873689376e-05,5.0999999075429514e-05,183,0.0,0.0
2025-02-03 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,4.5000000682193786e-05,5.199999941396527e-05,579,0.0,0.0
2025-02-04 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,3.9999998989515007e-05,3.9999998989515007e-05,2165,0.0,0.0
2025-02-05 00:00:00+00:00,3.9999998989515007e-05,3.9999998989515007e-05,3.899999865097925e-05,3.899999865097925e-05,377,0.0,0.0
2025-02-06 00:00:00+00:00,3.899999865097925e-05,4.099999932805076e-05,3.899999865097925e-05,4.099999932805076e-05,393,0.0,0.0
2025-02-07 00:00:00+00:00,4.099999932805076e-05,4.199999966658652e-05,3.9999998989515007e-05,4.099999932805076e-05,336,0.0,0.0
2025-02-08 00:00:00+00:00,4.099999932805076e-05,0.0003640000068116933,4.099999932805076e-05,0.00013499999477062374,577461,0.0,0.0
2025-02-09 00:00:00+00:00,0.00013499999477062374,0.0013620000099763274,0.0001049999991664663,0.0002610000083222985,1424615,0.0,0.0
2025-02-10 00:00:00+00:00,0.0002610000083222985,0.00030399998649954796,0.00020700000459328294,0.0002809999859891832,78652,0.0,0.0
2025-02-11 00:00:00+00:00,0.0002809999859891832,0.00037399999564513564,0.00016599999798927456,0.00016900000628083944,246215,0.0,0.0
2025-02-12 00:00:00+00:00,0.00016900000628083944,0.0003349999897181988,0.00011000000085914508,0.00021100000594742596,127514,0.0,0.0
2025-02-13 00:00:00+00:00,0.00021100000594742596,0.0005310000269673765,0.00013800000306218863,0.0001610000035725534,207013,0.0,0.0
2025-02-14 00:00:00+00:00,0.0001610000035725534,0.00019099999917671084,0.00013000000035390258,0.00013000000035390258,32230,0.0,0.0
2025-02-15 00:00:00+00:00,0.00013000000035390258,0.00013299999409355223,0.00011200000153621659,0.00011899999663000926,9691,0.0,0.0
2025-02-16 00:00:00+00:00,0.00011899999663000926,0.00015900000289548188,0.00011500000255182385,0.00015700000221841037,19990,0.0,0.0
2025-02-17 00:00:00+00:00,0.00015700000221841037,0.00015700000221841037,0.00012700000661425292,0.00013000000035390258,11586,0.0,0.0
2025-02-18 00:00:00+00:00,0.00013000000035390258,0.00013000000035390258,9.7999996796716e-05,9.999999747378752e-05,11725,0.0,0.0
2025-02-19 00:00:00+00:00,9.999999747378752e-05,0.00010699999984353781,9.500000305706635e-05,0.00010599999950500205,14110,0.0,0.0
2025-02-20 00:00:00+00:00,0.00010599999950500205,0.00011700000322889537,9.7999996796716e-05,0.0001140000022132881,8140,0.0,0.0
2025-02-21 00:00:00+00:00,0.0001140000022132881,0.0001140000022132881,7.79999973019585e-05,7.999999797903001e-05,11529,0.0,0.0
2025-02-22 00:00:00+00:00,7.999999797903001e-05,0.00010900000052060932,7.999999797903001e-05,9.600000339560211e-05,13209,0.0,0.0
2025-02-23 00:00:00+00:00,9.600000339560211e-05,9.7999996796716e-05,8.499999967170879e-05,8.499999967170879e-05,6179,0.0,0.0
2025-02-24 00:00:00+00:00,8.499999967170879e-05,0.0003319999959785491,8.099999831756577e-05,0.00017499999376013875,359345,0.0,0.0
2025-02-25 00:00:00+00:00,0.00017499999376013875,0.0002209999947808683,0.00014699999883305281,0.00015900000289548188,71154,0.0,0.0
2025-02-26 00:00:00+00:00,0.00015900000289548188,0.00017699999443721026,0.00013600000238511711,0.00016199999663513154,25162,0.0,0.0
2025-02-27 00:00:00+00:00,0.00016199999663513154,0.00016199999663513154,0.00012700000661425292,0.00012700000661425292,7068,0.0,0.0
2025-02-28 00:00:00+00:00,0.00012700000661425292,0.00013299999409355223,0.00012099999730708078,0.00013099999341648072,1776,0.0,0.0
2025-03-01 00:00:00+00:00,0.00013099999341648072,0.00013299999409355223,0.00012599999899975955,0.0001289999927394092,1081,0.0,0.0
2025-03-02 00:00:00+00:00,0.0001289999927394092,0.00021899999410379678,0.00012199999764561653,0.00017699999443721026,61629,0.0,0.0
2025-03-03 00:00:00+00:00,0.00017699999443721026,0.00017699999443721026,0.00012700000661425292,0.00012799999967683107,9800,0.0,0.0
2025-03-04 00:00:00+00:00,0.00012799999967683107,0.00012799999967683107,0.00010900000052060932,0.00011000000085914508,4442,0.0,0.0
2025-03-05 00:00:00+00:00,0.00011000000085914508,0.00011600000289035961,0.00011000000085914508,0.0001140000022132881,0,0.0,0.0
2025-03-06 00:00:00+00:00,0.0001140000022132881,0.00011800000356743112,0.00010900000052060932,0.00011300000187475234,0,0.0,0.0
2025-03-07 00:00:00+00:00,0.00011300000187475234,0.00011300000187475234,0.00010699999984353781,0.00010800000018207356,945,0.0,0.0
2025-03-08 00:00:00+00:00,0.00010800000018207356,0.00011100000119768083,0.0001049999991664663,0.00010699999984353781,2915,0.0,0.0
2025-03-09 00:00:00+00:00,0.00010699999984353781,0.00010699999984353781,8.70000003487803e-05,8.70000003487803e-05,3174,0.0,0.0
2025-03-10 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,7.599999662488699e-05,7.699999696342275e-05,2776,0.0,0.0
2025-03-11 00:00:00+00:00,7.699999696342275e-05,9.300000237999484e-05,7.699999696342275e-05,8.800000068731606e-05,0,0.0,0.0
2025-03-12 00:00:00+00:00,8.800000068731606e-05,8.800000068731606e-05,8.299999899463728e-05,8.70000003487803e-05,0,0.0,0.0
2025-03-13 00:00:00+00:00,8.70000003487803e-05,8.70000003487803e-05,8.399999933317304e-05,8.399999933317304e-05,0,0.0,0.0
2025-03-14 00:00:00+00:00,8.399999933317304e-05,8.499999967170879e-05,8.299999899463728e-05,8.499999967170879e-05,0,0.0,0.0
2025-03-15 00:00:00+00:00,8.499999967170879e-05,8.600000001024455e-05,8.299999899463728e-05,8.600000001024455e-05,0,0.0,0.0
2025-03-16 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,7.699999696342275e-05,8.199999865610152e-05,0,0.0,0.0
2025-03-17 00:00:00+00:00,8.199999865610152e-05,0.00023700000019744039,8.199999865610152e-05,0.00011000000085914508,174193,0.0,0.0
2025-03-18 00:00:00+00:00,0.00011000000085914508,0.00026199998683296144,0.00010399999882793054,0.00014099999680183828,106279,0.0,0.0
2025-03-19 00:00:00+00:00,0.00014099999680183828,0.0001610000035725534,0.00011500000255182385,0.00012399999832268804,12916,0.0,0.0
2025-03-20 00:00:00+00:00,0.00012399999832268804,0.0002390000008745119,0.00011500000255182385,0.0001320000010309741,64296,0.0,0.0
2025-03-21 00:00:00+00:00,0.0001320000010309741,0.00015100000018719584,0.00013000000035390258,0.0001320000010309741,17571,0.0,0.0
2025-03-22 00:00:00+00:00,0.0001320000010309741,0.0001630000042496249,0.0001250000059371814,0.0001429999974789098,0,0.0,0.0
2025-03-23 00:00:00+00:00,0.0001429999974789098,0.0001429999974789098,0.00010399999882793054,0.00011000000085914508,15694,0.0,0.0
2025-03-24 00:00:00+00:00,0.00011000000085914508,0.00011300000187475234,0.00010099999781232327,0.00010199999815085903,5128,0.0,0.0
2025-03-25 00:00:00+00:00,0.00010199999815085903,0.0001049999991664663,9.300000237999484e-05,0.00010099999781232327,4588,0.0,0.0
2025-03-26 00:00:00+00:00,0.00010099999781232327,0.00010699999984353781,7.79999973019585e-05,7.79999973019585e-05,5735,0.0,0.0
2025-03-27 00:00:00+00:00,7.79999973019585e-05,8.299999899463728e-05,7.400000322377309e-05,7.400000322377309e-05,8951,0.0,0.0
2025-03-28 00:00:00+00:00,7.400000322377309e-05,8.099999831756577e-05,7.300000288523734e-05,7.899999764049426e-05,0,0.0,0.0
2025-03-29 00:00:00+00:00,7.899999764049426e-05,7.899999764049426e-05,6.600000051548705e-05,6.900000153109431e-05,0,0.0,0.0
2025-03-30 00:00:00+00:00,6.900000153109431e-05,7.500000356230885e-05,6.800000119255856e-05,7.300000288523734e-05,0,0.0,0.0
2025-03-31 00:00:00+00:00,7.300000288523734e-05,7.300000288523734e-05,6.500000017695129e-05,6.500000017695129e-05,1218,0.0,0.0
2025-04-01 00:00:00+00:00,6.500000017695129e-05,6.900000153109431e-05,6.399999983841553e-05,6.399999983841553e-05,0,0.0,0.0
2025-04-02 00:00:00+00:00,6.399999983841553e-05,6.500000017695129e-05,6.299999949987978e-05,6.299999949987978e-05,0,0.0,0.0
2025-04-03 00:00:00+00:00,6.299999949987978e-05,6.299999949987978e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-04 00:00:00+00:00,6.199999916134402e-05,6.299999949987978e-05,5.999999848427251e-05,5.999999848427251e-05,0,0.0,0.0
2025-04-05 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.900000178371556e-05,5.999999848427251e-05,0,0.0,0.0
2025-04-06 00:00:00+00:00,5.999999848427251e-05,6.70000008540228e-05,5.400000009103678e-05,5.400000009103678e-05,0,0.0,0.0
2025-04-07 00:00:00+00:00,5.400000009103678e-05,5.500000042957254e-05,5.199999941396527e-05,5.500000042957254e-05,0,0.0,0.0
2025-04-08 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-04-09 00:00:00+00:00,5.500000042957254e-05,6.399999983841553e-05,5.400000009103678e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-10 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.8000001445179805e-05,5.8000001445179805e-05,0,0.0,0.0
2025-04-11 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-04-12 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-04-13 00:00:00+00:00,5.700000110664405e-05,8.299999899463728e-05,5.500000042957254e-05,6.399999983841553e-05,17645,0.0,0.0
2025-04-14 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,6.199999916134402e-05,6.199999916134402e-05,0,0.0,0.0
2025-04-15 00:00:00+00:00,6.199999916134402e-05,6.900000153109431e-05,5.900000178371556e-05,5.900000178371556e-05,2721,0.0,0.0
2025-04-16 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.900000178371556e-05,5.900000178371556e-05,0,0.0,0.0
2025-04-17 00:00:00+00:00,5.900000178371556e-05,6.199999916134402e-05,5.900000178371556e-05,6.0999998822808266e-05,0,0.0,0.0
2025-04-18 00:00:00+00:00,6.0999998822808266e-05,6.0999998822808266e-05,5.999999848427251e-05,5.999999848427251e-05,0,0.0,0.0
2025-04-19 00:00:00+00:00,5.999999848427251e-05,6.0999998822808266e-05,5.900000178371556e-05,5.900000178371556e-05,0,0.0,0.0
2025-04-20 00:00:00+00:00,5.900000178371556e-05,5.900000178371556e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2025-04-21 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.199999941396527e-05,5.199999941396527e-05,0,0.0,0.0
2025-04-22 00:00:00+00:00,5.199999941396527e-05,5.700000110664405e-05,5.0999999075429514e-05,5.700000110664405e-05,1425,0.0,0.0
2025-04-23 00:00:00+00:00,5.700000110664405e-05,5.8000001445179805e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-04-24 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-04-25 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-04-26 00:00:00+00:00,5.500000042957254e-05,5.6000000768108293e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-04-27 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2025-04-28 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2025-04-29 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2025-04-30 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2025-05-01 00:00:00+00:00,5.2999999752501026e-05,5.400000009103678e-05,5.199999941396527e-05,5.199999941396527e-05,0,0.0,0.0
2025-05-02 00:00:00+00:00,5.199999941396527e-05,5.2999999752501026e-05,5.199999941396527e-05,5.2999999752501026e-05,0,0.0,0.0
2025-05-03 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.0999999075429514e-05,5.0999999075429514e-05,0,0.0,0.0
2025-05-04 00:00:00+00:00,5.0999999075429514e-05,5.0999999075429514e-05,4.999999873689376e-05,4.999999873689376e-05,0,0.0,0.0
2025-05-05 00:00:00+00:00,4.999999873689376e-05,4.999999873689376e-05,4.999999873689376e-05,4.999999873689376e-05,0,0.0,0.0
2025-05-06 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.999999873689376e-05,5.0999999075429514e-05,0,0.0,0.0
2025-05-07 00:00:00+00:00,5.0999999075429514e-05,5.199999941396527e-05,5.0999999075429514e-05,5.0999999075429514e-05,61,0.0,0.0
2025-05-08 00:00:00+00:00,5.0999999075429514e-05,5.500000042957254e-05,5.0999999075429514e-05,5.2999999752501026e-05,0,0.0,0.0
2025-05-09 00:00:00+00:00,5.2999999752501026e-05,5.500000042957254e-05,5.2999999752501026e-05,5.500000042957254e-05,0,0.0,0.0
2025-05-10 00:00:00+00:00,5.500000042957254e-05,5.700000110664405e-05,5.500000042957254e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-11 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-12 00:00:00+00:00,5.700000110664405e-05,5.900000178371556e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-13 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.700000110664405e-05,5.8000001445179805e-05,0,0.0,0.0
2025-05-14 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.700000110664405e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-15 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.500000042957254e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-16 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.500000042957254e-05,5.500000042957254e-05,0,0.0,0.0
2025-05-17 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.400000009103678e-05,5.400000009103678e-05,0,0.0,0.0
2025-05-18 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.400000009103678e-05,5.400000009103678e-05,0,0.0,0.0
2025-05-19 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2025-05-20 00:00:00+00:00,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,5.2999999752501026e-05,0,0.0,0.0
2025-05-21 00:00:00+00:00,5.2999999752501026e-05,5.6000000768108293e-05,5.2999999752501026e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-22 00:00:00+00:00,5.6000000768108293e-05,7.500000356230885e-05,5.6000000768108293e-05,6.800000119255856e-05,9010,0.0,0.0
2025-05-23 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,6.500000017695129e-05,6.500000017695129e-05,0,0.0,0.0
2025-05-24 00:00:00+00:00,6.500000017695129e-05,6.500000017695129e-05,5.999999848427251e-05,5.999999848427251e-05,0,0.0,0.0
2025-05-25 00:00:00+00:00,5.999999848427251e-05,5.999999848427251e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-26 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-27 00:00:00+00:00,5.6000000768108293e-05,5.700000110664405e-05,5.6000000768108293e-05,5.700000110664405e-05,0,0.0,0.0
2025-05-28 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.500000042957254e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-29 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.500000042957254e-05,5.6000000768108293e-05,0,0.0,0.0
2025-05-30 00:00:00+00:00,5.6000000768108293e-05,5.6000000768108293e-05,5.400000009103678e-05,5.400000009103678e-05,0,0.0,0.0
2025-05-31 00:00:00+00:00,5.400000009103678e-05,5.400000009103678e-05,5.2999999752501026e-05,5.400000009103678e-05,0,0.0,0.0
2025-06-01 00:00:00+00:00,5.383848474593833e-05,5.383848474593833e-05,5.383848474593833e-05,5.383848474593833e-05,203,0.0,0.0
