TIMESTAMP,ZNX_OPEN_PRICE_USD,ZNX_HIGH_PRICE_USD,ZNX_LOW_PRICE_USD,ZNX_CLOSE_PRICE_USD,ZNX_VOLUME_USD,ZNX_DIVIDENDS_USD,ZNX_STOCK_SPLITS_USD
2023-04-04 00:00:00+00:00,0.25536400079727173,0.2852869927883148,0.24470500648021698,0.2563680112361908,140036,0.0,0.0
2023-04-05 00:00:00+00:00,0.25636398792266846,0.5083140134811401,0.2556909918785095,0.4943169951438904,160706,0.0,0.0
2023-04-06 00:00:00+00:00,0.4943369925022125,0.742717981338501,0.4942759871482849,0.6082649827003479,150117,0.0,0.0
2023-04-07 00:00:00+00:00,0.6082320213317871,0.6955860257148743,0.5464540123939514,0.5465750098228455,103436,0.0,0.0
2023-04-08 00:00:00+00:00,0.5465610027313232,0.5475170016288757,0.487278014421463,0.49303698539733887,129113,0.0,0.0
2023-04-09 00:00:00+00:00,0.4930509924888611,0.5079740285873413,0.4582839906215668,0.4762110114097595,78583,0.0,0.0
2023-04-10 00:00:00+00:00,0.4762220084667206,0.4778110086917877,0.4305880069732666,0.43643999099731445,145247,0.0,0.0
2023-04-11 00:00:00+00:00,0.4364619851112366,0.4781090021133423,0.43487000465393066,0.45598000288009644,129059,0.0,0.0
2023-04-12 00:00:00+00:00,0.45599600672721863,0.4688520133495331,0.42045098543167114,0.4336549937725067,136412,0.0,0.0
2023-04-13 00:00:00+00:00,0.4661400020122528,0.46644800901412964,0.3968130052089691,0.398716002702713,106686,0.0,0.0
2023-04-14 00:00:00+00:00,0.39873799681663513,0.44833898544311523,0.39020800590515137,0.41747400164604187,120731,0.0,0.0
2023-04-15 00:00:00+00:00,0.41747599840164185,0.4183189868927002,0.37726399302482605,0.398840993642807,92105,0.0,0.0
2023-04-16 00:00:00+00:00,0.39883801341056824,0.4052770137786865,0.3804379999637604,0.4040040075778961,49660,0.0,0.0
2023-04-17 00:00:00+00:00,0.4040069878101349,0.47329598665237427,0.37049299478530884,0.45316699147224426,27329,0.0,0.0
2023-04-18 00:00:00+00:00,0.45315098762512207,0.4557980000972748,0.36529600620269775,0.36733999848365784,66433,0.0,0.0
2023-04-19 00:00:00+00:00,0.36734700202941895,0.36805298924446106,0.31438499689102173,0.31440800428390503,99748,0.0,0.0
2023-04-20 00:00:00+00:00,0.3144089877605438,0.3195370137691498,0.3064509928226471,0.3066369891166687,90919,0.0,0.0
2023-04-21 00:00:00+00:00,0.3066349923610687,0.32353898882865906,0.2769570052623749,0.31224098801612854,84781,0.0,0.0
2023-04-22 00:00:00+00:00,0.3122459948062897,0.39709699153900146,0.31123799085617065,0.39344900846481323,103264,0.0,0.0
2023-04-23 00:00:00+00:00,0.39344701170921326,0.39711999893188477,0.3322789967060089,0.3921779990196228,87840,0.0,0.0
2023-04-24 00:00:00+00:00,0.3921929895877838,0.39678698778152466,0.3897649943828583,0.3933640122413635,87979,0.0,0.0
2023-04-25 00:00:00+00:00,0.3933660089969635,0.40956398844718933,0.3255299925804138,0.4082320034503937,115862,0.0,0.0
2023-04-26 00:00:00+00:00,0.4082379937171936,0.4143660068511963,0.38370999693870544,0.38765498995780945,86423,0.0,0.0
2023-04-27 00:00:00+00:00,0.3876520097255707,0.42633000016212463,0.37637999653816223,0.42267099022865295,112724,0.0,0.0
2023-04-28 00:00:00+00:00,0.4226740002632141,0.48590800166130066,0.40756699442863464,0.415118008852005,110388,0.0,0.0
2023-04-29 00:00:00+00:00,0.41513800621032715,0.451337993144989,0.3929240107536316,0.3932250142097473,99326,0.0,0.0
2023-04-30 00:00:00+00:00,0.393216997385025,0.4999780058860779,0.38999301195144653,0.4331760108470917,106792,0.0,0.0
2023-05-01 00:00:00+00:00,0.4331730008125305,0.5615950226783752,0.4253099858760834,0.558879017829895,125124,0.0,0.0
2023-05-02 00:00:00+00:00,0.5588809847831726,0.6137070059776306,0.50906902551651,0.5987210273742676,121459,0.0,0.0
2023-05-03 00:00:00+00:00,0.5987460017204285,0.6789820194244385,0.5522090196609497,0.6639189720153809,150803,0.0,0.0
2023-05-04 00:00:00+00:00,0.6639159917831421,0.7267019748687744,0.6270589828491211,0.6834920048713684,120000,0.0,0.0
2023-05-05 00:00:00+00:00,0.6834819912910461,0.7530590295791626,0.6515039801597595,0.6775010228157043,118977,0.0,0.0
2023-05-06 00:00:00+00:00,0.677478015422821,0.7482450008392334,0.6237009763717651,0.7024139761924744,112149,0.0,0.0
2023-05-07 00:00:00+00:00,0.7024189829826355,0.7080569863319397,0.5503519773483276,0.7078890204429626,119943,0.0,0.0
2023-05-08 00:00:00+00:00,0.7078750133514404,0.7741510272026062,0.6448850035667419,0.6957190036773682,112739,0.0,0.0
2023-05-09 00:00:00+00:00,0.6957190036773682,0.7559670209884644,0.6933959722518921,0.7556179761886597,125210,0.0,0.0
2023-05-10 00:00:00+00:00,0.7556470036506653,0.7598639726638794,0.6813049912452698,0.7105420231819153,124932,0.0,0.0
2023-05-11 00:00:00+00:00,0.7105870246887207,0.7395210266113281,0.609453022480011,0.6959760189056396,112543,0.0,0.0
2023-05-12 00:00:00+00:00,0.695976972579956,0.7788419723510742,0.6244810223579407,0.6573609709739685,106762,0.0,0.0
2023-05-13 00:00:00+00:00,0.6573230028152466,0.678991973400116,0.6443729996681213,0.6717150211334229,119118,0.0,0.0
2023-05-14 00:00:00+00:00,0.6717029809951782,0.6751120090484619,0.5177459716796875,0.5462740063667297,103902,0.0,0.0
2023-05-15 00:00:00+00:00,0.5462480187416077,0.6562020182609558,0.5447940230369568,0.6192780137062073,108011,0.0,0.0
2023-05-16 00:00:00+00:00,0.6192759871482849,0.6621140241622925,0.4845750033855438,0.4865399897098541,84229,0.0,0.0
2023-05-17 00:00:00+00:00,0.48653799295425415,0.5215550065040588,0.45970800518989563,0.509893000125885,96233,0.0,0.0
2023-05-18 00:00:00+00:00,0.509893000125885,0.5596399903297424,0.5054290294647217,0.5576630234718323,72320,0.0,0.0
2023-05-19 00:00:00+00:00,0.5576909780502319,0.5794990062713623,0.5410119891166687,0.542822003364563,108709,0.0,0.0
2023-05-20 00:00:00+00:00,0.5428270101547241,0.6206589937210083,0.3172689974308014,0.4300070106983185,90473,0.0,0.0
2023-05-21 00:00:00+00:00,0.4299980103969574,0.5329040288925171,0.4238240122795105,0.5313609838485718,100520,0.0,0.0
2023-05-22 00:00:00+00:00,0.531341016292572,0.5407860279083252,0.5231119990348816,0.5384730100631714,108185,0.0,0.0
2023-05-23 00:00:00+00:00,0.5384740233421326,0.5428850054740906,0.44234800338745117,0.4542570114135742,97052,0.0,0.0
2023-05-24 00:00:00+00:00,0.4542669951915741,0.46324101090431213,0.4378870129585266,0.4404670000076294,86334,0.0,0.0
2023-05-25 00:00:00+00:00,0.44044700264930725,0.4407559931278229,0.4218370020389557,0.42625901103019714,99157,0.0,0.0
2023-05-26 00:00:00+00:00,0.42625901103019714,0.5193060040473938,0.35308998823165894,0.5184929966926575,133510,0.0,0.0
2023-05-27 00:00:00+00:00,0.5184879899024963,0.5187749862670898,0.462024986743927,0.46947699785232544,86569,0.0,0.0
2023-05-28 00:00:00+00:00,0.4694649875164032,0.47084900736808777,0.444925993680954,0.4502989947795868,110299,0.0,0.0
2023-05-29 00:00:00+00:00,0.4503619968891144,0.4565330147743225,0.399946004152298,0.4014889895915985,93961,0.0,0.0
2023-05-30 00:00:00+00:00,0.40150898694992065,0.4358919858932495,0.3993929922580719,0.39973700046539307,77870,0.0,0.0
2023-05-31 00:00:00+00:00,0.399742990732193,0.39990299940109253,0.3428249955177307,0.3468570113182068,89896,0.0,0.0
2023-06-01 00:00:00+00:00,0.3468570113182068,0.3468570113182068,0.3379310071468353,0.33957698941230774,91286,0.0,0.0
2023-06-02 00:00:00+00:00,0.3395729959011078,0.3536739945411682,0.3395099937915802,0.34964698553085327,88813,0.0,0.0
2023-06-03 00:00:00+00:00,0.3496449887752533,0.3505440056324005,0.3448750078678131,0.34613901376724243,97985,0.0,0.0
2023-06-04 00:00:00+00:00,0.3461480140686035,0.3474999964237213,0.28571999073028564,0.2857699990272522,88710,0.0,0.0
2023-06-05 00:00:00+00:00,0.28577500581741333,0.28580400347709656,0.27886998653411865,0.2814069986343384,46649,0.0,0.0
2023-06-06 00:00:00+00:00,0.2813990116119385,0.2819949984550476,0.2789219915866852,0.28165799379348755,16541,0.0,0.0
2023-06-07 00:00:00+00:00,0.2816529870033264,0.2817150056362152,0.25349798798561096,0.2573150098323822,15111,0.0,0.0
2023-06-08 00:00:00+00:00,0.25732100009918213,0.2818250060081482,0.2531079947948456,0.2809849977493286,17710,0.0,0.0
2023-06-09 00:00:00+00:00,0.2809840142726898,0.2818169891834259,0.268002986907959,0.28161200881004333,17187,0.0,0.0
2023-06-10 00:00:00+00:00,0.28161200881004333,0.30790799856185913,0.2751399874687195,0.3077490031719208,48812,0.0,0.0
2023-06-11 00:00:00+00:00,0.3077549934387207,0.3279370069503784,0.29956701397895813,0.32426199316978455,88543,0.0,0.0
2023-06-12 00:00:00+00:00,0.3242650032043457,0.33122798800468445,0.31439900398254395,0.32728099822998047,94185,0.0,0.0
2023-06-13 00:00:00+00:00,0.3272950053215027,0.37561100721359253,0.3235749900341034,0.37532299757003784,75167,0.0,0.0
2023-06-14 00:00:00+00:00,0.37532299757003784,0.42699798941612244,0.3750779926776886,0.42179399728775024,70001,0.0,0.0
2023-06-15 00:00:00+00:00,0.4217950105667114,0.42400500178337097,0.3884519934654236,0.3975740075111389,87542,0.0,0.0
2023-06-16 00:00:00+00:00,0.39757201075553894,0.406046986579895,0.3548620045185089,0.3603779971599579,99125,0.0,0.0
2023-06-17 00:00:00+00:00,0.3603770136833191,0.3681269884109497,0.357248991727829,0.363411009311676,81546,0.0,0.0
