TIMESTAMP,BOND_OPEN_PRICE_USD,BOND_HIGH_PRICE_USD,BOND_LOW_PRICE_USD,BOND_CLOSE_PRICE_USD,BOND_VOLUME_USD,BOND_DIVIDENDS_USD,BOND_STOCK_SPLITS_USD
2020-10-26 00:00:00+00:00,80.54910278320312,179.0290985107422,80.54898071289062,177.79116821289062,8942894,0.0,0.0
2020-10-27 00:00:00+00:00,177.79116821289062,185.92532348632812,109.82997131347656,137.5374755859375,4131186,0.0,0.0
2020-10-28 00:00:00+00:00,137.53741455078125,147.7029266357422,127.18643951416016,127.99988555908203,2663917,0.0,0.0
2020-10-29 00:00:00+00:00,127.99988555908203,141.5050048828125,124.10289001464844,138.0978240966797,738282,0.0,0.0
2020-10-30 00:00:00+00:00,138.0978240966797,147.18719482421875,137.97991943359375,145.50186157226562,1138718,0.0,0.0
2020-10-31 00:00:00+00:00,145.5019989013672,147.7522430419922,141.5354766845703,141.56802368164062,1216590,0.0,0.0
2020-11-01 00:00:00+00:00,141.56802368164062,142.85263061523438,125.94078063964844,126.61762237548828,1284561,0.0,0.0
2020-11-02 00:00:00+00:00,126.61762237548828,129.02334594726562,50.06502914428711,50.12836837768555,8319855,0.0,0.0
2020-11-03 00:00:00+00:00,50.12836837768555,50.15615463256836,44.27109909057617,44.28284454345703,893091,0.0,0.0
2020-11-04 00:00:00+00:00,44.28284454345703,45.65332794189453,38.86119079589844,40.78861618041992,1107692,0.0,0.0
2020-11-05 00:00:00+00:00,40.78861618041992,41.178958892822266,36.02594757080078,36.180442810058594,321447,0.0,0.0
2020-11-06 00:00:00+00:00,36.180442810058594,36.18667221069336,32.00374984741211,33.28207778930664,533188,0.0,0.0
2020-11-07 00:00:00+00:00,33.28208541870117,33.37936019897461,31.87564468383789,32.275814056396484,260091,0.0,0.0
2020-11-08 00:00:00+00:00,32.27592849731445,32.550254821777344,28.008277893066406,28.011075973510742,248807,0.0,0.0
2020-11-09 00:00:00+00:00,28.011075973510742,28.011075973510742,17.42592430114746,19.281780242919922,1793590,0.0,0.0
2020-11-10 00:00:00+00:00,19.281633377075195,21.662565231323242,19.141828536987305,21.175643920898438,393479,0.0,0.0
2020-11-11 00:00:00+00:00,21.175643920898438,21.94443130493164,18.98184585571289,20.74688720703125,174934,0.0,0.0
2020-11-12 00:00:00+00:00,20.746135711669922,21.420085906982422,19.884563446044922,21.325170516967773,167644,0.0,0.0
2020-11-13 00:00:00+00:00,21.32520866394043,21.491199493408203,17.93485450744629,19.624004364013672,124466,0.0,0.0
2020-11-14 00:00:00+00:00,19.62398910522461,20.176441192626953,19.203872680664062,20.014263153076172,130342,0.0,0.0
2020-11-15 00:00:00+00:00,20.014551162719727,24.36650276184082,19.719383239746094,22.582263946533203,124649,0.0,0.0
2020-11-16 00:00:00+00:00,22.582242965698242,23.638900756835938,20.327171325683594,21.193769454956055,1394882,0.0,0.0
2020-11-17 00:00:00+00:00,21.62725830078125,21.773408889770508,20.64457893371582,20.734682083129883,287666,0.0,0.0
2020-11-18 00:00:00+00:00,20.734682083129883,21.922725677490234,20.194604873657227,21.07015609741211,142833,0.0,0.0
2020-11-19 00:00:00+00:00,21.071128845214844,21.408924102783203,18.742176055908203,18.990005493164062,54812,0.0,0.0
2020-11-20 00:00:00+00:00,18.98969841003418,28.731433868408203,18.956457138061523,28.726261138916016,610913,0.0,0.0
2020-11-21 00:00:00+00:00,28.72591781616211,30.576311111450195,24.95138168334961,29.907567977905273,421469,0.0,0.0
2020-11-22 00:00:00+00:00,29.90762710571289,29.951473236083984,25.83896255493164,25.84266471862793,472509,0.0,0.0
2020-11-23 00:00:00+00:00,25.842470169067383,26.17089080810547,21.422565460205078,23.649696350097656,2690208,0.0,0.0
2020-11-24 00:00:00+00:00,23.649694442749023,27.14607810974121,23.649171829223633,27.08177375793457,876186,0.0,0.0
2020-11-25 00:00:00+00:00,27.078100204467773,27.326658248901367,26.002538681030273,26.053302764892578,288223,0.0,0.0
2020-11-26 00:00:00+00:00,26.053451538085938,26.634946823120117,22.61036491394043,23.02994728088379,416167,0.0,0.0
2020-11-27 00:00:00+00:00,23.025819778442383,25.991302490234375,23.00882911682129,25.802993774414062,421383,0.0,0.0
2020-11-28 00:00:00+00:00,25.802995681762695,28.13353729248047,25.76211166381836,27.39693260192871,562987,0.0,0.0
2020-11-29 00:00:00+00:00,27.396875381469727,29.875585556030273,27.267253875732422,28.067245483398438,92559,0.0,0.0
2020-11-30 00:00:00+00:00,28.066579818725586,29.38225555419922,26.020893096923828,26.565338134765625,1640142,0.0,0.0
2020-12-01 00:00:00+00:00,26.565336227416992,27.335689544677734,25.906612396240234,26.532442092895508,247969,0.0,0.0
2020-12-02 00:00:00+00:00,26.53244400024414,28.01946258544922,26.492572784423828,27.611007690429688,229116,0.0,0.0
2020-12-03 00:00:00+00:00,27.610950469970703,30.229848861694336,27.59943199157715,30.000051498413086,580930,0.0,0.0
2020-12-04 00:00:00+00:00,30.00005340576172,30.23846435546875,28.12520980834961,28.696977615356445,727421,0.0,0.0
2020-12-05 00:00:00+00:00,28.69659423828125,29.020933151245117,27.814851760864258,28.201099395751953,567722,0.0,0.0
2020-12-06 00:00:00+00:00,28.201087951660156,29.025657653808594,27.455854415893555,28.13404083251953,660371,0.0,0.0
2020-12-07 00:00:00+00:00,28.134336471557617,28.134336471557617,25.194910049438477,25.759645462036133,1776091,0.0,0.0
2020-12-08 00:00:00+00:00,25.759958267211914,26.97262191772461,22.775121688842773,24.270732879638672,199603,0.0,0.0
