TIMESTAMP,MONOPOLY_OPEN_PRICE_USD,MONOPOLY_HIGH_PRICE_USD,MONOPOLY_LOW_PRICE_USD,MONOPOLY_CLOSE_PRICE_USD,MONOPOLY_VOLUME_USD,MONOPOLY_DIVIDENDS_USD,MONOPOLY_STOCK_SPLITS_USD
2024-07-31 00:00:00+00:00,0.031557999551296234,0.062157001346349716,0.009724999777972698,0.012524999678134918,579999,0.0,0.0
2024-08-01 00:00:00+00:00,0.012524999678134918,0.03951999917626381,0.0029380000196397305,0.02828799933195114,1509086,0.0,0.0
2024-08-02 00:00:00+00:00,0.02828799933195114,0.050106000155210495,0.018640000373125076,0.02951199933886528,1806248,0.0,0.0
2024-08-03 00:00:00+00:00,0.02951199933886528,0.03477200120687485,0.018662000074982643,0.025957999750971794,759330,0.0,0.0
2024-08-04 00:00:00+00:00,0.025957999750971794,0.027830999344587326,0.019795000553131104,0.023385999724268913,373524,0.0,0.0
2024-08-05 00:00:00+00:00,0.023385999724268913,0.025241000577807426,0.010780000127851963,0.017805999144911766,375706,0.0,0.0
2024-08-06 00:00:00+00:00,0.017805999144911766,0.041898999363183975,0.01723399944603443,0.02739799953997135,979613,0.0,0.0
2024-08-07 00:00:00+00:00,0.02658200077712536,0.03060300089418888,0.023520000278949738,0.026314999908208847,1030620,0.0,0.0
2024-08-08 00:00:00+00:00,0.025678999722003937,0.02674799971282482,0.02036299929022789,0.022564999759197235,917307,0.0,0.0
2024-08-09 00:00:00+00:00,0.022564999759197235,0.02806900069117546,0.02192699909210205,0.024407999590039253,644391,0.0,0.0
2024-08-10 00:00:00+00:00,0.024407999590039253,0.02587199956178665,0.023269999772310257,0.023770000785589218,347842,0.0,0.0
2024-08-11 00:00:00+00:00,0.023770000785589218,0.031137000769376755,0.021423999220132828,0.025709999725222588,145644,0.0,0.0
2024-08-12 00:00:00+00:00,0.025709999725222588,0.027473999187350273,0.022061999887228012,0.023919999599456787,353136,0.0,0.0
2024-08-13 00:00:00+00:00,0.023919999599456787,0.025676999241113663,0.021208999678492546,0.02143700048327446,395561,0.0,0.0
2024-08-14 00:00:00+00:00,0.02143700048327446,0.023389000445604324,0.017054999247193336,0.023228999227285385,217816,0.0,0.0
2024-08-15 00:00:00+00:00,0.023228999227285385,0.028641000390052795,0.0207310002297163,0.02321000024676323,180221,0.0,0.0
2024-08-16 00:00:00+00:00,0.0232549998909235,0.02465599961578846,0.016478000208735466,0.018768999725580215,126601,0.0,0.0
2024-08-17 00:00:00+00:00,0.018768999725580215,0.02009899914264679,0.018160000443458557,0.019697999581694603,59826,0.0,0.0
2024-08-18 00:00:00+00:00,0.019697999581694603,0.01979300007224083,0.01765800081193447,0.017768999561667442,36435,0.0,0.0
2024-08-19 00:00:00+00:00,0.017768999561667442,0.026816999539732933,0.01658499985933304,0.023445000872015953,242549,0.0,0.0
2024-08-20 00:00:00+00:00,0.018743999302387238,0.020263999700546265,0.017632000148296356,0.018285999074578285,221802,0.0,0.0
2024-08-21 00:00:00+00:00,0.018299000337719917,0.0201409999281168,0.016460999846458435,0.01781100034713745,232603,0.0,0.0
2024-08-22 00:00:00+00:00,0.01781100034713745,0.019889000803232193,0.012980000115931034,0.0149959996342659,215507,0.0,0.0
2024-08-23 00:00:00+00:00,0.0149959996342659,0.0157260000705719,0.01280600018799305,0.014272999949753284,146092,0.0,0.0
2024-08-24 00:00:00+00:00,0.014272999949753284,0.01785000041127205,0.013918999582529068,0.01649799942970276,138204,0.0,0.0
2024-08-25 00:00:00+00:00,0.01649799942970276,0.023482000455260277,0.015938999131321907,0.017187999561429024,323455,0.0,0.0
2024-08-26 00:00:00+00:00,0.017187999561429024,0.01827000081539154,0.01573600061237812,0.016109000891447067,142792,0.0,0.0
2024-08-27 00:00:00+00:00,0.016109000891447067,0.016109000891447067,0.012384000234305859,0.014031000435352325,140213,0.0,0.0
2024-08-28 00:00:00+00:00,0.014031000435352325,0.014651999808847904,0.01235399954020977,0.013423999771475792,134989,0.0,0.0
2024-08-29 00:00:00+00:00,0.013423999771475792,0.013681000098586082,0.011514999903738499,0.012769999913871288,208425,0.0,0.0
2024-08-30 00:00:00+00:00,0.012769999913871288,0.013640999794006348,0.009316000156104565,0.009634999558329582,214119,0.0,0.0
2024-08-31 00:00:00+00:00,0.009510000236332417,0.012984000146389008,0.009327000007033348,0.012643000110983849,156815,0.0,0.0
2024-09-01 00:00:00+00:00,0.012643000110983849,0.013527000322937965,0.001471000025048852,0.008035000413656235,391296,0.0,0.0
2024-09-02 00:00:00+00:00,0.008035000413656235,0.009851000271737576,0.0062950002029538155,0.006763000041246414,221369,0.0,0.0
2024-09-03 00:00:00+00:00,0.006763000041246414,0.01117399986833334,0.006763000041246414,0.007247000001370907,108350,0.0,0.0
2024-09-04 00:00:00+00:00,0.007247000001370907,0.007656000088900328,0.006622000131756067,0.007058999966830015,107457,0.0,0.0
2024-09-05 00:00:00+00:00,0.007058999966830015,0.007153000216931105,0.006370000075548887,0.006508999969810247,107409,0.0,0.0
2024-09-06 00:00:00+00:00,0.006508999969810247,0.00801900029182434,0.005772000178694725,0.006668999791145325,96947,0.0,0.0
2024-09-07 00:00:00+00:00,0.006668999791145325,0.007466000039130449,0.006426999811083078,0.007294999901205301,46384,0.0,0.0
2024-09-08 00:00:00+00:00,0.007294999901205301,0.008031999692320824,0.007294999901205301,0.007571999914944172,25826,0.0,0.0
