TIMESTAMP,BFTOKEN_OPEN_PRICE_USD,BFTOKEN_HIGH_PRICE_USD,BFTOKEN_LOW_PRICE_USD,BFTOKEN_CLOSE_PRICE_USD,BFTOKEN_VOLUME_USD,BFTOKEN_DIVIDENDS_USD,BFTOKEN_STOCK_SPLITS_USD
2025-05-07 00:00:00+00:00,0.05891299992799759,0.0833439975976944,0.030780000612139702,0.03494499996304512,4276993,0.0,0.0
2025-05-08 00:00:00+00:00,0.03507599979639053,0.035280000418424606,0.025234999135136604,0.027520999312400818,1775621,0.0,0.0
2025-05-09 00:00:00+00:00,0.027519000694155693,0.04416799917817116,0.024008000269532204,0.03411500155925751,2983917,0.0,0.0
2025-05-10 00:00:00+00:00,0.03418400138616562,0.05441899970173836,0.032579999417066574,0.04692399874329567,6365686,0.0,0.0
2025-05-11 00:00:00+00:00,0.04664599895477295,0.07463999837636948,0.03908799961209297,0.04810800030827522,9266820,0.0,0.0
2025-05-12 00:00:00+00:00,0.04810800030827522,0.05037999898195267,0.03217000141739845,0.03579099848866463,2306888,0.0,0.0
2025-05-13 00:00:00+00:00,0.03579099848866463,0.03991600126028061,0.033330000936985016,0.033775001764297485,1283705,0.0,0.0
2025-05-14 00:00:00+00:00,0.033775001764297485,0.03894500061869621,0.03162200003862381,0.031971000134944916,553510,0.0,0.0
2025-05-15 00:00:00+00:00,0.031971000134944916,0.03592199832201004,0.026148000732064247,0.028006000444293022,1036786,0.0,0.0
2025-05-16 00:00:00+00:00,0.02800700068473816,0.032655999064445496,0.025443999096751213,0.02692599967122078,655796,0.0,0.0
2025-05-17 00:00:00+00:00,0.026833999902009964,0.032795000821352005,0.02520499937236309,0.02658100053668022,766936,0.0,0.0
2025-05-18 00:00:00+00:00,0.02658100053668022,0.032030001282691956,0.02641100063920021,0.0274020005017519,596580,0.0,0.0
2025-05-19 00:00:00+00:00,0.0274020005017519,0.029248999431729317,0.02693299949169159,0.02760300040245056,593839,0.0,0.0
2025-05-20 00:00:00+00:00,0.02760300040245056,0.02838199958205223,0.025404000654816628,0.025498999282717705,724719,0.0,0.0
2025-05-21 00:00:00+00:00,0.025505999103188515,0.025591999292373657,0.025023000314831734,0.025136999785900116,796913,0.0,0.0
2025-05-22 00:00:00+00:00,0.025138000026345253,0.025141999125480652,0.02304599992930889,0.02309500053524971,776903,0.0,0.0
2025-05-23 00:00:00+00:00,0.02309500053524971,0.02309500053524971,0.02188500016927719,0.022484000772237778,574705,0.0,0.0
2025-05-24 00:00:00+00:00,0.02250399999320507,0.02309500053524971,0.021928999572992325,0.022048000246286392,555484,0.0,0.0
2025-05-25 00:00:00+00:00,0.022048000246286392,0.022832000628113747,0.021299999207258224,0.021762000396847725,622039,0.0,0.0
2025-05-26 00:00:00+00:00,0.021762000396847725,0.022268999367952347,0.02058899961411953,0.02058899961411953,461658,0.0,0.0
2025-05-27 00:00:00+00:00,0.02058899961411953,0.020659999921917915,0.01927799917757511,0.019415000453591347,298840,0.0,0.0
2025-05-28 00:00:00+00:00,0.019415000453591347,0.019509000703692436,0.01709599979221821,0.017211999744176865,292199,0.0,0.0
2025-05-29 00:00:00+00:00,0.017222000285983086,0.01734199933707714,0.010653000324964523,0.011485000140964985,427718,0.0,0.0
2025-05-30 00:00:00+00:00,0.011485000140964985,0.02473899908363819,0.009856999851763248,0.014043999835848808,748845,0.0,0.0
2025-05-31 00:00:00+00:00,0.014054999686777592,0.01988000050187111,0.013919999822974205,0.016638999804854393,401847,0.0,0.0
2025-06-01 00:00:00+00:00,0.016646012663841248,0.017847631126642227,0.01204792782664299,0.013185021467506886,364051,0.0,0.0
