TIMESTAMP,KRN27984_OPEN_PRICE_USD,KRN27984_HIGH_PRICE_USD,KRN27984_LOW_PRICE_USD,KRN27984_CLOSE_PRICE_USD,KRN27984_VOLUME_USD,KRN27984_DIVIDENDS_USD,KRN27984_STOCK_SPLITS_USD
2023-09-06 00:00:00+00:00,0.0003150000120513141,0.0003150000120513141,0.00010900000052060932,0.00020599999697878957,6641,0.0,0.0
2023-09-07 00:00:00+00:00,0.00020599999697878957,0.0002410000015515834,0.00012199999764561653,0.0001230000052601099,1474,0.0,0.0
2023-09-08 00:00:00+00:00,0.0001230000052601099,0.00014600000577047467,0.00011000000085914508,0.00014600000577047467,541,0.0,0.0
2023-09-09 00:00:00+00:00,0.00014600000577047467,0.00015799999528098851,0.00014600000577047467,0.00015700000221841037,57,0.0,0.0
2023-09-10 00:00:00+00:00,0.00015700000221841037,0.00020700000459328294,0.00015700000221841037,0.00020500000391621143,468,0.0,0.0
2023-09-11 00:00:00+00:00,0.00020500000391621143,0.00020599999697878957,0.00018000000272877514,0.00018200000340584666,179,0.0,0.0
2023-09-12 00:00:00+00:00,0.00018200000340584666,0.00018899999849963933,0.00018000000272877514,0.00018699999782256782,33,0.0,0.0
2023-09-13 00:00:00+00:00,0.00018699999782256782,0.00019099999917671084,0.00018400000408291817,0.0001849999971454963,54,0.0,0.0
2023-09-14 00:00:00+00:00,0.0001849999971454963,0.00023600000713486224,0.0001849999971454963,0.00019200000679120421,808,0.0,0.0
2023-09-15 00:00:00+00:00,0.00019200000679120421,0.000195999993593432,0.0001900000061141327,0.00019200000679120421,61,0.0,0.0
2023-09-16 00:00:00+00:00,0.00019200000679120421,0.00019299999985378236,0.00014600000577047467,0.00019200000679120421,10,0.0,0.0
2023-09-17 00:00:00+00:00,0.00019200000679120421,0.00019299999985378236,0.0001720000000204891,0.00017299999308306724,193,0.0,0.0
2023-09-21 00:00:00+00:00,0.00018400000408291817,0.00018400000408291817,0.00017699999443721026,0.00017800000205170363,36,0.0,0.0
2023-09-22 00:00:00+00:00,0.00017800000205170363,0.00017899999511428177,0.00015999999595806003,0.0001610000035725534,150,0.0,0.0
2023-09-23 00:00:00+00:00,0.0001610000035725534,0.0001720000000204891,0.00013600000238511711,0.00014200000441633165,450,0.0,0.0
2023-09-24 00:00:00+00:00,0.00014200000441633165,0.00017899999511428177,0.00014000000373926014,0.00014099999680183828,31,0.0,0.0
2023-09-25 00:00:00+00:00,0.00014000000373926014,0.00014200000441633165,0.00013899999612476677,0.00014000000373926014,26,0.0,0.0
2023-09-26 00:00:00+00:00,0.00014000000373926014,0.00014699999883305281,6.70000008540228e-05,0.00014699999883305281,1616,0.0,0.0
2023-09-27 00:00:00+00:00,0.00014699999883305281,0.00014699999883305281,0.00011700000322889537,0.00011800000356743112,310,0.0,0.0
2023-09-28 00:00:00+00:00,0.00011800000356743112,0.00012700000661425292,0.00011700000322889537,0.00012599999899975955,73,0.0,0.0
2023-09-29 00:00:00+00:00,0.00012599999899975955,0.0001289999927394092,0.00010800000018207356,0.00010800000018207356,262,0.0,0.0
2023-09-30 00:00:00+00:00,0.00010800000018207356,0.00011100000119768083,0.0001049999991664663,0.0001049999991664663,86,0.0,0.0
2023-10-01 00:00:00+00:00,0.0001049999991664663,0.00010900000052060932,0.0001049999991664663,0.00010800000018207356,18,0.0,0.0
2023-10-02 00:00:00+00:00,0.00010800000018207356,0.00011800000356743112,9.999999747378752e-05,0.00010199999815085903,129,0.0,0.0
2023-10-03 00:00:00+00:00,0.00010199999815085903,0.00011800000356743112,0.00010099999781232327,0.00010299999848939478,0,0.0,0.0
2023-10-04 00:00:00+00:00,0.00010299999848939478,0.00011800000356743112,0.00010199999815085903,0.00011800000356743112,0,0.0,0.0
2023-10-05 00:00:00+00:00,0.00011800000356743112,0.00011800000356743112,0.00010099999781232327,0.00010199999815085903,1,0.0,0.0
2023-10-06 00:00:00+00:00,0.00010199999815085903,0.00011800000356743112,0.00010099999781232327,0.00010199999815085903,15,0.0,0.0
2023-10-07 00:00:00+00:00,0.00010199999815085903,0.00010199999815085903,0.00010099999781232327,0.00010099999781232327,37,0.0,0.0
2023-10-08 00:00:00+00:00,0.00010099999781232327,0.00011800000356743112,9.999999747378752e-05,0.00010099999781232327,22,0.0,0.0
2023-10-09 00:00:00+00:00,0.00010099999781232327,0.00010299999848939478,9.899999713525176e-05,9.999999747378752e-05,19,0.0,0.0
2023-10-10 00:00:00+00:00,9.999999747378752e-05,0.00011800000356743112,6.199999916134402e-05,9.7999996796716e-05,1183,0.0,0.0
2023-10-11 00:00:00+00:00,9.7999996796716e-05,9.999999747378752e-05,9.699999645818025e-05,9.7999996796716e-05,36,0.0,0.0
2023-10-12 00:00:00+00:00,9.7999996796716e-05,0.00010099999781232327,9.7999996796716e-05,9.999999747378752e-05,30,0.0,0.0
2023-10-13 00:00:00+00:00,9.999999747378752e-05,0.00010800000018207356,9.999999747378752e-05,0.00010699999984353781,58,0.0,0.0
2023-10-14 00:00:00+00:00,0.00010699999984353781,0.00011100000119768083,0.00010699999984353781,0.00011100000119768083,48,0.0,0.0
2023-10-15 00:00:00+00:00,0.00011100000119768083,0.0001230000052601099,0.00011000000085914508,0.0001230000052601099,88,0.0,0.0
2023-10-16 00:00:00+00:00,0.0001230000052601099,0.00020700000459328294,0.00011800000356743112,0.00017800000205170363,1667,0.0,0.0
2023-10-17 00:00:00+00:00,0.00017800000205170363,0.00017899999511428177,0.0001610000035725534,0.00016599999798927456,249,0.0,0.0
2023-10-18 00:00:00+00:00,0.00016599999798927456,0.00017899999511428177,0.0001250000059371814,0.0001740000006975606,105,0.0,0.0
2023-10-19 00:00:00+00:00,0.0001740000006975606,0.00017499999376013875,0.0001250000059371814,0.00016500000492669642,103,0.0,0.0
2023-10-20 00:00:00+00:00,0.00016500000492669642,0.00017600000137463212,0.0001539999939268455,0.00017499999376013875,388,0.0,0.0
2023-10-21 00:00:00+00:00,0.00017499999376013875,0.00018000000272877514,0.00015900000289548188,0.00015999999595806003,218,0.0,0.0
2023-10-22 00:00:00+00:00,0.00015999999595806003,0.00018000000272877514,0.00015799999528098851,0.00016599999798927456,85,0.0,0.0
2023-10-23 00:00:00+00:00,0.00016700000560376793,0.00017299999308306724,0.00016599999798927456,0.0001720000000204891,199,0.0,0.0
2023-10-24 00:00:00+00:00,0.0001720000000204891,0.00027200000477023423,0.00017100000695791095,0.00019299999985378236,255,0.0,0.0
2023-10-25 00:00:00+00:00,0.00019299999985378236,0.00021899999410379678,0.00019299999985378236,0.00021699999342672527,314,0.0,0.0
2023-10-26 00:00:00+00:00,0.00021699999342672527,0.0002280000044265762,0.00019700000120792538,0.0001990000018849969,397,0.0,0.0
2023-10-27 00:00:00+00:00,0.0001990000018849969,0.00020300000323913991,0.0001829999964684248,0.00019999999494757503,495,0.0,0.0
2023-10-28 00:00:00+00:00,0.00019999999494757503,0.00020799999765586108,0.00019999999494757503,0.00020700000459328294,104,0.0,0.0
2023-10-29 00:00:00+00:00,0.00020700000459328294,0.00020799999765586108,0.00018899999849963933,0.00018899999849963933,178,0.0,0.0
2023-10-30 00:00:00+00:00,0.00018899999849963933,0.0001939999929163605,0.00018699999782256782,0.0001880000054370612,148,0.0,0.0
2023-10-31 00:00:00+00:00,0.0001880000054370612,0.00018899999849963933,0.00016799999866634607,0.0001829999964684248,437,0.0,0.0
2023-11-01 00:00:00+00:00,0.00017100000695791095,0.00023400000645779073,0.00015100000018719584,0.00015199999324977398,258,0.0,0.0
2023-11-02 00:00:00+00:00,0.00015199999324977398,0.0001880000054370612,0.0001320000010309741,0.0001610000035725534,1014,0.0,0.0
2023-11-03 00:00:00+00:00,0.0001610000035725534,0.00019999999494757503,0.00015799999528098851,0.00019700000120792538,503,0.0,0.0
2023-11-04 00:00:00+00:00,0.00019700000120792538,0.00019700000120792538,0.00017499999376013875,0.00017699999443721026,179,0.0,0.0
2023-11-05 00:00:00+00:00,0.00017699999443721026,0.00017699999443721026,0.00015999999595806003,0.0001630000042496249,262,0.0,0.0
2023-11-06 00:00:00+00:00,0.0001630000042496249,0.00027099999715574086,0.00016199999663513154,0.00020199999562464654,362,0.0,0.0
2023-11-07 00:00:00+00:00,0.00020199999562464654,0.00020599999697878957,0.00015999999595806003,0.0001610000035725534,262,0.0,0.0
2023-11-08 00:00:00+00:00,0.0001630000042496249,0.00027099999715574086,0.00016199999663513154,0.00020199999562464654,362,0.0,0.0
2023-11-09 00:00:00+00:00,0.00020199999562464654,0.00027200000477023423,0.00014899999951012433,0.0001610000035725534,83,0.0,0.0
2023-11-10 00:00:00+00:00,0.0001610000035725534,0.00018000000272877514,0.00015999999595806003,0.00017899999511428177,196,0.0,0.0
2023-11-11 00:00:00+00:00,0.00017899999511428177,0.00019999999494757503,0.0001720000000204891,0.00019999999494757503,431,0.0,0.0
2023-11-12 00:00:00+00:00,0.00019999999494757503,0.0002010000025620684,0.00017600000137463212,0.00017600000137463212,633,0.0,0.0
2023-11-13 00:00:00+00:00,0.00017600000137463212,0.00017800000205170363,0.00015500000154133886,0.00015500000154133886,244,0.0,0.0
2023-11-14 00:00:00+00:00,0.00015500000154133886,0.00027099999715574086,0.00013699999544769526,0.00014099999680183828,78,0.0,0.0
2023-11-15 00:00:00+00:00,0.00014099999680183828,0.00014800000644754618,0.00014099999680183828,0.00014800000644754618,1,0.0,0.0
2023-11-16 00:00:00+00:00,0.00014800000644754618,0.0002479999966453761,0.00014000000373926014,0.00014099999680183828,15,0.0,0.0
2023-11-17 00:00:00+00:00,0.00014099999680183828,0.0001500000071246177,0.00013699999544769526,0.00014899999951012433,200,0.0,0.0
2023-11-18 00:00:00+00:00,0.00014899999951012433,0.00024399999529123306,0.00014600000577047467,0.0001539999939268455,40,0.0,0.0
2023-11-19 00:00:00+00:00,0.0001539999939268455,0.00022000000171829015,0.00015300000086426735,0.0001539999939268455,0,0.0,0.0
2023-11-20 00:00:00+00:00,0.0001539999939268455,0.00015799999528098851,0.00014699999883305281,0.00015300000086426735,119,0.0,0.0
2023-11-21 00:00:00+00:00,0.00015300000086426735,0.00022200000239536166,0.00014899999951012433,0.00014899999951012433,0,0.0,0.0
2023-11-22 00:00:00+00:00,0.00014899999951012433,0.00014899999951012433,0.0001340000017080456,0.00013699999544769526,0,0.0,0.0
2023-11-23 00:00:00+00:00,0.00013699999544769526,0.00022200000239536166,0.00013499999477062374,0.00013699999544769526,18,0.0,0.0
2023-11-24 00:00:00+00:00,0.00013699999544769526,0.0002209999947808683,0.00013699999544769526,0.00015199999324977398,155,0.0,0.0
2023-11-25 00:00:00+00:00,0.00015199999324977398,0.00015300000086426735,0.00014699999883305281,0.00014800000644754618,90,0.0,0.0
2023-11-26 00:00:00+00:00,0.00014800000644754618,0.00022200000239536166,0.00013600000238511711,0.00013800000306218863,74,0.0,0.0
2023-11-27 00:00:00+00:00,0.00013800000306218863,0.00025099999038502574,0.00011999999696854502,0.00011999999696854502,198,0.0,0.0
2023-11-28 00:00:00+00:00,0.00011999999696854502,0.0001250000059371814,0.00011800000356743112,0.00012399999832268804,52,0.0,0.0
2023-11-29 00:00:00+00:00,0.00012399999832268804,0.00022200000239536166,0.0001230000052601099,0.0001230000052601099,3,0.0,0.0
2023-11-30 00:00:00+00:00,0.0001230000052601099,0.00013299999409355223,0.00012199999764561653,0.0001320000010309741,112,0.0,0.0
2023-12-01 00:00:00+00:00,0.0001320000010309741,0.00022000000171829015,0.0001320000010309741,0.00013499999477062374,38,0.0,0.0
2023-12-02 00:00:00+00:00,0.00013499999477062374,0.00013699999544769526,0.00013499999477062374,0.00013499999477062374,9,0.0,0.0
2023-12-03 00:00:00+00:00,0.00013499999477062374,0.0001849999971454963,0.00013499999477062374,0.00017699999443721026,708,0.0,0.0
2023-12-04 00:00:00+00:00,0.00017699999443721026,0.00017899999511428177,0.0001320000010309741,0.00013800000306218863,482,0.0,0.0
2023-12-05 00:00:00+00:00,0.00013800000306218863,0.00013800000306218863,0.00012399999832268804,0.00012399999832268804,131,0.0,0.0
2023-12-06 00:00:00+00:00,0.0001250000059371814,0.00013600000238511711,0.00012399999832268804,0.00013499999477062374,160,0.0,0.0
2023-12-07 00:00:00+00:00,0.00013499999477062374,0.00014600000577047467,0.00013499999477062374,0.00014600000577047467,98,0.0,0.0
2023-12-08 00:00:00+00:00,0.00014600000577047467,0.0001720000000204891,0.00014600000577047467,0.00017100000695791095,255,0.0,0.0
2023-12-09 00:00:00+00:00,0.00017100000695791095,0.00020300000323913991,0.00016900000628083944,0.0002010000025620684,482,0.0,0.0
2023-12-10 00:00:00+00:00,0.0002010000025620684,0.00022000000171829015,0.00019700000120792538,0.00020500000391621143,948,0.0,0.0
2023-12-11 00:00:00+00:00,0.00020500000391621143,0.0002099999983329326,0.00019700000120792538,0.0002099999983329326,47,0.0,0.0
2023-12-12 00:00:00+00:00,0.0002099999983329326,0.00045200000749900937,0.0002099999983329326,0.000291000003926456,3494,0.0,0.0
2023-12-13 00:00:00+00:00,0.0002899999963119626,0.000311999989207834,0.00027099999715574086,0.00030700000934302807,368,0.0,0.0
2023-12-14 00:00:00+00:00,0.00030700000934302807,0.00033099998836405575,0.00030300000798888505,0.0003100000030826777,353,0.0,0.0
2023-12-15 00:00:00+00:00,0.0003100000030826777,0.0003239999932702631,0.0003009999927598983,0.0003209999995306134,367,0.0,0.0
2023-12-16 00:00:00+00:00,0.0003209999995306134,0.0003220000071451068,0.0002579999854788184,0.00028199999360367656,885,0.0,0.0
2023-12-17 00:00:00+00:00,0.00028199999360367656,0.00032900000223889947,0.0002770000137388706,0.00028199999360367656,86,0.0,0.0
2023-12-18 00:00:00+00:00,0.00028199999360367656,0.0003429999924264848,0.00020700000459328294,0.0003429999924264848,681,0.0,0.0
2023-12-19 00:00:00+00:00,0.0003429999924264848,0.0004830000107176602,0.0003429999924264848,0.00036299999919719994,3267,0.0,0.0
2023-12-20 00:00:00+00:00,0.00036299999919719994,0.0003650000144261867,0.00029799999902024865,0.00030700000934302807,427,0.0,0.0
2023-12-21 00:00:00+00:00,0.00030700000934302807,0.0003349999897181988,0.0003060000017285347,0.0003349999897181988,207,0.0,0.0
2023-12-22 00:00:00+00:00,0.0003349999897181988,0.0003640000068116933,0.0003349999897181988,0.00036299999919719994,326,0.0,0.0
2023-12-23 00:00:00+00:00,0.00036299999919719994,0.00046499999007210135,0.00035600000410340726,0.0004309999931138009,2339,0.0,0.0
2023-12-24 00:00:00+00:00,0.0004309999931138009,0.0005339999916031957,0.000391999987186864,0.0004349999944679439,2055,0.0,0.0
2023-12-25 00:00:00+00:00,0.00043399998685345054,0.00048600000445730984,0.0003969999961555004,0.00046300000394694507,1782,0.0,0.0
2023-12-26 00:00:00+00:00,0.00046300000394694507,0.0007089999853633344,0.00045900000259280205,0.0005590000073425472,3158,0.0,0.0
2023-12-27 00:00:00+00:00,0.0005590000073425472,0.00056900002527982,0.0005169999785721302,0.0005230000242590904,672,0.0,0.0
2023-12-28 00:00:00+00:00,0.0005230000242590904,0.0005489999894052744,0.00046999999904073775,0.0004970000009052455,1422,0.0,0.0
2023-12-29 00:00:00+00:00,0.0004970000009052455,0.0007089999853633344,0.0004290000069886446,0.0007089999853633344,2726,0.0,0.0
2023-12-30 00:00:00+00:00,0.0007089999853633344,0.0007089999853633344,0.0005009999731555581,0.000598000013269484,3102,0.0,0.0
2023-12-31 00:00:00+00:00,0.000598000013269484,0.000598000013269484,0.0004879999905824661,0.0005559999844990671,1718,0.0,0.0
2024-01-01 00:00:00+00:00,0.0005559999844990671,0.0005559999844990671,0.0004769999941345304,0.0004830000107176602,687,0.0,0.0
2024-01-02 00:00:00+00:00,0.0004830000107176602,0.0005109999910928309,0.00043799998820759356,0.0005109999910928309,1121,0.0,0.0
2024-01-03 00:00:00+00:00,0.0005109999910928309,0.0005290000117383897,0.0004419999895617366,0.0004560000088531524,1203,0.0,0.0
2024-01-04 00:00:00+00:00,0.0004560000088531524,0.00046999999904073775,0.000450999999884516,0.0004689999914262444,510,0.0,0.0
2024-01-05 00:00:00+00:00,0.0004689999914262444,0.0004689999914262444,0.0004450000124052167,0.0004619999963324517,351,0.0,0.0
2024-01-06 00:00:00+00:00,0.0004619999963324517,0.0004910000134259462,0.00044299999717622995,0.0004910000134259462,495,0.0,0.0
2024-01-07 00:00:00+00:00,0.0004910000134259462,0.0005099999834783375,0.0004360000020824373,0.00044100001105107367,1038,0.0,0.0
2024-01-08 00:00:00+00:00,0.00044100001105107367,0.0005119999987073243,0.0004400000034365803,0.0004820000031031668,919,0.0,0.0
2024-01-09 00:00:00+00:00,0.0004820000031031668,0.0005080000264570117,0.0004820000031031668,0.0005080000264570117,222,0.0,0.0
