TIMESTAMP,ZEN_OPEN_PRICE_USDT,ZEN_HIGH_PRICE_USDT,ZEN_LOW_PRICE_USDT,ZEN_CLOSE_PRICE_USDT,ZEN_FIRST_TRADE_PRICE_USDT,ZEN_HIGH_TRADE_PRICE_USDT,ZEN_LOW_TRADE_PRICE_USDT,ZEN_LAST_TRADE_PRICE_USDT,ZEN_TOTAL_TRADE_COUNT,ZEN_TOTAL_TRADES_BUY,ZEN_TOTAL_TRADES_SELL,ZEN_VOLUME_USDT,ZEN_QUOTE_VOLUME,ZEN_VOLUME_BUY,ZEN_QUOTE_VOLUME_BUY,ZEN_VOLUME_SELL,ZEN_QUOTE_VOLUME_SELL
2021-08-19,66.879,74.149,64.4,72.525,66.97,74.149,64.4,72.525,55398,24530,30868,196291.57572,13497316.5470054,96072.2019,6616084.63834835,100219.37382,6881231.90865377
2021-08-20,72.525,75.635,70.891,75.318,72.525,75.635,70.891,75.318,36864,20175,16689,137071.90255,10073643.0847234,72116.96586,5300999.01105364,64954.93669,4772644.07367055
2021-08-21,75.318,77.9,71.08,77.044,75.348,77.9,71.08,77.044,54411,31577,22834,181213.16913,13511139.4331565,97846.39431,7301861.97129772,83366.77482,6209277.46186082
2021-08-22,77.044,77.95,72.127,75.179,76.993,77.95,72.127,75.179,36670,19427,17243,147889.94329,11107047.9078047,69460.02904,5223132.16709895,78429.91425,5883915.74070854
2021-08-23,75.179,81.248,74.959,79.762,75.036,81.248,74.959,79.762,72650,39836,32814,226958.0807,17758029.6446546,124415.97579,9735238.92915236,102542.10491,8022790.71549566
2021-08-24,79.762,82.73,74.2,80.049,79.69,82.73,74.2,80.049,63753,33239,30514,252622.36994,19770236.0947379,130374.50752,10219895.3012892,122247.86242,9550340.79344705
2021-08-25,80.049,91.73,79.6,84.447,80.026,91.73,79.6,84.447,160410,84108,76302,506946.04667,43188163.1872837,250295.94857,21339442.6575859,256650.0981,21848720.5297125
2021-08-26,84.447,85.678,77.245,80.1,84.448,85.678,77.245,80.1,45526,23250,22276,204164.42585,16419131.2574903,94646.54717,7615583.84318112,109517.87868,8803547.41430914
2021-08-27,80.1,86.9,76.75,86.72,80.12,86.9,76.75,86.72,62572,35658,26914,217745.78008,17836737.0534248,112317.32666,9202357.50199673,105428.45342,8634379.55142788
2021-08-28,86.72,89.0,82.38,83.25,86.68,89.0,82.38,83.25,47134,27921,19213,163689.00356,14015266.8815908,78703.49356,6751318.75964955,84985.51,7263948.1219413
2021-08-29,83.25,90.0,81.2,87.97,83.31,90.0,81.2,87.97,56458,31726,24732,166767.21208,14328091.2791045,85867.32157,7386873.63521937,80899.89051,6941217.6438851
2021-08-30,87.97,93.0,85.97,87.31,87.97,93.0,85.97,87.31,81784,45198,36586,250552.38398,22530397.4521497,123461.07627,11106094.5218226,127091.30771,11424302.9303271
2021-08-31,87.31,93.99,84.43,92.28,87.33,93.99,84.43,92.28,77845,42548,35297,229871.6561,20563903.5161715,111105.3774,9946715.52536249,118766.2787,10617187.990809
2021-09-01,92.28,94.63,88.8,92.63,92.24,94.63,88.8,92.63,46766,23385,23381,144792.55568,13189053.3525415,71064.50568,6477174.12684146,73728.05,6711879.2257
2021-09-02,92.63,95.49,90.55,92.76,92.66,95.49,90.55,92.76,61254,35111,26143,176908.9313,16458975.6635174,92063.6413,8568737.82290141,84845.29,7890237.840616
2021-09-03,92.76,106.0,91.52,105.46,92.68,106.0,91.52,105.46,146967,79005,67962,292242.7413,28978718.9924643,152341.81074,15098208.8233172,139900.93056,13880510.169147
2021-09-04,105.46,108.9,101.0,102.93,105.45,108.9,101.0,102.93,63191,34633,28558,164928.66399,17292515.7427651,79400.1655,8322923.86924506,85528.49849,8969591.87352
2021-09-05,102.93,110.0,102.06,108.03,103.1,110.0,102.06,108.03,65757,36790,28967,121088.42556,12827432.5286694,59036.70458,6258149.79875138,62051.72098,6569282.729918
2021-09-06,108.03,110.84,103.36,105.55,108.16,110.84,103.36,105.55,53948,31565,22383,130390.11111,13943536.729633,62547.10111,6690608.040733,67843.01,7252928.6889
2021-09-07,105.55,105.76,72.4,82.08,105.55,105.76,72.4,82.08,137902,67352,70550,471349.8418,42166969.0902757,205181.5818,18267753.6024,266168.26,23899215.4878757
2021-09-08,82.08,84.68,71.4,80.86,82.2,84.68,71.4,80.86,75008,37695,37313,301654.9083,23650932.5688282,143379.07,11238536.2585,158275.8383,12412396.3103281
2021-09-09,80.86,88.49,78.1,88.35,80.85,88.49,78.1,88.35,78346,43926,34420,187545.54,15483681.3506,94678.81,7817903.9047,92866.73,7665777.4459
2021-09-10,88.35,88.83,76.62,79.05,88.36,88.83,76.62,79.05,57154,32788,24366,146899.52,12077965.7298,70862.59,5833110.4693,76036.93,6244855.2605
2021-09-11,79.05,85.0,77.78,80.72,79.23,85.0,77.78,80.72,47601,26215,21386,115763.66,9436137.2375,56826.96,4639679.0452,58936.7,4796458.1923
2021-09-12,80.72,85.65,79.29,84.4,80.64,85.65,79.29,84.4,46540,25966,20574,97442.67,8116173.7272,48956.76,4081187.8924,48485.91,4034985.8348
2021-09-13,84.4,85.44,75.0,80.5,84.3,85.44,75.0,80.5,68268,37740,30528,142914.92,11384123.6674,67123.33,5350156.8967,75791.59,6033966.7707
2021-09-14,80.5,85.52,79.42,85.42,80.5,85.52,79.42,85.42,57255,30862,26393,102133.57,8430668.0126,51590.73,4261920.3769,50542.84,4168747.6357
2021-09-15,85.42,120.0,83.82,108.5,85.34,120.0,83.82,108.5,332503,193367,139136,719990.30916,74557611.0517703,348282.62265,36094337.3395887,371707.68651,38463273.7121816
2021-09-16,108.5,115.0,98.1,102.66,108.51,115.0,98.1,102.66,419218,238749,180469,793521.44,84059477.6779,399484.83,42380894.0097,394036.61,41678583.6682
2021-09-17,102.66,102.96,92.81,94.0,102.71,102.96,92.81,94.0,112752,67120,45632,281321.91,27592298.0229,139023.8,13642386.0164,142298.11,13949912.0065
2021-09-18,94.0,98.2,92.45,95.54,93.94,98.2,92.45,95.54,54372,28210,26162,108716.53,10434622.7816,53196.02,5110467.4671,55520.51,5324155.3145
2021-09-19,95.54,95.83,90.8,92.74,95.57,95.83,90.8,92.74,47295,27692,19603,87708.67,8197717.3128,40623.99,3800317.4882,47084.68,4397399.8246
2021-09-20,92.74,92.84,75.05,76.21,92.64,92.84,75.05,76.21,98200,56117,42083,235289.06,19165391.5847,107805.83,8771409.5792,127483.23,10393982.0055
2021-09-21,76.21,79.11,67.31,68.54,76.2,79.11,67.31,68.54,81236,42833,38403,212805.95674,15790799.7044509,100529.53,7480817.3046,112276.42674,8309982.39985086
2021-09-22,68.54,79.19,67.09,78.88,68.55,79.19,67.09,78.88,64204,29497,34707,155228.65,11392311.3303,78600.27,5771146.8695,76628.38,5621164.4608
2021-09-23,78.88,79.49,73.79,78.28,78.76,79.49,73.79,78.28,53761,30048,23713,181415.69,13906722.6002,91943.68,7045277.7951,89472.01,6861444.8051
2021-09-24,78.28,78.71,64.2,67.88,78.2,78.71,64.2,67.88,115779,63882,51897,410366.89954,28513360.5960844,198584.5055,13773747.637376,211782.39404,14739612.9587084
2021-09-25,67.88,69.7,64.89,67.51,67.94,69.7,64.89,67.51,50524,26741,23783,133775.1,9041298.4848,66410.44,4493626.6878,67364.66,4547671.797
2021-09-26,67.51,70.0,60.77,66.05,67.49,70.0,60.77,66.05,90967,47417,43550,323280.17141,21290536.1484628,158026.48543,10414790.327032,165253.68598,10875745.8214308
2021-09-27,66.05,70.69,64.6,65.34,65.94,70.69,64.6,65.34,59480,32163,27317,158853.15,10774396.168,81081.81,5502425.6302,77771.34,5271970.5378
2021-09-28,65.34,67.61,62.44,63.15,65.35,67.61,62.44,63.15,46276,23823,22453,193582.53,12604070.1083,91706.95,5982481.8584,101875.58,6621588.2499
2021-09-29,63.15,67.5,62.91,65.07,63.12,67.5,62.91,65.07,31347,16142,15205,104263.33,6851922.2234,51723.54,3400918.8858,52539.79,3451003.3376
2021-09-30,65.07,69.88,64.81,69.17,65.17,69.88,64.81,69.17,47639,24185,23454,151554.61,10361066.2118,78481.26,5361717.9336,73073.35,4999348.2782
2021-10-01,69.17,75.48,68.14,75.41,69.16,75.48,68.14,75.41,91535,46619,44916,286051.47,20880271.051,144760.97,10570400.6881,141290.5,10309870.3629
2021-10-02,75.41,78.19,72.97,75.17,75.41,78.19,72.97,75.17,69390,40448,28942,102408.4,7739742.4803,50206.88,3793070.9959,52201.52,3946671.4844
2021-10-03,75.17,80.47,73.4,77.8,75.13,80.47,73.4,77.8,82764,47547,35217,132563.39,10299730.7588,63925.37,4965092.1315,68638.02,5334638.6273
2021-10-04,77.8,77.85,71.48,75.31,77.7,77.85,71.48,75.31,65500,36989,28511,173179.29,12917861.4646,88727.46,6618711.0175,84451.83,6299150.4471
2021-10-05,75.31,78.77,74.2,78.11,75.34,78.77,74.2,78.11,48392,24416,23976,115448.11,8788539.6249,55082.39,4195162.2341,60365.72,4593377.3908
2021-10-06,78.11,82.86,71.03,79.02,78.08,82.86,71.03,79.02,137019,77473,59546,245332.37,18928956.3088,118522.64,9143633.2026,126809.73,9785323.1062
2021-10-07,79.02,81.5,75.32,78.63,79.06,81.5,75.32,78.63,85735,48436,37299,166963.99,13130799.718,79429.65,6250643.7568,87534.34,6880155.9612
2021-10-08,78.63,86.3,77.5,78.04,78.59,86.3,77.5,78.04,136136,79811,56325,208349.56,16850359.4708,103399.01,8374327.6712,104950.55,8476031.7996
2021-10-09,78.04,81.74,77.19,80.12,78.17,81.74,77.19,80.12,45198,21995,23203,111440.01,8856347.8114,54295.22,4317735.2276,57144.79,4538612.5838
2021-10-10,80.12,80.27,73.79,74.34,80.15,80.27,73.79,74.34,41454,28742,12712,75868.93,5909343.908,37702.31,2939248.0111,38166.62,2970095.8969
2021-10-11,74.34,78.05,72.39,74.72,74.33,78.05,72.39,74.72,49351,24565,24786,87184.87,6579720.9067,43449.63,3280206.8128,43735.24,3299514.0939
2021-10-12,74.72,74.72,69.01,72.45,74.49,74.61,69.01,72.45,61091,32931,28160,118397.26,8468945.913,54527.71,3904276.8899,63869.55,4564669.0231
2021-10-13,72.45,73.48,69.74,73.22,72.57,73.48,69.74,73.22,37605,21277,16328,82613.25,5907185.978,43667.72,3122471.3186,38945.53,2784714.6594
2021-10-14,73.22,79.76,72.43,77.8,73.23,79.76,72.43,77.8,106763,51822,54941,191601.06,14660563.9388,90537.78,6927340.6621,101063.28,7733223.2767
2021-10-15,77.8,79.84,73.95,78.76,77.88,79.84,73.95,78.76,67195,34875,32320,142059.79,10873946.8434,70669.23,5411396.2342,71390.56,5462550.6092
2021-10-16,78.76,82.9,78.07,78.67,78.79,82.9,78.07,78.67,68742,40454,28288,107101.58,8616410.4634,55713.97,4477089.2029,51387.61,4139321.2605
2021-10-17,78.67,79.3,73.05,79.12,78.75,79.3,73.05,79.12,53994,28180,25814,104797.19,8022598.7662,48135.1,3695348.0406,56662.09,4327250.7256
2021-10-18,79.12,82.59,75.88,78.89,79.11,82.59,75.88,78.89,123499,70434,53065,220896.44,17445913.3185,114644.62,9059838.9605,106251.82,8386074.358
2021-10-19,78.89,84.0,75.98,77.82,78.82,84.0,75.98,77.82,119942,75188,44754,212864.66,17055536.2429,105455.11,8446526.094,107409.55,8609010.1489
2021-10-20,77.82,83.8,77.51,82.92,77.77,83.8,77.51,82.92,79175,42040,37135,168784.16,13613078.6501,85657.23,6908681.9259,83126.93,6704396.7242
2021-10-21,82.92,87.06,80.5,86.38,82.94,87.06,80.5,86.38,160492,98303,62189,226496.78,19147816.8124,114859.61,9709626.3724,111637.17,9438190.44
2021-10-22,86.38,88.88,84.4,87.53,86.37,88.88,84.4,87.53,101083,61825,39258,147163.41,12776523.5728,73801.95,6410215.0627,73361.46,6366308.5101
2021-10-23,87.53,91.79,86.42,89.07,87.5,91.79,86.42,89.07,137585,83956,53629,181998.1,16311773.5166,91454.95,8195620.5661,90543.15,8116152.9505
2021-10-24,89.07,94.79,88.05,91.21,89.08,94.79,88.05,91.21,123498,73970,49528,164790.9,15114227.2321,80618.78,7393766.575,84172.12,7720460.6571
2021-10-25,91.21,93.43,88.68,89.53,91.19,93.43,88.68,89.53,57053,37646,19407,115213.78,10465338.158,55089.88,5005737.2435,60123.9,5459600.9145
2021-10-26,89.53,89.59,83.46,85.22,89.53,89.59,83.46,85.22,83071,53803,29268,158053.43,13667718.7189,83920.79,7258683.9526,74132.64,6409034.7663
2021-10-27,85.22,86.35,69.5,74.12,85.18,86.35,69.5,74.12,130535,71682,58853,266895.48,20692737.4201,126527.15,9830533.9864,140368.33,10862203.4337
2021-10-28,74.12,77.09,71.87,75.95,74.15,77.09,71.87,75.95,76355,38898,37457,178347.73,13302282.521,95718.55,7136044.1299,82629.18,6166238.3911
2021-10-29,75.95,79.53,75.06,78.52,76.1,79.53,75.06,78.52,60096,30452,29644,121059.35,9401574.1108,57221.46,4445630.9845,63837.89,4955943.1263
2021-10-30,78.52,78.83,74.33,78.06,78.67,78.83,74.33,78.06,65378,33116,32262,138696.09,10596488.8044,67080.85,5125016.4666,71615.24,5471472.3378
2021-10-31,78.06,128.8,77.64,87.81,78.06,128.8,77.64,87.81,1010640,535803,474837,2469553.88464,257505539.204908,1253199.43793,131105617.601251,1216354.44671,126399921.603657
2021-11-01,87.81,89.86,81.62,86.82,87.81,89.86,81.62,86.82,117642,62263,55379,427046.4,36619447.3798,217226.49,18629102.6158,209819.91,17990344.764
2021-11-02,86.82,91.34,84.83,85.3,86.77,91.34,84.83,85.3,90797,50342,40455,250114.72,21856996.0678,117737.89,10295738.6829,132376.83,11561257.3849
2021-11-03,85.3,86.97,80.52,86.13,85.33,86.97,80.52,86.13,65166,31862,33304,202208.14,17046320.4772,94529.17,7971031.6031,107678.97,9075288.8741
2021-11-04,86.13,91.06,81.62,84.58,85.96,91.06,81.62,84.58,103568,59724,43844,257887.13,22275608.5007,122775.99,10614150.2485,135111.14,11661458.2522
2021-11-05,84.58,88.69,83.2,85.48,84.64,88.69,83.2,85.48,52020,25937,26083,134525.41,11554053.9766,66265.12,5694287.801,68260.29,5859766.1756
2021-11-06,85.48,87.13,80.1,83.22,85.41,87.13,80.1,83.22,33218,16623,16595,90815.49,7551349.1118,37914.6,3153087.2911,52900.89,4398261.8207
2021-11-07,83.22,86.13,82.19,84.64,83.16,86.13,82.19,84.64,29252,13976,15276,82158.65,6863006.2692,38096.64,3184353.829,44062.01,3678652.4402
2021-11-08,84.64,94.43,83.53,91.04,84.83,94.43,83.53,91.04,148352,80416,67936,329134.03,29344943.8746,165316.06,14757374.4581,163817.97,14587569.4165
2021-11-09,91.04,109.68,89.08,103.28,91.22,109.68,89.08,103.28,324423,180683,143740,704050.84,70400043.5091,349712.63,35003410.7051,354338.21,35396632.804
2021-11-10,103.28,104.14,85.0,92.73,103.28,104.14,85.0,92.73,174647,98910,75737,444608.56,43268909.5444,212719.67,20731246.4205,231888.89,22537663.1239
2021-11-11,92.73,115.0,90.27,105.29,92.85,115.0,90.27,105.29,307349,176554,130795,618767.58,64775970.0759,314009.88,32899631.038,304757.7,31876339.0379
2021-11-12,105.29,107.63,94.3,100.04,105.64,107.63,94.3,100.04,108495,58396,50099,297221.83,29877321.8692,141051.13,14184908.3743,156170.7,15692413.4949
2021-11-13,100.04,103.84,93.78,95.83,100.04,103.84,93.78,95.83,78194,40724,37470,217831.69,21634473.2112,102508.1,10188962.7381,115323.59,11445510.4731
2021-11-14,95.83,96.81,92.5,95.83,95.67,96.81,92.5,95.83,37817,18120,19697,115356.7,10952077.72,56428.93,5360687.1444,58927.77,5591390.5756
2021-11-15,95.83,98.62,91.92,93.88,95.94,98.62,91.92,93.88,52834,25736,27098,152552.76,14487020.1751,73939.37,7024804.486,78613.39,7462215.6891
2021-11-16,93.88,94.01,80.49,83.88,93.88,94.01,80.49,83.88,92620,37019,55601,253155.82,21957027.398,116868.41,10147671.5021,136287.41,11809355.8959
2021-11-17,83.88,86.62,80.1,86.5,83.88,86.62,80.1,86.5,52574,20558,32016,151425.06,12594641.5492,70725.75,5888530.872,80699.31,6706110.6772
2021-11-18,86.5,94.0,80.92,82.48,86.49,94.0,80.92,82.48,104318,43086,61232,349857.35,30429553.0184,165843.42,14450255.3954,184013.93,15979297.623
2021-11-19,82.48,90.8,80.2,89.18,82.51,90.8,80.2,89.18,56929,30738,26191,240567.1,20689258.3692,120974.45,10409051.6837,119592.65,10280206.6855
2021-11-20,89.18,98.29,89.01,95.44,89.11,98.29,89.01,95.44,87711,44791,42920,255375.88,24191972.7509,125409.51,11884953.8284,129966.37,12307018.9225
2021-11-21,95.44,114.65,93.74,113.91,95.52,114.65,93.74,113.91,191250,102714,88536,398550.06,41614505.3139,198702.9,20747428.8985,199847.16,20867076.4154
2021-11-22,113.91,114.78,99.24,102.43,114.16,114.78,99.24,102.43,124880,68568,56312,323468.95,33863191.0328,150639.39,15779657.6927,172829.56,18083533.3401
2021-11-23,102.43,112.48,99.89,109.91,102.39,112.48,99.89,109.91,130080,69682,60398,322833.5,34746180.0051,162388.01,17491039.9228,160445.49,17255140.0823
2021-11-24,109.91,129.3,109.19,126.8,110.06,129.3,109.19,126.8,342603,190414,152189,757478.69,90284777.509315,380136.64,45318290.618915,377342.05,44966486.8904
2021-11-25,126.8,133.55,117.09,132.74,126.87,133.55,117.09,132.74,150039,83691,66348,307889.82049,38053307.677867,159395.52049,19756654.879567,148494.3,18296652.7983
2021-11-26,132.74,138.31,103.02,104.53,132.93,138.31,103.02,104.53,206464,117876,88588,571471.76145,66415498.7259597,283396.54145,32961425.0777597,288075.22,33454073.6482
2021-11-27,104.53,114.97,103.3,107.07,104.55,114.97,103.3,107.07,80502,39062,41440,261823.67,28829951.7759,128702.16,14169690.367,133121.51,14660261.4089
2021-11-28,107.07,110.62,97.0,107.19,107.12,110.62,97.0,107.19,77083,37350,39733,264169.53,27300947.7685,128070.3,13269752.7029,136099.23,14031195.0656
2021-11-29,107.19,117.4,105.41,116.89,107.24,117.4,105.41,116.89,71013,34013,37000,209273.96,23200307.2603,106230.75,11792538.2686,103043.21,11407768.9917
2021-11-30,116.89,124.22,110.65,116.59,116.87,124.22,110.65,116.59,161904,87194,74710,445463.65,52095260.0326,226696.61,26530732.7568,218767.04,25564527.2758
2021-12-01,116.59,118.57,106.19,107.62,116.57,118.57,106.19,107.62,73401,39258,34143,235782.16,26601700.5712,110376.07,12463934.9092,125406.09,14137765.662
2021-12-02,107.62,107.74,100.0,102.09,107.68,107.74,100.0,102.09,72109,32470,39639,209382.7,21509539.9463,97767.42,10048744.1446,111615.28,11460795.8017
2021-12-03,102.09,109.82,88.73,93.85,102.08,109.82,88.73,93.85,90385,42382,48003,295350.91,29397267.5305,130799.41,13031108.0523,164551.5,16366159.4782
2021-12-04,93.85,93.95,55.0,79.96,93.81,93.95,55.0,79.96,135661,65096,70565,616860.55,46660637.1907524,295355.38,22271245.7582,321505.17,24389391.4325524
2021-12-05,79.96,82.77,70.0,72.7,79.96,82.77,70.0,72.7,54268,27305,26963,240028.36,18341079.9315,115387.59,8820527.6345,124640.77,9520552.297
2021-12-06,72.7,74.69,64.33,74.07,72.73,74.69,64.33,74.07,52474,26513,25961,267164.22,18462803.4266,129405.26,8942849.9456,137758.96,9519953.481
2021-12-07,74.07,79.48,72.2,73.74,74.07,79.48,72.2,73.74,57278,29212,28066,268120.16,20256568.4382,132729.76,10031138.9395,135390.4,10225429.4987
2021-12-08,73.74,78.23,70.8,76.42,73.74,78.23,70.8,76.42,43773,22532,21241,204711.6,15249181.6299,99049.29,7384901.0458,105662.31,7864280.5841
2021-12-09,76.42,76.86,67.38,67.89,76.54,76.86,67.38,67.89,39098,20079,19019,192430.88,13753938.0509,85783.1,6139128.9104,106647.78,7614809.1405
2021-12-10,67.89,71.34,65.28,65.48,67.9,71.34,65.28,65.48,36123,17741,18382,156353.06,10735344.4397,75845.76,5214039.3312,80507.3,5521305.1085
2021-12-11,65.48,68.86,64.0,68.35,65.48,68.86,64.0,68.35,20463,10495,9968,101699.08,6825946.9241,48890.92,3283572.8864,52808.16,3542374.0377
2021-12-12,68.35,70.55,66.37,68.83,68.52,70.55,66.37,68.83,18378,8918,9460,98210.23,6706223.4917,46771.97,3195314.4355,51438.26,3510909.0562
2021-12-13,68.83,69.44,58.63,59.47,68.88,69.44,58.63,59.47,35047,17242,17805,190642.43,12005916.2293,83054.63,5223428.2507,107587.8,6782487.9786
2021-12-14,59.47,61.42,57.56,60.33,59.49,61.42,57.56,60.33,29502,14415,15087,161236.3,9583803.9965,77999.16,4633412.9675,83237.14,4950391.029
2021-12-15,60.33,69.05,57.05,66.88,60.34,69.05,57.05,66.88,46773,23021,23752,239409.79,14928734.1546,118275.71,7388038.8034,121134.08,7540695.3512
2021-12-16,66.88,72.92,66.27,67.65,66.94,72.92,66.27,67.65,48310,25337,22973,192726.32,13374628.3938,94866.72,6588343.6762,97859.6,6786284.7176
2021-12-17,67.65,69.74,63.84,65.93,67.65,69.74,63.84,65.93,42862,23547,19315,161535.34,10795830.6058,74229.88,4967796.4805,87305.46,5828034.1253
2021-12-18,65.93,68.19,64.52,65.42,65.96,68.19,64.52,65.42,21122,10829,10293,81812.01,5434731.919,37193.35,2471156.1415,44618.66,2963575.7775
2021-12-19,65.42,69.66,64.68,65.67,65.38,69.66,64.68,65.67,32338,16493,15845,179730.18,12102711.866,94322.04,6352646.3623,85408.14,5750065.5037
2021-12-20,65.67,65.75,59.56,61.57,65.6,65.75,59.56,61.57,32714,17212,15502,172575.11,10855831.9188,80536.05,5073754.4408,92039.06,5782077.478
2021-12-21,61.57,64.52,60.67,64.25,61.58,64.52,60.67,64.25,23000,10764,12236,102613.21,6435204.2963,50957.24,3198717.531,51655.97,3236486.7653
2021-12-22,64.25,72.0,64.02,68.04,64.36,72.0,64.02,68.04,44075,22736,21339,195945.53,13284603.1883,102510.32,6946655.8725,93435.21,6337947.3158
2021-12-23,68.04,72.84,65.49,72.45,68.04,72.84,65.49,72.45,38922,21936,16986,131142.51,9022539.4139,66724.76,4591748.2491,64417.75,4430791.1648
2021-12-24,72.45,76.0,68.62,70.65,72.52,76.0,68.62,70.65,49856,26905,22951,141494.24,10167641.0159,70494.89,5068581.9944,70999.35,5099059.0215
2021-12-25,70.65,72.43,69.83,70.78,70.66,72.43,69.83,70.78,18753,9520,9233,78433.54,5578501.4118,40327.0,2869386.8841,38106.54,2709114.5277
2021-12-26,70.78,71.36,67.0,70.23,70.72,71.36,67.0,70.23,26674,14225,12449,105225.28,7232393.2885,54156.4,3721315.1228,51068.88,3511078.1657
2021-12-27,70.23,74.22,70.05,70.88,70.29,74.22,70.05,70.88,34061,18421,15640,111695.76,8041939.0182,56161.99,4042301.5469,55533.77,3999637.4713
2021-12-28,70.88,70.88,62.9,63.38,70.8,70.84,62.9,63.38,47096,23594,23502,180648.78,11932695.4828,82496.31,5448618.4278,98152.47,6484077.055
2021-12-29,63.38,64.52,60.0,61.95,63.34,64.52,60.0,61.95,36012,19271,16741,182412.69,11352439.9551,94743.27,5901625.0876,87669.42,5450814.8675
2021-12-30,61.95,63.46,60.0,61.48,61.88,63.46,60.0,61.48,24410,12471,11939,115474.88,7119399.507,57853.7,3567724.6725,57621.18,3551674.8345
2021-12-31,61.48,65.12,59.16,60.39,61.56,65.12,59.16,60.39,22934,11676,11258,87887.02,5496496.1291,44398.97,2779040.1269,43488.05,2717456.0022
2022-01-01,60.39,64.15,60.39,63.96,60.52,64.15,60.45,63.96,12357,5696,6661,48261.6,2999529.3553,21767.43,1353356.0779,26494.17,1646173.2774
2022-01-02,63.96,65.44,62.13,65.06,64.12,65.44,62.13,65.06,15744,8528,7216,54378.06,3474529.4129,27605.59,1765406.729,26772.47,1709122.6839
2022-01-03,65.06,66.74,61.82,63.45,65.05,66.74,61.82,63.45,26946,14838,12108,97779.01,6316811.8854,49823.07,3221296.434,47955.94,3095515.4514
2022-01-04,63.45,66.87,61.86,64.43,63.49,66.87,61.86,64.43,22125,11204,10921,85263.96,5491687.8838,42436.19,2730887.4624,42827.77,2760800.4214
2022-01-05,64.43,69.68,57.0,60.31,64.51,69.68,57.0,60.31,48396,24105,24291,166951.87,10873194.2101,76038.48,4981872.1102,90913.39,5891322.0999
2022-01-06,60.31,60.8,56.3,57.74,60.3,60.8,56.3,57.74,32842,18105,14737,173314.55,10022279.9093,87401.31,5055840.2655,85913.24,4966439.6438
2022-01-07,57.74,58.11,52.05,55.53,57.75,58.11,52.05,55.53,47950,22803,25147,232488.63888,12744152.0348676,116989.63,6414865.2901,115499.00888,6329286.7447676
2022-01-08,55.53,58.62,51.37,54.41,55.5,58.62,51.37,54.41,35426,17788,17638,162882.91,8996807.2984,82892.11,4584550.723,79990.8,4412256.5754
2022-01-09,54.41,58.2,54.14,55.89,54.48,58.2,54.14,55.89,25130,13575,11555,120458.58,6757239.6903,61316.5,3442353.0186,59142.08,3314886.6717
2022-01-10,55.89,58.07,51.08,53.34,56.0,58.07,51.08,53.34,34656,18629,16027,144596.23,7893879.8792,66467.43,3627906.5933,78128.8,4265973.2859
2022-01-11,53.34,58.5,52.69,56.27,53.34,58.5,52.69,56.27,52677,29780,22897,296767.71,16682255.5883,163844.35,9211748.3036,132923.36,7470507.2847
2022-01-12,56.27,60.29,55.91,59.2,56.24,60.29,55.91,59.2,34605,18396,16209,158219.93,9225773.921,78941.8,4604436.584,79278.13,4621337.337
2022-01-13,59.2,59.96,55.82,56.0,59.14,59.96,55.82,56.0,35398,17384,18014,150446.02,8733906.6701,73207.16,4248275.9408,77238.86,4485630.7293
2022-01-14,56.0,56.49,52.33,53.85,56.02,56.49,52.33,53.85,40848,19839,21009,222799.08,12095599.8059,105341.81,5721273.8632,117457.27,6374325.9427
2022-01-15,53.85,55.63,53.41,55.06,53.91,55.63,53.41,55.06,20567,9307,11260,73698.61,4010098.0807,35201.07,1918044.1165,38497.54,2092053.9642
2022-01-16,55.06,55.96,53.72,55.23,55.12,55.96,53.72,55.23,21673,10578,11095,71894.69,3945732.0025,35870.81,1968995.1367,36023.88,1976736.8658
2022-01-17,55.23,55.52,52.0,53.32,55.27,55.52,52.0,53.32,22964,11608,11356,89085.23,4767172.0518,39900.48,2135934.6853,49184.75,2631237.3665
2022-01-18,53.32,54.09,50.85,52.28,53.32,54.09,50.85,52.28,25954,12949,13005,123313.27,6438751.6829,60083.01,3140486.2177,63230.26,3298265.4652
2022-01-19,52.28,52.45,49.02,49.78,52.33,52.45,49.02,49.78,23975,12076,11899,121051.89088,6109009.9903,54769.63,2766232.6553,66282.26088,3342777.335
2022-01-20,49.78,52.68,47.25,47.58,49.85,52.68,47.25,47.58,23378,11490,11888,105808.57888,5327079.39594,47958.85,2415544.1591,57849.72888,2911535.23684
2022-01-21,47.58,47.82,37.53,38.9,47.52,47.82,37.53,38.9,59089,29614,29475,359642.67516,15363271.3560645,173766.18517,7434343.705855,185876.48999,7928927.6502095
2022-01-22,38.9,39.77,30.01,35.32,38.83,39.77,30.01,35.32,61495,30058,31437,376110.7039,13096587.91191,172062.762,6011779.4922,204047.9419,7084808.41971
2022-01-23,35.32,37.18,33.68,35.66,35.32,37.18,33.68,35.66,36125,19002,17123,225808.12,7977055.6169,110003.35,3889961.1809,115804.77,4087094.436
2022-01-24,35.66,35.66,30.01,34.21,35.64,35.64,30.01,34.21,40127,20278,19849,262751.56,8460009.4512,130994.73,4215226.1916,131756.83,4244783.2596
2022-01-25,34.21,36.23,33.34,34.95,34.19,36.23,33.34,34.95,25346,12778,12568,184344.76,6390426.0047,87913.01,3049530.4174,96431.75,3340895.5873
2022-01-26,34.95,41.0,34.48,36.65,34.96,41.0,34.48,36.65,56788,28742,28046,453638.31,17088494.9383,222486.15,8383211.7718,231152.16,8705283.1665
