TIMESTAMP,EGG29211_OPEN_PRICE_USD,EGG29211_HIGH_PRICE_USD,EGG29211_LOW_PRICE_USD,EGG29211_CLOSE_PRICE_USD,EGG29211_VOLUME_USD,EGG29211_DIVIDENDS_USD,EGG29211_STOCK_SPLITS_USD
2024-01-29 00:00:00+00:00,4.400000034365803e-05,0.00013600000238511711,3.9999998989515007e-05,5.500000042957254e-05,769116,0.0,0.0
2024-01-30 00:00:00+00:00,5.6000000768108293e-05,0.00011000000085914508,3.099999958067201e-05,3.099999958067201e-05,339233,0.0,0.0
2024-01-31 00:00:00+00:00,3.099999958067201e-05,5.700000110664405e-05,2.099999983329326e-05,3.099999958067201e-05,94007,0.0,0.0
2024-02-01 00:00:00+00:00,3.099999958067201e-05,3.7999998312443495e-05,2.300000051036477e-05,2.499999936844688e-05,46975,0.0,0.0
2024-02-02 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,7.000000096013537e-06,1.9999999494757503e-05,65227,0.0,0.0
2024-02-03 00:00:00+00:00,1.9999999494757503e-05,2.300000051036477e-05,1.1000000085914508e-05,2.099999983329326e-05,42015,0.0,0.0
2024-02-04 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.4999999621068127e-05,1.5999999959603883e-05,14181,0.0,0.0
2024-02-05 00:00:00+00:00,1.5999999959603883e-05,1.9999999494757503e-05,9.999999747378752e-06,1.2999999853491317e-05,24653,0.0,0.0
2024-02-06 00:00:00+00:00,1.2999999853491317e-05,1.700000029813964e-05,9.999999747378752e-06,1.2000000424450263e-05,15596,0.0,0.0
2024-02-07 00:00:00+00:00,1.2000000424450263e-05,1.2999999853491317e-05,7.999999979801942e-06,9.999999747378752e-06,11360,0.0,0.0
2024-02-08 00:00:00+00:00,9.999999747378752e-06,3.5000000934815034e-05,9.999999747378752e-06,2.099999983329326e-05,61459,0.0,0.0
2024-02-09 00:00:00+00:00,2.099999983329326e-05,2.099999983329326e-05,1.1000000085914508e-05,1.4000000192027073e-05,27252,0.0,0.0
2024-02-10 00:00:00+00:00,1.4000000192027073e-05,1.700000029813964e-05,1.2000000424450263e-05,1.5999999959603883e-05,13693,0.0,0.0
2024-02-11 00:00:00+00:00,1.5999999959603883e-05,2.099999983329326e-05,9.999999747378752e-06,1.2999999853491317e-05,23717,0.0,0.0
2024-02-12 00:00:00+00:00,1.2999999853491317e-05,1.700000029813964e-05,1.2000000424450263e-05,1.2999999853491317e-05,20728,0.0,0.0
2024-02-13 00:00:00+00:00,1.2999999853491317e-05,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,16514,0.0,0.0
2024-02-14 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.000000318337698e-06,9.999999747378752e-06,9431,0.0,0.0
2024-02-15 00:00:00+00:00,9.999999747378752e-06,1.1000000085914508e-05,7.999999979801942e-06,9.000000318337698e-06,14848,0.0,0.0
2024-02-16 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,8476,0.0,0.0
2024-02-17 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,9.000000318337698e-06,9.999999747378752e-06,2401,0.0,0.0
2024-02-18 00:00:00+00:00,9.999999747378752e-06,1.2000000424450263e-05,9.000000318337698e-06,1.2000000424450263e-05,4171,0.0,0.0
2024-02-19 00:00:00+00:00,1.2000000424450263e-05,1.700000029813964e-05,1.2000000424450263e-05,1.4999999621068127e-05,14561,0.0,0.0
2024-02-20 00:00:00+00:00,1.4999999621068127e-05,1.4999999621068127e-05,9.999999747378752e-06,1.1000000085914508e-05,8328,0.0,0.0
2024-02-21 00:00:00+00:00,1.1000000085914508e-05,1.2999999853491317e-05,9.999999747378752e-06,1.1000000085914508e-05,5018,0.0,0.0
2024-02-22 00:00:00+00:00,1.1000000085914508e-05,1.4000000192027073e-05,9.000000318337698e-06,1.1000000085914508e-05,11953,0.0,0.0
2024-02-23 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,4367,0.0,0.0
2024-02-24 00:00:00+00:00,9.999999747378752e-06,1.5999999959603883e-05,9.999999747378752e-06,1.2000000424450263e-05,6695,0.0,0.0
2024-02-25 00:00:00+00:00,1.2000000424450263e-05,1.8000000636675395e-05,1.1000000085914508e-05,1.4999999621068127e-05,24732,0.0,0.0
2024-02-26 00:00:00+00:00,1.4999999621068127e-05,1.5999999959603883e-05,1.2000000424450263e-05,1.4000000192027073e-05,7991,0.0,0.0
2024-02-27 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,1.2999999853491317e-05,1.4999999621068127e-05,5333,0.0,0.0
