TIMESTAMP,MIMATIC_OPEN_PRICE_USD,MIMATIC_HIGH_PRICE_USD,MIMATIC_LOW_PRICE_USD,MIMATIC_CLOSE_PRICE_USD,MIMATIC_VOLUME_USD,MIMATIC_DIVIDENDS_USD,MIMATIC_STOCK_SPLITS_USD
2021-06-02 00:00:00+00:00,1.0186320543289185,1.0352610349655151,1.0185860395431519,1.025115966796875,0,0.0,0.0
2021-06-03 00:00:00+00:00,1.0250020027160645,1.0561389923095703,0.9945560097694397,1.0170220136642456,0,0.0,0.0
2021-06-04 00:00:00+00:00,1.0170730352401733,1.0246150493621826,1.005242943763733,1.0208569765090942,0,0.0,0.0
2021-06-05 00:00:00+00:00,1.0209170579910278,1.0522199869155884,1.0028239488601685,1.0189520120620728,0,0.0,0.0
2021-06-06 00:00:00+00:00,1.0190379619598389,1.0368510484695435,1.0139930248260498,1.023772954940796,0,0.0,0.0
2021-06-07 00:00:00+00:00,1.0237209796905518,1.0734089612960815,1.0051499605178833,1.0183420181274414,0,0.0,0.0
2021-06-08 00:00:00+00:00,1.018339991569519,1.0242010354995728,0.9814370274543762,1.0084079504013062,0,0.0,0.0
2021-06-09 00:00:00+00:00,1.0084199905395508,1.0287150144577026,1.006574034690857,1.0198819637298584,0,0.0,0.0
2021-06-10 00:00:00+00:00,1.0198849439620972,1.0634599924087524,1.0091769695281982,1.0278209447860718,0,0.0,0.0
2021-06-11 00:00:00+00:00,1.0277559757232666,1.0335129499435425,0.9891870021820068,0.9904429912567139,0,0.0,0.0
2021-06-12 00:00:00+00:00,0.9904869794845581,1.0154199600219727,0.9531559944152832,1.004910945892334,0,0.0,0.0
2021-06-13 00:00:00+00:00,1.0048710107803345,1.0257600545883179,0.9956219792366028,1.020576000213623,0,0.0,0.0
2021-06-14 00:00:00+00:00,1.0205559730529785,1.057257056236267,1.009390950202942,1.0474209785461426,1,0.0,0.0
2021-06-15 00:00:00+00:00,1.0079710483551025,1.0330140590667725,0.9664720296859741,1.0213749408721924,1,0.0,0.0
2021-06-16 00:00:00+00:00,1.0188640356063843,1.033221960067749,0.981128990650177,1.013975977897644,40999628,0.0,0.0
2021-06-17 00:00:00+00:00,1.0140060186386108,1.023697018623352,0.9591370224952698,1.010599970817566,39457985,0.0,0.0
