TIMESTAMP,VATRENI_OPEN_PRICE_USD,VATRENI_HIGH_PRICE_USD,VATRENI_LOW_PRICE_USD,VATRENI_CLOSE_PRICE_USD,VATRENI_VOLUME_USD,VATRENI_DIVIDENDS_USD,VATRENI_STOCK_SPLITS_USD
2022-11-27 00:00:00+00:00,0.868412971496582,0.9995689988136292,0.7997329831123352,0.8693550229072571,151209,0.0,0.0
2022-11-28 00:00:00+00:00,0.8693519830703735,0.9768549799919128,0.8011119961738586,0.8684059977531433,47485,0.0,0.0
2022-11-29 00:00:00+00:00,0.8684070110321045,0.894756019115448,0.8097860217094421,0.8889719843864441,23819,0.0,0.0
2022-11-30 00:00:00+00:00,0.8889619708061218,0.9747260212898254,0.7642930150032043,0.848812997341156,36550,0.0,0.0
2022-12-01 00:00:00+00:00,0.8504239916801453,0.8900449872016907,0.6500399708747864,0.8064360022544861,37284,0.0,0.0
2022-12-02 00:00:00+00:00,0.8064339756965637,0.848268985748291,0.7585359811782837,0.821353018283844,16002,0.0,0.0
2022-12-03 00:00:00+00:00,0.8213449716567993,0.8892750144004822,0.7687569856643677,0.8191499710083008,29722,0.0,0.0
2022-12-04 00:00:00+00:00,0.8191499710083008,0.8418440222740173,0.8162999749183655,0.8276990056037903,7524,0.0,0.0
2022-12-05 00:00:00+00:00,0.8233029842376709,0.8675479888916016,0.7721620202064514,0.8262450098991394,33162,0.0,0.0
2022-12-06 00:00:00+00:00,0.8262630105018616,0.8409649729728699,0.7830579876899719,0.7910609841346741,14918,0.0,0.0
2022-12-07 00:00:00+00:00,0.794152021408081,0.799547016620636,0.6890000104904175,0.7237020134925842,20571,0.0,0.0
2022-12-08 00:00:00+00:00,0.7237110137939453,0.7667570114135742,0.6834560036659241,0.7296929955482483,18549,0.0,0.0
2022-12-09 00:00:00+00:00,0.7296879887580872,0.9767810106277466,0.5515339970588684,0.8495479822158813,81376,0.0,0.0
2022-12-10 00:00:00+00:00,0.8495519757270813,0.8597580194473267,0.7344300150871277,0.7810360193252563,16060,0.0,0.0
2022-12-11 00:00:00+00:00,0.7814260125160217,0.8212710022926331,0.7743390202522278,0.8027629852294922,45590,0.0,0.0
2022-12-12 00:00:00+00:00,0.803068995475769,0.8180609941482544,0.7732669711112976,0.7885839939117432,14649,0.0,0.0
2022-12-13 00:00:00+00:00,0.7881870269775391,0.8998929858207703,0.6880199909210205,0.6895120143890381,48074,0.0,0.0
2022-12-14 00:00:00+00:00,0.6898189783096313,0.7302380204200745,0.6870260238647461,0.7298769950866699,17516,0.0,0.0
2022-12-15 00:00:00+00:00,0.7298799753189087,0.7315009832382202,0.7239279747009277,0.7253569960594177,2465,0.0,0.0
2022-12-16 00:00:00+00:00,0.7253559827804565,0.7253609895706177,0.6390830278396606,0.6439989805221558,23087,0.0,0.0
