TIMESTAMP,MARS33162_OPEN_PRICE_USD,MARS33162_HIGH_PRICE_USD,MARS33162_LOW_PRICE_USD,MARS33162_CLOSE_PRICE_USD,MARS33162_VOLUME_USD,MARS33162_DIVIDENDS_USD,MARS33162_STOCK_SPLITS_USD
2024-09-25 00:00:00+00:00,4.199999966658652e-05,4.400000034365803e-05,2.2000000171829015e-05,2.9000000722589903e-05,12607721,0.0,0.0
2024-09-26 00:00:00+00:00,2.9000000722589903e-05,3.899999865097925e-05,1.700000029813964e-05,1.8999999156221747e-05,7107400,0.0,0.0
2024-09-27 00:00:00+00:00,1.8999999156221747e-05,2.300000051036477e-05,9.999999747378752e-06,1.4000000192027073e-05,5484091,0.0,0.0
2024-09-28 00:00:00+00:00,1.4999999621068127e-05,3.899999865097925e-05,1.4999999621068127e-05,2.8000000384054147e-05,7225878,0.0,0.0
2024-09-29 00:00:00+00:00,2.8000000384054147e-05,4.600000102072954e-05,2.2000000171829015e-05,4.099999932805076e-05,6554213,0.0,0.0
2024-09-30 00:00:00+00:00,4.099999932805076e-05,4.600000102072954e-05,2.700000004551839e-05,2.9000000722589903e-05,5177918,0.0,0.0
2024-10-01 00:00:00+00:00,2.9000000722589903e-05,3.099999958067201e-05,1.8999999156221747e-05,2.2000000171829015e-05,5028263,0.0,0.0
2024-10-02 00:00:00+00:00,2.2000000171829015e-05,2.4000000848900527e-05,1.4999999621068127e-05,1.700000029813964e-05,3730149,0.0,0.0
2024-10-03 00:00:00+00:00,1.700000029813964e-05,2.499999936844688e-05,1.2999999853491317e-05,2.099999983329326e-05,4795025,0.0,0.0
2024-10-04 00:00:00+00:00,2.099999983329326e-05,2.2000000171829015e-05,1.4999999621068127e-05,1.700000029813964e-05,2883588,0.0,0.0
2024-10-05 00:00:00+00:00,1.700000029813964e-05,1.9999999494757503e-05,1.4000000192027073e-05,1.8000000636675395e-05,3282965,0.0,0.0
2024-10-06 00:00:00+00:00,1.8000000636675395e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.4999999621068127e-05,2964925,0.0,0.0
2024-10-07 00:00:00+00:00,1.4999999621068127e-05,1.8999999156221747e-05,1.2999999853491317e-05,1.4000000192027073e-05,3136400,0.0,0.0
2024-10-08 00:00:00+00:00,1.4000000192027073e-05,1.5999999959603883e-05,9.000000318337698e-06,9.000000318337698e-06,3564964,0.0,0.0
2024-10-09 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,9.000000318337698e-06,1.1000000085914508e-05,3332602,0.0,0.0
2024-10-10 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,7.999999979801942e-06,9.000000318337698e-06,2574395,0.0,0.0
2024-10-11 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06,9.999999747378752e-06,2490018,0.0,0.0
2024-10-12 00:00:00+00:00,9.999999747378752e-06,9.999999747378752e-06,7.999999979801942e-06,7.999999979801942e-06,2566036,0.0,0.0
2024-10-13 00:00:00+00:00,7.999999979801942e-06,1.2000000424450263e-05,7.000000096013537e-06,9.000000318337698e-06,3145210,0.0,0.0
2024-10-14 00:00:00+00:00,9.000000318337698e-06,1.4000000192027073e-05,9.000000318337698e-06,1.2000000424450263e-05,3294592,0.0,0.0
2024-10-15 00:00:00+00:00,1.2000000424450263e-05,1.2000000424450263e-05,9.000000318337698e-06,9.000000318337698e-06,2362203,0.0,0.0
2024-10-16 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,7.999999979801942e-06,7.999999979801942e-06,2292305,0.0,0.0
2024-10-17 00:00:00+00:00,7.999999979801942e-06,9.999999747378752e-06,7.999999979801942e-06,9.000000318337698e-06,2401669,0.0,0.0
2024-10-18 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,2123674,0.0,0.0
2024-10-19 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,4.999999873689376e-06,7.000000096013537e-06,2368712,0.0,0.0
2024-10-20 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,6.000000212225132e-06,9.000000318337698e-06,2037586,0.0,0.0
2024-10-21 00:00:00+00:00,9.000000318337698e-06,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,2292382,0.0,0.0
2024-10-22 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,9.000000318337698e-06,1.1000000085914508e-05,2137727,0.0,0.0
2024-10-23 00:00:00+00:00,1.1000000085914508e-05,1.2000000424450263e-05,7.999999979801942e-06,9.000000318337698e-06,1669778,0.0,0.0
2024-10-24 00:00:00+00:00,9.000000318337698e-06,9.000000318337698e-06,7.000000096013537e-06,7.000000096013537e-06,1636955,0.0,0.0
2024-10-25 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,1537040,0.0,0.0
2024-10-26 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,7.000000096013537e-06,7.000000096013537e-06,1495814,0.0,0.0
2024-10-27 00:00:00+00:00,7.000000096013537e-06,7.999999979801942e-06,6.000000212225132e-06,7.000000096013537e-06,1460479,0.0,0.0
2024-10-28 00:00:00+00:00,7.000000096013537e-06,9.999999747378752e-06,7.000000096013537e-06,9.000000318337698e-06,2023003,0.0,0.0
2024-10-29 00:00:00+00:00,9.000000318337698e-06,1.1000000085914508e-05,9.000000318337698e-06,1.1000000085914508e-05,2225258,0.0,0.0
2024-10-30 00:00:00+00:00,1.1000000085914508e-05,1.1000000085914508e-05,7.000000096013537e-06,7.999999979801942e-06,1946208,0.0,0.0
2024-10-31 00:00:00+00:00,7.999999979801942e-06,9.000000318337698e-06,7.000000096013537e-06,7.999999979801942e-06,1720822,0.0,0.0
