TIMESTAMP,LYD_OPEN_PRICE_USD,LYD_HIGH_PRICE_USD,LYD_LOW_PRICE_USD,LYD_CLOSE_PRICE_USD,LYD_VOLUME_USD,LYD_DIVIDENDS_USD,LYD_STOCK_SPLITS_USD
2021-08-10 00:00:00+00:00,0.005497000180184841,0.005774000193923712,0.0054779998026788235,0.0057680001482367516,0,0.0,0.0
2021-08-11 00:00:00+00:00,0.0057669999077916145,0.006599999964237213,0.005762999877333641,0.006599000189453363,0,0.0,0.0
2021-08-12 00:00:00+00:00,0.006599999964237213,0.007065000012516975,0.006374000106006861,0.007060999982059002,0,0.0,0.0
2021-08-13 00:00:00+00:00,0.007052999921143055,0.008590999990701675,0.007052999921143055,0.008590999990701675,0,0.0,0.0
2021-08-14 00:00:00+00:00,0.008582999929785728,0.009922999888658524,0.008477999828755856,0.00989300012588501,0,0.0,0.0
2021-08-15 00:00:00+00:00,0.00989499967545271,0.00991700030863285,0.009507999755442142,0.009752999991178513,0,0.0,0.0
2021-08-16 00:00:00+00:00,0.009751999750733376,0.010152000002563,0.008449999615550041,0.00848000030964613,0,0.0,0.0
2021-08-17 00:00:00+00:00,0.00848000030964613,0.009642000310122967,0.008163000456988811,0.008569999597966671,0,0.0,0.0
2021-08-18 00:00:00+00:00,0.008581999689340591,0.008937000297009945,0.007833999581634998,0.00887999963015318,16694,0.0,0.0
2021-08-19 00:00:00+00:00,0.008880999870598316,0.009913000278174877,0.008221999742090702,0.009833999909460545,11472,0.0,0.0
2021-08-20 00:00:00+00:00,0.009844000451266766,0.015406999737024307,0.009841999970376492,0.015287999995052814,35460,0.0,0.0
2021-08-21 00:00:00+00:00,0.01521500013768673,0.035381000488996506,0.014423999935388565,0.023468999192118645,237847,0.0,0.0
2021-08-22 00:00:00+00:00,0.02345299907028675,0.027563000097870827,0.022579999640583992,0.02485099993646145,44558,0.0,0.0
2021-08-23 00:00:00+00:00,0.024910999462008476,0.03600599989295006,0.024887999519705772,0.03247499838471413,104919,0.0,0.0
2021-08-24 00:00:00+00:00,0.03254999965429306,0.08108200132846832,0.03249099850654602,0.06988000124692917,190300,0.0,0.0
2021-08-25 00:00:00+00:00,0.06908699870109558,0.08193100243806839,0.06553400307893753,0.06676699966192245,445199,0.0,0.0
2021-08-26 00:00:00+00:00,0.06657599657773972,0.07625199854373932,0.045942001044750214,0.046505000442266464,104898,0.0,0.0
