TIMESTAMP,DCI32098_OPEN_PRICE_USD,DCI32098_HIGH_PRICE_USD,DCI32098_LOW_PRICE_USD,DCI32098_CLOSE_PRICE_USD,DCI32098_VOLUME_USD,DCI32098_DIVIDENDS_USD,DCI32098_STOCK_SPLITS_USD
2024-08-07 00:00:00+00:00,8889.7275390625,8977.546875,8836.7412109375,8923.4697265625,9055,0.0,0.0
2024-08-08 00:00:00+00:00,8923.4697265625,9043.8125,8837.064453125,8999.873046875,13817,0.0,0.0
2024-08-09 00:00:00+00:00,8966.576171875,8990.8408203125,8713.1474609375,8841.669921875,3181,0.0,0.0
2024-08-10 00:00:00+00:00,8841.669921875,8891.21484375,8758.0185546875,8815.6201171875,1279,0.0,0.0
2024-08-11 00:00:00+00:00,8815.6201171875,8871.1865234375,8687.9482421875,8747.89453125,4377,0.0,0.0
2024-08-12 00:00:00+00:00,8747.89453125,8879.51953125,8673.4013671875,8808.939453125,10922,0.0,0.0
2024-08-13 00:00:00+00:00,8808.939453125,8950.083984375,8706.6337890625,8949.7197265625,2101,0.0,0.0
2024-08-14 00:00:00+00:00,8949.7197265625,8952.654296875,8586.8603515625,8629.0068359375,2003,0.0,0.0
2024-08-15 00:00:00+00:00,8604.4365234375,8692.33984375,8431.4140625,8625.275390625,4830,0.0,0.0
2024-08-16 00:00:00+00:00,8625.505859375,8777.4677734375,8625.505859375,8744.3671875,1488,0.0,0.0
2024-08-17 00:00:00+00:00,8745.4580078125,8911.60546875,8745.4580078125,8900.9638671875,1364,0.0,0.0
2024-08-18 00:00:00+00:00,8905.8828125,8964.1015625,8679.513671875,8679.513671875,2916,0.0,0.0
2024-08-19 00:00:00+00:00,8679.513671875,8713.5322265625,8547.4326171875,8713.1826171875,1883,0.0,0.0
2024-08-20 00:00:00+00:00,8804.05078125,9274.9228515625,8803.9560546875,9255.7451171875,3895,0.0,0.0
2024-08-21 00:00:00+00:00,9236.5927734375,9471.859375,9160.8232421875,9438.197265625,2264,0.0,0.0
2024-08-22 00:00:00+00:00,9460.7158203125,9472.9296875,9243.228515625,9276.09375,1662,0.0,0.0
2024-08-23 00:00:00+00:00,9263.447265625,9537.5224609375,9263.447265625,9537.5224609375,2696,0.0,0.0
2024-08-24 00:00:00+00:00,9537.517578125,9630.990234375,9455.908203125,9517.716796875,1051,0.0,0.0
2024-08-25 00:00:00+00:00,9537.3828125,9546.2099609375,8392.7265625,9092.5712890625,25156,0.0,0.0
2024-08-26 00:00:00+00:00,9092.5712890625,9167.0439453125,9000.25390625,9132.9677734375,2520,0.0,0.0
2024-08-27 00:00:00+00:00,9134.5537109375,9142.8291015625,8607.923828125,8702.45703125,4332,0.0,0.0
2024-08-28 00:00:00+00:00,8702.45703125,8814.5234375,8580.8916015625,8669.9619140625,3293,0.0,0.0
2024-08-29 00:00:00+00:00,8669.9619140625,8740.1357421875,8585.7958984375,8642.6650390625,2696,0.0,0.0
2024-08-30 00:00:00+00:00,8642.6650390625,8686.9931640625,8573.45703125,8626.400390625,3100,0.0,0.0
2024-08-31 00:00:00+00:00,8626.400390625,8675.4833984375,8616.7724609375,8617.560546875,143,0.0,0.0
2024-09-01 00:00:00+00:00,8617.560546875,8630.154296875,8505.173828125,8554.36328125,3216,0.0,0.0
2024-09-02 00:00:00+00:00,8554.36328125,8679.05078125,8554.36328125,8623.927734375,7864,0.0,0.0
2024-09-03 00:00:00+00:00,8612.576171875,8618.1826171875,8494.7197265625,8532.4365234375,12156,0.0,0.0
2024-09-04 00:00:00+00:00,8532.4365234375,8580.5673828125,8238.6552734375,8572.572265625,44965,0.0,0.0
2024-09-05 00:00:00+00:00,8537.326171875,8590.1396484375,8490.681640625,8559.0927734375,43246,0.0,0.0
2024-09-06 00:00:00+00:00,8559.0927734375,8589.501953125,7865.24755859375,8031.822265625,44553,0.0,0.0
2024-09-07 00:00:00+00:00,8031.822265625,8524.109375,8031.822265625,8520.0986328125,24461,0.0,0.0
2024-09-08 00:00:00+00:00,8520.0986328125,8564.537109375,8484.970703125,8503.5615234375,40682,0.0,0.0
2024-09-09 00:00:00+00:00,8501.15625,9103.388671875,8479.0048828125,8960.416015625,80708,0.0,0.0
2024-09-10 00:00:00+00:00,8960.416015625,8960.416015625,8648.927734375,8816.1318359375,39115,0.0,0.0
2024-09-11 00:00:00+00:00,8816.1064453125,8816.1064453125,8325.6640625,8375.181640625,30354,0.0,0.0
2024-09-12 00:00:00+00:00,8375.181640625,8401.0546875,8284.9384765625,8353.0693359375,25165,0.0,0.0
2024-09-13 00:00:00+00:00,8353.0693359375,8353.6376953125,8252.1650390625,8287.87890625,33446,0.0,0.0
2024-09-14 00:00:00+00:00,8286.2236328125,8286.236328125,8199.9892578125,8253.7353515625,14975,0.0,0.0
2024-09-15 00:00:00+00:00,8253.7353515625,8393.4765625,8243.365234375,8266.4091796875,26311,0.0,0.0
2024-09-16 00:00:00+00:00,8244.173828125,8244.173828125,8026.64013671875,8062.501953125,59665,0.0,0.0
2024-09-17 00:00:00+00:00,8165.5673828125,8778.189453125,8130.9384765625,8705.583984375,102772,0.0,0.0
2024-09-18 00:00:00+00:00,8705.583984375,9129.6171875,8495.767578125,9129.4560546875,67121,0.0,0.0
2024-09-19 00:00:00+00:00,9186.3076171875,9447.4482421875,9186.3076171875,9250.3115234375,69646,0.0,0.0
2024-09-20 00:00:00+00:00,9250.3115234375,9497.138671875,9175.74609375,9286.3154296875,55315,0.0,0.0
2024-09-21 00:00:00+00:00,9296.119140625,9537.6962890625,9177.943359375,9537.6962890625,13504,0.0,0.0
2024-09-22 00:00:00+00:00,9537.6962890625,9582.1669921875,9201.03515625,9340.2919921875,14358,0.0,0.0
2024-09-23 00:00:00+00:00,9340.2919921875,9496.029296875,9231.65234375,9459.982421875,24413,0.0,0.0
2024-09-24 00:00:00+00:00,9458.490234375,9565.0390625,9315.83203125,9565.0234375,20960,0.0,0.0
2024-09-25 00:00:00+00:00,9556.7705078125,9681.5078125,9332.1630859375,9332.1689453125,20700,0.0,0.0
2024-09-26 00:00:00+00:00,9332.1689453125,9825.462890625,9265.3818359375,9611.8994140625,30809,0.0,0.0
2024-09-27 00:00:00+00:00,9611.8994140625,9915.5029296875,9611.8994140625,9806.4716796875,21856,0.0,0.0
2024-09-28 00:00:00+00:00,9806.48046875,9810.296875,9597.4267578125,9690.1064453125,10567,0.0,0.0
2024-09-29 00:00:00+00:00,9690.1064453125,9758.9638671875,9533.9248046875,9701.1318359375,10376,0.0,0.0
2024-09-30 00:00:00+00:00,9636.4990234375,9636.4990234375,9195.40234375,9195.40234375,32092,0.0,0.0
2024-10-01 00:00:00+00:00,9195.40234375,9625.59765625,8767.220703125,8823.4736328125,76690,0.0,0.0
2024-10-02 00:00:00+00:00,8823.4736328125,8979.87109375,8608.2265625,8671.4091796875,42561,0.0,0.0
2024-10-03 00:00:00+00:00,8671.4091796875,8671.4091796875,8515.4990234375,8567.177734375,30006,0.0,0.0
2024-10-04 00:00:00+00:00,8567.193359375,8615.361328125,8539.2529296875,8575.974609375,20238,0.0,0.0
2024-10-05 00:00:00+00:00,8575.974609375,8584.4697265625,8520.2509765625,8562.3330078125,4402,0.0,0.0
2024-10-06 00:00:00+00:00,8562.3330078125,8599.8017578125,8545.5283203125,8550.619140625,5320,0.0,0.0
2024-10-07 00:00:00+00:00,8551.4638671875,8699.9658203125,8486.5595703125,8486.583984375,23808,0.0,0.0
2024-10-08 00:00:00+00:00,8486.583984375,8515.5673828125,8394.8837890625,8475.876953125,11802,0.0,0.0
2024-10-09 00:00:00+00:00,8475.8359375,8613.3310546875,8319.146484375,8378.0458984375,14509,0.0,0.0
2024-10-10 00:00:00+00:00,8372.1318359375,8397.7451171875,8203.833984375,8230.1943359375,30051,0.0,0.0
2024-10-11 00:00:00+00:00,8230.1845703125,8358.6865234375,8230.158203125,8310.9541015625,10410,0.0,0.0
2024-10-12 00:00:00+00:00,8291.248046875,8450.2998046875,8268.15625,8428.1884765625,7112,0.0,0.0
2024-10-13 00:00:00+00:00,8428.1884765625,8428.2958984375,8258.14453125,8266.30859375,5066,0.0,0.0
2024-10-14 00:00:00+00:00,8266.30859375,8551.578125,8236.7578125,8492.6875,28644,0.0,0.0
2024-10-15 00:00:00+00:00,8492.6875,8600.4599609375,8355.79296875,8446.7998046875,39301,0.0,0.0
2024-10-16 00:00:00+00:00,8447.1494140625,8571.517578125,8422.7958984375,8454.1787109375,14452,0.0,0.0
2024-10-17 00:00:00+00:00,8454.1787109375,8555.3115234375,8324.2001953125,8411.748046875,9267,0.0,0.0
2024-10-18 00:00:00+00:00,8411.748046875,8547.1455078125,8386.8115234375,8462.08984375,11896,0.0,0.0
2024-10-19 00:00:00+00:00,8462.08984375,8537.1337890625,8462.08984375,8495.4921875,4329,0.0,0.0
2024-10-20 00:00:00+00:00,8495.4921875,9362.37890625,8492.8984375,9305.68359375,73735,0.0,0.0
2024-10-21 00:00:00+00:00,9345.7666015625,9410.7646484375,9027.9365234375,9181.705078125,23170,0.0,0.0
2024-10-22 00:00:00+00:00,9181.572265625,9181.572265625,8918.8388671875,8937.4287109375,41464,0.0,0.0
2024-10-23 00:00:00+00:00,8937.4287109375,8942.9365234375,8720.310546875,8896.189453125,23926,0.0,0.0
2024-10-24 00:00:00+00:00,8931.5126953125,9110.05859375,8913.591796875,9097.2734375,41098,0.0,0.0
2024-10-25 00:00:00+00:00,9097.2705078125,9113.708984375,8855.51171875,8935.619140625,23432,0.0,0.0
2024-10-26 00:00:00+00:00,8767.9580078125,8898.0634765625,8758.162109375,8898.0634765625,16277,0.0,0.0
2024-10-27 00:00:00+00:00,8832.42578125,8986.9228515625,8832.306640625,8979.212890625,7983,0.0,0.0
2024-10-28 00:00:00+00:00,8979.212890625,9052.2568359375,8851.7509765625,9019.181640625,23214,0.0,0.0
2024-10-29 00:00:00+00:00,9019.181640625,9269.7431640625,9014.2265625,9210.857421875,14532,0.0,0.0
2024-10-30 00:00:00+00:00,9210.857421875,9225.720703125,9111.48828125,9149.7705078125,17845,0.0,0.0
2024-10-31 00:00:00+00:00,9149.7705078125,9154.4453125,8915.1259765625,8950.74609375,9246,0.0,0.0
2024-11-01 00:00:00+00:00,8950.74609375,8976.2001953125,8809.0615234375,8866.82421875,17606,0.0,0.0
2024-11-02 00:00:00+00:00,8861.287109375,8931.55859375,8820.9482421875,8841.287109375,3505,0.0,0.0
2024-11-03 00:00:00+00:00,8841.2763671875,8841.376953125,8718.013671875,8783.306640625,16142,0.0,0.0
2024-11-04 00:00:00+00:00,8738.5927734375,8811.5791015625,8705.375,8753.0966796875,20046,0.0,0.0
2024-11-05 00:00:00+00:00,8752.8251953125,8844.6064453125,8694.625,8767.548828125,24340,0.0,0.0
2024-11-06 00:00:00+00:00,8767.548828125,9120.1357421875,8759.6513671875,9119.974609375,53527,0.0,0.0
2024-11-07 00:00:00+00:00,9034.8154296875,9337.111328125,8962.7578125,9216.21875,41350,0.0,0.0
2024-11-08 00:00:00+00:00,9216.259765625,9616.482421875,9216.259765625,9605.5390625,29411,0.0,0.0
2024-11-09 00:00:00+00:00,9611.869140625,9804.396484375,9501.1533203125,9804.396484375,23049,0.0,0.0
2024-11-10 00:00:00+00:00,9804.396484375,10676.2783203125,9792.162109375,10371.9619140625,60726,0.0,0.0
2024-11-11 00:00:00+00:00,10371.953125,10882.0927734375,10020.685546875,10708.595703125,61917,0.0,0.0
2024-11-12 00:00:00+00:00,10996.103515625,11234.5439453125,10295.2568359375,10687.482421875,130645,0.0,0.0
2024-11-13 00:00:00+00:00,10681.8720703125,10801.9345703125,10081.1435546875,10396.89453125,96809,0.0,0.0
2024-11-14 00:00:00+00:00,10445.7666015625,10763.3154296875,10227.0361328125,10634.63671875,46601,0.0,0.0
2024-11-15 00:00:00+00:00,10408.4755859375,11174.0595703125,10394.0166015625,11173.880859375,62854,0.0,0.0
2024-11-16 00:00:00+00:00,11173.8583984375,11996.7421875,11141.30078125,11944.3681640625,27008,0.0,0.0
2024-11-17 00:00:00+00:00,11930.845703125,12047.0859375,11460.5595703125,11582.6064453125,43281,0.0,0.0
2024-11-18 00:00:00+00:00,11582.6064453125,12022.4599609375,11582.6064453125,11896.9345703125,48771,0.0,0.0
2024-11-19 00:00:00+00:00,11896.9345703125,11921.0234375,11551.6025390625,11551.6044921875,58015,0.0,0.0
2024-11-20 00:00:00+00:00,11606.3251953125,12057.4599609375,11503.96484375,11651.1298828125,45725,0.0,0.0
2024-11-21 00:00:00+00:00,11651.1298828125,12144.8505859375,11425.4697265625,12029.740234375,65381,0.0,0.0
2024-11-22 00:00:00+00:00,12089.734375,12988.0068359375,12082.81640625,12988.0068359375,68229,0.0,0.0
2024-11-23 00:00:00+00:00,13083.4189453125,14402.896484375,13083.4189453125,13898.6220703125,29100,0.0,0.0
2024-11-24 00:00:00+00:00,13883.072265625,14237.240234375,13293.158203125,13936.4443359375,38194,0.0,0.0
2024-11-25 00:00:00+00:00,14092.6083984375,14485.5478515625,13378.3876953125,13398.0380859375,41187,0.0,0.0
2024-11-26 00:00:00+00:00,13631.8388671875,13704.47265625,12767.330078125,13621.486328125,76623,0.0,0.0
2024-11-27 00:00:00+00:00,13544.3505859375,14111.208984375,13406.1611328125,14085.1669921875,120577,0.0,0.0
2024-11-28 00:00:00+00:00,14111.0927734375,14111.0927734375,13579.4345703125,13942.1904296875,60733,0.0,0.0
2024-11-29 00:00:00+00:00,13942.1904296875,14440.8671875,13907.638671875,14347.6376953125,35443,0.0,0.0
2024-11-30 00:00:00+00:00,14451.1689453125,14806.0751953125,14331.9951171875,14731.30078125,52169,0.0,0.0
2024-12-01 00:00:00+00:00,14674.9501953125,15171.65234375,14358.96875,15028.9326171875,68012,0.0,0.0
2024-12-02 00:00:00+00:00,15105.869140625,16439.453125,14743.037109375,16334.5546875,148924,0.0,0.0
2024-12-03 00:00:00+00:00,16532.880859375,17434.61328125,16015.525390625,17434.61328125,163635,0.0,0.0
2024-12-04 00:00:00+00:00,17742.564453125,18342.853515625,17483.072265625,17970.69140625,100692,0.0,0.0
2024-12-05 00:00:00+00:00,17698.0703125,18236.703125,17145.521484375,17653.65234375,102960,0.0,0.0
2024-12-06 00:00:00+00:00,17526.064453125,18257.69921875,17346.291015625,18091.41015625,53977,0.0,0.0
2024-12-07 00:00:00+00:00,18067.4453125,18116.880859375,17869.837890625,17906.6484375,34558,0.0,0.0
2024-12-08 00:00:00+00:00,17952.96484375,18037.224609375,17621.9453125,17938.5078125,24287,0.0,0.0
2024-12-09 00:00:00+00:00,17971.51171875,17971.57421875,15111.7421875,15414.0341796875,227462,0.0,0.0
2024-12-10 00:00:00+00:00,15603.4482421875,15788.6796875,14524.03125,15161.2626953125,160137,0.0,0.0
2024-12-11 00:00:00+00:00,15209.1953125,16004.142578125,14895.0703125,15977.259765625,38695,0.0,0.0
2024-12-12 00:00:00+00:00,15977.322265625,16842.39453125,15949.8779296875,16649.828125,90650,0.0,0.0
2024-12-13 00:00:00+00:00,16664.064453125,16778.6171875,16155.4638671875,16386.732421875,74961,0.0,0.0
2024-12-14 00:00:00+00:00,16426.751953125,16597.3359375,15993.419921875,16059.087890625,32886,0.0,0.0
2024-12-15 00:00:00+00:00,16059.76171875,16412.712890625,15981.2890625,16299.9716796875,17816,0.0,0.0
2024-12-16 00:00:00+00:00,16736.724609375,17220.171875,16237.11328125,16380.8916015625,98575,0.0,0.0
2024-12-17 00:00:00+00:00,16380.8916015625,16619.9296875,16011.5654296875,16016.466796875,35128,0.0,0.0
2024-12-18 00:00:00+00:00,16016.466796875,16107.3408203125,14797.1103515625,14797.115234375,160195,0.0,0.0
2024-12-19 00:00:00+00:00,14797.115234375,14887.47265625,13815.55859375,14309.353515625,64748,0.0,0.0
2024-12-20 00:00:00+00:00,14309.353515625,14463.3642578125,13391.0849609375,14306.0732421875,113105,0.0,0.0
2024-12-21 00:00:00+00:00,14306.0732421875,14401.544921875,12478.8974609375,14179.3642578125,177361,0.0,0.0
2024-12-22 00:00:00+00:00,14179.3642578125,14226.931640625,14036.109375,14095.8359375,65633,0.0,0.0
2024-12-23 00:00:00+00:00,14095.8359375,14237.7568359375,13125.828125,14147.5283203125,155868,0.0,0.0
2024-12-24 00:00:00+00:00,14147.5283203125,14295.31640625,14055.1513671875,14272.6552734375,40851,0.0,0.0
2024-12-25 00:00:00+00:00,14272.6552734375,14272.67578125,14093.4541015625,14184.7861328125,19210,0.0,0.0
2024-12-26 00:00:00+00:00,14184.7861328125,14199.2421875,13344.1484375,14026.9677734375,79429,0.0,0.0
2024-12-27 00:00:00+00:00,14026.9677734375,14356.861328125,13931.3369140625,14028.2353515625,57710,0.0,0.0
2024-12-28 00:00:00+00:00,14028.2353515625,14077.240234375,13990.0771484375,14077.240234375,14448,0.0,0.0
2024-12-29 00:00:00+00:00,14077.240234375,14163.310546875,13912.2958984375,14026.9638671875,23761,0.0,0.0
2024-12-30 00:00:00+00:00,14026.9638671875,14086.5341796875,13840.6279296875,14000.5322265625,66508,0.0,0.0
2024-12-31 00:00:00+00:00,14000.5322265625,14105.08984375,12238.9013671875,13942.318359375,169697,0.0,0.0
2025-01-01 00:00:00+00:00,13942.318359375,14063.044921875,13942.318359375,14011.9501953125,15677,0.0,0.0
2025-01-02 00:00:00+00:00,14011.9501953125,14090.125,13980.4462890625,13980.4462890625,36728,0.0,0.0
2025-01-03 00:00:00+00:00,13980.4462890625,14138.3662109375,13980.443359375,14113.03515625,39898,0.0,0.0
2025-01-04 00:00:00+00:00,14113.03515625,14114.08203125,13746.646484375,14078.3505859375,31244,0.0,0.0
2025-01-05 00:00:00+00:00,14078.3505859375,14082.3701171875,13949.6044921875,14019.41796875,12864,0.0,0.0
2025-01-06 00:00:00+00:00,14019.41796875,14157.4384765625,13950.2158203125,14046.8095703125,50196,0.0,0.0
2025-01-07 00:00:00+00:00,14046.8095703125,14070.5029296875,13757.5234375,13853.3583984375,71390,0.0,0.0
2025-01-08 00:00:00+00:00,13853.3583984375,13884.447265625,13709.7802734375,13829.251953125,69224,0.0,0.0
2025-01-09 00:00:00+00:00,13829.251953125,13945.3798828125,13715.8447265625,13742.498046875,59462,0.0,0.0
2025-01-10 00:00:00+00:00,13742.498046875,13925.826171875,13698.9638671875,13758.091796875,52079,0.0,0.0
2025-01-11 00:00:00+00:00,13758.091796875,13872.4443359375,13758.0234375,13797.15625,27134,0.0,0.0
2025-01-12 00:00:00+00:00,13797.15625,13883.2822265625,13683.318359375,13839.576171875,31565,0.0,0.0
2025-01-13 00:00:00+00:00,13839.576171875,13925.296875,13375.2841796875,13792.4453125,130214,0.0,0.0
2025-01-14 00:00:00+00:00,13792.4453125,13948.03515625,13725.927734375,13923.55859375,58079,0.0,0.0
2025-01-15 00:00:00+00:00,13923.55859375,15281.072265625,13913.4091796875,15208.5849609375,231191,0.0,0.0
2025-01-16 00:00:00+00:00,15208.5849609375,15208.65234375,14563.5126953125,14813.1162109375,100212,0.0,0.0
2025-01-17 00:00:00+00:00,14813.1162109375,15825.5224609375,14813.1123046875,15635.1044921875,50437,0.0,0.0
2025-01-18 00:00:00+00:00,15635.1044921875,15797.986328125,14936.0966796875,15794.5341796875,130488,0.0,0.0
2025-01-19 00:00:00+00:00,15794.5341796875,15983.240234375,14545.5751953125,14545.595703125,160171,0.0,0.0
2025-01-20 00:00:00+00:00,14545.595703125,14849.7412109375,13972.2626953125,14156.376953125,212664,0.0,0.0
2025-01-21 00:00:00+00:00,14156.376953125,14415.5146484375,13921.837890625,14087.947265625,101931,0.0,0.0
2025-01-22 00:00:00+00:00,14087.947265625,14166.37109375,13912.78515625,14036.2392578125,31194,0.0,0.0
2025-01-23 00:00:00+00:00,14036.2392578125,14036.2392578125,13729.0673828125,13834.677734375,27733,0.0,0.0
2025-01-24 00:00:00+00:00,13834.677734375,13947.12109375,13729.123046875,13730.8349609375,4714,0.0,0.0
2025-01-25 00:00:00+00:00,13730.8349609375,13796.2919921875,13599.43359375,13742.32421875,2669,0.0,0.0
2025-01-26 00:00:00+00:00,13742.32421875,13745.916015625,13403.56640625,13403.56640625,1102,0.0,0.0
2025-01-27 00:00:00+00:00,13403.56640625,13403.56640625,12931.896484375,13027.2177734375,11489,0.0,0.0
2025-01-28 00:00:00+00:00,13027.2177734375,13110.302734375,12847.779296875,12943.6162109375,2637,0.0,0.0
2025-01-29 00:00:00+00:00,12943.6162109375,13054.7353515625,12815.99609375,12918.0009765625,6236,0.0,0.0
2025-01-30 00:00:00+00:00,12918.0009765625,13150.3427734375,12917.9638671875,13061.3037109375,3742,0.0,0.0
2025-01-31 00:00:00+00:00,13061.3037109375,13164.025390625,12718.6591796875,12767.783203125,6341,0.0,0.0
2025-02-01 00:00:00+00:00,12767.783203125,12843.4853515625,12320.060546875,12361.3671875,5844,0.0,0.0
2025-02-02 00:00:00+00:00,12361.3671875,12734.4267578125,12207.0322265625,12361.6513671875,20857,0.0,0.0
2025-02-03 00:00:00+00:00,12361.6513671875,12581.373046875,11137.9443359375,12423.6455078125,45665,0.0,0.0
2025-02-04 00:00:00+00:00,12423.6455078125,12534.64453125,12182.384765625,12345.8330078125,25943,0.0,0.0
2025-02-05 00:00:00+00:00,12345.8330078125,12457.34765625,12237.103515625,12278.0185546875,8497,0.0,0.0
2025-02-06 00:00:00+00:00,12278.0185546875,12409.6416015625,12137.6044921875,12294.111328125,6900,0.0,0.0
2025-02-07 00:00:00+00:00,12294.111328125,12364.171875,12206.595703125,12347.4111328125,10812,0.0,0.0
2025-02-08 00:00:00+00:00,12347.4111328125,12366.5439453125,12202.9130859375,12264.96484375,3912,0.0,0.0
2025-02-09 00:00:00+00:00,12264.96484375,12336.0390625,12175.0498046875,12232.615234375,6637,0.0,0.0
2025-02-10 00:00:00+00:00,12232.615234375,12391.2578125,12186.3876953125,12345.548828125,5169,0.0,0.0
2025-02-11 00:00:00+00:00,12345.548828125,12453.669921875,12020.728515625,12188.5654296875,6652,0.0,0.0
2025-02-12 00:00:00+00:00,12188.5654296875,12324.421875,12065.5107421875,12183.87109375,8209,0.0,0.0
2025-02-13 00:00:00+00:00,12183.87109375,12282.12109375,12032.150390625,12055.642578125,4109,0.0,0.0
2025-02-14 00:00:00+00:00,12055.642578125,12106.2783203125,11957.1611328125,11969.5380859375,5125,0.0,0.0
2025-02-15 00:00:00+00:00,11969.5380859375,12074.439453125,11918.1630859375,12033.7080078125,1412,0.0,0.0
2025-02-16 00:00:00+00:00,12033.7080078125,12148.927734375,11821.69921875,11821.69921875,1671,0.0,0.0
2025-02-17 00:00:00+00:00,11821.69921875,11937.6484375,11611.1240234375,11747.1962890625,8026,0.0,0.0
2025-02-18 00:00:00+00:00,11747.1962890625,11747.1962890625,11582.1279296875,11708.7451171875,4858,0.0,0.0
2025-02-19 00:00:00+00:00,11708.7451171875,11920.560546875,11708.7451171875,11843.798828125,1813,0.0,0.0
2025-02-20 00:00:00+00:00,11843.798828125,11845.416015625,11563.2333984375,11596.7939453125,4353,0.0,0.0
2025-02-21 00:00:00+00:00,11596.7939453125,11807.138671875,11230.818359375,11322.5478515625,7974,0.0,0.0
2025-02-22 00:00:00+00:00,11322.5478515625,11387.87109375,11259.912109375,11295.09765625,3648,0.0,0.0
2025-02-23 00:00:00+00:00,11295.09765625,11356.0458984375,11207.1376953125,11356.0458984375,1560,0.0,0.0
2025-02-24 00:00:00+00:00,11356.0458984375,11356.0458984375,10976.5390625,11041.6884765625,8403,0.0,0.0
2025-02-25 00:00:00+00:00,11041.6884765625,11150.2373046875,10924.5498046875,11031.03125,11763,0.0,0.0
