TIMESTAMP,BOTIFY_OPEN_PRICE_USD,BOTIFY_HIGH_PRICE_USD,BOTIFY_LOW_PRICE_USD,BOTIFY_CLOSE_PRICE_USD,BOTIFY_VOLUME_USD,BOTIFY_DIVIDENDS_USD,BOTIFY_STOCK_SPLITS_USD
2025-03-04 00:00:00+00:00,0.005611000116914511,0.005810000002384186,0.0045289997942745686,0.004722000099718571,1335751,0.0,0.0
2025-03-05 00:00:00+00:00,0.004720000084489584,0.005185000132769346,0.004718000069260597,0.005057999864220619,1256846,0.0,0.0
2025-03-06 00:00:00+00:00,0.005057999864220619,0.0057749999687075615,0.004891000222414732,0.004991000052541494,1259187,0.0,0.0
2025-03-07 00:00:00+00:00,0.004987000022083521,0.004987000022083521,0.0042570000514388084,0.004408000037074089,1333240,0.0,0.0
2025-03-08 00:00:00+00:00,0.004408000037074089,0.0044120000675320625,0.003894000081345439,0.00407399982213974,1429319,0.0,0.0
2025-03-09 00:00:00+00:00,0.00407399982213974,0.005034999921917915,0.0038250000216066837,0.003969000186771154,1421481,0.0,0.0
2025-03-10 00:00:00+00:00,0.003969999961555004,0.004089999943971634,0.0033939999993890524,0.003851999994367361,1310089,0.0,0.0
2025-03-11 00:00:00+00:00,0.003851999994367361,0.004707000218331814,0.0037819999270141125,0.0043680001981556416,950838,0.0,0.0
2025-03-12 00:00:00+00:00,0.0043669999577105045,0.0047980002127587795,0.003930000122636557,0.00445799995213747,954846,0.0,0.0
2025-03-13 00:00:00+00:00,0.004455000162124634,0.004761999938637018,0.004182999953627586,0.00456500006839633,937364,0.0,0.0
2025-03-14 00:00:00+00:00,0.00456500006839633,0.0050039999186992645,0.004360000137239695,0.004641999956220388,911581,0.0,0.0
2025-03-15 00:00:00+00:00,0.0046790000051259995,0.004852000158280134,0.004393000155687332,0.004486999940127134,875693,0.0,0.0
2025-03-16 00:00:00+00:00,0.004488000180572271,0.004619999788701534,0.004290999844670296,0.00430000014603138,827617,0.0,0.0
2025-03-17 00:00:00+00:00,0.00430000014603138,0.004660000093281269,0.0042050001211464405,0.004323999863117933,850327,0.0,0.0
2025-03-18 00:00:00+00:00,0.00432500010356307,0.004335000179708004,0.003734000027179718,0.0039530000649392605,765947,0.0,0.0
2025-03-19 00:00:00+00:00,0.0039530000649392605,0.004095999989658594,0.003700000001117587,0.003918999806046486,772195,0.0,0.0
2025-03-20 00:00:00+00:00,0.003918999806046486,0.0042929998598992825,0.0037799999117851257,0.0038900000508874655,788286,0.0,0.0
2025-03-21 00:00:00+00:00,0.0038900000508874655,0.004195000045001507,0.0037430000957101583,0.003746999893337488,763282,0.0,0.0
2025-03-22 00:00:00+00:00,0.003746999893337488,0.003942000214010477,0.003746999893337488,0.0038159999530762434,751548,0.0,0.0
2025-03-23 00:00:00+00:00,0.0038159999530762434,0.003845999948680401,0.0037219999358057976,0.0037559999618679285,772747,0.0,0.0
2025-03-24 00:00:00+00:00,0.003756999969482422,0.004693000111728907,0.0037010000087320805,0.003831000067293644,881138,0.0,0.0
2025-03-25 00:00:00+00:00,0.003831000067293644,0.004213999956846237,0.0038300000596791506,0.004102000035345554,837510,0.0,0.0
2025-03-26 00:00:00+00:00,0.004102000035345554,0.006149000022560358,0.004081000108271837,0.00558699993416667,1443473,0.0,0.0
2025-03-27 00:00:00+00:00,0.005590000189840794,0.006138000171631575,0.004683999810367823,0.004844999872148037,1071529,0.0,0.0
2025-03-28 00:00:00+00:00,0.004844999872148037,0.005152000114321709,0.00407300004735589,0.004674999974668026,918308,0.0,0.0
2025-03-29 00:00:00+00:00,0.004674000199884176,0.007216999772936106,0.004155999980866909,0.0064050001092255116,1805423,0.0,0.0
2025-03-30 00:00:00+00:00,0.006442000158131123,0.011706000193953514,0.0059460001066327095,0.009154999628663063,3378755,0.0,0.0
2025-03-31 00:00:00+00:00,0.00914900004863739,0.009583000093698502,0.006430000066757202,0.00788199994713068,2215376,0.0,0.0
2025-04-01 00:00:00+00:00,0.00785799976438284,0.008892999961972237,0.006525000091642141,0.006912000011652708,1722953,0.0,0.0
2025-04-02 00:00:00+00:00,0.006912000011652708,0.007984000258147717,0.006165999919176102,0.006467999890446663,1551608,0.0,0.0
2025-04-03 00:00:00+00:00,0.006467999890446663,0.0067010000348091125,0.005659000016748905,0.006256000138819218,934138,0.0,0.0
2025-04-04 00:00:00+00:00,0.006256000138819218,0.007437999825924635,0.005981000140309334,0.007160000037401915,1127339,0.0,0.0
2025-04-05 00:00:00+00:00,0.007160000037401915,0.008701000362634659,0.006816000211983919,0.00826600007712841,1354838,0.0,0.0
2025-04-06 00:00:00+00:00,0.008200000040233135,0.008808000013232231,0.0053079999051988125,0.005799000151455402,1305263,0.0,0.0
2025-04-07 00:00:00+00:00,0.005797999911010265,0.007091000210493803,0.004747000057250261,0.006535999942570925,1322084,0.0,0.0
