TIMESTAMP,INTELLIQUE_OPEN_PRICE_USD,INTELLIQUE_HIGH_PRICE_USD,INTELLIQUE_LOW_PRICE_USD,INTELLIQUE_CLOSE_PRICE_USD,INTELLIQUE_VOLUME_USD,INTELLIQUE_DIVIDENDS_USD,INTELLIQUE_STOCK_SPLITS_USD
2024-04-16 00:00:00+00:00,57.588035583496094,75.75711822509766,51.324161529541016,57.748592376708984,99328,0.0,0.0
2024-04-17 00:00:00+00:00,57.29069137573242,57.99175262451172,47.63147735595703,51.58198928833008,118756,0.0,0.0
2024-04-18 00:00:00+00:00,49.51271057128906,51.69119644165039,41.044898986816406,41.04690170288086,126069,0.0,0.0
2024-04-19 00:00:00+00:00,39.39396667480469,39.72782897949219,20.588455200195312,30.1719970703125,202186,0.0,0.0
2024-04-20 00:00:00+00:00,30.1719970703125,30.185625076293945,21.173961639404297,25.887496948242188,136948,0.0,0.0
2024-04-21 00:00:00+00:00,25.051137924194336,43.64265823364258,24.098058700561523,43.0401496887207,201484,0.0,0.0
2024-04-22 00:00:00+00:00,43.096187591552734,43.103580474853516,32.186126708984375,37.984901428222656,129140,0.0,0.0
2024-04-23 00:00:00+00:00,37.984901428222656,38.1616325378418,34.169212341308594,34.58473587036133,87965,0.0,0.0
2024-04-24 00:00:00+00:00,34.49711990356445,35.24772262573242,31.15362548828125,31.98928451538086,85708,0.0,0.0
2024-04-25 00:00:00+00:00,31.967531204223633,36.72067642211914,30.431238174438477,31.94757652282715,96387,0.0,0.0
2024-04-26 00:00:00+00:00,31.94757652282715,33.463104248046875,28.21246337890625,28.641511917114258,80593,0.0,0.0
2024-04-27 00:00:00+00:00,30.67626190185547,33.241302490234375,24.295869827270508,30.07609748840332,98377,0.0,0.0
2024-04-28 00:00:00+00:00,30.07609748840332,33.6379280090332,30.006877899169922,30.91576385498047,91034,0.0,0.0
2024-04-29 00:00:00+00:00,30.91576385498047,31.248931884765625,25.029029846191406,27.436546325683594,118118,0.0,0.0
2024-04-30 00:00:00+00:00,27.436546325683594,28.365358352661133,21.43779754638672,23.877897262573242,100614,0.0,0.0
2024-05-01 00:00:00+00:00,23.877897262573242,25.083213806152344,21.50614356994629,24.476835250854492,80681,0.0,0.0
2024-05-02 00:00:00+00:00,24.476835250854492,25.34294891357422,22.595325469970703,24.516382217407227,85887,0.0,0.0
2024-05-03 00:00:00+00:00,23.485393524169922,24.49491310119629,22.258544921875,23.696208953857422,101684,0.0,0.0
2024-05-04 00:00:00+00:00,24.627119064331055,25.48894500732422,23.42474937438965,23.436504364013672,96161,0.0,0.0
2024-05-05 00:00:00+00:00,23.529394149780273,23.55153465270996,21.676637649536133,22.027305603027344,73733,0.0,0.0
2024-05-06 00:00:00+00:00,22.28453254699707,23.688459396362305,21.507217407226562,22.39573860168457,101578,0.0,0.0
2024-05-07 00:00:00+00:00,22.39573860168457,23.04901695251465,21.480701446533203,22.161840438842773,102717,0.0,0.0
2024-05-08 00:00:00+00:00,21.587860107421875,23.05254554748535,19.99966049194336,21.788158416748047,98961,0.0,0.0
2024-05-09 00:00:00+00:00,21.788158416748047,22.065458297729492,20.015321731567383,20.158824920654297,101057,0.0,0.0
2024-05-10 00:00:00+00:00,20.158824920654297,20.53137969970703,16.866243362426758,17.935827255249023,99174,0.0,0.0
2024-05-11 00:00:00+00:00,18.5842227935791,19.459352493286133,16.996301651000977,19.019691467285156,98336,0.0,0.0
2024-05-12 00:00:00+00:00,18.841123580932617,19.020023345947266,13.659156799316406,15.21415901184082,104474,0.0,0.0
2024-05-13 00:00:00+00:00,15.996220588684082,16.12452507019043,14.698003768920898,15.093957901000977,3664,0.0,0.0
2024-05-14 00:00:00+00:00,15.093496322631836,15.309749603271484,15.089482307434082,15.237312316894531,7278,0.0,0.0
2024-05-15 00:00:00+00:00,15.237312316894531,15.247788429260254,15.087251663208008,15.109747886657715,2699,0.0,0.0
2024-05-16 00:00:00+00:00,15.108183860778809,18.12006378173828,15.102142333984375,16.091764450073242,88452,0.0,0.0
2024-05-17 00:00:00+00:00,16.105310440063477,17.256128311157227,16.074729919433594,17.175188064575195,100889,0.0,0.0
2024-05-18 00:00:00+00:00,17.092634201049805,17.236886978149414,14.512771606445312,16.393613815307617,102668,0.0,0.0
2024-05-19 00:00:00+00:00,16.396093368530273,16.474822998046875,14.481820106506348,15.899186134338379,88805,0.0,0.0
2024-05-20 00:00:00+00:00,15.851546287536621,17.02223014831543,15.51230525970459,16.995967864990234,106661,0.0,0.0
