TIMESTAMP,SNM_OPEN_PRICE_USD,SNM_HIGH_PRICE_USD,SNM_LOW_PRICE_USD,SNM_CLOSE_PRICE_USD,SNM_VOLUME_USD,SNM_DIVIDENDS_USD,SNM_STOCK_SPLITS_USD
2021-07-09 00:00:00+00:00,0.15889699757099152,0.17210200428962708,0.15780599415302277,0.16576600074768066,19694,0.0,0.0
2021-07-10 00:00:00+00:00,0.16575899720191956,0.16743099689483643,0.1546259969472885,0.15848100185394287,18842,0.0,0.0
2021-07-11 00:00:00+00:00,0.1585099995136261,0.1636659950017929,0.15652500092983246,0.16068199276924133,0,0.0,0.0
2021-07-12 00:00:00+00:00,0.16050399839878082,0.16573099792003632,0.1448490023612976,0.14755600690841675,109875,0.0,0.0
2021-07-13 00:00:00+00:00,0.1475439965724945,0.15535500645637512,0.1420450061559677,0.14909100532531738,432667,0.0,0.0
2021-07-14 00:00:00+00:00,0.1491210013628006,0.14940999448299408,0.13857899606227875,0.14802899956703186,44416,0.0,0.0
2021-07-15 00:00:00+00:00,0.14805400371551514,0.15011100471019745,0.13824300467967987,0.14205999672412872,58177,0.0,0.0
2021-07-16 00:00:00+00:00,0.14237800240516663,0.14542900025844574,0.13259699940681458,0.13482500612735748,73359,0.0,0.0
2021-07-17 00:00:00+00:00,0.13479800522327423,0.15003100037574768,0.1312370002269745,0.1424970030784607,327923,0.0,0.0
2021-07-18 00:00:00+00:00,0.1434749960899353,0.14896999299526215,0.1362919956445694,0.13795100152492523,345893,0.0,0.0
2021-07-19 00:00:00+00:00,0.13799799978733063,0.15227599442005157,0.12561699748039246,0.13096900284290314,409566,0.0,0.0
2021-07-20 00:00:00+00:00,0.13066799938678741,0.13177600502967834,0.11874599754810333,0.12312500178813934,301230,0.0,0.0
2021-07-21 00:00:00+00:00,0.12310399860143661,0.14312799274921417,0.12076199799776077,0.14128699898719788,260475,0.0,0.0
2021-07-22 00:00:00+00:00,0.14128699898719788,0.14595100283622742,0.13390600681304932,0.14411599934101105,405705,0.0,0.0
2021-07-23 00:00:00+00:00,0.14411599934101105,0.15290600061416626,0.1394599974155426,0.15178899466991425,516054,0.0,0.0
2021-07-24 00:00:00+00:00,0.15184399485588074,0.15984700620174408,0.14720100164413452,0.15149100124835968,244522,0.0,0.0
2021-07-25 00:00:00+00:00,0.15157300233840942,0.15389299392700195,0.1465499997138977,0.15307199954986572,497782,0.0,0.0
2021-07-26 00:00:00+00:00,0.1532129943370819,0.16659200191497803,0.14770500361919403,0.14912499487400055,419395,0.0,0.0
2021-07-27 00:00:00+00:00,0.14897699654102325,0.14927999675273895,0.13783499598503113,0.14693300426006317,196701,0.0,0.0
2021-07-28 00:00:00+00:00,0.14698800444602966,0.1513880044221878,0.14068199694156647,0.14726799726486206,76479,0.0,0.0
2021-07-29 00:00:00+00:00,0.14718499779701233,0.15675899386405945,0.1428699940443039,0.15356099605560303,254021,0.0,0.0
2021-07-30 00:00:00+00:00,0.1536320000886917,0.1565220057964325,0.13981999456882477,0.15292899310588837,275408,0.0,0.0
2021-07-31 00:00:00+00:00,0.1533149927854538,0.15568600594997406,0.14524300396442413,0.15306299924850464,122966,0.0,0.0
2021-08-01 00:00:00+00:00,0.15276800096035004,0.15797600150108337,0.14716500043869019,0.1491059958934784,129217,0.0,0.0
2021-08-02 00:00:00+00:00,0.1491059958934784,0.15317100286483765,0.14640499651432037,0.1492609977722168,91460,0.0,0.0
2021-08-03 00:00:00+00:00,0.14935900270938873,0.15184499323368073,0.1416819989681244,0.1456799954175949,108745,0.0,0.0
2021-08-04 00:00:00+00:00,0.14673100411891937,0.16175800561904907,0.1435920000076294,0.16107399761676788,496715,0.0,0.0
2021-08-05 00:00:00+00:00,0.1609649956226349,0.16684800386428833,0.15028999745845795,0.16348500549793243,375074,0.0,0.0
2021-08-06 00:00:00+00:00,0.16347800195217133,0.18133699893951416,0.15963199734687805,0.17926299571990967,307297,0.0,0.0
