TIMESTAMP,DOGE_OPEN_PRICE_USDT,DOGE_HIGH_PRICE_USDT,DOGE_LOW_PRICE_USDT,DOGE_CLOSE_PRICE_USDT,DOGE_FIRST_TRADE_PRICE_USDT,DOGE_HIGH_TRADE_PRICE_USDT,DOGE_LOW_TRADE_PRICE_USDT,DOGE_LAST_TRADE_PRICE_USDT,DOGE_TOTAL_TRADE_COUNT,DOGE_TOTAL_TRADES_BUY,DOGE_TOTAL_TRADES_SELL,DOGE_VOLUME_USDT,DOGE_QUOTE_VOLUME,DOGE_VOLUME_BUY,DOGE_QUOTE_VOLUME_BUY,DOGE_VOLUME_SELL,DOGE_QUOTE_VOLUME_SELL
2019-08-14,0.0028339,0.0028399,0.0027,0.0027161,0.0028343,0.0028399,0.0027,0.0027161,1687,908,779,89470204.0,247232.6691252,48983752.0,135540.1857227,40486452.0,111692.4834025
2019-08-15,0.0027161,0.0027695,0.0025578,0.0025916,0.002723,0.0027695,0.0025578,0.0025916,1354,673,681,83406275.0,220382.7517671,44318420.0,117282.4571997,39087855.0,103100.2945674
2019-08-16,0.0025916,0.002718,0.0025112,0.002651,0.0025813,0.002718,0.0025112,0.002651,1375,699,676,71483283.0,186165.5802512,34134411.0,89124.9976005,37348872.0,97040.5826507
2019-08-17,0.002651,0.0026632,0.0025778,0.0026251,0.002648,0.0026632,0.0025778,0.0026251,925,472,453,48842468.0,128498.7044777,27953594.0,73624.1396305,20888874.0,54874.5648472
2019-08-18,0.0026251,0.0027214,0.002587,0.002695,0.0026254,0.0027214,0.002587,0.002695,1432,744,688,101432503.0,269985.3732027,47621558.0,126570.208493,53810945.0,143415.1647097
2019-08-19,0.002695,0.0028146,0.0026676,0.0027816,0.0026922,0.0028146,0.0026676,0.0027816,1670,897,773,111202618.0,307142.0015209,62623575.0,173058.8668313,48579043.0,134083.1346896
2019-08-20,0.0027816,0.002785,0.0026798,0.002712,0.0027787,0.002785,0.0026798,0.002712,753,385,368,29889824.0,81475.615874,13999582.0,38144.1837212,15890242.0,43331.4321528
2019-08-21,0.002712,0.0027153,0.0025633,0.0026398,0.002712,0.0027153,0.0025633,0.0026398,1134,567,567,67428707.0,176725.5390195,32304205.0,84517.608553,35124502.0,92207.9304665
2019-08-22,0.0026398,0.0027165,0.0025527,0.0026458,0.0026404,0.0027165,0.0025527,0.0026458,1186,642,544,70942538.0,185986.4321207,39652676.0,104055.0580092,31289862.0,81931.3741115
2019-08-23,0.0026458,0.002693,0.0026153,0.0026668,0.0026486,0.002693,0.0026153,0.0026668,979,489,490,49673949.0,131663.6106386,24982744.0,66133.4073626,24691205.0,65530.203276
2019-08-24,0.0026668,0.0026785,0.0025647,0.0026222,0.0026643,0.0026785,0.0025647,0.0026222,1084,464,620,61164375.0,159646.9680027,26064762.0,68080.9558284,35099613.0,91566.0121743
2019-08-25,0.0026222,0.002666,0.002582,0.0026237,0.0026274,0.002666,0.002582,0.0026237,1005,487,518,59937736.0,157023.8600297,30150245.0,79021.0947207,29787491.0,78002.765309
2019-08-26,0.0026237,0.0027048,0.0025931,0.0026409,0.0026192,0.0027048,0.0025931,0.0026409,1363,749,614,75309430.0,199016.8301209,39939745.0,105636.4549087,35369685.0,93380.3752122
2019-08-27,0.0026409,0.0026409,0.0025763,0.0025993,0.002637,0.00264,0.0025763,0.0025993,1029,578,451,57813268.0,150603.5090185,29665173.0,77288.4956203,28148095.0,73315.0133982
2019-08-28,0.0025993,0.0026014,0.0024772,0.0024965,0.0026014,0.0026014,0.0024772,0.0024965,1271,583,688,73252773.0,185903.6828395,39887013.0,101190.4853638,33365760.0,84713.1974757
2019-08-29,0.0024965,0.0024965,0.002339,0.0024244,0.0024956,0.0024958,0.002339,0.0024244,1554,785,769,101148551.0,244083.9718115,52805669.0,127275.5867799,48342882.0,116808.3850316
2019-08-30,0.0024244,0.0024939,0.0023879,0.0024449,0.0024421,0.0024939,0.0023879,0.0024449,661,362,299,37512207.0,91452.165737,20265814.0,49416.7184398,17246393.0,42035.4472972
2019-08-31,0.0024449,0.0024878,0.0024118,0.0024528,0.0024511,0.0024878,0.0024118,0.0024528,759,361,398,36338319.0,88910.901217,18196773.0,44490.5285461,18141546.0,44420.3726709
2019-09-01,0.0024528,0.0024851,0.0024109,0.0024603,0.002452,0.0024851,0.0024109,0.0024603,624,269,355,35956148.0,87955.0629917,15398215.0,37721.2764636,20557933.0,50233.7865281
2019-09-02,0.0024603,0.0026167,0.0024377,0.0025882,0.0024635,0.0026167,0.0024377,0.0025882,784,521,263,53572010.0,134993.7509008,34330329.0,86550.5199261,19241681.0,48443.2309747
2019-09-03,0.0025882,0.0026054,0.0025313,0.0025593,0.002591,0.0026054,0.0025313,0.0025593,676,345,331,64679806.0,165657.4630955,40919056.0,104743.9151272,23760750.0,60913.5479683
2019-09-04,0.0025593,0.0025711,0.0025,0.0025097,0.0025647,0.0025711,0.0025,0.0025097,623,344,279,32789886.0,83028.1243305,18233761.0,46212.0366386,14556125.0,36816.0876919
2019-09-05,0.0025097,0.0025221,0.0024589,0.0024909,0.0025221,0.0025221,0.0024589,0.0024909,610,278,332,44318276.0,110317.6478277,25318695.0,63108.1791865,18999581.0,47209.4686412
2019-09-06,0.0024909,0.0025054,0.0024,0.00247,0.0024897,0.0025054,0.0024,0.00247,1064,549,515,81836503.0,201290.7073895,34315321.0,84311.476395,47521182.0,116979.2309945
2019-09-07,0.00247,0.002507,0.0024029,0.0024542,0.0024504,0.002507,0.0024029,0.0024542,1016,525,491,79415288.0,194294.9956682,42597153.0,104308.5844456,36818135.0,89986.4112226
2019-09-08,0.0024542,0.0025306,0.0024,0.0024585,0.002465,0.0025306,0.0024,0.0024585,1243,740,503,89538969.0,221365.3086316,47136134.0,117036.676376,42402835.0,104328.6322556
2019-09-09,0.0024585,0.0024692,0.0024,0.0024351,0.0024453,0.0024692,0.0024,0.0024351,749,378,371,61000344.0,148246.672559,26396847.0,64194.4023711,34603497.0,84052.2701879
2019-09-10,0.0024351,0.0024612,0.0023849,0.0024185,0.0024351,0.0024612,0.0023849,0.0024185,576,220,356,33219768.0,80278.7880638,8802499.0,21371.822714,24417269.0,58906.9653498
2019-09-11,0.0024185,0.0024386,0.0023601,0.0023892,0.0024193,0.0024386,0.0023601,0.0023892,822,409,413,52887165.0,126276.4375278,23445260.0,56106.4879151,29441905.0,70169.9496127
2019-09-12,0.0023892,0.002431,0.0023265,0.0023928,0.0023912,0.002431,0.0023265,0.0023928,836,455,381,48542765.0,114902.0050849,28548489.0,67698.0950077,19994276.0,47203.9100772
2019-09-13,0.0023928,0.0024128,0.00236,0.002399,0.0023906,0.0024128,0.00236,0.002399,489,219,270,35317492.0,84321.8782152,20415640.0,48776.4000814,14901852.0,35545.4781338
2019-09-14,0.002399,0.002437,0.0023701,0.0024192,0.0024089,0.002437,0.0023701,0.0024192,592,301,291,33725888.0,80951.362747,17475943.0,41983.4141298,16249945.0,38967.9486172
2019-09-15,0.0024192,0.0024851,0.00239,0.002426,0.0024233,0.0024851,0.00239,0.002426,959,505,454,68647235.0,168207.4389437,35335324.0,86692.3643848,33311911.0,81515.0745589
2019-09-16,0.002426,0.0024765,0.0023978,0.0024309,0.0024249,0.0024765,0.0023978,0.0024309,794,425,369,53894420.0,131496.9055907,32795931.0,80182.7923836,21098489.0,51314.1132071
2019-09-17,0.0024309,0.00262,0.00241,0.002594,0.0024316,0.00262,0.00241,0.002594,2007,1118,889,135069011.0,340342.5003018,71673119.0,180451.8056386,63395892.0,159890.6946632
2019-09-18,0.002594,0.0028103,0.0025527,0.0027015,0.0025972,0.0028103,0.0025527,0.0027015,4313,1832,2481,344364326.0,939384.6812023,160780261.0,437178.9622168,183584065.0,502205.7189855
2019-09-19,0.0027015,0.0027322,0.00254,0.0027083,0.0027028,0.0027322,0.00254,0.0027083,3053,1549,1504,161540615.0,424854.3858168,82047561.0,215620.7749821,79493054.0,209233.6108347
2019-09-20,0.0027083,0.0027083,0.0026147,0.0026497,0.0027062,0.0027062,0.0026147,0.0026497,1070,538,532,70347331.0,186885.2290101,35553217.0,94424.7437644,34794114.0,92460.4852457
2019-09-21,0.0026497,0.0026619,0.002539,0.0025772,0.0026497,0.0026619,0.002539,0.0025772,1410,615,795,76693753.0,198082.9465368,40747967.0,105373.2689065,35945786.0,92709.6776303
2019-09-22,0.0025772,0.002599,0.0025173,0.002562,0.00257,0.002599,0.0025173,0.002562,1153,508,645,92043003.0,234727.5137176,36641846.0,93417.7668212,55401157.0,141309.7468964
2019-09-23,0.002562,0.0025719,0.0024474,0.0024474,0.0025719,0.0025719,0.0024474,0.0024474,1293,568,725,76897524.0,192843.4630472,38876388.0,97502.1784812,38021136.0,95341.284566
2019-09-24,0.0024474,0.0024731,0.0019317,0.00219,0.0024418,0.0024731,0.0019317,0.00219,2672,1259,1413,155910476.0,355810.893788,70657852.0,160866.2688585,85252624.0,194944.6249295
2019-09-25,0.00219,0.0022241,0.0020665,0.0021757,0.0021893,0.0022241,0.0020665,0.0021757,1228,624,604,110825983.0,238611.5297814,59252512.0,127545.6010898,51573471.0,111065.9286916
2019-09-26,0.0021757,0.0022375,0.0020185,0.0021396,0.0021693,0.0022375,0.0020185,0.0021396,3252,1329,1923,204393624.0,440500.0095894,87367866.0,188901.0575036,117025758.0,251598.9520858
2019-09-27,0.0021396,0.002199,0.0020985,0.0021723,0.0021348,0.002199,0.0020985,0.0021723,1024,518,506,88331166.0,189407.8158865,42113825.0,90339.8764591,46217341.0,99067.9394274
2019-09-28,0.0021723,0.002232,0.0021401,0.0021974,0.002176,0.002232,0.0021401,0.0021974,806,405,401,75661286.0,164946.4913098,37003848.0,80767.8806947,38657438.0,84178.6106151
2019-09-29,0.0021974,0.0022399,0.0021235,0.0021854,0.0022099,0.0022399,0.0021235,0.0021854,1077,522,555,79511131.0,173236.9316626,39809282.0,86754.2768914,39701849.0,86482.6547712
2019-09-30,0.0021854,0.0024733,0.0021264,0.0023747,0.002203,0.0024733,0.0021264,0.0023747,2920,1295,1625,263988602.0,611055.3974284,113818708.0,262777.9597201,150169894.0,348277.4377083
2019-10-01,0.0023747,0.0025001,0.0023473,0.0023503,0.00238,0.0025001,0.0023473,0.0023503,1975,975,1000,151860063.0,366404.8683536,63798897.0,153955.0098558,88061166.0,212449.8584978
2019-10-02,0.0023503,0.0023692,0.0022809,0.002323,0.0023561,0.0023692,0.0022809,0.002323,1232,627,605,88034436.0,203689.2773743,44212062.0,102405.3030231,43822374.0,101283.9743512
2019-10-03,0.002323,0.002325,0.0022353,0.0022977,0.0023249,0.002325,0.0022353,0.0022977,1075,562,513,81022529.0,184522.7664885,39396275.0,89914.0889017,41626254.0,94608.6775868
2019-10-04,0.0022977,0.002325,0.0022398,0.0022893,0.002298,0.002325,0.0022398,0.0022893,1186,637,549,52314904.0,119067.2010393,23017886.0,52497.2155361,29297018.0,66569.9855032
2019-10-05,0.0022893,0.0023051,0.0022614,0.0022922,0.0022882,0.0023051,0.0022614,0.0022922,933,377,556,53899895.0,123029.7429155,23281345.0,53213.0519147,30618550.0,69816.6910008
2019-10-06,0.0022922,0.0023048,0.0022275,0.0022677,0.0022993,0.0023048,0.0022275,0.0022677,1056,393,663,72718151.0,165193.8709228,25991148.0,58849.2295011,46727003.0,106344.6414217
2019-10-07,0.0022677,0.0023654,0.0022368,0.002331,0.0022785,0.0023654,0.0022368,0.002331,1166,581,585,69936960.0,161417.5445744,31175619.0,72019.6917282,38761341.0,89397.8528462
2019-10-08,0.002331,0.0023649,0.0022783,0.0023096,0.0023298,0.0023649,0.0022783,0.0023096,1304,601,703,89953557.0,207768.8431194,47160671.0,108959.2667365,42792886.0,98809.5763829
2019-10-09,0.0023096,0.0023652,0.0022467,0.0023522,0.0023096,0.0023652,0.0022467,0.0023522,1676,870,806,128533706.0,298466.548583,68205157.0,158941.2365731,60328549.0,139525.3120099
2019-10-10,0.0023522,0.0023522,0.0022927,0.0023,0.002346,0.0023512,0.0022927,0.0023,1201,603,598,74485978.0,172919.975521,40428413.0,93949.6567108,34057565.0,78970.3188102
2019-10-11,0.0023,0.0023411,0.002225,0.0022909,0.002297,0.0023411,0.002225,0.0022909,1152,593,559,61631506.0,140068.5202548,29447646.0,67036.4572743,32183860.0,73032.0629805
2019-10-12,0.0022909,0.002331,0.0022751,0.0023196,0.002288,0.002331,0.0022751,0.0023196,1085,697,388,70374904.0,162044.5857652,38880487.0,89627.3063475,31494417.0,72417.2794177
2019-10-13,0.0023196,0.0026349,0.0023096,0.0024317,0.0023139,0.0026349,0.0023096,0.0024317,5970,3183,2787,506106744.0,1269755.040071,239922065.0,602593.8095331,266184679.0,667161.2305379
2019-10-14,0.0024317,0.00275,0.0024067,0.0025415,0.0024312,0.00275,0.0024067,0.0025415,7451,3430,4021,1281613616.0,3277165.7663431,455085703.0,1161638.1694823,826527913.0,2115527.5968608
2019-10-15,0.0025415,0.00258,0.0024652,0.0024964,0.0025482,0.00258,0.0024652,0.0024964,2048,1116,932,142270876.0,359498.2938966,75553590.0,190965.6178925,66717286.0,168532.6760041
2019-10-16,0.0024964,0.0026228,0.0024851,0.0026162,0.0024957,0.0026228,0.0024851,0.0026162,3538,1932,1606,271043906.0,694195.3357253,154292868.0,395446.6137445,116751038.0,298748.7219808
2019-10-17,0.0026162,0.002974,0.0025778,0.0027405,0.0026117,0.002974,0.0025778,0.0027405,9098,5214,3884,673256287.0,1866457.9199916,350314859.0,971676.5805664,322941428.0,894781.3394252
2019-10-18,0.0027405,0.0028665,0.0026311,0.0026952,0.002735,0.0028665,0.0026311,0.0026952,3979,2197,1782,262101555.0,719205.8273501,132107248.0,363277.363512,129994307.0,355928.4638381
2019-10-19,0.0026952,0.0027949,0.0026467,0.0027176,0.0026944,0.0027949,0.0026467,0.0027176,1978,1129,849,103435078.0,282136.0536796,48407940.0,131975.5097055,55027138.0,150160.5439741
2019-10-20,0.0027176,0.0027575,0.0026407,0.0027151,0.0027179,0.0027575,0.0026407,0.0027151,2079,1193,886,113305480.0,305690.1649745,58108437.0,156893.2850188,55197043.0,148796.8799557
2019-10-21,0.0027151,0.00295,0.0025758,0.0026879,0.0027079,0.00295,0.0025758,0.0026879,4533,2408,2125,287285773.0,759359.4142949,140270871.0,371095.0608747,147014902.0,388264.3534202
2019-10-22,0.0026879,0.0027297,0.0025085,0.0025311,0.0026884,0.0027297,0.0025085,0.0025311,6894,3697,3197,948366683.0,2480669.5558579,460416017.0,1198319.8319538,487950666.0,1282349.7239041
2019-10-23,0.0025311,0.002565,0.0021,0.0024746,0.0025386,0.002565,0.0021,0.0024746,4450,2459,1991,399964920.0,973322.7552559,240546064.0,584522.1353157,159418856.0,388800.6199402
2019-10-24,0.0024746,0.00255,0.0024,0.0025183,0.0024806,0.00255,0.0024,0.0025183,2560,1259,1301,176236372.0,437753.4574939,86681279.0,214928.9992715,89555093.0,222824.4582224
2019-10-25,0.0025183,0.0027799,0.0024652,0.0026694,0.0025183,0.0027799,0.0024652,0.0026694,5006,2960,2046,330206126.0,868998.1752594,205470327.0,542710.452373,124735799.0,326287.7228864
2019-10-26,0.0026694,0.002898,0.0025577,0.0025925,0.0026694,0.002898,0.0025577,0.0025925,6416,3256,3160,327792551.0,888681.3213306,188167547.0,512057.6811057,139625004.0,376623.6402249
2019-10-27,0.0025925,0.0029542,0.00256,0.00264,0.0026149,0.0029542,0.00256,0.00264,4041,2354,1687,203666784.0,543525.1141082,115513944.0,309003.8893296,88152840.0,234521.2247786
2019-10-28,0.00264,0.00275,0.0026234,0.0026265,0.00264,0.00275,0.0026234,0.0026265,2826,1507,1319,179647401.0,479667.3773259,94978753.0,254014.3373575,84668648.0,225653.0399684
2019-10-29,0.0026265,0.0026952,0.002615,0.002625,0.0026379,0.0026952,0.002615,0.002625,2059,1154,905,136659517.0,363775.995419,69688058.0,185389.069814,66971459.0,178386.925605
2019-10-30,0.002625,0.0026649,0.0025584,0.0025936,0.0026215,0.0026649,0.0025584,0.0025936,3272,1731,1541,202095484.0,527918.3331954,94321204.0,246602.2196047,107774280.0,281316.1135907
2019-10-31,0.0025936,0.0026357,0.0025473,0.0025844,0.0025891,0.0026357,0.0025473,0.0025844,1735,966,769,93293235.0,241478.350839,54248983.0,140378.3521414,39044252.0,101099.9986976
2019-11-01,0.0025844,0.002675,0.0025522,0.0025932,0.0025811,0.002675,0.0025522,0.0025932,1051,583,468,48308176.0,124717.2067407,24951607.0,64561.095848,23356569.0,60156.1108927
2019-11-02,0.0025932,0.0026114,0.0025463,0.0025773,0.0025994,0.0026114,0.0025463,0.0025773,1623,934,689,136199748.0,350689.0206989,78567136.0,202405.2334817,57632612.0,148283.7872172
2019-11-03,0.0025773,0.0026369,0.0025427,0.0025861,0.0025968,0.0026369,0.0025427,0.0025861,1684,827,857,94348909.0,242668.8448301,48795040.0,125648.066793,45553869.0,117020.7780371
2019-11-04,0.0025861,0.0026,0.002538,0.0025751,0.0025803,0.0026,0.002538,0.0025751,1509,715,794,89131455.0,229169.3569459,35659217.0,91565.6354339,53472238.0,137603.721512
2019-11-05,0.0025751,0.0026045,0.0025501,0.0025927,0.0025751,0.0026045,0.0025501,0.0025927,1408,850,558,89896615.0,232074.105944,43030737.0,111152.0659321,46865878.0,120922.0400119
2019-11-06,0.0025927,0.00261,0.00255,0.0025952,0.0025881,0.00261,0.00255,0.0025952,1246,647,599,78525806.0,203331.1711664,44387668.0,115093.5659026,34138138.0,88237.6052638
2019-11-07,0.0025952,0.0027449,0.0025694,0.0026982,0.0025942,0.0027449,0.0025694,0.0026982,4923,2565,2358,389579342.0,1036428.7445475,193095515.0,513862.7566431,196483827.0,522565.9879044
2019-11-08,0.0026982,0.0027096,0.002535,0.0026381,0.002704,0.0027096,0.002535,0.0026381,2342,1291,1051,140343464.0,369370.7242137,74409167.0,195842.2430189,65934297.0,173528.4811948
2019-11-09,0.0026381,0.0027351,0.0026079,0.0027126,0.0026442,0.0027351,0.0026079,0.0027126,4385,2936,1449,355378242.0,952818.4790796,209633710.0,563235.6580784,145744532.0,389582.8210012
2019-11-10,0.0027126,0.0027849,0.0026647,0.0027565,0.0027078,0.0027849,0.0026647,0.0027565,3994,2384,1610,305203814.0,832966.0225998,181860959.0,496395.9704946,123342855.0,336570.0521052
2019-11-11,0.0027565,0.0027687,0.002646,0.002705,0.0027653,0.0027687,0.002646,0.002705,2111,1080,1031,145629942.0,392033.9468769,88333183.0,237874.3848196,57296759.0,154159.5620573
2019-11-12,0.002705,0.0027244,0.0026456,0.0027078,0.002703,0.0027244,0.0026456,0.0027078,1946,1145,801,116799812.0,315123.3743982,81283184.0,219691.1656843,35516628.0,95432.2087139
2019-11-13,0.0027078,0.0027078,0.0026316,0.0026821,0.0027078,0.0027078,0.0026316,0.0026821,1735,796,939,140516822.0,374483.9162879,79228683.0,211207.4690783,61288139.0,163276.4472096
2019-11-14,0.0026821,0.0026862,0.0025991,0.002662,0.0026743,0.0026862,0.0025991,0.002662,1271,723,548,99444648.0,263406.6324299,65594335.0,174066.455341,33850313.0,89340.1770889
