TIMESTAMP,LINKA_OPEN_PRICE_USD,LINKA_HIGH_PRICE_USD,LINKA_LOW_PRICE_USD,LINKA_CLOSE_PRICE_USD,LINKA_VOLUME_USD,LINKA_DIVIDENDS_USD,LINKA_STOCK_SPLITS_USD
2019-11-01 00:00:00+00:00,0.007468999829143286,0.00750399986281991,0.007373000029474497,0.007402999792248011,4597955,0.0,0.0
2019-11-02 00:00:00+00:00,0.007402999792248011,0.00795700028538704,0.007402000017464161,0.007459999993443489,2472851,0.0,0.0
2019-11-03 00:00:00+00:00,0.0074640000239014626,0.00812199991196394,0.007366000209003687,0.00803299993276596,3807696,0.0,0.0
2019-11-04 00:00:00+00:00,0.008023999631404877,0.008124000392854214,0.0073460000567138195,0.007722000125795603,7118591,0.0,0.0
2019-11-05 00:00:00+00:00,0.007722000125795603,0.008080000057816505,0.007563999854028225,0.00800199992954731,2187701,0.0,0.0
2019-11-06 00:00:00+00:00,0.007999000139534473,0.008713999763131142,0.007980000227689743,0.008710999973118305,12789479,0.0,0.0
2019-11-07 00:00:00+00:00,0.008709000423550606,0.009562999941408634,0.008573999628424644,0.009328999556601048,13027741,0.0,0.0
2019-11-08 00:00:00+00:00,0.00925000011920929,0.010742000304162502,0.00880999956279993,0.009506000205874443,25246397,0.0,0.0
2019-11-09 00:00:00+00:00,0.00950200017541647,0.010986999608576298,0.007069999817758799,0.008469999767839909,24860410,0.0,0.0
2019-11-10 00:00:00+00:00,0.008430000394582748,0.008652999997138977,0.007447999902069569,0.008448000065982342,23530594,0.0,0.0
2019-11-11 00:00:00+00:00,0.008448000065982342,0.008586999960243702,0.008028999902307987,0.008313000202178955,22206545,0.0,0.0
2019-11-12 00:00:00+00:00,0.0082609998062253,0.008679999969899654,0.007818000391125679,0.008303999900817871,19173195,0.0,0.0
2019-11-13 00:00:00+00:00,0.008301000110805035,0.00851100031286478,0.00813200045377016,0.00838600005954504,30245003,0.0,0.0
2019-11-14 00:00:00+00:00,0.00839299988001585,0.008636999875307083,0.0077240001410245895,0.008485999889671803,25976496,0.0,0.0
