TIMESTAMP,FRIEND_OPEN_PRICE_USD,FRIEND_HIGH_PRICE_USD,FRIEND_LOW_PRICE_USD,FRIEND_CLOSE_PRICE_USD,FRIEND_VOLUME_USD,FRIEND_DIVIDENDS_USD,FRIEND_STOCK_SPLITS_USD
2024-05-03 00:00:00+00:00,1.4820189476013184,2.3121190071105957,0.7717360258102417,1.7991149425506592,87102658,0.0,0.0
2024-05-04 00:00:00+00:00,1.6045390367507935,2.322751045227051,1.2929500341415405,2.0854690074920654,47240182,0.0,0.0
2024-05-05 00:00:00+00:00,2.3166439533233643,3.144665002822876,2.0568509101867676,2.61661696434021,69460275,0.0,0.0
2024-05-06 00:00:00+00:00,2.5673420429229736,2.8538029193878174,2.1267569065093994,2.416856050491333,42180468,0.0,0.0
2024-05-07 00:00:00+00:00,2.416429042816162,2.7867770195007324,2.11918306350708,2.6086950302124023,48322562,0.0,0.0
2024-05-08 00:00:00+00:00,2.350969076156616,2.4863579273223877,1.8820220232009888,1.9960219860076904,23282917,0.0,0.0
2024-05-09 00:00:00+00:00,1.9959280490875244,2.3260018825531006,1.8187309503555298,2.160957098007202,16904437,0.0,0.0
2024-05-10 00:00:00+00:00,2.1609439849853516,2.632383108139038,1.9773950576782227,2.0860440731048584,17260883,0.0,0.0
2024-05-11 00:00:00+00:00,2.0537290573120117,2.3651950359344482,1.9950900077819824,2.2782390117645264,9350032,0.0,0.0
2024-05-12 00:00:00+00:00,2.2577459812164307,2.4981820583343506,2.1880478858947754,2.323712110519409,8289296,0.0,0.0
2024-05-13 00:00:00+00:00,2.294398069381714,2.294416904449463,1.8910880088806152,1.8993510007858276,15020440,0.0,0.0
2024-05-14 00:00:00+00:00,1.7746059894561768,1.843783974647522,1.496845006942749,1.5063780546188354,14559864,0.0,0.0
2024-05-15 00:00:00+00:00,1.5063780546188354,1.7658610343933105,1.364861011505127,1.6018710136413574,11543384,0.0,0.0
2024-05-16 00:00:00+00:00,1.6419169902801514,1.914484977722168,1.4483180046081543,1.5811810493469238,9629929,0.0,0.0
2024-05-17 00:00:00+00:00,1.5819309949874878,1.8722139596939087,1.5629160404205322,1.7737499475479126,7338975,0.0,0.0
2024-05-18 00:00:00+00:00,1.7897870540618896,1.7898600101470947,1.6137570142745972,1.6378320455551147,4581873,0.0,0.0
2024-05-19 00:00:00+00:00,1.6258349418640137,1.7494299411773682,1.5669920444488525,1.7282179594039917,5371605,0.0,0.0
2024-05-20 00:00:00+00:00,1.6460789442062378,2.1195290088653564,1.6367210149765015,2.1056671142578125,7611793,0.0,0.0
2024-05-21 00:00:00+00:00,2.1056671142578125,2.1062190532684326,1.7908250093460083,1.8200889825820923,7885407,0.0,0.0
2024-05-22 00:00:00+00:00,1.8200889825820923,1.826578974723816,1.4524339437484741,1.6028029918670654,9999967,0.0,0.0
2024-05-23 00:00:00+00:00,1.6028289794921875,1.8346229791641235,1.4169789552688599,1.45346999168396,5911098,0.0,0.0
2024-05-24 00:00:00+00:00,1.4416929483413696,1.717885971069336,1.1936180591583252,1.219491958618164,4607621,0.0,0.0
2024-05-25 00:00:00+00:00,1.2194780111312866,1.7052429914474487,1.2074049711227417,1.364259958267212,2501690,0.0,0.0
2024-05-26 00:00:00+00:00,1.361788034439087,1.7566590309143066,0.987900972366333,1.024191975593567,7717001,0.0,0.0
2024-05-27 00:00:00+00:00,0.9627990126609802,1.1616029739379883,0.9533770084381104,1.083395004272461,7065042,0.0,0.0
2024-05-28 00:00:00+00:00,1.0801539421081543,1.1607780456542969,0.9609429836273193,1.143712043762207,4155590,0.0,0.0
2024-05-29 00:00:00+00:00,1.146257996559143,1.827694058418274,0.9895949959754944,1.005668044090271,3007877,0.0,0.0
2024-05-30 00:00:00+00:00,1.0129330158233643,1.5387959480285645,1.0027209520339966,1.105044960975647,2162834,0.0,0.0
2024-05-31 00:00:00+00:00,1.0623630285263062,1.1490780115127563,0.952796995639801,0.9579370021820068,2140712,0.0,0.0
2024-06-01 00:00:00+00:00,0.9655669927597046,1.0702979564666748,0.9573850035667419,1.035843014717102,1910743,0.0,0.0
2024-06-02 00:00:00+00:00,1.035249948501587,1.1539640426635742,1.026007056236267,1.030326008796692,1526078,0.0,0.0
2024-06-03 00:00:00+00:00,1.0455310344696045,1.0855929851531982,1.0141069889068604,1.0454200506210327,1749539,0.0,0.0
2024-06-04 00:00:00+00:00,1.042538046836853,1.114730954170227,1.012853980064392,1.0333919525146484,1612155,0.0,0.0
2024-06-05 00:00:00+00:00,1.0433470010757446,1.23722505569458,0.953016996383667,0.9534810185432434,2311632,0.0,0.0
2024-06-06 00:00:00+00:00,0.9489319920539856,1.2707040309906006,0.8273419737815857,0.8715280294418335,5539173,0.0,0.0
2024-06-07 00:00:00+00:00,0.8605319857597351,1.1757709980010986,0.6864290237426758,0.7658389806747437,4415188,0.0,0.0
2024-06-08 00:00:00+00:00,0.7658389806747437,1.3315269947052002,0.7535849809646606,0.840707004070282,3941767,0.0,0.0
2024-06-09 00:00:00+00:00,0.840707004070282,1.2065529823303223,0.6448310017585754,0.6977360248565674,4803437,0.0,0.0
2024-06-10 00:00:00+00:00,0.6977360248565674,1.3471029996871948,0.6698020100593567,0.795831024646759,2402793,0.0,0.0
2024-06-11 00:00:00+00:00,0.795831024646759,1.3172370195388794,0.7232540249824524,0.7232570052146912,1649022,0.0,0.0
2024-06-12 00:00:00+00:00,0.7232570052146912,1.0107369422912598,0.69057697057724,0.8479139804840088,1778607,0.0,0.0
2024-06-13 00:00:00+00:00,0.8479139804840088,1.2836250066757202,0.7304720282554626,0.8134689927101135,1362216,0.0,0.0
2024-06-14 00:00:00+00:00,0.8134689927101135,1.2425010204315186,0.6990749835968018,0.7484149932861328,1953223,0.0,0.0
2024-06-15 00:00:00+00:00,0.7484099864959717,0.8902689814567566,0.7226759791374207,0.8439109921455383,1319434,0.0,0.0
2024-06-16 00:00:00+00:00,0.8439270257949829,0.8844879865646362,0.7315139770507812,0.8218590021133423,1119750,0.0,0.0
2024-06-17 00:00:00+00:00,0.8217080235481262,0.9482380151748657,0.6953359842300415,0.8088489770889282,1304799,0.0,0.0
2024-06-18 00:00:00+00:00,0.8088489770889282,0.8161470293998718,0.5392889976501465,0.5506730079650879,2108032,0.0,0.0
2024-06-19 00:00:00+00:00,0.5506830215454102,0.8104590177536011,0.5503360033035278,0.652944028377533,4559100,0.0,0.0
2024-06-20 00:00:00+00:00,0.652944028377533,0.9733800292015076,0.6528099775314331,0.7539510130882263,1412091,0.0,0.0
2024-06-21 00:00:00+00:00,0.7539529800415039,0.971930980682373,0.6630420088768005,0.6630420088768005,996109,0.0,0.0
2024-06-22 00:00:00+00:00,0.6630420088768005,0.9856629967689514,0.6526950001716614,0.969989001750946,746837,0.0,0.0
2024-06-23 00:00:00+00:00,0.969989001750946,1.0127389430999756,0.6482639908790588,0.8154069781303406,872782,0.0,0.0
2024-06-24 00:00:00+00:00,0.8154100179672241,0.8167840242385864,0.5501660108566284,0.6759470105171204,1467462,0.0,0.0
2024-06-25 00:00:00+00:00,0.6759300231933594,0.9612240195274353,0.5539209842681885,0.9595310091972351,886279,0.0,0.0
2024-06-26 00:00:00+00:00,0.9596269726753235,0.9945499897003174,0.5813789963722229,0.6694160103797913,1489716,0.0,0.0
2024-06-27 00:00:00+00:00,0.6694149971008301,1.028954029083252,0.5783650279045105,0.7355110049247742,1314435,0.0,0.0
2024-06-28 00:00:00+00:00,0.7355110049247742,0.9701460003852844,0.6062560081481934,0.6409029960632324,905712,0.0,0.0
2024-06-29 00:00:00+00:00,0.6409029960632324,0.9821540117263794,0.5191649794578552,0.6305980086326599,1193697,0.0,0.0
2024-06-30 00:00:00+00:00,0.6305980086326599,0.9694420099258423,0.5090230107307434,0.5266439914703369,664541,0.0,0.0
2024-07-01 00:00:00+00:00,0.5266439914703369,0.9510859847068787,0.5226240158081055,0.5344740152359009,1112412,0.0,0.0
