TIMESTAMP,U2U_OPEN_PRICE_USD,U2U_HIGH_PRICE_USD,U2U_LOW_PRICE_USD,U2U_CLOSE_PRICE_USD,U2U_VOLUME_USD,U2U_DIVIDENDS_USD,U2U_STOCK_SPLITS_USD
2024-12-10 00:00:00+00:00,0.01611899957060814,0.019596999511122704,0.015084999613463879,0.017924999818205833,21230888,0.0,0.0
2024-12-11 00:00:00+00:00,0.01800299994647503,0.022143999114632607,0.014027000404894352,0.01434400025755167,9082503,0.0,0.0
2024-12-12 00:00:00+00:00,0.014334999956190586,0.016896000131964684,0.013422000221908092,0.013500000350177288,5085021,0.0,0.0
2024-12-13 00:00:00+00:00,0.013535000383853912,0.013881999999284744,0.012048999778926373,0.012392999604344368,6203971,0.0,0.0
2024-12-14 00:00:00+00:00,0.01231900043785572,0.015285000205039978,0.012137000449001789,0.013709000311791897,5885274,0.0,0.0
2024-12-15 00:00:00+00:00,0.013700000010430813,0.015629999339580536,0.013148999772965908,0.013240999542176723,7978804,0.0,0.0
2024-12-16 00:00:00+00:00,0.013260000385344028,0.013830999843776226,0.011203000321984291,0.011389000341296196,4390513,0.0,0.0
2024-12-17 00:00:00+00:00,0.011389000341296196,0.011993000283837318,0.00924300029873848,0.009277000091969967,1848482,0.0,0.0
2024-12-18 00:00:00+00:00,0.00926900003105402,0.011408000253140926,0.009255999699234962,0.010073999874293804,2134465,0.0,0.0
2024-12-19 00:00:00+00:00,0.010073999874293804,0.010200000368058681,0.008477999828755856,0.008586999960243702,5701958,0.0,0.0
2024-12-20 00:00:00+00:00,0.008586999960243702,0.008929000236093998,0.008363000117242336,0.008616999723017216,4764262,0.0,0.0
2024-12-21 00:00:00+00:00,0.008617999963462353,0.008775999769568443,0.00849399995058775,0.008589000441133976,4240233,0.0,0.0
2024-12-22 00:00:00+00:00,0.008592000231146812,0.009007999673485756,0.00802600011229515,0.008028999902307987,3440199,0.0,0.0
2024-12-23 00:00:00+00:00,0.008034000173211098,0.009092999622225761,0.007939999923110008,0.008600999601185322,1229178,0.0,0.0
2024-12-24 00:00:00+00:00,0.008601999841630459,0.009007999673485756,0.00812899973243475,0.008222999982535839,1103444,0.0,0.0
2024-12-25 00:00:00+00:00,0.008222999982535839,0.008860000409185886,0.007801000028848648,0.007962999865412712,1269022,0.0,0.0
2024-12-26 00:00:00+00:00,0.007962999865412712,0.00878200028091669,0.007763999979943037,0.007925000041723251,1464631,0.0,0.0
2024-12-27 00:00:00+00:00,0.007930000312626362,0.008245999924838543,0.007926000282168388,0.008076000027358532,340328,0.0,0.0
2024-12-28 00:00:00+00:00,0.008085999637842178,0.008303999900817871,0.008061000145971775,0.00824899971485138,385315,0.0,0.0
2024-12-29 00:00:00+00:00,0.00824899971485138,0.008297000080347061,0.00804699957370758,0.008084000088274479,405596,0.0,0.0
2024-12-30 00:00:00+00:00,0.008082999847829342,0.00810999982059002,0.007786000147461891,0.007796999998390675,456604,0.0,0.0
2024-12-31 00:00:00+00:00,0.007797999773174524,0.007915000431239605,0.0077309999614953995,0.007782999891787767,465781,0.0,0.0
2025-01-01 00:00:00+00:00,0.007782999891787767,0.007907000370323658,0.00773700000718236,0.007799000013619661,441367,0.0,0.0
2025-01-02 00:00:00+00:00,0.007799000013619661,0.00866399984806776,0.0077840001322329044,0.008290000259876251,677490,0.0,0.0
2025-01-03 00:00:00+00:00,0.008289000019431114,0.00849900022149086,0.008275999687612057,0.008476999588310719,492795,0.0,0.0
2025-01-04 00:00:00+00:00,0.008472999557852745,0.008609999902546406,0.008293000049889088,0.008310999721288681,508596,0.0,0.0
2025-01-05 00:00:00+00:00,0.008310999721288681,0.008561999537050724,0.008275999687612057,0.008542999625205994,512270,0.0,0.0
2025-01-06 00:00:00+00:00,0.008542999625205994,0.00888499990105629,0.008344000205397606,0.008353999815881252,676479,0.0,0.0
2025-01-07 00:00:00+00:00,0.00835500005632639,0.009913000278174877,0.008325000293552876,0.009495999664068222,1115950,0.0,0.0
2025-01-08 00:00:00+00:00,0.009496999904513359,0.011370000429451466,0.009285000152885914,0.009713999927043915,2213070,0.0,0.0
2025-01-09 00:00:00+00:00,0.009713999927043915,0.009717999957501888,0.008839000016450882,0.008852999657392502,589105,0.0,0.0
2025-01-10 00:00:00+00:00,0.008848999626934528,0.00887100026011467,0.008604999631643295,0.008616000413894653,460132,0.0,0.0
2025-01-11 00:00:00+00:00,0.008620000444352627,0.00863100029528141,0.008182000368833542,0.008196000009775162,549151,0.0,0.0
2025-01-12 00:00:00+00:00,0.008191999979317188,0.008198999799787998,0.007992999628186226,0.008005999960005283,514358,0.0,0.0
2025-01-13 00:00:00+00:00,0.008004000410437584,0.008070999756455421,0.007819999940693378,0.008070999756455421,557691,0.0,0.0
2025-01-14 00:00:00+00:00,0.008070999756455421,0.008310999721288681,0.008057000115513802,0.008213999681174755,515338,0.0,0.0
2025-01-15 00:00:00+00:00,0.008213999681174755,0.008352999575436115,0.008070999756455421,0.008315999992191792,526360,0.0,0.0
2025-01-16 00:00:00+00:00,0.008317000232636929,0.008402000181376934,0.008294999599456787,0.008309000171720982,504610,0.0,0.0
2025-01-17 00:00:00+00:00,0.008309000171720982,0.008364000357687473,0.00816699955612421,0.008221999742090702,541588,0.0,0.0
2025-01-18 00:00:00+00:00,0.00822100043296814,0.008232999593019485,0.007961000315845013,0.00802600011229515,509486,0.0,0.0
2025-01-19 00:00:00+00:00,0.008027000352740288,0.00802799966186285,0.007459000218659639,0.0074880002066493034,600776,0.0,0.0
