TIMESTAMP,NFD11368_OPEN_PRICE_USD,NFD11368_HIGH_PRICE_USD,NFD11368_LOW_PRICE_USD,NFD11368_CLOSE_PRICE_USD,NFD11368_VOLUME_USD,NFD11368_DIVIDENDS_USD,NFD11368_STOCK_SPLITS_USD
2021-08-24 00:00:00+00:00,0.0006370000191964209,0.0008800000068731606,0.000526999996509403,0.000526999996509403,14196390,0.0,0.0
2021-08-25 00:00:00+00:00,0.000526999996509403,0.0005370000144466758,0.00039500001003034413,0.0004020000051241368,8970434,0.0,0.0
2021-08-26 00:00:00+00:00,0.0004020000051241368,0.0004079999926034361,0.0003769999893847853,0.0004070000140927732,4634506,0.0,0.0
2021-08-27 00:00:00+00:00,0.0004070000140927732,0.0004400000034365803,0.0003209999995306134,0.0003380000125616789,6941638,0.0,0.0
2021-08-28 00:00:00+00:00,0.0003380000125616789,0.00035799999022856355,0.0003110000106971711,0.00031400000443682075,2801841,0.0,0.0
2021-08-29 00:00:00+00:00,0.0003129999968223274,0.0003279999946244061,0.00026000000070780516,0.0003279999946244061,5512774,0.0,0.0
2021-08-30 00:00:00+00:00,0.0003279999946244061,0.0006329999887384474,0.00030399998649954796,0.000547999981790781,7647141,0.0,0.0
2021-08-31 00:00:00+00:00,0.000547999981790781,0.0006569999968633056,0.0005070000188425183,0.0005080000264570117,6073162,0.0,0.0
2021-09-01 00:00:00+00:00,0.0005080000264570117,0.0005510000046342611,0.0004459999909158796,0.0005200000014156103,3720996,0.0,0.0
2021-09-02 00:00:00+00:00,0.0005200000014156103,0.0006910000229254365,0.0005159999709576368,0.0005169999785721302,8154269,0.0,0.0
2021-09-03 00:00:00+00:00,0.0005159999709576368,0.000539999979082495,0.0003640000068116933,0.00038899999344721437,8225823,0.0,0.0
2021-09-04 00:00:00+00:00,0.00038899999344721437,0.00038899999344721437,0.0003150000120513141,0.00034500000765547156,2349995,0.0,0.0
2021-09-05 00:00:00+00:00,0.00034500000765547156,0.00037799999699927866,0.0003169999981764704,0.0003480000013951212,1959852,0.0,0.0
2021-09-06 00:00:00+00:00,0.0003480000013951212,0.0003859999997075647,0.0003009999927598983,0.0003169999981764704,1508753,0.0,0.0
2021-09-07 00:00:00+00:00,0.0003169999981764704,0.00033400001120753586,0.00026000000070780516,0.0002690000110305846,1289428,0.0,0.0
2021-09-08 00:00:00+00:00,0.0002690000110305846,0.00028700000257231295,0.00025599999935366213,0.00027600000612437725,1296525,0.0,0.0
2021-09-09 00:00:00+00:00,0.0002680000034160912,0.00028899998869746923,0.00024399999529123306,0.0002640000020619482,1423259,0.0,0.0
2021-09-10 00:00:00+00:00,0.0002640000020619482,0.0002730000123847276,0.0002519999979995191,0.0002730000123847276,873728,0.0,0.0
2021-09-11 00:00:00+00:00,0.0002730000123847276,0.0002899999963119626,0.00024500000290572643,0.0002519999979995191,859196,0.0,0.0
2021-09-12 00:00:00+00:00,0.0002519999979995191,0.0002730000123847276,0.00021600000036414713,0.00025099999038502574,1672751,0.0,0.0
2021-09-13 00:00:00+00:00,0.00025099999038502574,0.00026199998683296144,0.00017499999376013875,0.00017699999443721026,650868,0.0,0.0
2021-09-14 00:00:00+00:00,0.00017699999443721026,0.00021300000662449747,0.0001720000000204891,0.00020900000527035445,645019,0.0,0.0
2021-09-15 00:00:00+00:00,0.00020900000527035445,0.00021499999274965376,0.00016399999731220305,0.00018099999579135329,424604,0.0,0.0
2021-09-16 00:00:00+00:00,0.00018099999579135329,0.0002209999947808683,0.00017499999376013875,0.000195999993593432,684997,0.0,0.0
2021-09-17 00:00:00+00:00,0.000195999993593432,0.00019700000120792538,0.00014200000441633165,0.0001449999981559813,443229,0.0,0.0
2021-09-18 00:00:00+00:00,0.0001449999981559813,0.00020599999697878957,0.00014200000441633165,0.00016199999663513154,466466,0.0,0.0
2021-09-19 00:00:00+00:00,0.00016199999663513154,0.00016799999866634607,0.0001429999974789098,0.00014800000644754618,357331,0.0,0.0
2021-09-20 00:00:00+00:00,0.00014800000644754618,0.00014899999951012433,0.00012599999899975955,0.00012700000661425292,449066,0.0,0.0
2021-09-21 00:00:00+00:00,0.00012700000661425292,0.00014099999680183828,0.00011000000085914508,0.00011800000356743112,347263,0.0,0.0
