TIMESTAMP,DKNIGHT_OPEN_PRICE_USD,DKNIGHT_HIGH_PRICE_USD,DKNIGHT_LOW_PRICE_USD,DKNIGHT_CLOSE_PRICE_USD,DKNIGHT_VOLUME_USD,DKNIGHT_DIVIDENDS_USD,DKNIGHT_STOCK_SPLITS_USD
2022-03-07 00:00:00+00:00,0.2304919958114624,0.25953999161720276,0.18444299697875977,0.1844940036535263,6,0.0,0.0
2022-03-08 00:00:00+00:00,0.18448799848556519,0.25627401471138,0.18448199331760406,0.2560270130634308,1,0.0,0.0
2022-03-09 00:00:00+00:00,0.25602900981903076,0.2562820017337799,0.24894499778747559,0.24925099313259125,2,0.0,0.0
2022-03-10 00:00:00+00:00,0.24924899637699127,0.24931499361991882,0.24888800084590912,0.24908900260925293,0,0.0,0.0
2022-03-11 00:00:00+00:00,0.2490909993648529,0.24914699792861938,0.20374900102615356,0.2037850022315979,40,0.0,0.0
2022-03-12 00:00:00+00:00,0.2037860006093979,0.20396800339221954,0.20376500487327576,0.2038249969482422,0,0.0,0.0
2022-03-13 00:00:00+00:00,0.20385800302028656,0.2039559930562973,0.20372100174427032,0.20391200482845306,0,0.0,0.0
2022-03-14 00:00:00+00:00,0.20390799641609192,0.20401500165462494,0.18661800026893616,0.18697099387645721,0,0.0,0.0
2022-03-15 00:00:00+00:00,0.18696799874305725,0.18706700205802917,0.18667499721050262,0.18679900467395782,0,0.0,0.0
2022-03-16 00:00:00+00:00,0.18679800629615784,0.18702200055122375,0.16555599868297577,0.16562700271606445,0,0.0,0.0
2022-03-17 00:00:00+00:00,0.16562899947166443,0.17768999934196472,0.1655610054731369,0.17760799825191498,0,0.0,0.0
2022-03-18 00:00:00+00:00,0.17760199308395386,0.17766399681568146,0.17752599716186523,0.17761899530887604,0,0.0,0.0
2022-03-19 00:00:00+00:00,0.17761200666427612,0.1877630054950714,0.1775279939174652,0.1876869946718216,1,0.0,0.0
2022-03-20 00:00:00+00:00,0.18768900632858276,0.20354799926280975,0.18765099346637726,0.20348399877548218,147,0.0,0.0
2022-03-21 00:00:00+00:00,0.2034830003976822,0.203575000166893,0.19292399287223816,0.19387799501419067,17,0.0,0.0
2022-03-22 00:00:00+00:00,0.19387699663639069,0.19418899714946747,0.18206599354743958,0.1865909993648529,2,0.0,0.0
2022-03-23 00:00:00+00:00,0.18658900260925293,0.18668000400066376,0.18645499646663666,0.186599999666214,0,0.0,0.0
2022-03-24 00:00:00+00:00,0.18660500645637512,0.26250800490379333,0.16558200120925903,0.1755100041627884,7,0.0,0.0
2022-03-25 00:00:00+00:00,0.1755090057849884,0.17559799551963806,0.15526700019836426,0.1553249955177307,0,0.0,0.0
2022-03-26 00:00:00+00:00,0.1553329974412918,0.17189300060272217,0.13452300429344177,0.17002299427986145,2,0.0,0.0
