TIMESTAMP,WAGMI28184_OPEN_PRICE_USD,WAGMI28184_HIGH_PRICE_USD,WAGMI28184_LOW_PRICE_USD,WAGMI28184_CLOSE_PRICE_USD,WAGMI28184_VOLUME_USD,WAGMI28184_DIVIDENDS_USD,WAGMI28184_STOCK_SPLITS_USD
2023-09-27 00:00:00+00:00,0.017650999128818512,0.021355999633669853,0.017023999243974686,0.018557999283075333,7091,0.0,0.0
2023-09-28 00:00:00+00:00,0.01855899952352047,0.020143000409007072,0.01435100007802248,0.016419000923633575,18550,0.0,0.0
2023-09-29 00:00:00+00:00,0.01641800068318844,0.017914000898599625,0.015038999728858471,0.016845999285578728,3971,0.0,0.0
2023-09-30 00:00:00+00:00,0.01684500090777874,0.019283000379800797,0.016599999740719795,0.01924999989569187,4466,0.0,0.0
2023-10-01 00:00:00+00:00,0.019248999655246735,0.019922999665141106,0.01675800047814846,0.017152000218629837,9495,0.0,0.0
2023-10-02 00:00:00+00:00,0.017152000218629837,0.019359000027179718,0.015270999632775784,0.01882000081241131,10682,0.0,0.0
2023-10-03 00:00:00+00:00,0.018818000331521034,0.019961999729275703,0.017555000260472298,0.017782999202609062,8306,0.0,0.0
2023-10-04 00:00:00+00:00,0.017784999683499336,0.019022999331355095,0.015259999781847,0.016738999634981155,21058,0.0,0.0
2023-10-05 00:00:00+00:00,0.01674100011587143,0.019418999552726746,0.01580899953842163,0.017847999930381775,26985,0.0,0.0
2023-10-06 00:00:00+00:00,0.017847999930381775,0.019063999876379967,0.01724199950695038,0.01877499930560589,3714,0.0,0.0
2023-10-07 00:00:00+00:00,0.01877499930560589,0.01898599974811077,0.017107000574469566,0.01729300059378147,1851,0.0,0.0
2023-10-08 00:00:00+00:00,0.01729699969291687,0.017324000597000122,0.013612999580800533,0.01572299934923649,4451,0.0,0.0
2023-10-09 00:00:00+00:00,0.01572299934923649,0.016158999875187874,0.015294999815523624,0.015536000020802021,843,0.0,0.0
2023-10-10 00:00:00+00:00,0.015549999661743641,0.01746699959039688,0.014938999898731709,0.01746699959039688,5329,0.0,0.0
2023-10-11 00:00:00+00:00,0.01746699959039688,0.018727999180555344,0.01670599915087223,0.01827700063586235,3096,0.0,0.0
2023-10-12 00:00:00+00:00,0.018278000876307487,0.018449999392032623,0.01244799979031086,0.015124999918043613,6733,0.0,0.0
2023-10-13 00:00:00+00:00,0.015127000398933887,0.015478000044822693,0.01336199976503849,0.015093999914824963,3293,0.0,0.0
2023-10-14 00:00:00+00:00,0.015092999674379826,0.015104000456631184,0.013194999657571316,0.013930000364780426,742,0.0,0.0
2023-10-15 00:00:00+00:00,0.013930000364780426,0.014139999635517597,0.013062000274658203,0.013141999952495098,361,0.0,0.0
2023-10-16 00:00:00+00:00,0.013144999742507935,0.015600999817252159,0.012715999968349934,0.014560000039637089,1471,0.0,0.0
2023-10-17 00:00:00+00:00,0.014560000039637089,0.014560000039637089,0.012403000146150589,0.013536999933421612,684,0.0,0.0
2023-10-18 00:00:00+00:00,0.013538000173866749,0.015273000113666058,0.007639000192284584,0.01042299997061491,2876,0.0,0.0
2023-10-19 00:00:00+00:00,0.01042299997061491,0.014279999770224094,0.009651999920606613,0.013562999665737152,3024,0.0,0.0
2023-10-20 00:00:00+00:00,0.013562999665737152,0.015595000237226486,0.012112000025808811,0.012214000336825848,3431,0.0,0.0
2023-10-21 00:00:00+00:00,0.012214000336825848,0.012378999963402748,0.012140000239014626,0.01228800043463707,10,0.0,0.0
2023-10-22 00:00:00+00:00,0.012287000194191933,0.015223000198602676,0.012267000041902065,0.013807999901473522,1414,0.0,0.0
2023-10-23 00:00:00+00:00,0.013917000032961369,0.014208000153303146,0.012732000090181828,0.013980000279843807,958,0.0,0.0
2023-10-24 00:00:00+00:00,0.013980000279843807,0.01623399928212166,0.013178999535739422,0.013784999959170818,2725,0.0,0.0
2023-10-25 00:00:00+00:00,0.013793000020086765,0.013946999795734882,0.011926000006496906,0.012172999791800976,650,0.0,0.0
2023-10-26 00:00:00+00:00,0.012174000032246113,0.016959000378847122,0.012174000032246113,0.01571200042963028,1,0.0,0.0
2023-10-27 00:00:00+00:00,0.01570500060915947,0.017907999455928802,0.014194999821484089,0.017764000222086906,2,0.0,0.0
2023-10-28 00:00:00+00:00,0.017764000222086906,0.01776600070297718,0.013302999548614025,0.01370999962091446,0,0.0,0.0
2023-10-29 00:00:00+00:00,0.01370999962091446,0.02199600078165531,0.013646000064909458,0.021794000640511513,5,0.0,0.0
2023-10-30 00:00:00+00:00,0.021794000640511513,0.02200400084257126,0.018595000728964806,0.019284000620245934,4801,0.0,0.0
2023-10-31 00:00:00+00:00,0.019283000379800797,0.02443699911236763,0.01903199963271618,0.023280000314116478,1,0.0,0.0
2023-11-01 00:00:00+00:00,0.023259999230504036,0.027590999379754066,0.02110300026834011,0.02741999924182892,7,0.0,0.0
2023-11-02 00:00:00+00:00,0.027462000027298927,0.030083000659942627,0.01605900004506111,0.0164560005068779,51,0.0,0.0
2023-11-03 00:00:00+00:00,0.016455000266432762,0.016750000417232513,0.01368200033903122,0.014119000174105167,12,0.0,0.0
2023-11-04 00:00:00+00:00,0.014108000323176384,0.014527999795973301,0.0106800002977252,0.010917999781668186,7,0.0,0.0
2023-11-05 00:00:00+00:00,0.010923000052571297,0.014386000111699104,0.010758000425994396,0.014386000111699104,0,0.0,0.0
2023-11-06 00:00:00+00:00,0.014386000111699104,0.014386000111699104,0.014386000111699104,0.014386000111699104,0,0.0,0.0
2023-11-07 00:00:00+00:00,0.014386000111699104,0.014386000111699104,0.014386000111699104,0.014386000111699104,0,0.0,0.0
