,XRP,Lag
XEM,1.7127775843913357e-18,26
DOGE,2.343983517893888e-09,6
LTC,7.956630687174566e-09,3
MIOTA,3.010227446344534e-07,29
USDT,1.834917920617205e-05,29
BTC,1.963803442413848e-05,28
ETH,0.0001596144973986,16
XMR,0.0006692538639762,9
XLM,0.0009285485660645,29
