TIMESTAMP,AUTISM33512_OPEN_PRICE_USD,AUTISM33512_HIGH_PRICE_USD,AUTISM33512_LOW_PRICE_USD,AUTISM33512_CLOSE_PRICE_USD,AUTISM33512_VOLUME_USD,AUTISM33512_DIVIDENDS_USD,AUTISM33512_STOCK_SPLITS_USD
2024-10-17 00:00:00+00:00,0.015034000389277935,0.015691999346017838,0.014045000076293945,0.015568999573588371,4674687,0.0,0.0
2024-10-18 00:00:00+00:00,0.015568999573588371,0.01912499964237213,0.011850999668240547,0.01703999936580658,3781948,0.0,0.0
2024-10-19 00:00:00+00:00,0.01703999936580658,0.017102999612689018,0.00887800008058548,0.009242000058293343,3605409,0.0,0.0
2024-10-20 00:00:00+00:00,0.009243999607861042,0.014882000163197517,0.008760999888181686,0.012507000006735325,3394594,0.0,0.0
2024-10-21 00:00:00+00:00,0.012502999976277351,0.013539999723434448,0.009337999857962132,0.012260000221431255,3241699,0.0,0.0
2024-10-22 00:00:00+00:00,0.012260000221431255,0.017736999318003654,0.010653000324964523,0.014379000291228294,2755376,0.0,0.0
2024-10-23 00:00:00+00:00,0.014379000291228294,0.017091000452637672,0.009584999643266201,0.010072000324726105,2685656,0.0,0.0
2024-10-24 00:00:00+00:00,0.009157000109553337,0.010645999573171139,0.006814999971538782,0.008085999637842178,2015465,0.0,0.0
2024-10-25 00:00:00+00:00,0.008085999637842178,0.010626999661326408,0.006552000064402819,0.008022000081837177,1431937,0.0,0.0
2024-10-26 00:00:00+00:00,0.008022000081837177,0.00876300036907196,0.0072929998859763145,0.007598999887704849,399010,0.0,0.0
2024-10-27 00:00:00+00:00,0.007598999887704849,0.008166000247001648,0.00672899978235364,0.006949000060558319,483032,0.0,0.0
2024-10-28 00:00:00+00:00,0.006945999804884195,0.009065000340342522,0.0069240001030266285,0.008477999828755856,796634,0.0,0.0
2024-10-29 00:00:00+00:00,0.008477999828755856,0.010972999967634678,0.008477999828755856,0.00917499978095293,959170,0.0,0.0
2024-10-30 00:00:00+00:00,0.00917499978095293,0.009177999570965767,0.006905000191181898,0.007468000054359436,557541,0.0,0.0
2024-10-31 00:00:00+00:00,0.007468000054359436,0.008139999583363533,0.006467000115662813,0.006918999832123518,598329,0.0,0.0
2024-11-01 00:00:00+00:00,0.006918999832123518,0.006955000106245279,0.0059369998052716255,0.006140000186860561,544066,0.0,0.0
2024-11-02 00:00:00+00:00,0.006140000186860561,0.008561999537050724,0.006126999855041504,0.007848000153899193,905137,0.0,0.0
2024-11-03 00:00:00+00:00,0.007848000153899193,0.00801599957048893,0.005169000010937452,0.0052720000967383385,1069287,0.0,0.0
2024-11-04 00:00:00+00:00,0.0052720000967383385,0.005652999971061945,0.004658999852836132,0.004863999783992767,718833,0.0,0.0
2024-11-05 00:00:00+00:00,0.004865000024437904,0.008430000394582748,0.004852000158280134,0.007038000039756298,1263063,0.0,0.0
2024-11-06 00:00:00+00:00,0.007038000039756298,0.009886999614536762,0.007034999784082174,0.008968000300228596,1397054,0.0,0.0
2024-11-07 00:00:00+00:00,0.008967000059783459,0.009848999790847301,0.007091999985277653,0.008561999537050724,1203089,0.0,0.0
2024-11-08 00:00:00+00:00,0.008561999537050724,0.014991999603807926,0.008551999926567078,0.01133000012487173,1843395,0.0,0.0
2024-11-09 00:00:00+00:00,0.011345000006258488,0.015008999966084957,0.01129900012165308,0.013310999609529972,963901,0.0,0.0
2024-11-10 00:00:00+00:00,0.013310999609529972,0.014146000146865845,0.011020000092685223,0.012343999929726124,710649,0.0,0.0
2024-11-11 00:00:00+00:00,0.012343999929726124,0.012346000410616398,0.009465999901294708,0.009534000419080257,1642605,0.0,0.0
2024-11-12 00:00:00+00:00,0.00954199954867363,0.010691000148653984,0.008794000372290611,0.010215000249445438,2051278,0.0,0.0
2024-11-13 00:00:00+00:00,0.010219000279903412,0.01358800008893013,0.00930699985474348,0.011029999703168869,3094821,0.0,0.0
2024-11-14 00:00:00+00:00,0.011029999703168869,0.011788999661803246,0.009452000260353088,0.009720999747514725,1425146,0.0,0.0
2024-11-15 00:00:00+00:00,0.009677000343799591,0.010816000401973724,0.008573000319302082,0.009351000189781189,1037482,0.0,0.0
2024-11-16 00:00:00+00:00,0.009351000189781189,0.010026000440120697,0.007703999988734722,0.008376999758183956,1156014,0.0,0.0
2024-11-17 00:00:00+00:00,0.008376999758183956,0.009976999834179878,0.007877999916672707,0.009251000359654427,796318,0.0,0.0
2024-11-18 00:00:00+00:00,0.009277000091969967,0.009277000091969967,0.0058570001274347305,0.006773999892175198,987916,0.0,0.0
2024-11-19 00:00:00+00:00,0.006773999892175198,0.006773999892175198,0.00570000009611249,0.005776999983936548,1034639,0.0,0.0
2024-11-20 00:00:00+00:00,0.0057749999687075615,0.005791000090539455,0.003800000064074993,0.004093000199645758,1147020,0.0,0.0
2024-11-21 00:00:00+00:00,0.004093000199645758,0.004856999963521957,0.004083999898284674,0.00432599987834692,561116,0.0,0.0
2024-11-22 00:00:00+00:00,0.00432599987834692,0.004532000049948692,0.0031870000530034304,0.003195999888703227,547387,0.0,0.0
2024-11-23 00:00:00+00:00,0.0031930000986903906,0.003625999903306365,0.0028470000252127647,0.0031030001118779182,519705,0.0,0.0
2024-11-24 00:00:00+00:00,0.0031030001118779182,0.003275000024586916,0.0028280001133680344,0.0031320000998675823,308319,0.0,0.0
2024-11-25 00:00:00+00:00,0.0031320000998675823,0.005493000149726868,0.0031320000998675823,0.004147999919950962,802948,0.0,0.0
2024-11-26 00:00:00+00:00,0.004147999919950962,0.005123000126332045,0.004143999889492989,0.004176999907940626,604653,0.0,0.0
2024-11-27 00:00:00+00:00,0.004176999907940626,0.004292000085115433,0.003768000053241849,0.00417400011792779,429749,0.0,0.0
