TIMESTAMP,SHADOW_OPEN_PRICE_USD,SHADOW_HIGH_PRICE_USD,SHADOW_LOW_PRICE_USD,SHADOW_CLOSE_PRICE_USD,SHADOW_VOLUME_USD,SHADOW_DIVIDENDS_USD,SHADOW_STOCK_SPLITS_USD
2025-05-01 00:00:00+00:00,42.0615234375,47.522865295410156,32.753578186035156,42.236392974853516,13456637,0.0,0.0
2025-05-02 00:00:00+00:00,42.236392974853516,49.82465744018555,41.98106384277344,46.222679138183594,8563364,0.0,0.0
2025-05-03 00:00:00+00:00,46.222679138183594,46.394771575927734,40.72605514526367,41.52296829223633,4985963,0.0,0.0
2025-05-04 00:00:00+00:00,41.52296829223633,41.52296829223633,36.19831848144531,36.86907958984375,5605465,0.0,0.0
2025-05-05 00:00:00+00:00,36.86907958984375,38.9406623840332,36.02533721923828,38.78610610961914,7836675,0.0,0.0
2025-05-06 00:00:00+00:00,38.78610610961914,39.07491683959961,36.12691116333008,37.98521423339844,6946200,0.0,0.0
2025-05-07 00:00:00+00:00,37.984947204589844,42.98677062988281,37.97205352783203,42.971553802490234,6534545,0.0,0.0
2025-05-08 00:00:00+00:00,42.971553802490234,51.12042236328125,42.304908752441406,50.44300842285156,21818602,0.0,0.0
2025-05-09 00:00:00+00:00,50.439186096191406,57.83780288696289,50.14038848876953,56.1996955871582,38944839,0.0,0.0
2025-05-10 00:00:00+00:00,56.19972229003906,59.90516662597656,53.066436767578125,59.383216857910156,37204012,0.0,0.0
2025-05-11 00:00:00+00:00,59.383216857910156,60.137550354003906,48.658931732177734,51.92325973510742,30726967,0.0,0.0
2025-05-12 00:00:00+00:00,51.9401741027832,54.53656005859375,49.04199981689453,50.79875564575195,52251801,0.0,0.0
2025-05-13 00:00:00+00:00,50.79875564575195,52.070194244384766,44.80288314819336,51.79935073852539,34241474,0.0,0.0
2025-05-14 00:00:00+00:00,51.79935073852539,54.45890426635742,51.24916076660156,51.91279602050781,22557653,0.0,0.0
2025-05-15 00:00:00+00:00,51.91279602050781,68.14301300048828,45.878807067871094,67.74913787841797,27718994,0.0,0.0
2025-05-16 00:00:00+00:00,67.95695495605469,71.1661148071289,52.692848205566406,53.26503372192383,23085987,0.0,0.0
2025-05-17 00:00:00+00:00,53.2738037109375,58.53553771972656,52.806396484375,55.764888763427734,30586243,0.0,0.0
2025-05-18 00:00:00+00:00,55.780029296875,60.03799057006836,55.74688720703125,58.65644073486328,35788767,0.0,0.0
2025-05-19 00:00:00+00:00,58.658233642578125,58.92068099975586,55.433387756347656,56.18815612792969,26941352,0.0,0.0
2025-05-20 00:00:00+00:00,56.19684600830078,56.68694305419922,54.99822235107422,55.93315124511719,19830786,0.0,0.0
2025-05-21 00:00:00+00:00,55.93819046020508,57.90139389038086,55.05213165283203,56.442359924316406,25362189,0.0,0.0
2025-05-22 00:00:00+00:00,56.438323974609375,57.56460952758789,54.43431091308594,54.684425354003906,31086835,0.0,0.0
2025-05-23 00:00:00+00:00,54.68573760986328,55.40258026123047,48.977909088134766,48.9849853515625,92919906,0.0,0.0
2025-05-24 00:00:00+00:00,48.966617584228516,49.34956359863281,46.96357727050781,47.38094711303711,13693189,0.0,0.0
2025-05-25 00:00:00+00:00,47.381065368652344,47.513946533203125,38.74445343017578,44.924957275390625,16570839,0.0,0.0
2025-05-26 00:00:00+00:00,44.91487121582031,45.62911605834961,40.93398666381836,41.404788970947266,11142072,0.0,0.0
2025-05-27 00:00:00+00:00,41.39756774902344,43.16862487792969,40.91725540161133,41.84556579589844,14302054,0.0,0.0
2025-05-28 00:00:00+00:00,41.84541320800781,41.97272491455078,35.37800216674805,38.20155715942383,11398528,0.0,0.0
2025-05-29 00:00:00+00:00,38.208595275878906,41.91070556640625,38.1080207824707,38.974029541015625,14563706,0.0,0.0
2025-05-30 00:00:00+00:00,38.97346115112305,39.213741302490234,31.262006759643555,32.03184127807617,21593448,0.0,0.0
2025-05-31 00:00:00+00:00,32.0293083190918,32.44235610961914,24.87663459777832,29.795312881469727,14678885,0.0,0.0
2025-06-01 00:00:00+00:00,29.7946720123291,29.807247161865234,28.70611000061035,29.47956657409668,8928865,0.0,0.0
