TIMESTAMP,ASTRADAO_OPEN_PRICE_USD,ASTRADAO_HIGH_PRICE_USD,ASTRADAO_LOW_PRICE_USD,ASTRADAO_CLOSE_PRICE_USD,ASTRADAO_VOLUME_USD,ASTRADAO_DIVIDENDS_USD,ASTRADAO_STOCK_SPLITS_USD
2023-07-08 00:00:00+00:00,,,,0.0,51773,0.0,0.0
2023-07-09 00:00:00+00:00,,,,0.0,58854,0.0,0.0
2023-07-10 00:00:00+00:00,,,,0.0,59617,0.0,0.0
2023-07-11 00:00:00+00:00,,,,0.0,69244,0.0,0.0
2023-07-12 00:00:00+00:00,,,,0.0,55658,0.0,0.0
2023-07-13 00:00:00+00:00,,,,0.0,91223,0.0,0.0
2023-07-14 00:00:00+00:00,,,,0.0,73225,0.0,0.0
2023-07-15 00:00:00+00:00,,,,0.0,54382,0.0,0.0
2023-07-16 00:00:00+00:00,,,,0.0,50643,0.0,0.0
2023-07-17 00:00:00+00:00,,,,0.0,57500,0.0,0.0
2023-07-18 00:00:00+00:00,,,,0.0,51357,0.0,0.0
2023-07-19 00:00:00+00:00,,,,0.0,55647,0.0,0.0
2023-07-20 00:00:00+00:00,,,,0.0,48669,0.0,0.0
2023-07-21 00:00:00+00:00,,,,0.0,58057,0.0,0.0
2023-07-22 00:00:00+00:00,,,,0.0,58275,0.0,0.0
2023-07-23 00:00:00+00:00,,,,0.0,61582,0.0,0.0
2023-07-24 00:00:00+00:00,,,,0.0,66515,0.0,0.0
2023-07-25 00:00:00+00:00,,,,0.0,65930,0.0,0.0
2023-07-26 00:00:00+00:00,,,,0.0,64495,0.0,0.0
2023-07-27 00:00:00+00:00,,,,0.0,60512,0.0,0.0
2023-07-28 00:00:00+00:00,,,,0.0,62289,0.0,0.0
2023-07-29 00:00:00+00:00,,,,0.0,65603,0.0,0.0
2023-07-30 00:00:00+00:00,,,,0.0,66840,0.0,0.0
2023-07-31 00:00:00+00:00,,,,0.0,57173,0.0,0.0
2023-08-01 00:00:00+00:00,,,,0.0,66854,0.0,0.0
2023-08-02 00:00:00+00:00,,,,0.0,67350,0.0,0.0
2023-08-03 00:00:00+00:00,,,,0.0,66669,0.0,0.0
2023-08-04 00:00:00+00:00,,,,0.0,65453,0.0,0.0
2023-08-05 00:00:00+00:00,,,,0.0,63518,0.0,0.0
2023-08-06 00:00:00+00:00,,,,0.0,65768,0.0,0.0
2023-08-07 00:00:00+00:00,,,,0.0,68597,0.0,0.0
2023-08-08 00:00:00+00:00,,,,0.0,60864,0.0,0.0
2023-08-09 00:00:00+00:00,,,,0.0,65764,0.0,0.0
2023-08-10 00:00:00+00:00,,,,0.0,65736,0.0,0.0
2023-08-11 00:00:00+00:00,,,,0.0,57545,0.0,0.0
2023-08-12 00:00:00+00:00,,,,0.0,62128,0.0,0.0
2023-08-13 00:00:00+00:00,,,,0.0,67444,0.0,0.0
2023-08-14 00:00:00+00:00,,,,0.0,58812,0.0,0.0
2023-08-15 00:00:00+00:00,,,,0.0,51702,0.0,0.0
2023-08-16 00:00:00+00:00,,,,0.0,60188,0.0,0.0
2023-08-17 00:00:00+00:00,,,,0.0,55264,0.0,0.0
2023-08-18 00:00:00+00:00,,,,0.0,54880,0.0,0.0
2023-08-19 00:00:00+00:00,,,,0.0,53240,0.0,0.0
2023-08-20 00:00:00+00:00,,,,0.0,60376,0.0,0.0
2023-08-21 00:00:00+00:00,,,,0.0,66222,0.0,0.0
2023-08-22 00:00:00+00:00,,,,0.0,59465,0.0,0.0
2023-08-23 00:00:00+00:00,,,,0.0,66788,0.0,0.0
2023-08-24 00:00:00+00:00,,,,0.0,59761,0.0,0.0
2023-08-25 00:00:00+00:00,,,,0.0,56440,0.0,0.0
2023-08-26 00:00:00+00:00,,,,0.0,57458,0.0,0.0
2023-08-27 00:00:00+00:00,,,,0.0,63578,0.0,0.0
2023-08-28 00:00:00+00:00,,,,0.0,60200,0.0,0.0
2023-08-29 00:00:00+00:00,,,,0.0,57641,0.0,0.0
2023-08-30 00:00:00+00:00,,,,0.0,50411,0.0,0.0
2023-08-31 00:00:00+00:00,,,,0.0,48127,0.0,0.0
2023-09-01 00:00:00+00:00,,,,0.0,67061,0.0,0.0
2023-09-02 00:00:00+00:00,,,,0.0,59933,0.0,0.0
2023-09-03 00:00:00+00:00,,,,0.0,75715,0.0,0.0
2023-09-04 00:00:00+00:00,,,,0.0,63390,0.0,0.0
2023-09-05 00:00:00+00:00,,,,0.0,65598,0.0,0.0
2023-09-06 00:00:00+00:00,,,,0.0,57843,0.0,0.0
2023-09-07 00:00:00+00:00,,,,0.0,62019,0.0,0.0
2023-09-08 00:00:00+00:00,,,,0.0,67992,0.0,0.0
2023-09-09 00:00:00+00:00,,,,0.0,67666,0.0,0.0
2023-09-10 00:00:00+00:00,,,,0.0,66532,0.0,0.0
2023-09-11 00:00:00+00:00,,,,0.0,62711,0.0,0.0
2023-09-12 00:00:00+00:00,,,,0.0,68090,0.0,0.0
2023-09-13 00:00:00+00:00,,,,0.0,73459,0.0,0.0
2023-09-14 00:00:00+00:00,,,,0.0,173746,0.0,0.0
2023-09-15 00:00:00+00:00,,,,0.0,20442,0.0,0.0
2023-09-16 00:00:00+00:00,,,,0.0,2237,0.0,0.0
2023-09-17 00:00:00+00:00,,,,0.0,2577,0.0,0.0
2023-09-21 00:00:00+00:00,,,,0.0,29845,0.0,0.0
2023-09-22 00:00:00+00:00,,,,0.0,14008,0.0,0.0
2023-09-23 00:00:00+00:00,,,,0.0,2615,0.0,0.0
2023-09-24 00:00:00+00:00,,,,0.0,681,0.0,0.0
2023-09-25 00:00:00+00:00,,,,0.0,1961,0.0,0.0
2023-09-26 00:00:00+00:00,,,,0.0,94,0.0,0.0
2023-09-27 00:00:00+00:00,,,,0.0,1459,0.0,0.0
2023-09-28 00:00:00+00:00,,,,0.0,2598,0.0,0.0
2023-09-29 00:00:00+00:00,,,,0.0,3792,0.0,0.0
2023-09-30 00:00:00+00:00,,,,0.0,2098,0.0,0.0
2023-10-01 00:00:00+00:00,,,,0.0,1565,0.0,0.0
2023-10-02 00:00:00+00:00,,,,0.0,2469,0.0,0.0
2023-10-03 00:00:00+00:00,,,,0.0,325,0.0,0.0
2023-10-04 00:00:00+00:00,,,,0.0,1865,0.0,0.0
2023-10-05 00:00:00+00:00,,,,0.0,716,0.0,0.0
2023-10-06 00:00:00+00:00,,,,0.0,4844,0.0,0.0
2023-10-07 00:00:00+00:00,,,,0.0,3452,0.0,0.0
2023-10-08 00:00:00+00:00,,,,0.0,598,0.0,0.0
2023-10-09 00:00:00+00:00,,,,0.0,361,0.0,0.0
2023-10-10 00:00:00+00:00,,,,0.0,95,0.0,0.0
2023-10-11 00:00:00+00:00,,,,0.0,4286,0.0,0.0
2023-10-12 00:00:00+00:00,,,,0.0,2622,0.0,0.0
2023-10-13 00:00:00+00:00,,,,0.0,3799,0.0,0.0
2023-10-14 00:00:00+00:00,,,,0.0,460,0.0,0.0
2023-10-15 00:00:00+00:00,,,,0.0,763,0.0,0.0
2023-10-16 00:00:00+00:00,,,,0.0,949,0.0,0.0
2023-10-17 00:00:00+00:00,,,,0.0,129,0.0,0.0
2023-10-18 00:00:00+00:00,,,,0.0,151,0.0,0.0
2023-10-19 00:00:00+00:00,,,,0.0,6,0.0,0.0
2023-10-20 00:00:00+00:00,,,,0.0,1146,0.0,0.0
2023-10-21 00:00:00+00:00,,,,0.0,5176,0.0,0.0
2023-10-22 00:00:00+00:00,,,,0.0,2136,0.0,0.0
2023-10-23 00:00:00+00:00,,,,0.0,34896,0.0,0.0
2023-10-24 00:00:00+00:00,,,,0.0,55864,0.0,0.0
2023-10-25 00:00:00+00:00,,,,0.0,71903,0.0,0.0
2023-10-26 00:00:00+00:00,,,,0.0,68193,0.0,0.0
2023-10-27 00:00:00+00:00,,,,0.0,67687,0.0,0.0
2023-10-28 00:00:00+00:00,,,,0.0,67996,0.0,0.0
2023-10-29 00:00:00+00:00,,,,0.0,61107,0.0,0.0
2023-10-30 00:00:00+00:00,,,,0.0,85729,0.0,0.0
2023-10-31 00:00:00+00:00,,,,0.0,39986,0.0,0.0
2023-11-01 00:00:00+00:00,,,,0.0,72176,0.0,0.0
2023-11-02 00:00:00+00:00,,,,0.0,61351,0.0,0.0
2023-11-03 00:00:00+00:00,,,,0.0,74931,0.0,0.0
2023-11-04 00:00:00+00:00,,,,0.0,62529,0.0,0.0
2023-11-05 00:00:00+00:00,,,,0.0,91468,0.0,0.0
2023-11-06 00:00:00+00:00,,,,0.0,45232,0.0,0.0
2023-11-07 00:00:00+00:00,,,,0.0,72823,0.0,0.0
2023-11-08 00:00:00+00:00,,,,0.0,59036,0.0,0.0
2023-11-09 00:00:00+00:00,,,,0.0,72763,0.0,0.0
2023-11-10 00:00:00+00:00,,,,0.0,47608,0.0,0.0
2023-11-11 00:00:00+00:00,,,,0.0,60724,0.0,0.0
2023-11-12 00:00:00+00:00,,,,0.0,56613,0.0,0.0
2023-11-13 00:00:00+00:00,,,,0.0,62626,0.0,0.0
2023-11-14 00:00:00+00:00,,,,0.0,53509,0.0,0.0
2023-11-15 00:00:00+00:00,,,,0.0,91678,0.0,0.0
2023-11-16 00:00:00+00:00,,,,0.0,65719,0.0,0.0
2023-11-17 00:00:00+00:00,,,,0.0,73119,0.0,0.0
2023-11-18 00:00:00+00:00,,,,0.0,61648,0.0,0.0
2023-11-19 00:00:00+00:00,,,,0.0,59965,0.0,0.0
2023-11-20 00:00:00+00:00,,,,0.0,60195,0.0,0.0
2023-11-21 00:00:00+00:00,,,,0.0,73353,0.0,0.0
2023-11-22 00:00:00+00:00,,,,0.0,61266,0.0,0.0
2023-11-23 00:00:00+00:00,,,,0.0,72928,0.0,0.0
2023-11-24 00:00:00+00:00,,,,0.0,79863,0.0,0.0
2023-11-25 00:00:00+00:00,,,,0.0,70463,0.0,0.0
2023-11-26 00:00:00+00:00,,,,0.0,59036,0.0,0.0
2023-11-27 00:00:00+00:00,,,,0.0,66075,0.0,0.0
2023-11-28 00:00:00+00:00,,,,0.0,55085,0.0,0.0
2023-11-29 00:00:00+00:00,,,,0.0,59952,0.0,0.0
2023-11-30 00:00:00+00:00,,,,0.0,66972,0.0,0.0
2023-12-01 00:00:00+00:00,,,,0.0,78244,0.0,0.0
2023-12-02 00:00:00+00:00,,,,0.0,69792,0.0,0.0
2023-12-03 00:00:00+00:00,,,,0.0,68175,0.0,0.0
2023-12-04 00:00:00+00:00,,,,0.0,53771,0.0,0.0
2023-12-05 00:00:00+00:00,,,,0.0,62527,0.0,0.0
2023-12-06 00:00:00+00:00,,,,0.0,55414,0.0,0.0
2023-12-07 00:00:00+00:00,,,,0.0,65584,0.0,0.0
2023-12-08 00:00:00+00:00,,,,0.0,108321,0.0,0.0
2023-12-09 00:00:00+00:00,,,,0.0,416338,0.0,0.0
2023-12-10 00:00:00+00:00,,,,0.0,221195,0.0,0.0
2023-12-11 00:00:00+00:00,,,,0.0,282966,0.0,0.0
2023-12-12 00:00:00+00:00,,,,0.0,202848,0.0,0.0
2023-12-13 00:00:00+00:00,,,,0.0,133258,0.0,0.0
2023-12-14 00:00:00+00:00,,,,0.0,165472,0.0,0.0
2023-12-15 00:00:00+00:00,,,,0.0,111350,0.0,0.0
2023-12-16 00:00:00+00:00,,,,0.0,159390,0.0,0.0
2023-12-17 00:00:00+00:00,,,,0.0,150197,0.0,0.0
2023-12-18 00:00:00+00:00,,,,0.0,113252,0.0,0.0
2023-12-19 00:00:00+00:00,,,,0.0,134880,0.0,0.0
2023-12-20 00:00:00+00:00,,,,0.0,142834,0.0,0.0
2023-12-21 00:00:00+00:00,,,,0.0,80039,0.0,0.0
2023-12-22 00:00:00+00:00,,,,0.0,82251,0.0,0.0
2023-12-23 00:00:00+00:00,,,,0.0,139202,0.0,0.0
2023-12-24 00:00:00+00:00,,,,0.0,70801,0.0,0.0
2023-12-25 00:00:00+00:00,,,,0.0,76467,0.0,0.0
2023-12-26 00:00:00+00:00,,,,0.0,74515,0.0,0.0
2023-12-27 00:00:00+00:00,,,,0.0,125379,0.0,0.0
2023-12-28 00:00:00+00:00,,,,0.0,77078,0.0,0.0
2023-12-29 00:00:00+00:00,,,,0.0,315252,0.0,0.0
2023-12-30 00:00:00+00:00,,,,0.0,93707,0.0,0.0
2023-12-31 00:00:00+00:00,,,,0.0,60147,0.0,0.0
2024-01-01 00:00:00+00:00,,,,0.0,80212,0.0,0.0
2024-01-02 00:00:00+00:00,,,,0.0,90120,0.0,0.0
2024-01-03 00:00:00+00:00,,,,0.0,157917,0.0,0.0
2024-01-04 00:00:00+00:00,,,,0.0,47429,0.0,0.0
2024-01-05 00:00:00+00:00,,,,0.0,77938,0.0,0.0
2024-01-06 00:00:00+00:00,,,,0.0,65266,0.0,0.0
2024-01-07 00:00:00+00:00,,,,0.0,66852,0.0,0.0
2024-01-08 00:00:00+00:00,,,,0.0,115886,0.0,0.0
2024-01-09 00:00:00+00:00,,,,0.0,50679,0.0,0.0
2024-01-10 00:00:00+00:00,,,,0.0,58593,0.0,0.0
2024-01-11 00:00:00+00:00,,,,0.0,76198,0.0,0.0
2024-01-12 00:00:00+00:00,,,,0.0,50485,0.0,0.0
2024-01-13 00:00:00+00:00,,,,0.0,89649,0.0,0.0
2024-01-14 00:00:00+00:00,,,,0.0,114984,0.0,0.0
2024-01-15 00:00:00+00:00,,,,0.0,79028,0.0,0.0
2024-01-16 00:00:00+00:00,,,,0.0,55390,0.0,0.0
2024-01-17 00:00:00+00:00,,,,0.0,69210,0.0,0.0
2024-01-18 00:00:00+00:00,,,,0.0,66432,0.0,0.0
2024-01-19 00:00:00+00:00,,,,0.0,114851,0.0,0.0
2024-01-20 00:00:00+00:00,,,,0.0,84189,0.0,0.0
2024-01-21 00:00:00+00:00,,,,0.0,96376,0.0,0.0
2024-01-22 00:00:00+00:00,,,,0.0,148068,0.0,0.0
2024-01-23 00:00:00+00:00,,,,0.0,50502,0.0,0.0
2024-01-24 00:00:00+00:00,,,,0.0,63055,0.0,0.0
2024-01-25 00:00:00+00:00,,,,0.0,64337,0.0,0.0
2024-01-26 00:00:00+00:00,,,,0.0,66765,0.0,0.0
2024-01-27 00:00:00+00:00,,,,0.0,62508,0.0,0.0
2024-01-28 00:00:00+00:00,,,,0.0,65541,0.0,0.0
2024-01-29 00:00:00+00:00,,,,0.0,61992,0.0,0.0
2024-01-30 00:00:00+00:00,,,,0.0,64967,0.0,0.0
2024-01-31 00:00:00+00:00,,,,0.0,75265,0.0,0.0
2024-02-01 00:00:00+00:00,,,,0.0,60094,0.0,0.0
2024-02-02 00:00:00+00:00,,,,0.0,61026,0.0,0.0
2024-02-03 00:00:00+00:00,,,,0.0,63242,0.0,0.0
2024-02-04 00:00:00+00:00,,,,0.0,68037,0.0,0.0
2024-02-05 00:00:00+00:00,,,,0.0,69874,0.0,0.0
2024-02-06 00:00:00+00:00,,,,0.0,74457,0.0,0.0
2024-02-07 00:00:00+00:00,,,,0.0,66461,0.0,0.0
2024-02-08 00:00:00+00:00,,,,0.0,60211,0.0,0.0
2024-02-09 00:00:00+00:00,,,,0.0,88851,0.0,0.0
2024-02-10 00:00:00+00:00,,,,0.0,52250,0.0,0.0
2024-02-11 00:00:00+00:00,,,,0.0,60833,0.0,0.0
2024-02-12 00:00:00+00:00,,,,0.0,100467,0.0,0.0
2024-02-13 00:00:00+00:00,,,,0.0,112345,0.0,0.0
2024-02-14 00:00:00+00:00,,,,0.0,72133,0.0,0.0
2024-02-15 00:00:00+00:00,,,,0.0,84303,0.0,0.0
2024-02-16 00:00:00+00:00,,,,0.0,88482,0.0,0.0
2024-02-17 00:00:00+00:00,,,,0.0,64989,0.0,0.0
2024-02-18 00:00:00+00:00,,,,0.0,62111,0.0,0.0
2024-02-19 00:00:00+00:00,,,,0.0,62633,0.0,0.0
2024-02-20 00:00:00+00:00,,,,0.0,79339,0.0,0.0
2024-02-21 00:00:00+00:00,,,,0.0,60321,0.0,0.0
2024-02-22 00:00:00+00:00,,,,0.0,76076,0.0,0.0
2024-02-23 00:00:00+00:00,,,,0.0,62686,0.0,0.0
2024-02-24 00:00:00+00:00,,,,0.0,58338,0.0,0.0
2024-02-25 00:00:00+00:00,,,,0.0,61826,0.0,0.0
2024-02-26 00:00:00+00:00,,,,0.0,57029,0.0,0.0
2024-02-27 00:00:00+00:00,,,,0.0,82165,0.0,0.0
2024-02-28 00:00:00+00:00,,,,0.0,62588,0.0,0.0
2024-02-29 00:00:00+00:00,,,,0.0,59466,0.0,0.0
2024-03-01 00:00:00+00:00,,,,0.0,84191,0.0,0.0
2024-03-02 00:00:00+00:00,,,,0.0,70990,0.0,0.0
2024-03-03 00:00:00+00:00,,,,0.0,60383,0.0,0.0
2024-03-04 00:00:00+00:00,,,,0.0,152313,0.0,0.0
2024-03-05 00:00:00+00:00,,,,0.0,77162,0.0,0.0
2024-03-06 00:00:00+00:00,,,,0.0,68923,0.0,0.0
2024-03-07 00:00:00+00:00,,,,0.0,69030,0.0,0.0
2024-03-08 00:00:00+00:00,,,,0.0,61442,0.0,0.0
2024-03-09 00:00:00+00:00,,,,0.0,87107,0.0,0.0
2024-03-10 00:00:00+00:00,,,,0.0,65164,0.0,0.0
2024-03-11 00:00:00+00:00,,,,0.0,85309,0.0,0.0
2024-03-12 00:00:00+00:00,,,,0.0,63597,0.0,0.0
2024-03-13 00:00:00+00:00,,,,0.0,82824,0.0,0.0
2024-03-14 00:00:00+00:00,,,,0.0,87638,0.0,0.0
2024-03-15 00:00:00+00:00,,,,0.0,87743,0.0,0.0
2024-03-16 00:00:00+00:00,,,,0.0,68246,0.0,0.0
2024-03-17 00:00:00+00:00,,,,0.0,88295,0.0,0.0
2024-03-18 00:00:00+00:00,,,,0.0,80763,0.0,0.0
2024-03-19 00:00:00+00:00,,,,0.0,70396,0.0,0.0
2024-03-20 00:00:00+00:00,,,,0.0,87877,0.0,0.0
2024-03-21 00:00:00+00:00,,,,0.0,68148,0.0,0.0
2024-03-22 00:00:00+00:00,,,,0.0,50075,0.0,0.0
2024-03-23 00:00:00+00:00,,,,0.0,45426,0.0,0.0
2024-03-24 00:00:00+00:00,,,,0.0,43505,0.0,0.0
2024-03-25 00:00:00+00:00,,,,0.0,52756,0.0,0.0
2024-03-26 00:00:00+00:00,,,,0.0,66621,0.0,0.0
2024-03-27 00:00:00+00:00,,,,0.0,62491,0.0,0.0
2024-03-28 00:00:00+00:00,,,,0.0,60184,0.0,0.0
2024-03-29 00:00:00+00:00,,,,0.0,66217,0.0,0.0
2024-03-30 00:00:00+00:00,,,,0.0,73823,0.0,0.0
2024-03-31 00:00:00+00:00,,,,0.0,65465,0.0,0.0
2024-04-01 00:00:00+00:00,,,,0.0,60820,0.0,0.0
2024-04-02 00:00:00+00:00,,,,0.0,62364,0.0,0.0
2024-04-03 00:00:00+00:00,,,,0.0,62507,0.0,0.0
2024-04-04 00:00:00+00:00,,,,0.0,69950,0.0,0.0
2024-04-05 00:00:00+00:00,,,,0.0,49214,0.0,0.0
2024-04-06 00:00:00+00:00,,,,0.0,72663,0.0,0.0
2024-04-07 00:00:00+00:00,,,,0.0,56507,0.0,0.0
2024-04-08 00:00:00+00:00,,,,0.0,85118,0.0,0.0
2024-04-09 00:00:00+00:00,,,,0.0,50940,0.0,0.0
2024-04-10 00:00:00+00:00,,,,0.0,69376,0.0,0.0
2024-04-11 00:00:00+00:00,,,,0.0,57693,0.0,0.0
2024-04-12 00:00:00+00:00,,,,0.0,71286,0.0,0.0
2024-04-13 00:00:00+00:00,,,,0.0,26568,0.0,0.0
2024-04-14 00:00:00+00:00,,,,0.0,60112,0.0,0.0
2024-04-15 00:00:00+00:00,,,,0.0,61756,0.0,0.0
2024-04-16 00:00:00+00:00,,,,0.0,58993,0.0,0.0
2024-04-17 00:00:00+00:00,,,,0.0,44372,0.0,0.0
2024-04-18 00:00:00+00:00,,,,0.0,66587,0.0,0.0
2024-04-19 00:00:00+00:00,,,,0.0,47916,0.0,0.0
2024-04-20 00:00:00+00:00,,,,0.0,66961,0.0,0.0
2024-04-21 00:00:00+00:00,,,,0.0,55689,0.0,0.0
2024-04-22 00:00:00+00:00,,,,0.0,66329,0.0,0.0
2024-04-23 00:00:00+00:00,,,,0.0,65749,0.0,0.0
2024-04-24 00:00:00+00:00,,,,0.0,57412,0.0,0.0
2024-04-25 00:00:00+00:00,,,,0.0,65904,0.0,0.0
2024-04-26 00:00:00+00:00,,,,0.0,59974,0.0,0.0
2024-04-27 00:00:00+00:00,,,,0.0,71202,0.0,0.0
2024-04-28 00:00:00+00:00,,,,0.0,60772,0.0,0.0
2024-04-29 00:00:00+00:00,,,,0.0,63849,0.0,0.0
2024-04-30 00:00:00+00:00,,,,0.0,68089,0.0,0.0
2024-05-01 00:00:00+00:00,,,,0.0,77970,0.0,0.0
2024-05-02 00:00:00+00:00,,,,0.0,65259,0.0,0.0
2024-05-03 00:00:00+00:00,,,,0.0,71325,0.0,0.0
2024-05-04 00:00:00+00:00,,,,0.0,61039,0.0,0.0
2024-05-05 00:00:00+00:00,,,,0.0,74825,0.0,0.0
2024-05-06 00:00:00+00:00,,,,0.0,57587,0.0,0.0
2024-05-07 00:00:00+00:00,,,,0.0,64266,0.0,0.0
2024-05-08 00:00:00+00:00,,,,0.0,56601,0.0,0.0
2024-05-09 00:00:00+00:00,,,,0.0,85240,0.0,0.0
2024-05-10 00:00:00+00:00,,,,0.0,53508,0.0,0.0
2024-05-11 00:00:00+00:00,,,,0.0,57471,0.0,0.0
2024-05-12 00:00:00+00:00,,,,0.0,60973,0.0,0.0
2024-05-13 00:00:00+00:00,,,,0.0,81522,0.0,0.0
2024-05-14 00:00:00+00:00,,,,0.0,67285,0.0,0.0
2024-05-15 00:00:00+00:00,,,,0.0,74029,0.0,0.0
2024-05-16 00:00:00+00:00,,,,0.0,55044,0.0,0.0
2024-05-17 00:00:00+00:00,,,,0.0,67057,0.0,0.0
2024-05-18 00:00:00+00:00,,,,0.0,64684,0.0,0.0
2024-05-19 00:00:00+00:00,,,,0.0,61511,0.0,0.0
2024-05-20 00:00:00+00:00,,,,0.0,53900,0.0,0.0
2024-05-21 00:00:00+00:00,,,,0.0,66650,0.0,0.0
2024-05-22 00:00:00+00:00,,,,0.0,69695,0.0,0.0
2024-05-23 00:00:00+00:00,,,,0.0,66094,0.0,0.0
2024-05-24 00:00:00+00:00,,,,0.0,71219,0.0,0.0
2024-05-25 00:00:00+00:00,,,,0.0,70763,0.0,0.0
2024-05-26 00:00:00+00:00,,,,0.0,63833,0.0,0.0
2024-05-27 00:00:00+00:00,,,,0.0,64014,0.0,0.0
2024-05-28 00:00:00+00:00,,,,0.0,70395,0.0,0.0
2024-05-29 00:00:00+00:00,,,,0.0,65054,0.0,0.0
2024-05-30 00:00:00+00:00,,,,0.0,59219,0.0,0.0
2024-05-31 00:00:00+00:00,,,,0.0,64367,0.0,0.0
2024-06-01 00:00:00+00:00,,,,0.0,65302,0.0,0.0
2024-06-02 00:00:00+00:00,,,,0.0,63711,0.0,0.0
2024-06-03 00:00:00+00:00,,,,0.0,63436,0.0,0.0
2024-06-04 00:00:00+00:00,,,,0.0,65736,0.0,0.0
2024-06-05 00:00:00+00:00,,,,0.0,54207,0.0,0.0
2024-06-06 00:00:00+00:00,,,,0.0,43611,0.0,0.0
2024-06-07 00:00:00+00:00,,,,0.0,70635,0.0,0.0
2024-06-08 00:00:00+00:00,,,,0.0,84147,0.0,0.0
2024-06-09 00:00:00+00:00,,,,0.0,66902,0.0,0.0
2024-06-10 00:00:00+00:00,,,,0.0,70844,0.0,0.0
2024-06-11 00:00:00+00:00,,,,0.0,68355,0.0,0.0
2024-06-12 00:00:00+00:00,,,,0.0,70064,0.0,0.0
2024-06-13 00:00:00+00:00,,,,0.0,61118,0.0,0.0
2024-06-14 00:00:00+00:00,,,,0.0,50393,0.0,0.0
2024-06-15 00:00:00+00:00,,,,0.0,60225,0.0,0.0
2024-06-16 00:00:00+00:00,,,,0.0,63407,0.0,0.0
2024-06-17 00:00:00+00:00,,,,0.0,59642,0.0,0.0
2024-06-18 00:00:00+00:00,,,,0.0,64900,0.0,0.0
2024-06-19 00:00:00+00:00,,,,0.0,58203,0.0,0.0
2024-06-20 00:00:00+00:00,,,,0.0,59803,0.0,0.0
2024-06-21 00:00:00+00:00,,,,0.0,67431,0.0,0.0
2024-06-22 00:00:00+00:00,,,,0.0,58581,0.0,0.0
