TIMESTAMP,OBS16458_OPEN_PRICE_USD,OBS16458_HIGH_PRICE_USD,OBS16458_LOW_PRICE_USD,OBS16458_CLOSE_PRICE_USD,OBS16458_VOLUME_USD,OBS16458_DIVIDENDS_USD,OBS16458_STOCK_SPLITS_USD
2022-01-23 00:00:00+00:00,0.021113000810146332,0.24256600439548492,0.020780999213457108,0.21605999767780304,858260,0.0,0.0
2022-01-24 00:00:00+00:00,0.21605999767780304,0.6337249875068665,0.19928500056266785,0.23050199449062347,2380044,0.0,0.0
2022-01-25 00:00:00+00:00,0.23050199449062347,0.23487399518489838,0.12564800679683685,0.15012000501155853,1859499,0.0,0.0
2022-01-26 00:00:00+00:00,0.15012000501155853,0.24903100728988647,0.1306159943342209,0.13303500413894653,415329,0.0,0.0
2022-01-27 00:00:00+00:00,0.13303500413894653,0.14145399630069733,0.11524000018835068,0.11974900215864182,241325,0.0,0.0
2022-01-28 00:00:00+00:00,0.11974900215864182,0.12027899920940399,0.07846199721097946,0.07982099801301956,90922,0.0,0.0
2022-01-29 00:00:00+00:00,0.07982099801301956,0.08201300352811813,0.05872799828648567,0.058802999556064606,60561,0.0,0.0
2022-01-30 00:00:00+00:00,0.058802999556064606,0.1022230014204979,0.058556001633405685,0.07786999642848969,90814,0.0,0.0
2022-01-31 00:00:00+00:00,0.07786999642848969,0.078186996281147,0.06674200296401978,0.06708600372076035,80734,0.0,0.0
2022-02-01 00:00:00+00:00,0.06708600372076035,0.06781300157308578,0.058079998940229416,0.058079998940229416,20301,0.0,0.0
2022-02-02 00:00:00+00:00,0.058079998940229416,0.05932199954986572,0.054058998823165894,0.054179999977350235,14848,0.0,0.0
2022-02-03 00:00:00+00:00,0.054179999977350235,0.05452299863100052,0.052108000963926315,0.05319900065660477,7754,0.0,0.0
2022-02-04 00:00:00+00:00,0.05319900065660477,0.062157999724149704,0.053050000220537186,0.062157999724149704,7623,0.0,0.0
2022-02-05 00:00:00+00:00,0.062157999724149704,0.0726659968495369,0.05948200076818466,0.0726659968495369,16729,0.0,0.0
2022-02-06 00:00:00+00:00,0.0726659968495369,0.07450199872255325,0.0693110004067421,0.07173500210046768,20293,0.0,0.0
2022-02-07 00:00:00+00:00,0.07173500210046768,0.07845199853181839,0.07075200229883194,0.07678099721670151,13607,0.0,0.0
2022-02-08 00:00:00+00:00,0.07678099721670151,0.07678099721670151,0.06100200116634369,0.06138499826192856,13153,0.0,0.0
2022-02-09 00:00:00+00:00,0.06138499826192856,0.062279000878334045,0.05700000002980232,0.05840900167822838,15435,0.0,0.0
2022-02-10 00:00:00+00:00,0.05840900167822838,0.05939999967813492,0.05603199824690819,0.05793299898505211,7922,0.0,0.0
2022-02-11 00:00:00+00:00,0.05793299898505211,0.058049000799655914,0.053582001477479935,0.054412998259067535,3162,0.0,0.0
2022-02-12 00:00:00+00:00,0.054412998259067535,0.05547399818897247,0.05343500152230263,0.054781001061201096,2970,0.0,0.0
2022-02-13 00:00:00+00:00,0.054781001061201096,0.06036299839615822,0.046107999980449677,0.046107999980449677,124264,0.0,0.0
