TIMESTAMP,SOLAMB_OPEN_PRICE_USD,SOLAMB_HIGH_PRICE_USD,SOLAMB_LOW_PRICE_USD,SOLAMB_CLOSE_PRICE_USD,SOLAMB_VOLUME_USD,SOLAMB_DIVIDENDS_USD,SOLAMB_STOCK_SPLITS_USD
2024-04-07 00:00:00+00:00,9.100000170292333e-05,0.0001500000071246177,8.900000102585182e-05,0.00010399999882793054,27652,0.0,0.0
2024-04-08 00:00:00+00:00,0.00010399999882793054,0.00011500000255182385,8.199999865610152e-05,0.00010599999950500205,25745,0.0,0.0
2024-04-09 00:00:00+00:00,0.00010599999950500205,0.00011000000085914508,7.300000288523734e-05,9.40000027185306e-05,4185,0.0,0.0
2024-04-10 00:00:00+00:00,9.40000027185306e-05,9.500000305706635e-05,7.000000186963007e-05,7.100000220816582e-05,12348,0.0,0.0
2024-04-11 00:00:00+00:00,7.100000220816582e-05,7.300000288523734e-05,6.500000017695129e-05,6.900000153109431e-05,6062,0.0,0.0
2024-04-12 00:00:00+00:00,6.900000153109431e-05,7.000000186963007e-05,5.400000009103678e-05,5.500000042957254e-05,2532,0.0,0.0
2024-04-13 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.199999966658652e-05,5.199999941396527e-05,4730,0.0,0.0
2024-04-14 00:00:00+00:00,5.199999941396527e-05,5.199999941396527e-05,4.099999932805076e-05,4.8000001697801054e-05,4914,0.0,0.0
2024-04-15 00:00:00+00:00,5.0999999075429514e-05,5.500000042957254e-05,4.5000000682193786e-05,4.70000013592653e-05,2526,0.0,0.0
2024-04-16 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,3.9999998989515007e-05,4.400000034365803e-05,2468,0.0,0.0
2024-04-17 00:00:00+00:00,4.400000034365803e-05,4.5000000682193786e-05,3.600000127335079e-05,3.7999998312443495e-05,2687,0.0,0.0
2024-04-18 00:00:00+00:00,3.7999998312443495e-05,4.199999966658652e-05,3.5000000934815034e-05,3.7000001611886546e-05,1510,0.0,0.0
2024-04-19 00:00:00+00:00,3.7000001611886546e-05,4.3000000005122274e-05,3.7000001611886546e-05,3.9999998989515007e-05,4342,0.0,0.0
2024-04-20 00:00:00+00:00,3.9999998989515007e-05,4.8999998398358e-05,3.7999998312443495e-05,4.8999998398358e-05,5534,0.0,0.0
2024-04-21 00:00:00+00:00,4.70000013592653e-05,5.8000001445179805e-05,3.899999865097925e-05,5.2999999752501026e-05,79323,0.0,0.0
2024-04-22 00:00:00+00:00,5.2999999752501026e-05,0.00018600000475998968,5.2999999752501026e-05,0.00011000000085914508,172492,0.0,0.0
2024-04-23 00:00:00+00:00,0.00011000000085914508,0.00011300000187475234,7.400000322377309e-05,8.199999865610152e-05,54278,0.0,0.0
2024-04-24 00:00:00+00:00,8.299999899463728e-05,8.800000068731606e-05,6.800000119255856e-05,6.800000119255856e-05,21029,0.0,0.0
2024-04-25 00:00:00+00:00,6.800000119255856e-05,9.300000237999484e-05,5.6000000768108293e-05,5.6000000768108293e-05,9564,0.0,0.0
2024-04-26 00:00:00+00:00,5.6000000768108293e-05,7.400000322377309e-05,5.6000000768108293e-05,6.600000051548705e-05,11395,0.0,0.0
2024-04-27 00:00:00+00:00,6.600000051548705e-05,9.300000237999484e-05,6.500000017695129e-05,8.499999967170879e-05,36210,0.0,0.0
2024-04-28 00:00:00+00:00,8.499999967170879e-05,0.00015900000289548188,8.499999967170879e-05,0.00010900000052060932,43676,0.0,0.0
2024-04-29 00:00:00+00:00,0.00010900000052060932,0.0001250000059371814,0.00010399999882793054,0.00011600000289035961,14258,0.0,0.0
2024-04-30 00:00:00+00:00,0.00011600000289035961,0.00011700000322889537,9.699999645818025e-05,9.899999713525176e-05,5279,0.0,0.0
2024-05-01 00:00:00+00:00,9.899999713525176e-05,0.00013000000035390258,9.699999645818025e-05,0.0001250000059371814,9279,0.0,0.0
2024-05-02 00:00:00+00:00,0.0001250000059371814,0.00012700000661425292,0.00011700000322889537,0.00012099999730708078,6355,0.0,0.0
2024-05-03 00:00:00+00:00,0.00011999999696854502,0.00016199999663513154,0.00011899999663000926,0.0001500000071246177,21821,0.0,0.0
2024-05-04 00:00:00+00:00,0.0001500000071246177,0.00020599999697878957,0.0001500000071246177,0.00016999999934341758,63777,0.0,0.0
2024-05-05 00:00:00+00:00,0.00016999999934341758,0.00027799999224953353,0.00016700000560376793,0.00022499999613501132,107618,0.0,0.0
2024-05-06 00:00:00+00:00,0.00022499999613501132,0.00039900001138448715,0.00021800000104121864,0.00031400000443682075,197010,0.0,0.0
2024-05-07 00:00:00+00:00,0.00031400000443682075,0.0004799999878741801,0.00029200001154094934,0.00030499999411404133,195014,0.0,0.0
2024-05-08 00:00:00+00:00,0.00030499999411404133,0.00031999999191612005,0.00025499999173916876,0.0002899999963119626,72157,0.0,0.0
2024-05-09 00:00:00+00:00,0.0002899999963119626,0.00030499999411404133,0.0002479999966453761,0.00025599999935366213,39588,0.0,0.0
2024-05-10 00:00:00+00:00,0.00025599999935366213,0.0002610000083222985,0.0001740000006975606,0.00017499999376013875,28730,0.0,0.0
2024-05-11 00:00:00+00:00,0.00017499999376013875,0.00022200000239536166,0.0001740000006975606,0.00019500000053085387,23098,0.0,0.0
2024-05-12 00:00:00+00:00,0.00019500000053085387,0.00019500000053085387,0.00017800000205170363,0.00018099999579135329,8340,0.0,0.0
2024-05-13 00:00:00+00:00,0.0001829999964684248,0.0001849999971454963,0.00017100000695791095,0.00017299999308306724,4926,0.0,0.0
2024-05-14 00:00:00+00:00,0.00017299999308306724,0.0001849999971454963,0.0001610000035725534,0.00016399999731220305,6254,0.0,0.0
2024-05-15 00:00:00+00:00,0.00016399999731220305,0.00021499999274965376,0.00015100000018719584,0.00020599999697878957,19169,0.0,0.0
2024-05-16 00:00:00+00:00,0.00020599999697878957,0.00021600000036414713,0.0001829999964684248,0.00018400000408291817,7504,0.0,0.0
2024-05-17 00:00:00+00:00,0.00018400000408291817,0.00023700000019744039,0.00018000000272877514,0.00022600000374950469,19398,0.0,0.0
2024-05-18 00:00:00+00:00,0.00022600000374950469,0.00022699999681208283,0.00019200000679120421,0.0001939999929163605,12080,0.0,0.0
2024-05-19 00:00:00+00:00,0.0001939999929163605,0.00020500000391621143,0.00018699999782256782,0.00018899999849963933,11879,0.0,0.0
2024-05-20 00:00:00+00:00,0.00018899999849963933,0.00021600000036414713,0.00018200000340584666,0.00020700000459328294,14162,0.0,0.0
2024-05-21 00:00:00+00:00,0.00020700000459328294,0.00020900000527035445,0.00018099999579135329,0.00018899999849963933,8723,0.0,0.0
2024-05-22 00:00:00+00:00,0.00018899999849963933,0.00019299999985378236,0.00015199999324977398,0.00015300000086426735,7938,0.0,0.0
2024-05-23 00:00:00+00:00,0.00015300000086426735,0.00016799999866634607,0.00015100000018719584,0.00016799999866634607,9170,0.0,0.0
2024-05-24 00:00:00+00:00,0.00016799999866634607,0.0001880000054370612,0.00016199999663513154,0.00017100000695791095,15330,0.0,0.0
2024-05-25 00:00:00+00:00,0.00017100000695791095,0.0001740000006975606,0.000155999994603917,0.00016199999663513154,2746,0.0,0.0
2024-05-26 00:00:00+00:00,0.000155999994603917,0.0001630000042496249,0.00015199999324977398,0.00015900000289548188,4669,0.0,0.0
2024-05-27 00:00:00+00:00,0.00015900000289548188,0.0001610000035725534,0.0001429999974789098,0.0001539999939268455,5005,0.0,0.0
2024-05-28 00:00:00+00:00,0.0001539999939268455,0.0001610000035725534,0.00013000000035390258,0.00015199999324977398,12823,0.0,0.0
2024-05-29 00:00:00+00:00,0.00015199999324977398,0.0001829999964684248,0.00014600000577047467,0.00015900000289548188,17394,0.0,0.0
2024-05-30 00:00:00+00:00,0.00013699999544769526,0.00014200000441633165,0.00013099999341648072,0.00013099999341648072,5465,0.0,0.0
2024-05-31 00:00:00+00:00,0.00013099999341648072,0.00013699999544769526,0.00012599999899975955,0.00013000000035390258,4468,0.0,0.0
2024-06-01 00:00:00+00:00,0.00013000000035390258,0.0001320000010309741,0.0001289999927394092,0.00013099999341648072,1202,0.0,0.0
2024-06-02 00:00:00+00:00,0.00013099999341648072,0.00015900000289548188,0.00012399999832268804,0.00014899999951012433,15093,0.0,0.0
2024-06-03 00:00:00+00:00,0.00014899999951012433,0.00015100000018719584,0.0001289999927394092,0.00013000000035390258,9861,0.0,0.0
2024-06-04 00:00:00+00:00,0.00013099999341648072,0.00013099999341648072,0.00010299999848939478,0.00012799999967683107,20373,0.0,0.0
2024-06-05 00:00:00+00:00,0.00012799999967683107,0.0001289999927394092,0.00011000000085914508,0.00012199999764561653,12028,0.0,0.0
2024-06-06 00:00:00+00:00,0.00012199999764561653,0.00012199999764561653,9.200000204145908e-05,0.00010299999848939478,13284,0.0,0.0
2024-06-07 00:00:00+00:00,0.00010399999882793054,0.00011000000085914508,8.399999933317304e-05,9.100000170292333e-05,6955,0.0,0.0
2024-06-08 00:00:00+00:00,9.100000170292333e-05,9.500000305706635e-05,7.500000356230885e-05,7.699999696342275e-05,12368,0.0,0.0
2024-06-09 00:00:00+00:00,7.699999696342275e-05,8.299999899463728e-05,7.699999696342275e-05,8.099999831756577e-05,2221,0.0,0.0
2024-06-10 00:00:00+00:00,8.099999831756577e-05,8.499999967170879e-05,7.500000356230885e-05,8.499999967170879e-05,3436,0.0,0.0
2024-06-11 00:00:00+00:00,8.499999967170879e-05,8.499999967170879e-05,7.79999973019585e-05,7.899999764049426e-05,1379,0.0,0.0
2024-06-12 00:00:00+00:00,7.899999764049426e-05,9.600000339560211e-05,7.79999973019585e-05,8.600000001024455e-05,5165,0.0,0.0
2024-06-13 00:00:00+00:00,8.600000001024455e-05,8.600000001024455e-05,7.300000288523734e-05,7.400000322377309e-05,3121,0.0,0.0
2024-06-14 00:00:00+00:00,7.400000322377309e-05,7.400000322377309e-05,6.600000051548705e-05,6.70000008540228e-05,3572,0.0,0.0
2024-06-15 00:00:00+00:00,6.70000008540228e-05,7.300000288523734e-05,6.70000008540228e-05,7.300000288523734e-05,2357,0.0,0.0
2024-06-16 00:00:00+00:00,7.300000288523734e-05,7.79999973019585e-05,7.300000288523734e-05,7.699999696342275e-05,4110,0.0,0.0
2024-06-17 00:00:00+00:00,7.699999696342275e-05,7.899999764049426e-05,7.100000220816582e-05,7.200000254670158e-05,3854,0.0,0.0
2024-06-18 00:00:00+00:00,7.200000254670158e-05,7.200000254670158e-05,5.700000110664405e-05,6.800000119255856e-05,2773,0.0,0.0
2024-06-19 00:00:00+00:00,6.800000119255856e-05,6.800000119255856e-05,5.900000178371556e-05,5.999999848427251e-05,1859,0.0,0.0
2024-06-20 00:00:00+00:00,5.999999848427251e-05,6.800000119255856e-05,5.8000001445179805e-05,6.0999998822808266e-05,6433,0.0,0.0
2024-06-21 00:00:00+00:00,6.0999998822808266e-05,6.299999949987978e-05,5.700000110664405e-05,5.900000178371556e-05,2419,0.0,0.0
2024-06-22 00:00:00+00:00,5.900000178371556e-05,6.900000153109431e-05,5.900000178371556e-05,6.600000051548705e-05,2452,0.0,0.0
2024-06-23 00:00:00+00:00,6.600000051548705e-05,7.999999797903001e-05,6.600000051548705e-05,6.900000153109431e-05,3762,0.0,0.0
2024-06-24 00:00:00+00:00,6.900000153109431e-05,6.900000153109431e-05,6.600000051548705e-05,6.800000119255856e-05,2065,0.0,0.0
2024-06-25 00:00:00+00:00,6.800000119255856e-05,7.599999662488699e-05,6.800000119255856e-05,7.100000220816582e-05,2215,0.0,0.0
2024-06-26 00:00:00+00:00,7.100000220816582e-05,7.100000220816582e-05,6.299999949987978e-05,6.399999983841553e-05,1123,0.0,0.0
2024-06-27 00:00:00+00:00,6.399999983841553e-05,6.500000017695129e-05,5.8000001445179805e-05,6.299999949987978e-05,508,0.0,0.0
2024-06-28 00:00:00+00:00,6.299999949987978e-05,6.800000119255856e-05,6.0999998822808266e-05,6.0999998822808266e-05,2066,0.0,0.0
2024-06-29 00:00:00+00:00,6.0999998822808266e-05,6.399999983841553e-05,5.8000001445179805e-05,5.900000178371556e-05,436,0.0,0.0
2024-06-30 00:00:00+00:00,5.900000178371556e-05,5.999999848427251e-05,5.2999999752501026e-05,5.999999848427251e-05,1579,0.0,0.0
2024-07-01 00:00:00+00:00,5.999999848427251e-05,6.500000017695129e-05,5.999999848427251e-05,6.0999998822808266e-05,1535,0.0,0.0
2024-07-02 00:00:00+00:00,6.0999998822808266e-05,6.70000008540228e-05,6.0999998822808266e-05,6.399999983841553e-05,1365,0.0,0.0
2024-07-03 00:00:00+00:00,6.399999983841553e-05,6.399999983841553e-05,5.700000110664405e-05,5.8000001445179805e-05,365,0.0,0.0
2024-07-04 00:00:00+00:00,5.8000001445179805e-05,5.8000001445179805e-05,5.2999999752501026e-05,5.2999999752501026e-05,293,0.0,0.0
2024-07-05 00:00:00+00:00,5.2999999752501026e-05,6.299999949987978e-05,4.999999873689376e-05,6.199999916134402e-05,1169,0.0,0.0
2024-07-06 00:00:00+00:00,6.199999916134402e-05,6.199999916134402e-05,5.500000042957254e-05,5.700000110664405e-05,596,0.0,0.0
2024-07-07 00:00:00+00:00,5.700000110664405e-05,5.700000110664405e-05,5.500000042957254e-05,5.500000042957254e-05,475,0.0,0.0
2024-07-08 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.999999873689376e-05,5.2999999752501026e-05,637,0.0,0.0
2024-07-09 00:00:00+00:00,5.2999999752501026e-05,5.900000178371556e-05,5.199999941396527e-05,5.199999941396527e-05,425,0.0,0.0
2024-07-10 00:00:00+00:00,5.199999941396527e-05,6.299999949987978e-05,4.999999873689376e-05,6.299999949987978e-05,620,0.0,0.0
2024-07-11 00:00:00+00:00,6.299999949987978e-05,6.399999983841553e-05,4.8000001697801054e-05,4.999999873689376e-05,953,0.0,0.0
2024-07-12 00:00:00+00:00,4.999999873689376e-05,5.0999999075429514e-05,4.70000013592653e-05,4.70000013592653e-05,217,0.0,0.0
2024-07-13 00:00:00+00:00,4.70000013592653e-05,4.70000013592653e-05,4.099999932805076e-05,4.3000000005122274e-05,534,0.0,0.0
2024-07-14 00:00:00+00:00,4.3000000005122274e-05,4.8000001697801054e-05,2.9999999242136255e-05,3.199999991920777e-05,5803,0.0,0.0
2024-07-15 00:00:00+00:00,3.199999991920777e-05,3.600000127335079e-05,3.199999991920777e-05,3.5000000934815034e-05,3185,0.0,0.0
2024-07-16 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.199999991920777e-05,3.199999991920777e-05,1219,0.0,0.0
2024-07-17 00:00:00+00:00,3.199999991920777e-05,3.300000025774352e-05,2.9999999242136255e-05,3.199999991920777e-05,564,0.0,0.0
2024-07-18 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,3.199999991920777e-05,253,0.0,0.0
2024-07-19 00:00:00+00:00,3.199999991920777e-05,3.400000059627928e-05,3.199999991920777e-05,3.400000059627928e-05,595,0.0,0.0
2024-07-20 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.400000059627928e-05,190,0.0,0.0
2024-07-21 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.300000025774352e-05,3.400000059627928e-05,990,0.0,0.0
2024-07-22 00:00:00+00:00,3.400000059627928e-05,3.5000000934815034e-05,3.099999958067201e-05,3.300000025774352e-05,1226,0.0,0.0
2024-07-23 00:00:00+00:00,3.300000025774352e-05,3.400000059627928e-05,2.9000000722589903e-05,2.9999999242136255e-05,945,0.0,0.0
2024-07-24 00:00:00+00:00,2.9999999242136255e-05,3.099999958067201e-05,2.9000000722589903e-05,3.099999958067201e-05,129,0.0,0.0
2024-07-25 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9999999242136255e-05,263,0.0,0.0
2024-07-26 00:00:00+00:00,2.9999999242136255e-05,3.199999991920777e-05,2.9999999242136255e-05,3.199999991920777e-05,600,0.0,0.0
2024-07-27 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,500,0.0,0.0
2024-07-28 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9999999242136255e-05,2.9999999242136255e-05,258,0.0,0.0
2024-07-29 00:00:00+00:00,2.9999999242136255e-05,3.300000025774352e-05,2.9999999242136255e-05,3.099999958067201e-05,506,0.0,0.0
2024-07-30 00:00:00+00:00,3.099999958067201e-05,3.099999958067201e-05,2.9000000722589903e-05,2.9999999242136255e-05,51,0.0,0.0
2024-07-31 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,2.9999999242136255e-05,120,0.0,0.0
2024-08-01 00:00:00+00:00,2.9999999242136255e-05,2.9999999242136255e-05,2.700000004551839e-05,2.700000004551839e-05,89,0.0,0.0
2024-08-02 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,388,0.0,0.0
2024-08-03 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.499999936844688e-05,82,0.0,0.0
2024-08-04 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,46,0.0,0.0
2024-08-05 00:00:00+00:00,2.4000000848900527e-05,2.4000000848900527e-05,2.2000000171829015e-05,2.4000000848900527e-05,258,0.0,0.0
2024-08-06 00:00:00+00:00,2.4000000848900527e-05,2.5999999706982635e-05,2.4000000848900527e-05,2.5999999706982635e-05,244,0.0,0.0
2024-08-07 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.499999936844688e-05,2.5999999706982635e-05,196,0.0,0.0
2024-08-08 00:00:00+00:00,2.5999999706982635e-05,3.600000127335079e-05,2.5999999706982635e-05,2.8000000384054147e-05,3882,0.0,0.0
2024-08-09 00:00:00+00:00,2.8000000384054147e-05,2.9000000722589903e-05,2.700000004551839e-05,2.700000004551839e-05,13,0.0,0.0
2024-08-10 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,2.700000004551839e-05,158,0.0,0.0
2024-08-11 00:00:00+00:00,2.700000004551839e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,58,0.0,0.0
2024-08-12 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.4000000848900527e-05,2.499999936844688e-05,128,0.0,0.0
2024-08-13 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,53,0.0,0.0
2024-08-14 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,256,0.0,0.0
2024-08-15 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,2.499999936844688e-05,49,0.0,0.0
2024-08-16 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.4000000848900527e-05,209,0.0,0.0
2024-08-17 00:00:00+00:00,2.4000000848900527e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,135,0.0,0.0
2024-08-18 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.5999999706982635e-05,22,0.0,0.0
2024-08-19 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.499999936844688e-05,2.5999999706982635e-05,148,0.0,0.0
2024-08-20 00:00:00+00:00,2.5999999706982635e-05,2.700000004551839e-05,2.5999999706982635e-05,2.5999999706982635e-05,86,0.0,0.0
2024-08-21 00:00:00+00:00,2.5999999706982635e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,108,0.0,0.0
2024-08-22 00:00:00+00:00,2.499999936844688e-05,2.5999999706982635e-05,2.499999936844688e-05,2.499999936844688e-05,558,0.0,0.0
2024-08-23 00:00:00+00:00,2.499999936844688e-05,2.499999936844688e-05,2.4000000848900527e-05,2.499999936844688e-05,263,0.0,0.0
2024-08-24 00:00:00+00:00,2.499999936844688e-05,2.700000004551839e-05,2.499999936844688e-05,2.700000004551839e-05,214,0.0,0.0
2024-08-25 00:00:00+00:00,2.700000004551839e-05,2.8000000384054147e-05,2.5999999706982635e-05,2.700000004551839e-05,429,0.0,0.0
2024-08-26 00:00:00+00:00,2.700000004551839e-05,4.400000034365803e-05,2.499999936844688e-05,4.199999966658652e-05,6816,0.0,0.0
2024-08-27 00:00:00+00:00,4.199999966658652e-05,4.3000000005122274e-05,3.899999865097925e-05,3.899999865097925e-05,1064,0.0,0.0
2024-08-28 00:00:00+00:00,3.899999865097925e-05,3.9999998989515007e-05,3.7000001611886546e-05,3.7000001611886546e-05,290,0.0,0.0
2024-08-29 00:00:00+00:00,3.7000001611886546e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.600000127335079e-05,146,0.0,0.0
2024-08-30 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.400000059627928e-05,3.5000000934815034e-05,194,0.0,0.0
2024-08-31 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.400000059627928e-05,3.400000059627928e-05,307,0.0,0.0
2024-09-01 00:00:00+00:00,3.400000059627928e-05,3.400000059627928e-05,3.300000025774352e-05,3.300000025774352e-05,65,0.0,0.0
2024-09-02 00:00:00+00:00,3.300000025774352e-05,3.300000025774352e-05,3.199999991920777e-05,3.199999991920777e-05,160,0.0,0.0
2024-09-03 00:00:00+00:00,3.199999991920777e-05,3.199999991920777e-05,3.099999958067201e-05,3.099999958067201e-05,165,0.0,0.0
2024-09-04 00:00:00+00:00,3.099999958067201e-05,3.600000127335079e-05,3.099999958067201e-05,3.600000127335079e-05,570,0.0,0.0
2024-09-05 00:00:00+00:00,3.600000127335079e-05,3.7999998312443495e-05,3.600000127335079e-05,3.7000001611886546e-05,275,0.0,0.0
2024-09-06 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.400000059627928e-05,3.5000000934815034e-05,353,0.0,0.0
2024-09-07 00:00:00+00:00,3.5000000934815034e-05,3.5000000934815034e-05,3.400000059627928e-05,3.5000000934815034e-05,281,0.0,0.0
2024-09-08 00:00:00+00:00,3.5000000934815034e-05,3.600000127335079e-05,3.5000000934815034e-05,3.5000000934815034e-05,54,0.0,0.0
2024-09-09 00:00:00+00:00,3.5000000934815034e-05,3.7999998312443495e-05,3.5000000934815034e-05,3.7999998312443495e-05,465,0.0,0.0
2024-09-10 00:00:00+00:00,3.7999998312443495e-05,3.7999998312443495e-05,3.7000001611886546e-05,3.7000001611886546e-05,77,0.0,0.0
2024-09-11 00:00:00+00:00,3.7000001611886546e-05,3.7000001611886546e-05,3.600000127335079e-05,3.600000127335079e-05,83,0.0,0.0
2024-09-12 00:00:00+00:00,3.600000127335079e-05,3.600000127335079e-05,3.5000000934815034e-05,3.5000000934815034e-05,8,0.0,0.0
2024-09-13 00:00:00+00:00,3.5000000934815034e-05,3.7000001611886546e-05,3.5000000934815034e-05,3.7000001611886546e-05,85,0.0,0.0
2024-09-14 00:00:00+00:00,3.7000001611886546e-05,3.899999865097925e-05,3.600000127335079e-05,3.899999865097925e-05,544,0.0,0.0
2024-09-15 00:00:00+00:00,3.899999865097925e-05,3.899999865097925e-05,3.7999998312443495e-05,3.7999998312443495e-05,233,0.0,0.0
2024-09-16 00:00:00+00:00,3.7999998312443495e-05,4.099999932805076e-05,3.7999998312443495e-05,3.9999998989515007e-05,590,0.0,0.0
2024-09-17 00:00:00+00:00,3.9999998989515007e-05,5.500000042957254e-05,3.9999998989515007e-05,5.500000042957254e-05,1796,0.0,0.0
2024-09-18 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,4.70000013592653e-05,4.8000001697801054e-05,1467,0.0,0.0
2024-09-19 00:00:00+00:00,4.8999998398358e-05,5.199999941396527e-05,4.8000001697801054e-05,5.199999941396527e-05,482,0.0,0.0
2024-09-20 00:00:00+00:00,5.199999941396527e-05,5.500000042957254e-05,5.199999941396527e-05,5.500000042957254e-05,489,0.0,0.0
2024-09-21 00:00:00+00:00,5.500000042957254e-05,5.500000042957254e-05,5.400000009103678e-05,5.400000009103678e-05,152,0.0,0.0
