TIMESTAMP,NVG_OPEN_PRICE_USD,NVG_HIGH_PRICE_USD,NVG_LOW_PRICE_USD,NVG_CLOSE_PRICE_USD,NVG_VOLUME_USD,NVG_DIVIDENDS_USD,NVG_STOCK_SPLITS_USD
2023-02-14 00:00:00+00:00,0.6192349791526794,0.623924970626831,0.4083620011806488,0.41586801409721375,216318,0.0,0.0
2023-02-15 00:00:00+00:00,0.4156680107116699,0.4717029929161072,0.4051640033721924,0.41989201307296753,97657,0.0,0.0
2023-02-16 00:00:00+00:00,0.4198940098285675,0.6989499926567078,0.41399601101875305,0.5218849778175354,126356,0.0,0.0
2023-02-17 00:00:00+00:00,0.5220850110054016,0.6165329813957214,0.4084849953651428,0.5211139917373657,135459,0.0,0.0
2023-02-18 00:00:00+00:00,0.5208119750022888,0.5211150050163269,0.4018059968948364,0.4499819874763489,97112,0.0,0.0
2023-02-19 00:00:00+00:00,0.4499810039997101,0.5798159837722778,0.4051850140094757,0.4256010055541992,103213,0.0,0.0
2023-02-20 00:00:00+00:00,0.4259049892425537,0.45041099190711975,0.38826099038124084,0.4057759940624237,81644,0.0,0.0
2023-02-21 00:00:00+00:00,0.403672993183136,0.4153580069541931,0.36535701155662537,0.37894999980926514,83385,0.0,0.0
2023-02-22 00:00:00+00:00,0.380156010389328,0.3809620141983032,0.311942994594574,0.3190320134162903,72783,0.0,0.0
2023-02-23 00:00:00+00:00,0.3190310001373291,0.33403098583221436,0.2821339964866638,0.29003599286079407,75417,0.0,0.0
2023-02-24 00:00:00+00:00,0.28963398933410645,0.2997339963912964,0.2407200038433075,0.2516170144081116,71302,0.0,0.0
2023-02-25 00:00:00+00:00,0.25141799449920654,0.2669219970703125,0.213018000125885,0.23023000359535217,70524,0.0,0.0
2023-02-26 00:00:00+00:00,0.2296299934387207,0.38303399085998535,0.22033199667930603,0.29942598938941956,79723,0.0,0.0
2023-02-27 00:00:00+00:00,0.297324001789093,0.35523900389671326,0.2500239908695221,0.3309580087661743,80442,0.0,0.0
