TIMESTAMP,VALUE_OPEN_PRICE_USD,VALUE_HIGH_PRICE_USD,VALUE_LOW_PRICE_USD,VALUE_CLOSE_PRICE_USD,VALUE_VOLUME_USD,VALUE_DIVIDENDS_USD,VALUE_STOCK_SPLITS_USD
2020-11-10 00:00:00+00:00,2.315424919128418,2.3930599689483643,2.129689931869507,2.2822930812835693,4391338,0.0,0.0
2020-11-11 00:00:00+00:00,2.2822930812835693,2.3587610721588135,2.2391159534454346,2.3305740356445312,4008109,0.0,0.0
2020-11-12 00:00:00+00:00,2.3305699825286865,2.3668599128723145,2.2702949047088623,2.363403081893921,4436217,0.0,0.0
2020-11-13 00:00:00+00:00,2.3633968830108643,2.8211779594421387,2.2999041080474854,2.821165084838867,5068809,0.0,0.0
2020-11-14 00:00:00+00:00,2.821165084838867,2.836874008178711,1.8440799713134766,1.9960689544677734,9653690,0.0,0.0
2020-11-15 00:00:00+00:00,1.9960689544677734,2.3710100650787354,1.9146490097045898,2.1909639835357666,8303451,0.0,0.0
2020-11-16 00:00:00+00:00,2.1909639835357666,2.2026660442352295,1.9904930591583252,1.9980629682540894,5674782,0.0,0.0
2020-11-17 00:00:00+00:00,2.038248062133789,2.096158027648926,1.9066450595855713,1.9222990274429321,4563669,0.0,0.0
2020-11-18 00:00:00+00:00,1.9222990274429321,2.0243449211120605,1.7444390058517456,1.9784530401229858,6455187,0.0,0.0
2020-11-19 00:00:00+00:00,1.9784530401229858,2.164799928665161,1.8636449575424194,2.0933499336242676,6590242,0.0,0.0
2020-11-20 00:00:00+00:00,2.09329891204834,2.692444086074829,2.077881097793579,2.6921589374542236,10045347,0.0,0.0
2020-11-21 00:00:00+00:00,2.6921589374542236,2.6921589374542236,2.323024034500122,2.4761970043182373,8530661,0.0,0.0
2020-11-22 00:00:00+00:00,2.4761970043182373,2.477902889251709,2.1607279777526855,2.3711020946502686,7672566,0.0,0.0
2020-11-23 00:00:00+00:00,2.3711020946502686,2.456670045852661,2.2712039947509766,2.2741219997406006,7478201,0.0,0.0
2020-11-24 00:00:00+00:00,2.2736101150512695,2.322411060333252,2.021925926208496,2.077075958251953,5373483,0.0,0.0
2020-11-25 00:00:00+00:00,2.077388048171997,2.142519950866699,1.8691710233688354,1.89069402217865,4268689,0.0,0.0
2020-11-26 00:00:00+00:00,1.8906500339508057,1.9141509532928467,1.486085057258606,1.6367110013961792,5690911,0.0,0.0
2020-11-27 00:00:00+00:00,1.6379259824752808,1.7636339664459229,1.620421051979065,1.7362970113754272,4988482,0.0,0.0
2020-11-28 00:00:00+00:00,1.7349430322647095,1.7349690198898315,1.569646954536438,1.5852309465408325,4134438,0.0,0.0
2020-11-29 00:00:00+00:00,1.5852090120315552,1.6251989603042603,1.566918969154358,1.5995060205459595,3962930,0.0,0.0
2020-11-30 00:00:00+00:00,1.5988579988479614,1.7624870538711548,1.5785499811172485,1.678704023361206,4715575,0.0,0.0
2020-12-01 00:00:00+00:00,1.6785019636154175,1.7803410291671753,1.5766359567642212,1.6089249849319458,6308980,0.0,0.0
2020-12-02 00:00:00+00:00,1.608788013458252,1.7464410066604614,1.5925040245056152,1.7145299911499023,4772531,0.0,0.0
2020-12-03 00:00:00+00:00,1.7145700454711914,2.245120048522949,1.6857099533081055,2.1184580326080322,8317735,0.0,0.0
2020-12-04 00:00:00+00:00,2.1192550659179688,2.279589891433716,1.8001220226287842,1.8001220226287842,7294049,0.0,0.0
2020-12-05 00:00:00+00:00,1.8014240264892578,2.1836369037628174,1.7940289974212646,2.1370201110839844,6304773,0.0,0.0
2020-12-06 00:00:00+00:00,2.1370139122009277,3.3907630443573,2.1370139122009277,3.3136560916900635,29311347,0.0,0.0
2020-12-07 00:00:00+00:00,3.3187949657440186,4.513209819793701,3.0352680683135986,3.395982027053833,40117617,0.0,0.0
2020-12-08 00:00:00+00:00,3.400892972946167,4.261376857757568,3.2144970893859863,3.2660510540008545,28679464,0.0,0.0
2020-12-09 00:00:00+00:00,3.273463010787964,3.8708889484405518,3.0329511165618896,3.3988749980926514,20859309,0.0,0.0
2020-12-10 00:00:00+00:00,3.403686046600342,3.541516065597534,3.069974899291992,3.1208760738372803,12235852,0.0,0.0
2020-12-11 00:00:00+00:00,3.119158983230591,3.154524087905884,2.6586050987243652,2.690592050552368,9478472,0.0,0.0
2020-12-12 00:00:00+00:00,2.6897940635681152,2.9493000507354736,2.6785199642181396,2.7224481105804443,7313842,0.0,0.0
2020-12-13 00:00:00+00:00,2.7239151000976562,2.846569061279297,2.5848538875579834,2.5913219451904297,4822854,0.0,0.0
2020-12-14 00:00:00+00:00,2.588334083557129,2.65999698638916,2.355499029159546,2.385524034500122,4639732,0.0,0.0
2020-12-15 00:00:00+00:00,2.3856470584869385,2.965069055557251,2.3681750297546387,2.941633939743042,8782501,0.0,0.0
2020-12-16 00:00:00+00:00,2.9475009441375732,2.9819750785827637,2.658406972885132,2.7900359630584717,8088584,0.0,0.0
2020-12-17 00:00:00+00:00,2.7914628982543945,2.9016940593719482,2.5483100414276123,2.5800371170043945,6921947,0.0,0.0
2020-12-18 00:00:00+00:00,2.579854965209961,2.677320957183838,2.4893569946289062,2.553057909011841,4943912,0.0,0.0
2020-12-19 00:00:00+00:00,2.551237106323242,2.7863359451293945,2.5218119621276855,2.585958957672119,4985177,0.0,0.0
2020-12-20 00:00:00+00:00,2.586719036102295,2.7036499977111816,2.4873769283294678,2.5791659355163574,5193924,0.0,0.0
2020-12-21 00:00:00+00:00,2.5808639526367188,2.626173973083496,2.170335054397583,2.288717031478882,5233731,0.0,0.0
2020-12-22 00:00:00+00:00,2.2805869579315186,2.2808470726013184,1.9595370292663574,1.9631010293960571,4087392,0.0,0.0
2020-12-23 00:00:00+00:00,1.9687919616699219,1.9687919616699219,1.7257850170135498,1.7620630264282227,4564473,0.0,0.0
2020-12-24 00:00:00+00:00,1.7659120559692383,2.0620288848876953,1.7061909437179565,1.9505729675292969,3548188,0.0,0.0
2020-12-25 00:00:00+00:00,1.9501210451126099,2.208566904067993,1.8475669622421265,1.9265259504318237,3888996,0.0,0.0
2020-12-26 00:00:00+00:00,1.9271240234375,1.9603500366210938,1.8479809761047363,1.8647899627685547,2173209,0.0,0.0
2020-12-27 00:00:00+00:00,1.8648350238800049,2.13279390335083,1.849200963973999,1.9568860530853271,3723487,0.0,0.0
2020-12-28 00:00:00+00:00,1.9577590227127075,2.2136569023132324,1.9539109468460083,2.039086103439331,3303484,0.0,0.0
2020-12-29 00:00:00+00:00,2.0389111042022705,2.0389111042022705,1.8374700546264648,1.9238619804382324,3650530,0.0,0.0
2020-12-30 00:00:00+00:00,1.9251140356063843,1.9664280414581299,1.8545269966125488,1.9141470193862915,2601039,0.0,0.0
2020-12-31 00:00:00+00:00,1.9129680395126343,2.0887279510498047,1.8896410465240479,2.061863899230957,2851466,0.0,0.0
2021-01-01 00:00:00+00:00,2.059161901473999,2.211427927017212,2.009455919265747,2.191689968109131,3736664,0.0,0.0
2021-01-02 00:00:00+00:00,2.1951959133148193,2.4794490337371826,2.1640689373016357,2.377026081085205,6934081,0.0,0.0
2021-01-03 00:00:00+00:00,2.37711501121521,2.3829269409179688,2.1878809928894043,2.218825101852417,4561237,0.0,0.0
2021-01-04 00:00:00+00:00,2.219762086868286,2.2743349075317383,1.9475369453430176,2.140207052230835,5304161,0.0,0.0
2021-01-05 00:00:00+00:00,2.141969919204712,2.2780981063842773,2.027337074279785,2.0898489952087402,3856153,0.0,0.0
2021-01-06 00:00:00+00:00,2.0896968841552734,2.4832921028137207,2.086780071258545,2.306520938873291,5084255,0.0,0.0
2021-01-07 00:00:00+00:00,2.3072509765625,2.476123094558716,2.2042219638824463,2.2665910720825195,5014739,0.0,0.0
2021-01-08 00:00:00+00:00,2.2675440311431885,2.4644010066986084,2.142254114151001,2.3365330696105957,5729778,0.0,0.0
2021-01-09 00:00:00+00:00,2.336529016494751,2.8351519107818604,2.329416036605835,2.625485897064209,7835155,0.0,0.0
2021-01-10 00:00:00+00:00,2.624340057373047,2.852344036102295,2.45802903175354,2.529664993286133,5373189,0.0,0.0
2021-01-11 00:00:00+00:00,2.5315780639648438,2.5362789630889893,2.0250420570373535,2.157641887664795,6909308,0.0,0.0
2021-01-12 00:00:00+00:00,2.157052993774414,2.266745090484619,2.108351945877075,2.189789056777954,3652684,0.0,0.0
2021-01-13 00:00:00+00:00,2.1893959045410156,2.340691089630127,2.153409004211426,2.2616689205169678,3648995,0.0,0.0
2021-01-14 00:00:00+00:00,2.263390064239502,2.399383068084717,2.20870304107666,2.3058979511260986,3546988,0.0,0.0
2021-01-15 00:00:00+00:00,2.3046200275421143,2.5309109687805176,2.191261053085327,2.3928210735321045,4134532,0.0,0.0
2021-01-16 00:00:00+00:00,2.387968063354492,2.6810550689697266,2.385277032852173,2.586703062057495,4675126,0.0,0.0
2021-01-17 00:00:00+00:00,2.5866129398345947,2.959091901779175,2.376962900161743,2.7838399410247803,6371774,0.0,0.0
2021-01-18 00:00:00+00:00,2.778140068054199,4.323346138000488,2.7380530834198,3.4761359691619873,30478977,0.0,0.0
2021-01-19 00:00:00+00:00,3.4793999195098877,3.6476500034332275,3.0615429878234863,3.067054033279419,7266758,0.0,0.0
2021-01-20 00:00:00+00:00,3.068274974822998,3.155881881713867,2.7823541164398193,3.015928030014038,7028209,0.0,0.0
2021-01-21 00:00:00+00:00,3.0190539360046387,3.0654470920562744,2.5157179832458496,2.5879299640655518,7274881,0.0,0.0
2021-01-22 00:00:00+00:00,2.5865120887756348,2.926604986190796,2.4347751140594482,2.851639986038208,7868492,0.0,0.0
2021-01-23 00:00:00+00:00,2.848402976989746,3.4311959743499756,2.7741711139678955,3.309725046157837,12262372,0.0,0.0
2021-01-24 00:00:00+00:00,3.3115029335021973,3.65221905708313,3.2634899616241455,3.5178020000457764,12450528,0.0,0.0
2021-01-25 00:00:00+00:00,3.5169639587402344,3.9435229301452637,3.3205459117889404,3.5575239658355713,11315903,0.0,0.0
2021-01-26 00:00:00+00:00,3.5582640171051025,3.9128310680389404,3.3093159198760986,3.6771628856658936,10686291,0.0,0.0
2021-01-27 00:00:00+00:00,3.677884101867676,4.913691997528076,3.460850954055786,4.870182991027832,23311310,0.0,0.0
2021-01-28 00:00:00+00:00,4.86358118057251,5.053247928619385,4.234374046325684,4.511624813079834,35539268,0.0,0.0
2021-01-29 00:00:00+00:00,4.503841876983643,4.552800178527832,3.659467935562134,3.9440600872039795,29132173,0.0,0.0
2021-01-30 00:00:00+00:00,3.942873001098633,4.235489845275879,3.7869091033935547,3.838254928588867,19968890,0.0,0.0
2021-01-31 00:00:00+00:00,3.8386070728302,3.93045711517334,3.647310972213745,3.647310972213745,12967369,0.0,0.0
2021-02-01 00:00:00+00:00,3.637511968612671,3.7538259029388428,3.3612959384918213,3.5130350589752197,16819318,0.0,0.0
2021-02-02 00:00:00+00:00,3.5139780044555664,3.9143989086151123,3.3907439708709717,3.8217999935150146,14037478,0.0,0.0
2021-02-03 00:00:00+00:00,3.822171926498413,5.079349994659424,3.805850028991699,4.9232177734375,32243431,0.0,0.0
2021-02-04 00:00:00+00:00,4.9238691329956055,7.162950038909912,4.768223762512207,6.594254970550537,62266613,0.0,0.0
2021-02-05 00:00:00+00:00,6.631563186645508,6.736216068267822,5.920619010925293,5.931334018707275,35556670,0.0,0.0
2021-02-06 00:00:00+00:00,5.931248188018799,6.152853012084961,5.539217948913574,5.541277885437012,22678805,0.0,0.0
2021-02-07 00:00:00+00:00,5.5412821769714355,5.7362141609191895,5.030762195587158,5.345483779907227,22857188,0.0,0.0
2021-02-08 00:00:00+00:00,5.350069999694824,7.194131851196289,5.350069999694824,6.821623802185059,45865272,0.0,0.0
2021-02-09 00:00:00+00:00,6.8245320320129395,7.057326793670654,6.381863117218018,6.6838507652282715,27662551,0.0,0.0
2021-02-10 00:00:00+00:00,6.687302112579346,7.286715984344482,6.3427839279174805,6.579276084899902,30379230,0.0,0.0
2021-02-11 00:00:00+00:00,6.581867218017578,6.780014991760254,6.1068878173828125,6.424331188201904,23359299,0.0,0.0
2021-02-12 00:00:00+00:00,6.424652099609375,7.0113630294799805,6.282596111297607,6.905998229980469,22004000,0.0,0.0
2021-02-13 00:00:00+00:00,6.9123921394348145,7.9639739990234375,6.9123921394348145,7.879150867462158,35304924,0.0,0.0
2021-02-14 00:00:00+00:00,7.870736122131348,8.826249122619629,7.660999774932861,8.445953369140625,44677283,0.0,0.0
2021-02-15 00:00:00+00:00,8.449941635131836,8.821754455566406,6.930644989013672,7.592119216918945,51877046,0.0,0.0
2021-02-16 00:00:00+00:00,7.591628074645996,8.057099342346191,7.10673713684082,7.296182155609131,30340211,0.0,0.0
2021-02-17 00:00:00+00:00,7.297822952270508,7.430229187011719,6.768342018127441,7.1939778327941895,23615899,0.0,0.0
2021-02-18 00:00:00+00:00,7.184104919433594,7.6860151290893555,6.911942005157471,7.138629913330078,20267908,0.0,0.0
2021-02-19 00:00:00+00:00,7.135417938232422,7.135417938232422,6.247307777404785,6.451749801635742,18708665,0.0,0.0
2021-02-20 00:00:00+00:00,6.451672077178955,7.122538089752197,6.073854923248291,6.335464954376221,31385854,0.0,0.0
2021-02-21 00:00:00+00:00,6.337975025177002,6.755724906921387,6.191792011260986,6.755724906921387,18817147,0.0,0.0
2021-02-22 00:00:00+00:00,6.753063201904297,6.946112155914307,4.980751037597656,5.6502580642700195,34657938,0.0,0.0
2021-02-23 00:00:00+00:00,5.6518940925598145,5.653962135314941,4.292716979980469,4.60795783996582,33569442,0.0,0.0
2021-02-24 00:00:00+00:00,4.6082048416137695,5.050539970397949,4.3082709312438965,5.03407096862793,20608225,0.0,0.0
2021-02-25 00:00:00+00:00,5.043252944946289,5.235939025878906,4.713079929351807,4.713079929351807,16983878,0.0,0.0
2021-02-26 00:00:00+00:00,4.712878227233887,5.9243669509887695,4.326404094696045,5.472541809082031,28511357,0.0,0.0
2021-02-27 00:00:00+00:00,5.476521015167236,6.003224849700928,5.388197898864746,5.893955230712891,6206223,0.0,0.0
2021-02-28 00:00:00+00:00,5.894550800323486,5.996192932128906,4.464193820953369,4.607094764709473,20963150,0.0,0.0
2021-03-01 00:00:00+00:00,4.558487892150879,5.764052867889404,4.5187668800354,5.714908123016357,21766551,0.0,0.0
2021-03-02 00:00:00+00:00,5.713856220245361,5.734220027923584,5.006874084472656,5.208802223205566,16238217,0.0,0.0
2021-03-03 00:00:00+00:00,5.20447301864624,5.423149108886719,5.131916046142578,5.207334041595459,11860129,0.0,0.0
2021-03-04 00:00:00+00:00,5.205496788024902,5.299478054046631,4.766111850738525,4.8464460372924805,11699726,0.0,0.0
2021-03-05 00:00:00+00:00,4.849315166473389,4.852163791656494,4.3107218742370605,4.471102237701416,13863270,0.0,0.0
2021-03-06 00:00:00+00:00,4.470408916473389,4.597132205963135,4.200276851654053,4.2834391593933105,10815206,0.0,0.0
2021-03-07 00:00:00+00:00,4.286229133605957,4.5387091636657715,4.22579288482666,4.447351932525635,11312318,0.0,0.0
2021-03-08 00:00:00+00:00,4.447051048278809,4.572494983673096,4.196934223175049,4.552371978759766,12386362,0.0,0.0
2021-03-09 00:00:00+00:00,4.54630708694458,4.873597145080566,4.347463130950928,4.803658962249756,12364363,0.0,0.0
2021-03-10 00:00:00+00:00,4.810335159301758,4.84516716003418,4.325027942657471,4.503697872161865,13542101,0.0,0.0
2021-03-11 00:00:00+00:00,4.504219055175781,4.6179399490356445,4.298556804656982,4.4079270362854,12485892,0.0,0.0
2021-03-12 00:00:00+00:00,4.407702922821045,4.545479774475098,4.052258014678955,4.1406989097595215,12017972,0.0,0.0
2021-03-13 00:00:00+00:00,4.144888877868652,4.947605133056641,4.088689804077148,4.784091949462891,16337563,0.0,0.0
2021-03-14 00:00:00+00:00,4.777910232543945,5.402778148651123,4.550763130187988,5.117642879486084,23379263,0.0,0.0
2021-03-15 00:00:00+00:00,5.118861198425293,5.130649089813232,4.506411075592041,4.899411201477051,16340913,0.0,0.0
2021-03-16 00:00:00+00:00,4.900374889373779,4.900374889373779,4.463544845581055,4.536776065826416,11626161,0.0,0.0
2021-03-17 00:00:00+00:00,4.5368452072143555,4.545576095581055,4.316997051239014,4.471138954162598,11208192,0.0,0.0
2021-03-18 00:00:00+00:00,4.47022819519043,4.655210971832275,4.390954971313477,4.495436191558838,10968612,0.0,0.0
2021-03-19 00:00:00+00:00,4.494884967803955,4.955334186553955,4.393974781036377,4.897655010223389,12722156,0.0,0.0
2021-03-20 00:00:00+00:00,4.8925580978393555,5.146821975708008,4.833155155181885,4.895413875579834,14210791,0.0,0.0
2021-03-21 00:00:00+00:00,4.894038200378418,4.962375164031982,4.551538944244385,4.833648204803467,12416274,0.0,0.0
2021-03-22 00:00:00+00:00,4.83687686920166,5.774734020233154,4.82551383972168,5.769153118133545,26560209,0.0,0.0
2021-03-23 00:00:00+00:00,5.737672805786133,6.545148849487305,5.163018226623535,6.181456089019775,47929790,0.0,0.0
2021-03-24 00:00:00+00:00,6.173943996429443,6.670938968658447,5.363460063934326,5.476147174835205,35697167,0.0,0.0
2021-03-25 00:00:00+00:00,5.479618072509766,5.818592071533203,4.971033096313477,5.605976104736328,33765352,0.0,0.0
2021-03-26 00:00:00+00:00,5.610537052154541,5.822882175445557,5.36303186416626,5.436336994171143,20031853,0.0,0.0
2021-03-27 00:00:00+00:00,5.438307762145996,6.252546787261963,5.249636173248291,6.198360919952393,25592535,0.0,0.0
2021-03-28 00:00:00+00:00,6.199188232421875,6.39500617980957,5.814560890197754,5.823023796081543,22606960,0.0,0.0
2021-03-29 00:00:00+00:00,5.820444107055664,6.280354976654053,5.628168106079102,6.159392833709717,19409490,0.0,0.0
2021-03-30 00:00:00+00:00,6.158295154571533,6.344298839569092,5.854247093200684,6.139276027679443,17464359,0.0,0.0
2021-03-31 00:00:00+00:00,6.136857032775879,6.136857032775879,5.616858959197998,5.762409210205078,15533716,0.0,0.0
2021-04-01 00:00:00+00:00,5.766161918640137,5.829339981079102,5.5147809982299805,5.709812164306641,17361330,0.0,0.0
2021-04-02 00:00:00+00:00,5.706111907958984,6.192253112792969,5.650747776031494,5.8238959312438965,17188849,0.0,0.0
2021-04-03 00:00:00+00:00,5.816857814788818,5.941414833068848,5.529120922088623,5.533185005187988,13342609,0.0,0.0
2021-04-04 00:00:00+00:00,5.534091949462891,5.677288055419922,5.379584789276123,5.504353046417236,11736296,0.0,0.0
2021-04-05 00:00:00+00:00,5.5041279792785645,5.901195049285889,5.336141109466553,5.796738147735596,14522350,0.0,0.0
2021-04-06 00:00:00+00:00,5.80521297454834,6.173842906951904,5.524275779724121,6.143521785736084,18404824,0.0,0.0
2021-04-07 00:00:00+00:00,6.1442999839782715,6.251758098602295,5.314777851104736,5.566030979156494,26158551,0.0,0.0
2021-04-08 00:00:00+00:00,5.5684380531311035,6.218698024749756,5.501017093658447,5.9360198974609375,18497603,0.0,0.0
2021-04-09 00:00:00+00:00,5.932722091674805,6.379715919494629,5.907012939453125,6.179557800292969,15289987,0.0,0.0
2021-04-10 00:00:00+00:00,6.1842851638793945,8.413885116577148,6.025546073913574,8.138035774230957,49824478,0.0,0.0
2021-04-11 00:00:00+00:00,8.142857551574707,8.404193878173828,7.645382881164551,8.075238227844238,32937966,0.0,0.0
2021-04-12 00:00:00+00:00,8.078306198120117,8.261237144470215,7.1521830558776855,7.469502925872803,31588298,0.0,0.0
2021-04-13 00:00:00+00:00,7.461503982543945,7.730946063995361,7.108950138092041,7.247704982757568,22881643,0.0,0.0
2021-04-14 00:00:00+00:00,7.247756004333496,7.247756004333496,6.6424760818481445,6.906684875488281,23500767,0.0,0.0
2021-04-15 00:00:00+00:00,6.910827159881592,7.582589149475098,6.8081488609313965,7.4403557777404785,18985815,0.0,0.0
2021-04-16 00:00:00+00:00,7.4365949630737305,7.750308036804199,6.915905952453613,7.232528209686279,25057399,0.0,0.0
2021-04-17 00:00:00+00:00,7.229756832122803,7.86539888381958,7.082079887390137,7.112404823303223,27596277,0.0,0.0
2021-04-18 00:00:00+00:00,7.107454776763916,7.14419412612915,5.512625217437744,6.161369800567627,33305325,0.0,0.0
2021-04-19 00:00:00+00:00,6.160839080810547,6.1714091300964355,5.196953773498535,5.235568046569824,19928673,0.0,0.0
2021-04-20 00:00:00+00:00,5.23359489440918,5.846919059753418,4.665514945983887,5.518479824066162,29914330,0.0,0.0
2021-04-21 00:00:00+00:00,5.516287803649902,5.553351879119873,4.942924976348877,5.118128776550293,16656177,0.0,0.0
2021-04-22 00:00:00+00:00,5.113478183746338,5.263982772827148,4.678332805633545,4.787255764007568,17416547,0.0,0.0
2021-04-23 00:00:00+00:00,4.786150932312012,6.095647811889648,3.9307050704956055,5.33027982711792,43118630,0.0,0.0
2021-04-24 00:00:00+00:00,5.330883026123047,5.330883026123047,4.65045690536499,4.663267135620117,28035860,0.0,0.0
2021-04-25 00:00:00+00:00,4.660760879516602,5.137196063995361,4.399466037750244,4.465750217437744,18740556,0.0,0.0
2021-04-26 00:00:00+00:00,4.482178211212158,5.148910999298096,4.482178211212158,5.057973861694336,18777050,0.0,0.0
2021-04-27 00:00:00+00:00,5.057165145874023,5.354651927947998,4.974767208099365,5.116958141326904,15926244,0.0,0.0
2021-04-28 00:00:00+00:00,5.117475986480713,5.4062180519104,4.808612823486328,5.205356121063232,17606590,0.0,0.0
2021-04-29 00:00:00+00:00,5.200357913970947,6.0626678466796875,5.064219951629639,5.496737957000732,20664206,0.0,0.0
2021-04-30 00:00:00+00:00,5.497862815856934,5.593821048736572,5.343603134155273,5.425426006317139,13667855,0.0,0.0
2021-05-01 00:00:00+00:00,5.424983978271484,5.680929183959961,5.309446811676025,5.369976043701172,11623407,0.0,0.0
2021-05-02 00:00:00+00:00,5.374937057495117,5.392947196960449,5.08658504486084,5.138727188110352,10962082,0.0,0.0
2021-05-03 00:00:00+00:00,5.135890007019043,5.280195236206055,4.914379119873047,4.974442958831787,13940832,0.0,0.0
2021-05-04 00:00:00+00:00,4.977353096008301,4.977353096008301,4.388156890869141,4.444921970367432,15591034,0.0,0.0
2021-05-05 00:00:00+00:00,4.447568893432617,4.859214782714844,4.416370868682861,4.706723213195801,16750548,0.0,0.0
2021-05-06 00:00:00+00:00,4.7111968994140625,4.729858875274658,4.02297306060791,4.27522087097168,16181806,0.0,0.0
2021-05-07 00:00:00+00:00,4.27812385559082,4.449830055236816,3.416006088256836,3.826117992401123,23797375,0.0,0.0
2021-05-08 00:00:00+00:00,3.829906940460205,3.9775750637054443,3.5167200565338135,3.635983943939209,18431332,0.0,0.0
2021-05-09 00:00:00+00:00,3.633060932159424,3.820359945297241,3.474062919616699,3.600404977798462,16273007,0.0,0.0
2021-05-10 00:00:00+00:00,3.6008710861206055,3.638554096221924,3.034512996673584,3.1180050373077393,15698895,0.0,0.0
2021-05-11 00:00:00+00:00,3.1000280380249023,3.611164093017578,3.0616579055786133,3.404165029525757,14697435,0.0,0.0
2021-05-12 00:00:00+00:00,3.4049549102783203,3.9305760860443115,3.025122880935669,3.025122880935669,15985001,0.0,0.0
2021-05-13 00:00:00+00:00,3.0155699253082275,4.376021862030029,2.852152109146118,3.4321229457855225,40770377,0.0,0.0
2021-05-14 00:00:00+00:00,3.420691967010498,3.420691967010498,3.0201780796051025,3.148690938949585,14013451,0.0,0.0
2021-05-15 00:00:00+00:00,3.1502718925476074,3.1918299198150635,2.9851300716400146,2.988430976867676,8823262,0.0,0.0
2021-05-16 00:00:00+00:00,2.9840409755706787,3.3476569652557373,2.9466331005096436,3.1469919681549072,10661214,0.0,0.0
2021-05-17 00:00:00+00:00,3.1460540294647217,3.2709500789642334,2.862497091293335,3.010874032974243,11994340,0.0,0.0
2021-05-18 00:00:00+00:00,3.0059590339660645,3.092510938644409,2.9008469581604004,3.023967981338501,8366679,0.0,0.0
2021-05-19 00:00:00+00:00,3.025301933288574,3.025301933288574,1.9239929914474487,2.0237009525299072,18422206,0.0,0.0
2021-05-20 00:00:00+00:00,2.026418924331665,2.1521730422973633,1.7749429941177368,1.8597309589385986,11948673,0.0,0.0
2021-05-21 00:00:00+00:00,1.8579750061035156,1.9703700542449951,1.6152429580688477,1.7032090425491333,9145859,0.0,0.0
