TIMESTAMP,KRW_OPEN_PRICE_USD,KRW_HIGH_PRICE_USD,KRW_LOW_PRICE_USD,KRW_CLOSE_PRICE_USD,KRW_VOLUME_USD,KRW_DIVIDENDS_USD,KRW_STOCK_SPLITS_USD
2021-07-23 00:00:00+00:00,0.0011690000537782907,0.0012880000285804272,0.001167000038549304,0.0012290000449866056,349758,0.0,0.0
2021-07-24 00:00:00+00:00,0.001230000052601099,0.0016049999976530671,0.0012260000221431255,0.0014120000414550304,15570520,0.0,0.0
2021-07-25 00:00:00+00:00,0.0014230000087991357,0.0015930000226944685,0.001411000033840537,0.0015780000248923898,512361,0.0,0.0
2021-07-26 00:00:00+00:00,0.0015790000325068831,0.0016700000269338489,0.0013099999632686377,0.0013180000241845846,465106,0.0,0.0
2021-07-27 00:00:00+00:00,0.0013170000165700912,0.0014420000370591879,0.0012080000014975667,0.0014309999532997608,450335,0.0,0.0
2021-07-28 00:00:00+00:00,0.0014319999609142542,0.0014540000120177865,0.0013279999839141965,0.0013439999893307686,314634,0.0,0.0
2021-07-29 00:00:00+00:00,0.0013439999893307686,0.001344999996945262,0.001230000052601099,0.0012839999981224537,257546,0.0,0.0
2021-07-30 00:00:00+00:00,0.0012839999981224537,0.0013180000241845846,0.0012669999850913882,0.0012860000133514404,1910308,0.0,0.0
2021-07-31 00:00:00+00:00,0.0012870000209659338,0.0013229999458417296,0.0012110000243410468,0.0013050000416114926,1513960,0.0,0.0
2021-08-01 00:00:00+00:00,0.0013229999458417296,0.0013599999947473407,0.0012890000361949205,0.0013460000045597553,2404788,0.0,0.0
2021-08-02 00:00:00+00:00,0.0013470000121742487,0.001478999969549477,0.0012649999698624015,0.0013020000187680125,2073388,0.0,0.0
2021-08-03 00:00:00+00:00,0.001306000049225986,0.001370999962091446,0.0012789999600499868,0.0013150000013411045,1793992,0.0,0.0
2021-08-04 00:00:00+00:00,0.0013129999861121178,0.0013630000175908208,0.0012629999546334147,0.0013559999642893672,2446292,0.0,0.0
2021-08-05 00:00:00+00:00,0.0013599999947473407,0.001436999998986721,0.0008900000248104334,0.0011409999569877982,4703506,0.0,0.0
2021-08-06 00:00:00+00:00,0.0011439999798312783,0.0014609999489039183,0.0010649999603629112,0.0012700000079348683,8772593,0.0,0.0
2021-08-07 00:00:00+00:00,0.0012710000155493617,0.0014779999619349837,0.0012649999698624015,0.0013960000360384583,6498848,0.0,0.0
