TIMESTAMP,BMONEY_OPEN_PRICE_USD,BMONEY_HIGH_PRICE_USD,BMONEY_LOW_PRICE_USD,BMONEY_CLOSE_PRICE_USD,BMONEY_VOLUME_USD,BMONEY_DIVIDENDS_USD,BMONEY_STOCK_SPLITS_USD
2024-07-23 00:00:00+00:00,,,,0.0,8072,0.0,0.0
2024-07-24 00:00:00+00:00,,,,0.0,1712,0.0,0.0
2024-07-25 00:00:00+00:00,,,,0.0,670,0.0,0.0
2024-07-26 00:00:00+00:00,,,,0.0,3103,0.0,0.0
2024-07-27 00:00:00+00:00,,,,0.0,1831,0.0,0.0
2024-07-28 00:00:00+00:00,,,,0.0,598,0.0,0.0
2024-07-29 00:00:00+00:00,,,,0.0,7203,0.0,0.0
2024-07-30 00:00:00+00:00,,,,0.0,638,0.0,0.0
2024-07-31 00:00:00+00:00,,,,0.0,1444,0.0,0.0
2024-08-01 00:00:00+00:00,,,,0.0,7872,0.0,0.0
2024-08-02 00:00:00+00:00,,,,0.0,1576,0.0,0.0
2024-08-03 00:00:00+00:00,,,,0.0,1843,0.0,0.0
2024-08-04 00:00:00+00:00,,,,0.0,842,0.0,0.0
2024-08-05 00:00:00+00:00,,,,0.0,3282,0.0,0.0
2024-08-06 00:00:00+00:00,,,,0.0,2761,0.0,0.0
2024-08-07 00:00:00+00:00,,,,0.0,790,0.0,0.0
2024-08-08 00:00:00+00:00,,,,0.0,1575,0.0,0.0
2024-08-09 00:00:00+00:00,,,,0.0,12443,0.0,0.0
2024-08-10 00:00:00+00:00,,,,0.0,2976,0.0,0.0
2024-08-11 00:00:00+00:00,,,,0.0,3585,0.0,0.0
2024-08-12 00:00:00+00:00,,,,0.0,1090,0.0,0.0
2024-08-13 00:00:00+00:00,,,,0.0,388,0.0,0.0
2024-08-14 00:00:00+00:00,,,,0.0,680,0.0,0.0
2024-08-15 00:00:00+00:00,,,,0.0,1197,0.0,0.0
2024-08-16 00:00:00+00:00,,,,0.0,1296,0.0,0.0
2024-08-17 00:00:00+00:00,,,,0.0,1616,0.0,0.0
2024-08-18 00:00:00+00:00,,,,0.0,1240,0.0,0.0
2024-08-19 00:00:00+00:00,,,,0.0,3065,0.0,0.0
2024-08-20 00:00:00+00:00,,,,0.0,404,0.0,0.0
2024-08-21 00:00:00+00:00,,,,0.0,233,0.0,0.0
2024-08-22 00:00:00+00:00,,,,0.0,2420,0.0,0.0
2024-08-23 00:00:00+00:00,,,,0.0,861,0.0,0.0
2024-08-24 00:00:00+00:00,,,,0.0,34,0.0,0.0
2024-08-25 00:00:00+00:00,,,,0.0,230,0.0,0.0
2024-08-26 00:00:00+00:00,,,,0.0,691,0.0,0.0
2024-08-27 00:00:00+00:00,,,,0.0,70,0.0,0.0
2024-08-28 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-08-29 00:00:00+00:00,,,,0.0,5284,0.0,0.0
2024-08-30 00:00:00+00:00,,,,0.0,37,0.0,0.0
2024-08-31 00:00:00+00:00,,,,0.0,41,0.0,0.0
2024-09-01 00:00:00+00:00,,,,0.0,3,0.0,0.0
2024-09-03 00:00:00+00:00,,,,0.0,575,0.0,0.0
2024-09-04 00:00:00+00:00,,,,0.0,158,0.0,0.0
2024-09-06 00:00:00+00:00,,,,0.0,13,0.0,0.0
2024-09-07 00:00:00+00:00,,,,0.0,366,0.0,0.0
2024-09-08 00:00:00+00:00,,,,0.0,256,0.0,0.0
2024-09-09 00:00:00+00:00,,,,0.0,21,0.0,0.0
2024-09-10 00:00:00+00:00,,,,0.0,429,0.0,0.0
2024-09-11 00:00:00+00:00,,,,0.0,14,0.0,0.0
2024-09-12 00:00:00+00:00,,,,0.0,620,0.0,0.0
2024-09-14 00:00:00+00:00,,,,0.0,2613,0.0,0.0
2024-09-15 00:00:00+00:00,,,,0.0,3103,0.0,0.0
2024-09-16 00:00:00+00:00,,,,0.0,562,0.0,0.0
2024-09-17 00:00:00+00:00,,,,0.0,15436,0.0,0.0
2024-09-18 00:00:00+00:00,,,,0.0,8913,0.0,0.0
2024-09-19 00:00:00+00:00,,,,0.0,1361,0.0,0.0
2024-09-20 00:00:00+00:00,,,,0.0,1048,0.0,0.0
2024-09-21 00:00:00+00:00,,,,0.0,1018,0.0,0.0
2024-09-22 00:00:00+00:00,,,,0.0,3223,0.0,0.0
2024-09-23 00:00:00+00:00,,,,0.0,3180,0.0,0.0
2024-09-24 00:00:00+00:00,,,,0.0,580,0.0,0.0
2024-09-25 00:00:00+00:00,,,,0.0,459,0.0,0.0
2024-09-26 00:00:00+00:00,,,,0.0,3519,0.0,0.0
2024-09-27 00:00:00+00:00,,,,0.0,12478,0.0,0.0
2024-09-28 00:00:00+00:00,,,,0.0,5187,0.0,0.0
2024-09-29 00:00:00+00:00,,,,0.0,1846,0.0,0.0
2024-09-30 00:00:00+00:00,,,,0.0,2221,0.0,0.0
2024-10-01 00:00:00+00:00,,,,0.0,2595,0.0,0.0
2024-10-02 00:00:00+00:00,,,,0.0,170,0.0,0.0
2024-10-03 00:00:00+00:00,,,,0.0,262,0.0,0.0
2024-10-04 00:00:00+00:00,,,,0.0,296,0.0,0.0
2024-10-05 00:00:00+00:00,,,,0.0,2466,0.0,0.0
2024-10-06 00:00:00+00:00,,,,0.0,187,0.0,0.0
2024-10-07 00:00:00+00:00,,,,0.0,12,0.0,0.0
2024-10-08 00:00:00+00:00,,,,0.0,2612,0.0,0.0
2024-10-09 00:00:00+00:00,,,,0.0,3842,0.0,0.0
2024-10-10 00:00:00+00:00,,,,0.0,3240,0.0,0.0
2024-10-11 00:00:00+00:00,,,,0.0,4660,0.0,0.0
2024-10-12 00:00:00+00:00,,,,0.0,1389,0.0,0.0
2024-10-13 00:00:00+00:00,,,,0.0,2506,0.0,0.0
2024-10-14 00:00:00+00:00,,,,0.0,2906,0.0,0.0
2024-10-15 00:00:00+00:00,,,,0.0,2160,0.0,0.0
2024-10-16 00:00:00+00:00,,,,0.0,1415,0.0,0.0
2024-10-17 00:00:00+00:00,,,,0.0,4202,0.0,0.0
2024-10-18 00:00:00+00:00,,,,0.0,7648,0.0,0.0
2024-10-19 00:00:00+00:00,,,,0.0,7097,0.0,0.0
2024-10-20 00:00:00+00:00,,,,0.0,22330,0.0,0.0
2024-10-21 00:00:00+00:00,,,,0.0,6483,0.0,0.0
2024-10-22 00:00:00+00:00,,,,0.0,5744,0.0,0.0
2024-10-23 00:00:00+00:00,,,,0.0,16059,0.0,0.0
2024-10-24 00:00:00+00:00,,,,0.0,16847,0.0,0.0
2024-10-25 00:00:00+00:00,,,,0.0,11475,0.0,0.0
2024-10-26 00:00:00+00:00,,,,0.0,3511,0.0,0.0
2024-10-27 00:00:00+00:00,,,,0.0,1522,0.0,0.0
2024-10-28 00:00:00+00:00,,,,0.0,468,0.0,0.0
2024-10-29 00:00:00+00:00,,,,0.0,2582,0.0,0.0
2024-10-30 00:00:00+00:00,,,,0.0,1687,0.0,0.0
2024-10-31 00:00:00+00:00,,,,0.0,3819,0.0,0.0
2024-11-01 00:00:00+00:00,,,,0.0,240,0.0,0.0
2024-11-02 00:00:00+00:00,,,,0.0,1285,0.0,0.0
2024-11-03 00:00:00+00:00,,,,0.0,861,0.0,0.0
2024-11-04 00:00:00+00:00,,,,0.0,3725,0.0,0.0
2024-11-05 00:00:00+00:00,,,,0.0,1921,0.0,0.0
2024-11-06 00:00:00+00:00,,,,0.0,3538,0.0,0.0
2024-11-07 00:00:00+00:00,,,,0.0,208,0.0,0.0
2024-11-08 00:00:00+00:00,,,,0.0,2564,0.0,0.0
2024-11-09 00:00:00+00:00,,,,0.0,2291,0.0,0.0
2024-11-10 00:00:00+00:00,,,,0.0,2761,0.0,0.0
2024-11-11 00:00:00+00:00,,,,0.0,3626,0.0,0.0
2024-11-12 00:00:00+00:00,,,,0.0,3898,0.0,0.0
2024-11-13 00:00:00+00:00,,,,0.0,915,0.0,0.0
2024-11-14 00:00:00+00:00,,,,0.0,655,0.0,0.0
2024-11-15 00:00:00+00:00,,,,0.0,3439,0.0,0.0
2024-11-16 00:00:00+00:00,,,,0.0,1928,0.0,0.0
2024-11-17 00:00:00+00:00,,,,0.0,2597,0.0,0.0
2024-11-18 00:00:00+00:00,,,,0.0,139,0.0,0.0
2024-11-19 00:00:00+00:00,,,,0.0,263,0.0,0.0
2024-11-20 00:00:00+00:00,,,,0.0,1468,0.0,0.0
2024-11-21 00:00:00+00:00,,,,0.0,1660,0.0,0.0
2024-11-22 00:00:00+00:00,,,,0.0,3462,0.0,0.0
2024-11-23 00:00:00+00:00,,,,0.0,2661,0.0,0.0
2024-11-24 00:00:00+00:00,,,,0.0,982,0.0,0.0
2024-11-25 00:00:00+00:00,,,,0.0,456,0.0,0.0
2024-11-26 00:00:00+00:00,,,,0.0,273,0.0,0.0
2024-11-27 00:00:00+00:00,,,,0.0,201,0.0,0.0
2024-11-28 00:00:00+00:00,,,,0.0,2674,0.0,0.0
2024-11-29 00:00:00+00:00,,,,0.0,209,0.0,0.0
2024-11-30 00:00:00+00:00,,,,0.0,1033,0.0,0.0
2024-12-01 00:00:00+00:00,,,,0.0,1177,0.0,0.0
2024-12-02 00:00:00+00:00,,,,0.0,403,0.0,0.0
2024-12-03 00:00:00+00:00,,,,0.0,76,0.0,0.0
2024-12-04 00:00:00+00:00,,,,0.0,1574,0.0,0.0
2024-12-05 00:00:00+00:00,,,,0.0,402,0.0,0.0
2024-12-06 00:00:00+00:00,,,,0.0,105,0.0,0.0
2024-12-07 00:00:00+00:00,,,,0.0,481,0.0,0.0
2024-12-08 00:00:00+00:00,,,,0.0,1024,0.0,0.0
2024-12-09 00:00:00+00:00,,,,0.0,257,0.0,0.0
2024-12-10 00:00:00+00:00,,,,0.0,238,0.0,0.0
2024-12-11 00:00:00+00:00,,,,0.0,4164,0.0,0.0
2024-12-12 00:00:00+00:00,,,,0.0,25186,0.0,0.0
2024-12-13 00:00:00+00:00,,,,0.0,10169,0.0,0.0
2024-12-14 00:00:00+00:00,,,,0.0,3547,0.0,0.0
2024-12-15 00:00:00+00:00,,,,0.0,6234,0.0,0.0
2024-12-16 00:00:00+00:00,,,,0.0,8549,0.0,0.0
2024-12-17 00:00:00+00:00,,,,0.0,4578,0.0,0.0
2024-12-18 00:00:00+00:00,,,,0.0,1683,0.0,0.0
2024-12-19 00:00:00+00:00,,,,0.0,1224,0.0,0.0
2024-12-20 00:00:00+00:00,,,,0.0,50,0.0,0.0
2024-12-21 00:00:00+00:00,,,,0.0,881,0.0,0.0
2024-12-22 00:00:00+00:00,,,,0.0,2810,0.0,0.0
2024-12-23 00:00:00+00:00,,,,0.0,651,0.0,0.0
2024-12-24 00:00:00+00:00,,,,0.0,1585,0.0,0.0
2024-12-25 00:00:00+00:00,,,,0.0,1434,0.0,0.0
2024-12-26 00:00:00+00:00,,,,0.0,305,0.0,0.0
2024-12-27 00:00:00+00:00,,,,0.0,2573,0.0,0.0
2024-12-28 00:00:00+00:00,,,,0.0,94,0.0,0.0
2024-12-29 00:00:00+00:00,,,,0.0,860,0.0,0.0
2024-12-30 00:00:00+00:00,,,,0.0,4764,0.0,0.0
2024-12-31 00:00:00+00:00,,,,0.0,844,0.0,0.0
2025-01-01 00:00:00+00:00,,,,0.0,872,0.0,0.0
2025-01-03 00:00:00+00:00,,,,0.0,164,0.0,0.0
2025-01-04 00:00:00+00:00,,,,0.0,57,0.0,0.0
2025-01-05 00:00:00+00:00,,,,0.0,99,0.0,0.0
2025-01-07 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-01-08 00:00:00+00:00,,,,0.0,1040,0.0,0.0
2025-01-09 00:00:00+00:00,,,,0.0,60,0.0,0.0
2025-01-10 00:00:00+00:00,,,,0.0,239,0.0,0.0
2025-01-11 00:00:00+00:00,,,,0.0,78,0.0,0.0
2025-01-12 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-01-13 00:00:00+00:00,,,,0.0,227,0.0,0.0
2025-01-15 00:00:00+00:00,,,,0.0,290,0.0,0.0
2025-01-17 00:00:00+00:00,,,,0.0,483,0.0,0.0
2025-01-19 00:00:00+00:00,,,,0.0,81,0.0,0.0
2025-01-20 00:00:00+00:00,,,,0.0,178,0.0,0.0
2025-01-21 00:00:00+00:00,,,,0.0,2753,0.0,0.0
2025-01-22 00:00:00+00:00,,,,0.0,526,0.0,0.0
2025-01-23 00:00:00+00:00,,,,0.0,52,0.0,0.0
2025-01-24 00:00:00+00:00,,,,0.0,1201,0.0,0.0
2025-01-27 00:00:00+00:00,,,,0.0,9,0.0,0.0
2025-01-30 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-01-31 00:00:00+00:00,,,,0.0,94,0.0,0.0
2025-02-01 00:00:00+00:00,,,,0.0,731,0.0,0.0
2025-02-04 00:00:00+00:00,,,,0.0,657,0.0,0.0
2025-02-05 00:00:00+00:00,,,,0.0,2509,0.0,0.0
2025-02-06 00:00:00+00:00,,,,0.0,150,0.0,0.0
2025-02-08 00:00:00+00:00,,,,0.0,116,0.0,0.0
2025-02-09 00:00:00+00:00,,,,0.0,2,0.0,0.0
2025-02-10 00:00:00+00:00,,,,0.0,18,0.0,0.0
2025-02-11 00:00:00+00:00,,,,0.0,103,0.0,0.0
2025-02-12 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-13 00:00:00+00:00,,,,0.0,109,0.0,0.0
2025-02-14 00:00:00+00:00,,,,0.0,15,0.0,0.0
2025-02-15 00:00:00+00:00,,,,0.0,961,0.0,0.0
2025-02-16 00:00:00+00:00,,,,0.0,719,0.0,0.0
2025-02-17 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-02-18 00:00:00+00:00,,,,0.0,316,0.0,0.0
2025-02-19 00:00:00+00:00,,,,0.0,28,0.0,0.0
2025-02-20 00:00:00+00:00,,,,0.0,193,0.0,0.0
2025-02-21 00:00:00+00:00,,,,0.0,835,0.0,0.0
2025-02-23 00:00:00+00:00,,,,0.0,12,0.0,0.0
2025-02-26 00:00:00+00:00,,,,0.0,7,0.0,0.0
2025-02-27 00:00:00+00:00,,,,0.0,62,0.0,0.0
2025-02-28 00:00:00+00:00,,,,0.0,405,0.0,0.0
2025-03-02 00:00:00+00:00,,,,0.0,703,0.0,0.0
2025-03-03 00:00:00+00:00,,,,0.0,185,0.0,0.0
2025-03-04 00:00:00+00:00,,,,0.0,582,0.0,0.0
2025-04-27 00:00:00+00:00,,,,0.0,40,0.0,0.0
2025-05-01 00:00:00+00:00,,,,0.0,1980,0.0,0.0
2025-05-14 00:00:00+00:00,,,,0.0,1171,0.0,0.0
2025-05-27 00:00:00+00:00,,,,0.0,20,0.0,0.0
2025-06-01 00:00:00+00:00,2.0432540381865039e-10,2.0432540381865039e-10,2.0432540381865039e-10,2.0432540381865039e-10,164,0.0,0.0
