TIMESTAMP,MST_OPEN_PRICE_USD,MST_HIGH_PRICE_USD,MST_LOW_PRICE_USD,MST_CLOSE_PRICE_USD,MST_VOLUME_USD,MST_DIVIDENDS_USD,MST_STOCK_SPLITS_USD
2017-11-09 00:00:00+00:00,0.08423200249671936,0.08423200249671936,0.07496999949216843,0.07659000158309937,31,0.0,0.0
2017-11-10 00:00:00+00:00,0.07681799679994583,0.12330099940299988,0.07681799679994583,0.11979600042104721,1,0.0,0.0
2017-11-11 00:00:00+00:00,0.1193699985742569,0.1702509969472885,0.08041399717330933,0.08125700056552887,125,0.0,0.0
2017-11-12 00:00:00+00:00,0.08119700103998184,0.09063699841499329,0.06793700158596039,0.0703430026769638,76,0.0,0.0
2017-11-13 00:00:00+00:00,0.07044599950313568,0.10066299885511398,0.06915900111198425,0.09441100060939789,89,0.0,0.0
2017-11-14 00:00:00+00:00,0.09461099654436111,0.09791799634695053,0.08071500062942505,0.08325199782848358,70,0.0,0.0
2017-11-15 00:00:00+00:00,0.08330900222063065,0.09711900353431702,0.08330900222063065,0.09186899662017822,105,0.0,0.0
2017-11-16 00:00:00+00:00,0.09245699644088745,0.10099399834871292,0.09038600325584412,0.09916199743747711,29,0.0,0.0
2017-11-17 00:00:00+00:00,0.0989999994635582,0.10159499943256378,0.09515299648046494,0.09645400196313858,165,0.0,0.0
2017-11-18 00:00:00+00:00,0.09608399868011475,0.10018499940633774,0.09314800053834915,0.09775099903345108,38,0.0,0.0
2017-11-19 00:00:00+00:00,0.09757000207901001,0.09807900339365005,0.08971499651670456,0.09053000062704086,29,0.0,0.0
2017-11-20 00:00:00+00:00,0.090488001704216,0.10010500252246857,0.08900800347328186,0.09956199675798416,15,0.0,0.0
2017-11-21 00:00:00+00:00,0.09957999736070633,0.10402999818325043,0.0939679965376854,0.10118000209331512,37,0.0,0.0
2017-11-22 00:00:00+00:00,0.10142599791288376,0.10391300171613693,0.10099799931049347,0.10301200300455093,52,0.0,0.0
2017-11-23 00:00:00+00:00,0.10297899693250656,0.10348200052976608,0.10050000250339508,0.10050000250339508,74,0.0,0.0
2017-11-24 00:00:00+00:00,0.10036300122737885,0.115836001932621,0.09844899922609329,0.11490900069475174,415,0.0,0.0
2017-11-25 00:00:00+00:00,0.11467699706554413,0.12462099641561508,0.10695099830627441,0.1106489971280098,305,0.0,0.0
2017-11-26 00:00:00+00:00,0.11061199754476547,0.13407400250434875,0.11048900336027145,0.13126100599765778,5,0.0,0.0
2017-11-27 00:00:00+00:00,0.13128599524497986,0.13669399917125702,0.10346999764442444,0.1272830069065094,182,0.0,0.0
2017-11-28 00:00:00+00:00,0.12761199474334717,0.14145199954509735,0.12499500066041946,0.12653200328350067,34,0.0,0.0
2017-11-29 00:00:00+00:00,0.1264059990644455,0.15839900076389313,0.12014900147914886,0.13034699857234955,64,0.0,0.0
2017-11-30 00:00:00+00:00,0.13234899938106537,0.4357210099697113,0.09088800102472305,0.14410799741744995,5104,0.0,0.0
2017-12-01 00:00:00+00:00,0.14339399337768555,0.171547994017601,0.11269199848175049,0.171547994017601,339,0.0,0.0
2017-12-02 00:00:00+00:00,0.17140300571918488,0.17348000407218933,0.13523699343204498,0.1494320034980774,103,0.0,0.0
2017-12-03 00:00:00+00:00,0.14957499504089355,0.15686200559139252,0.1319500058889389,0.14028500020503998,500,0.0,0.0
2017-12-04 00:00:00+00:00,0.1407500058412552,0.14436200261116028,0.1320369988679886,0.13704200088977814,73,0.0,0.0
2017-12-05 00:00:00+00:00,0.13731199502944946,0.17393599450588226,0.12642300128936768,0.17268800735473633,435,0.0,0.0
2017-12-06 00:00:00+00:00,0.17230500280857086,0.18920700252056122,0.1304129958152771,0.165460005402565,519,0.0,0.0
2017-12-07 00:00:00+00:00,0.16517500579357147,0.17361700534820557,0.11269199848175049,0.16980400681495667,1860,0.0,0.0
2017-12-08 00:00:00+00:00,0.17020300030708313,0.17274099588394165,0.13467399775981903,0.16046899557113647,935,0.0,0.0
2017-12-09 00:00:00+00:00,0.16030700504779816,0.16268299520015717,0.11466199904680252,0.14483100175857544,63,0.0,0.0
2017-12-10 00:00:00+00:00,0.14541800320148468,0.17331600189208984,0.12856599688529968,0.1685429960489273,599,0.0,0.0
2017-12-11 00:00:00+00:00,0.16732600331306458,0.29979100823402405,0.1512870043516159,0.15679900348186493,627,0.0,0.0
2017-12-12 00:00:00+00:00,0.15730200707912445,0.20883500576019287,0.15561699867248535,0.20883500576019287,117,0.0,0.0
2017-12-13 00:00:00+00:00,0.20901000499725342,0.22868700325489044,0.1582760065793991,0.15940000116825104,115,0.0,0.0
2017-12-14 00:00:00+00:00,0.15888899564743042,0.3091700077056885,0.1577800065279007,0.1749880015850067,640,0.0,0.0
2017-12-15 00:00:00+00:00,0.17525100708007812,0.21601100265979767,0.1698939949274063,0.17933200299739838,314,0.0,0.0
2017-12-16 00:00:00+00:00,0.17958399653434753,0.19922499358654022,0.1769780069589615,0.19766299426555634,58,0.0,0.0
