TIMESTAMP,XTAG_OPEN_PRICE_USD,XTAG_HIGH_PRICE_USD,XTAG_LOW_PRICE_USD,XTAG_CLOSE_PRICE_USD,XTAG_VOLUME_USD,XTAG_DIVIDENDS_USD,XTAG_STOCK_SPLITS_USD
2021-11-30 00:00:00+00:00,2.803009033203125,4.460851192474365,2.7965919971466064,3.988874912261963,92131108,0.0,0.0
2021-12-01 00:00:00+00:00,3.999530076980591,4.555200099945068,2.7561779022216797,2.8802061080932617,28444110,0.0,0.0
2021-12-02 00:00:00+00:00,2.9140710830688477,2.940074920654297,2.171231985092163,2.6324760913848877,13211050,0.0,0.0
2021-12-03 00:00:00+00:00,2.6398661136627197,2.747054100036621,2.351731061935425,2.624269962310791,7683179,0.0,0.0
2021-12-04 00:00:00+00:00,2.6296229362487793,3.193408966064453,2.0922250747680664,2.7033469676971436,11104560,0.0,0.0
2021-12-05 00:00:00+00:00,2.703325033187866,3.053126096725464,2.4188671112060547,2.4853858947753906,5168857,0.0,0.0
2021-12-06 00:00:00+00:00,2.4848079681396484,2.4851419925689697,1.5258359909057617,1.9709880352020264,8750699,0.0,0.0
2021-12-07 00:00:00+00:00,1.9744399785995483,1.9919919967651367,1.5787949562072754,1.614251971244812,3537231,0.0,0.0
2021-12-08 00:00:00+00:00,1.6141910552978516,1.7078959941864014,1.4035160541534424,1.609413981437683,3088264,0.0,0.0
2021-12-09 00:00:00+00:00,1.6123549938201904,1.6123549938201904,1.1949880123138428,1.2461069822311401,2664416,0.0,0.0
2021-12-10 00:00:00+00:00,1.246621012687683,1.6747410297393799,1.2401219606399536,1.478158950805664,5964905,0.0,0.0
2021-12-11 00:00:00+00:00,1.4744060039520264,1.485798954963684,1.269881010055542,1.3339359760284424,2113630,0.0,0.0
2021-12-12 00:00:00+00:00,1.3295409679412842,1.337520956993103,1.210062026977539,1.2747629880905151,986429,0.0,0.0
2021-12-13 00:00:00+00:00,1.275107979774475,1.4659279584884644,1.1050000190734863,1.2023260593414307,2491757,0.0,0.0
2021-12-14 00:00:00+00:00,1.2026599645614624,1.2121490240097046,1.0413639545440674,1.0993770360946655,1046134,0.0,0.0
2021-12-15 00:00:00+00:00,1.0994410514831543,1.1859190464019775,1.0316710472106934,1.1124650239944458,1040184,0.0,0.0
2021-12-16 00:00:00+00:00,1.1124260425567627,1.1492689847946167,1.0466760396957397,1.0549850463867188,1218694,0.0,0.0
2021-12-17 00:00:00+00:00,1.055111050605774,1.174226999282837,0.9788089990615845,0.9835280179977417,1235112,0.0,0.0
2021-12-18 00:00:00+00:00,0.9839900135993958,1.1872750520706177,0.9727169871330261,1.1069220304489136,1508180,0.0,0.0
2021-12-19 00:00:00+00:00,1.1073329448699951,1.1576670408248901,0.9930440187454224,1.0798430442810059,2208677,0.0,0.0
2021-12-20 00:00:00+00:00,1.0796990394592285,1.0832350254058838,0.9850950241088867,1.0164010524749756,844212,0.0,0.0
2021-12-21 00:00:00+00:00,1.0164589881896973,1.06986403465271,0.9438440203666687,1.0190889835357666,843515,0.0,0.0
2021-12-22 00:00:00+00:00,1.0176719427108765,1.0428580045700073,0.9762790203094482,1.002545952796936,790069,0.0,0.0
2021-12-23 00:00:00+00:00,1.002439022064209,1.1039329767227173,1.000777006149292,1.0458300113677979,1206922,0.0,0.0
2021-12-24 00:00:00+00:00,1.0477529764175415,1.2419650554656982,1.0403399467468262,1.1413769721984863,2657038,0.0,0.0
2021-12-25 00:00:00+00:00,1.1413769721984863,1.2923680543899536,1.1336339712142944,1.2500489950180054,2179700,0.0,0.0
2021-12-26 00:00:00+00:00,1.2501130104064941,1.3538880348205566,1.2072080373764038,1.3060359954833984,1212576,0.0,0.0
2021-12-27 00:00:00+00:00,1.3058639764785767,1.3067909479141235,1.1470530033111572,1.154831051826477,1369827,0.0,0.0
2021-12-28 00:00:00+00:00,1.1562780141830444,1.1562780141830444,0.975238025188446,1.004122018814087,967882,0.0,0.0
2021-12-29 00:00:00+00:00,1.003993034362793,1.0342270135879517,0.9347450137138367,0.9350339770317078,683620,0.0,0.0
2021-12-30 00:00:00+00:00,0.9343029856681824,0.9560080170631409,0.8699949979782104,0.881816029548645,841481,0.0,0.0
2021-12-31 00:00:00+00:00,0.881862998008728,0.9235069751739502,0.8350759744644165,0.8567119836807251,478309,0.0,0.0
2022-01-01 00:00:00+00:00,0.8566300272941589,0.8809769749641418,0.8393269777297974,0.8743969798088074,289799,0.0,0.0
2022-01-02 00:00:00+00:00,0.8743889927864075,0.8830969929695129,0.8361570239067078,0.8409860134124756,341915,0.0,0.0
2022-01-03 00:00:00+00:00,0.8409799933433533,0.8409799933433533,0.7707309722900391,0.7787879705429077,470774,0.0,0.0
2022-01-04 00:00:00+00:00,0.778784990310669,0.834788978099823,0.7700260281562805,0.8002669811248779,310327,0.0,0.0
2022-01-05 00:00:00+00:00,0.8002640008926392,0.9773749709129333,0.732895016670227,0.7421370148658752,1458665,0.0,0.0
2022-01-06 00:00:00+00:00,0.7419959902763367,0.7856220006942749,0.7204220294952393,0.7590489983558655,364044,0.0,0.0
2022-01-07 00:00:00+00:00,0.7586029767990112,0.7741400003433228,0.7237499952316284,0.7376940250396729,378662,0.0,0.0
2022-01-08 00:00:00+00:00,0.7377049922943115,0.7673289775848389,0.6710109710693359,0.6902310252189636,429217,0.0,0.0
